,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
1,1,Gino Coutinho,NED,G,1.80,78,05-08-82,Den Bosch,FC Den Bosch,ADO Den Haag,2011,Dutch
2,2,Ahmed Ammi,NED,D,1.79,73,19-01-81,Temsaman,NAC Breda,ADO Den Haag,2011,Dutch
3,3,Christiaan Kum,NED,D,1.82,70,13-09-85,Frankfurt am Main,None,ADO Den Haag,2011,Dutch
4,4,Kenneth Omeruo,NGA,D,1.85,79,17-10-93,Kaduna,Chelsea,ADO Den Haag,2011,Dutch
6,6,Ramon Leeuwin,NED,M,1.87,72,01-09-87,Amsterdam,AGOVV Apeldoorn,ADO Den Haag,2011,Dutch
7,7,John Verhoek,NED,F,1.88,84,25-03-89,Leidschendam,Rennes,ADO Den Haag,2011,Dutch
8,8,Kevin Visser,NED,M,1.82,74,19-07-88,Delft,RKC Waalwijk,ADO Den Haag,2011,Dutch
9,9,Lex Immers,NED,M,1.87,78,08-06-86,Den Haag,None,ADO Den Haag,2011,Dutch
10,10,Jens Toornstra,NED,M,1.78,74,01-01-89,Ter Aar,Alphense Boys,ADO Den Haag,2011,Dutch
11,11,Ebi Smolarek,POL,F,1.78,68,09-01-81,Łódź,Al-Khor,ADO Den Haag,2011,Dutch
12,12,Aleksandar Radosavljevič,SVN,M,1.82,77,25-04-79,Kranj,Larissa,ADO Den Haag,2011,Dutch
13,13,Filip Lukík,SVK,M,1.86,76,03-02-85,Banská Bystrica,Senica,ADO Den Haag,2011,Dutch
14,14,Tjaronn Chery,NED,M,1.70,68,04-06-88,Den Haag,Emmen,ADO Den Haag,2011,Dutch
16,16,Paul Mulders,PHI,M,1.82,83,16-01-81,Amsterdam,AGOVV Apeldoorn,ADO Den Haag,2011,Dutch
17,17,Milan Lalkovič,SVK,F,1.74,64,09-12-92,Koice,Chelsea,ADO Den Haag,2011,Dutch
19,19,Ali Boussaboun,MAR,F,1.77,79,11-06-79,Tangier,NAC Breda,ADO Den Haag,2011,Dutch
20,20,Christian Supusepa,NED,D,1.83,74,02-04-89,Zaanstad,Ajax,ADO Den Haag,2011,Dutch
22,22,Robert Zwinkels,NED,G,1.88,75,04-05-83,Wateringen,Ajax,ADO Den Haag,2011,Dutch
24,24,Martijn de Zwart,NED,G,1.81,87,08-11-90,Valkenburg,Quick Boys,ADO Den Haag,2011,Dutch
25,25,Jaap van Duijn,NED,F,1.86,74,23-12-90,Katwijk,Quick Boys,ADO Den Haag,2011,Dutch
26,26,Mike van Duinen,NED,F,1.83,74,06-11-91,Den Haag,None,ADO Den Haag,2011,Dutch
27,27,Stanley Elbers,NED,F,1.72,68,14-05-92,Wassenaar,None,ADO Den Haag,2011,Dutch
28,28,Adil Tihouna,NED,M,,,29-12-92,Zeist,RKC Waalwijk,ADO Den Haag,2011,Dutch
29,29,Tim de Rijk,NED,D,,,31-03-92,Leimuiden,Alphense Boys,ADO Den Haag,2011,Dutch
32,32,Diego Liefden,NED,D,,,19-05-90,,None,ADO Den Haag,2011,Dutch
33,33,Gábor Horváth,HUN,D,1.88,84,04-07-85,Székesfehérvár,Videoton,ADO Den Haag,2011,Dutch
34,34,Chiró Vuza-N'Toko,BEL,D,1.90,82,31-01-88,Kinshasa,AGOVV Apeldoorn,ADO Den Haag,2011,Dutch
35,35,Kevin Schutte,NED,D,,,,,None,ADO Den Haag,2011,Dutch
36,36,Charlton Vicento,NED,F,1.81,75,19-01-91,Zoetermeer,None,ADO Den Haag,2011,Dutch
37,37,Tom Broekhuizen,NED,M,1.84,76,30-11-91,Den Haag,None,ADO Den Haag,2011,Dutch
38,38,Robin Buwalda,NED,D,1.88,82,17-08-94,Leidschendam,None,ADO Den Haag,2011,Dutch
1,1,Kenneth Vermeer,NED,G,1.82,78,10-01-86,Amsterdam,None,Ajax,2011,Dutch
2,2,Gregory van der Wiel,NED,D,1.81,68,03-02-88,Amsterdam,None,Ajax,2011,Dutch
3,3,Toby Alderweireld,BEL,D,1.85,75,02-03-89,Wilrijk,Germinal Beerschot,Ajax,2011,Dutch
4,4,Jan Vertonghen,BEL,D,1.89,79,24-04-87,Sint-Niklaas,Germinal Beerschot,Ajax,2011,Dutch
5,5,Vurnon Anita,NED,D,1.66,63,04-04-89,Willemstad,None,Ajax,2011,Dutch
6,6,Eyong Enoh,CMR,M,1.80,76,23-03-86,Kumba,Kumba,Ajax,2011,Dutch
7,7,Miralem Sulejmani,SRB,F,1.78,68,05-12-88,Belgrade,SC Heerenveen,Ajax,2011,Dutch
8,8,Christian Eriksen,DEN,M,1.75,65,14-02-92,Middelfart,Odense,Ajax,2011,Dutch
9,9,Kolbeinn Sigþórsson,ISL,F,1.81,76,14-03-90,Reykjavík,AZ Alkmaar,Ajax,2011,Dutch
10,10,Siem de Jong,NED,M,1.85,76,28-01-89,Aigle,None,Ajax,2011,Dutch
11,11,Lorenzo Ebecilio,NED,M,1.75,70,24-09-91,Hoorn,None,Ajax,2011,Dutch
