,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
1,1,Martin Hansen,ENG,G,1.88,80,15-06-90,Glostrup,FC Nordsjælland,ADO Den Haag,2015,Dutch
2,2,Dione Malone,NED,D,1.85,76,13-02-89,Paramaribo,Almere C,ADO Den Haag,2015,Dutch
3,3,Vito Wormgoor,NED,D,1.88,81,16-11-88,Leersum,De Graafschap,ADO Den Haag,2015,Dutch
4,4,Timothy Derijck,BEL,D,1.85,77,25-05-87,Liedekerke,PSV Eindhoven,ADO Den Haag,2015,Dutch
5,5,Wilfried Kanon,CIV,D,1.90,85,06-07-93,Abidjan,Corona Braşov,ADO Den Haag,2015,Dutch
6,6,Thomas Kristensen,DEN,M,1.88,79,17-04-83,Virum,FC København,ADO Den Haag,2015,Dutch
7,7,Kevin Jansen,NED,M,1.83,77,08-04-92,Ridderkerk,Feyenoord,ADO Den Haag,2015,Dutch
8,8,Aaron Meijers,NED,D,1.76,77,28-10-87,Delft,RKC Waalwijk,ADO Den Haag,2015,Dutch
9,9,Mike Havenaar,JPN,F,1.94,81,20-05-87,Hiroshima,HJK Helsinki,ADO Den Haag,2015,Dutch
10,10,Mathias Gehrt,DEN,M,1.74,75,07-06-92,Copenhagen,Brøndby,ADO Den Haag,2015,Dutch
11,11,Ludcinio Marengo,SUR,F,1.72,70,14-09-91,Amsterdam,FC Volendam,ADO Den Haag,2015,Dutch
14,14,Giovanni Korte,NED,F,1.70,68,01-08-93,Den Haag,None,ADO Den Haag,2015,Dutch
15,15,Kyle Ebecilio,NED,M,1.80,77,17-02-94,Rotterdam,FC Twente,ADO Den Haag,2015,Dutch
17,17,Danny Bakker,NED,M,1.78,70,16-01-95,Voorburg,None,ADO Den Haag,2015,Dutch
18,18,Tim Coremans,NED,G,1.86,75,10-04-91,Breda,SC Cambuur,ADO Den Haag,2015,Dutch
19,19,Dennis van der Heijden,NED,F,1.95,74,17-02-97,Schiedam,FC Dordrecht,ADO Den Haag,2015,Dutch
20,20,Ruben Schaken,NED,F,1.72,74,03-04-82,Amsterdam,Inter Baku,ADO Den Haag,2015,Dutch
21,21,Édouard Duplan,FRA,F,1.80,75,13-05-83,Athis-Mons,FC Utrecht,ADO Den Haag,2015,Dutch
22,22,Robert Zwinkels,NED,G,1.88,75,04-05-83,Wateringen,Ajax,ADO Den Haag,2015,Dutch
24,24,Rody de Boer,NED,G,1.88,80,22-08-97,Den Haag,None,ADO Den Haag,2015,Dutch
25,25,Tom Beugelsdijk,NED,D,1.92,79,07-08-90,Den Haag,FSV Frankfurt,ADO Den Haag,2015,Dutch
27,27,Dylan Nieuwenhuijs,NED,M,1.83,75,27-01-95,Amsterdam,None,ADO Den Haag,2015,Dutch
28,28,Tyronne Ebuehi,NED,D,1.87,72,16-12-95,Haarlem,None,ADO Den Haag,2015,Dutch
30,30,Segun Owobowale,NED,F,1.82,72,17-08-97,Leiden,None,ADO Den Haag,2015,Dutch
31,31,Hector Hevel,NED,M,1.72,64,15-05-96,Voorschoten,None,ADO Den Haag,2015,Dutch
41,51,Gianni Zuiverloon,NED,D,1.78,70,30-12-86,Rotterdam,Mallorca,ADO Den Haag,2015,Dutch
1,1,Jasper Cillessen,NED,G,1.87,82,22-04-89,Groesbeek,NEC Nijmegen,Ajax,2015,Dutch
2,2,Ricardo van Rhijn,NED,D,1.76,79,13-06-91,Leiden,None,Ajax,2015,Dutch
3,3,Joël Veltman,NED,D,1.84,75,15-01-92,IJmuiden,None,Ajax,2015,Dutch
4,4,Mike van der Hoorn,NED,D,1.90,81,15-10-92,Almere,FC Utrecht,Ajax,2015,Dutch
6,6,Riechedly Bazoer,NED,M,1.85,81,12-10-96,Utrecht,PSV Eindhoven,Ajax,2015,Dutch
7,7,Viktor Fischer,DEN,F,1.79,71,09-06-94,Aarhus,FC Midtjylland,Ajax,2015,Dutch
8,8,Daley Sinkgraven,NED,M,1.79,66,04-07-95,Assen,SC Heerenveen,Ajax,2015,Dutch
9,9,Arkadiusz Milik,POL,F,1.83,73,28-02-94,Tychy,Bayer Leverkusen,Ajax,2015,Dutch
10,10,Davy Klaassen,NED,M,1.85,76,21-02-93,Hilversum,None,Ajax,2015,Dutch
11,11,Amin Younes,GER,M,1.68,65,06-08-93,Düsseldorf,B Mönchengladbach,Ajax,2015,Dutch
17,17,Nicolai Boilesen,DEN,D,1.85,75,16-02-92,Ballerup,Brøndby,Ajax,2015,Dutch
20,20,Lasse Schøne,DEN,M,1.77,73,27-05-86,Glostrup,NEC Nijmegen,Ajax,2015,Dutch
21,21,Anwar El Ghazi,NED,F,1.88,76,03-05-95,Barendrecht,Sparta Rotterdam,Ajax,2015,Dutch
22,22,Jaïro Riedewald,NED,D,1.86,77,09-09-96,Amsterdam,None,Ajax,2015,Dutch
23,23,Kenny Tete,NED,D,1.75,70,09-10-95,Amsterdam,None,Ajax,2015,Dutch
24,24,André Onana,CMR,G,1.90,82,02-04-96,Nkol Ngok,Barcelona,Ajax,2015,Dutch
25,25,Thulani Serero,RSA,M,1.70,68,11-04-90,Soweto,Ajax Cape Town,Ajax,2015,Dutch
26,26,Nick Viergever,NED,D,1.82,72,03-08-89,Capelle aan den IJssel,AZ Alkmaar,Ajax,2015,Dutch
27,27,Nemanja Gudelj,SRB,M,1.77,73,16-11-91,Belgrade,AZ Alkmaar,Ajax,2015,Dutch
