,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
1,1,Ernestas etkus,LTU,G,1.88,83,25-05-85,Tauragė,Sivasspor,ADO Den Haag,2016,Dutch
2,2,Dione Malone,NED,D,1.85,76,13-02-89,Paramaribo,Almere C,ADO Den Haag,2016,Dutch
3,3,Thomas Meißner,GER,D,1.91,80,26-03-91,Schweinfurt,Duisburg,ADO Den Haag,2016,Dutch
4,4,Tom Beugelsdijk,NED,D,1.92,79,07-08-90,Den Haag,FSV Frankfurt,ADO Den Haag,2016,Dutch
5,5,Wilfried Kanon,CIV,D,1.90,85,06-07-93,Abidjan,Corona Braşov,ADO Den Haag,2016,Dutch
6,6,Aschraf El Mahdioui,NED,M,1.83,71,24-05-96,Amsterdam,Ajax,ADO Den Haag,2016,Dutch
7,7,Kevin Jansen,NED,M,1.83,77,08-04-92,Ridderkerk,Feyenoord,ADO Den Haag,2016,Dutch
8,8,Aaron Meijers,NED,D,1.76,77,28-10-87,Delft,RKC Waalwijk,ADO Den Haag,2016,Dutch
9,9,Mike Havenaar,JPN,F,1.94,81,20-05-87,Hiroshima,HJK Helsinki,ADO Den Haag,2016,Dutch
11,11,Randy Wolters,NED,F,1.82,79,06-04-90,Leiden,Go Ahead Eagles,ADO Den Haag,2016,Dutch
12,12,Tom Trybull,GER,M,1.81,72,09-03-93,Berlin,Greuther Fürth,ADO Den Haag,2016,Dutch
14,14,Donny Gorter,NED,D,1.75,70,15-06-88,Sint-Willebrord,Viborg,ADO Den Haag,2016,Dutch
15,15,Abel Tamata,NED,D,1.79,75,05-12-90,Bergen op Zoom,FC Groningen,ADO Den Haag,2016,Dutch
17,17,Danny Bakker,NED,M,1.78,70,16-01-95,Voorburg,None,ADO Den Haag,2016,Dutch
18,18,Jurrian Jouvenaar,NED,G,,,20-09-98,,None,ADO Den Haag,2016,Dutch
19,19,Guyon Fernández,NED,F,1.84,76,18-04-86,Den Haag,Stal Dniprodzerzhynsk,ADO Den Haag,2016,Dutch
20,20,Ruben Schaken,NED,F,1.72,74,03-04-82,Amsterdam,Inter Baku,ADO Den Haag,2016,Dutch
21,21,Édouard Duplan,FRA,F,1.80,75,13-05-83,Athis-Mons,FC Utrecht,ADO Den Haag,2016,Dutch
22,22,Robert Zwinkels,NED,G,1.88,75,04-05-83,Wateringen,Ajax,ADO Den Haag,2016,Dutch
23,23,Abdenasser El Khayati,NED,F,1.85,75,07-02-89,Rotterdam,QPR,ADO Den Haag,2016,Dutch
24,24,Rody de Boer,NED,G,1.88,80,22-08-97,Den Haag,None,ADO Den Haag,2016,Dutch
25,25,Mohamed Haddachi,NED,D,1.74,70,20-04-97,Rotterdam,None,ADO Den Haag,2016,Dutch
27,27,Trevor David,NED,D,1.70,70,28-01-97,Voorburg,None,ADO Den Haag,2016,Dutch
28,28,Tyronne Ebuehi,NED,D,1.87,72,16-12-95,Haarlem,None,ADO Den Haag,2016,Dutch
30,30,Jerdy Schouten,NED,F,1.85,72,12-01-97,Spijkenisse,None,ADO Den Haag,2016,Dutch
31,31,Chovanie Amatkarijo,NED,F,1.75,65,20-05-99,Den Haag,None,ADO Den Haag,2016,Dutch
32,32,Henk van Schaik,NED,D,1.91,79,20-01-98,Leiden,Quick Boys,ADO Den Haag,2016,Dutch
33,33,Gervane Kastaneer,NED,F,1.76,80,09-06-96,Rotterdam,FC Dordrecht,ADO Den Haag,2016,Dutch
34,34,Hennos Asmelash,NED,D,1.77,75,01-07-99,Delft,None,ADO Den Haag,2016,Dutch
35,35,Levy Berends,NED,D,,,27-04-99,,None,ADO Den Haag,2016,Dutch
41,77,Sheraldo Becker,NED,M,1.80,72,09-02-95,Amsterdam,Ajax,ADO Den Haag,2016,Dutch
2,2,Kenny Tete,NED,D,1.75,70,09-10-95,Amsterdam,None,Ajax,2016,Dutch
