,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
1,1,João Gomes,POR,G,1.89,79,29-04-97,Castelo Branco,None,Acadйmica,2015,Portuguese
2,2,Aderlan,BRA,D,1.80,69,18-08-90,Campina Grande,Corinthians Alagoano,Acadйmica,2015,Portuguese
3,3,Emídio Rafael,POR,D,1.82,73,24-01-86,Lisbon,Estoril,Acadйmica,2015,Portuguese
4,4,Nwankwo Obiora,NGA,M,1.83,77,12-07-91,Kaduna,Córdoba,Acadйmica,2015,Portuguese
5,5,Ricardo Nascimento,BRA,D,1.91,80,07-02-87,Ilhéus,Olé Brasil,Acadйmica,2015,Portuguese
6,6,Tripy Makonda,FRA,D,1.80,70,24-01-90,Ivry-sur-Seine,Brest,Acadйmica,2015,Portuguese
7,7,Marinho,POR,M,1.66,62,26-04-83,Lisbon,Naval,Acadйmica,2015,Portuguese
8,8,Selim Bouadla,FRA,M,1.71,67,26-08-88,Rosny-sous-Bois,Debrecen,Acadйmica,2015,Portuguese
9,9,Rabiola,POR,F,1.80,69,25-07-89,Guimarães,Penafiel,Acadйmica,2015,Portuguese
10,10,Ivanildo,GNB,F,1.75,70,09-01-86,Bissau,Olhanense,Acadйmica,2015,Portuguese
13,13,João Real,POR,D,1.85,83,13-05-83,Covilhã,Naval,Acadйmica,2015,Portuguese
14,14,Iago,BRA,D,1.88,78,22-05-92,Itaboraí,Duque de Caxias,Acadйmica,2015,Portuguese
17,17,Inters Gui,CIV,F,1.73,68,08-08-93,Bingerville,Vitória Guimarães,Acadйmica,2015,Portuguese
19,19,Gonçalo Paciência,POR,F,1.84,78,01-08-94,Porto,FC Porto,Acadйmica,2015,Portuguese
20,20,Rui Pedro,POR,F,1.80,73,02-07-88,VIla Nova de Gaia,CFR Cluj,Acadйmica,2015,Portuguese
21,21,Leandro Silva,POR,M,1.73,71,04-05-94,Castelo de Paiva,FC Porto,Acadйmica,2015,Portuguese
22,22,Christopher Oualembo,COD,D,1.78,70,31-01-87,St-Germain-en-Laye,Lechia Gdańsk,Acadйmica,2015,Portuguese
23,23,William Gustavo,BRA,D,1.93,79,09-01-92,São Paulo,Grêmio Anápolis,Acadйmica,2015,Portuguese
24,24,Ki Hwang-Mun,KOR,M,1.76,75,08-12-96,Seoul,None,Acadйmica,2015,Portuguese
27,27,Pedro Nuno,POR,M,1.74,69,13-01-95,Buarcos,None,Acadйmica,2015,Portuguese
28,28,Nuno Piloto,POR,M,1.77,73,19-03-82,Viseu,Olhanense,Acadйmica,2015,Portuguese
30,30,Rafael Lopes,POR,F,1.85,75,28-07-91,Esposende,Penafiel,Acadйmica,2015,Portuguese
32,32,Lee,BRA,G,1.88,86,09-03-88,São Paulo,Atlético Mineiro,Acadйmica,2015,Portuguese
37,37,Richard Ofori,GHA,D,1.81,65,24-04-93,Accra,Tudu Mighty Jets,Acadйmica,2015,Portuguese
41,43,Nii Plange,GHA,D,1.75,70,26-06-89,Accra,Vitória Guimarães,Acadйmica,2015,Portuguese
42,48,Artur Taborda,POR,M,1.81,77,12-07-96,Coimbra,None,Acadйmica,2015,Portuguese
43,55,Rafa Soares,POR,D,1.82,75,09-05-95,Marco de Canaveses,FC Porto,Acadйmica,2015,Portuguese
44,65,Fernando Alexandre,POR,M,1.76,76,02-08-85,Lourinhã,Olhanense,Acadйmica,2015,Portuguese
45,77,Hugo Sêco,BRA,F,1.78,72,17-06-88,Lousã,Benfica Castelo Branco,Acadйmica,2015,Portuguese
46,88,Pedro Trigueira,POR,G,1.92,91,04-01-88,Baltar,União da Madeira,Acadйmica,2015,Portuguese
1,1,Rafael Bracali,BRA,G,1.84,76,05-05-81,São Paulo,Panetolikos,Arouca,2015,Portuguese
3,3,Hugo Basto,POR,D,1.88,81,14-05-93,Porto,Sporting Braga,Arouca,2015,Portuguese
4,4,José Manuel Velázquez,VEN,D,1.82,70,08-09-90,Ciudad Bolívar,Mineros de Guayana,Arouca,2015,Portuguese
6,6,Lima,BRA,D,1.78,72,10-10-91,Estação,ABC,Arouca,2015,Portuguese
7,7,Artur,POR,M,1.75,69,18-02-84,Cacia,Chornomorets Odessa,Arouca,2015,Portuguese
8,8,David Simão,POR,M,1.79,81,15-05-90,Versailles,Benfica,Arouca,2015,Portuguese
10,10,Carlos Pintassilgo,POR,M,1.68,68,30-06-85,Felgueiras,Moreirense,Arouca,2015,Portuguese
11,11,Ivo Rodrigues,POR,F,1.79,73,30-03-95,Baguim do Monte,FC Porto,Arouca,2015,Portuguese
12,12,Mateus,ANG,F,1.74,72,19-06-84,Luanda,1º de Agosto,Arouca,2015,Portuguese
13,13,Jaílson,BRA,D,1.70,67,21-01-91,João Pessoa,Grêmio Anápolis,Arouca,2015,Portuguese
14,14,Gegé,CPV,D,1.83,81,24-02-88,Praia,Marítimo,Arouca,2015,Portuguese
16,16,Tomás Dabó,POR,D,1.73,71,20-10-93,Bissau,Sporting Braga,Arouca,2015,Portuguese
17,17,Roberto,POR,F,1.80,75,28-11-88,Porto,FC Tosno,Arouca,2015,Portuguese
21,21,Jorginho,POR,M,1.69,68,21-09-95,Bissau,Manchester C,Arouca,2015,Portuguese
22,22,Adilson,BRA,M,1.80,76,09-02-88,Goiânia,Bragantino,Arouca,2015,Portuguese
24,24,Emiliano Albín,URU,D,1.76,75,24-01-89,Sauce,Peñarol,Arouca,2015,Portuguese
28,28,Alex,POR,M,1.78,72,28-01-97,Arouca,None,Arouca,2015,Portuguese
33,33,Jubal,BRA,D,1.90,79,29-08-93,Inhuma,Santos,Arouca,2015,Portuguese
37,37,Igor Rocha,POR,G,1.84,78,04-03-93,Santa Maria da Feira,Nacional [POR],Arouca,2015,Portuguese
41,50,Nuno Valente,POR,M,1.74,70,22-11-91,Adaúfe,Sporting Braga,Arouca,2015,Portuguese
42,55,Nelsinho,BRA,D,1.76,67,01-01-88,Cruz das Almas,Portimonense,Arouca,2015,Portuguese
43,66,Nuno Coelho,POR,D,1.81,73,23-11-87,Covilhã,Benfica,Arouca,2015,Portuguese
44,85,Rui Sacramento,POR,G,1.84,84,31-01-85,Matosinhos,Leixões,Arouca,2015,Portuguese
45,87,Zequinha,POR,F,1.83,74,07-01-87,Setúbal,Vitória Setúbal,Arouca,2015,Portuguese
46,95,Walter González,PAR,F,1.85,79,21-05-95,Doctor Juan León Mallorquín,Olimpia [PAR],Arouca,2015,Portuguese
47,99,Maurides,BRA,F,1.87,80,10-03-94,Colombia,Internacional,Arouca,2015,Portuguese
1,1,Ricardo Ribeiro,POR,G,1.83,73,27-01-90,Moreira de Cónegos,Olhanense,Belenenses,2015,Portuguese
2,2,João Amorim,POR,D,1.78,74,26-07-92,Ribeirão,Académico Viseu,Belenenses,2015,Portuguese
4,4,Tonel,POR,D,1.84,79,13-04-80,Lourosa,Feirense,Belenenses,2015,Portuguese
6,6,Ruben Pinto,POR,M,1.81,69,24-04-92,Odivelas,Benfica,Belenenses,2015,Portuguese
7,7,Miguel Rosa,POR,M,1.78,67,13-01-89,Lisbon,Benfica,Belenenses,2015,Portuguese
8,8,André Sousa,POR,M,1.81,78,09-07-90,Lisbon,Académico Viseu,Belenenses,2015,Portuguese
9,9,Tiago Caeiro,POR,F,1.92,82,29-03-84,Vila Franca de Xira,Atlético CP,Belenenses,2015,Portuguese
10,10,Tiago Silva,POR,M,1.70,71,02-06-93,Lisbon,None,Belenenses,2015,Portuguese
17,17,Fábio Sturgeon,POR,M,1.83,78,04-02-94,Almada,None,Belenenses,2015,Portuguese
18,18,Dias,POR,M,1.88,78,25-02-91,Aveiro,Beira-Mar,Belenenses,2015,Portuguese
19,19,Geraldes,POR,D,1.81,70,02-05-91,Maia,Sporting CP,Belenenses,2015,Portuguese
