,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
1,1,Romuald Peiser,FRA,G,1.87,79,03-08-79,Phalsbourg,Naval,Académica,2012,Portuguese
2,2,João Dias,POR,D,1.80,70,23-12-86,Braga,Trofense,Académica,2012,Portuguese
3,3,Júnior Lopes,BRA,D,1.90,86,19-10-87,Porto Velho,Bragantino,Académica,2012,Portuguese
4,4,Flávio Ferreira,POR,M,1.80,75,19-10-91,Oliveira do Hospital,None,Académica,2012,Portuguese
5,5,Rafik Halliche,ALG,D,1.87,77,02-09-86,Algiers,Fulham,Académica,2012,Portuguese
6,6,Alphousseyni Keita,MLI,M,1.80,74,13-11-85,Bamako,União de Leiria,Académica,2012,Portuguese
7,7,Marinho,POR,M,1.66,62,26-04-83,Lisbon,Naval,Académica,2012,Portuguese
8,8,Makalele,BRA,M,1.73,65,26-02-85,Salvador,ABC,Académica,2012,Portuguese
12,12,Ricardo,POR,G,1.90,84,06-07-82,Póvoa do Varzim,Varzim,Académica,2012,Portuguese
13,13,João Real,POR,D,1.85,83,13-05-83,Covilhã,Naval,Académica,2012,Portuguese
14,14,Bruno China,POR,M,1.82,75,05-08-82,Matosinhos,Rio Ave,Académica,2012,Portuguese
20,20,Cleyton,BRA,M,1.75,60,24-02-90,Mato Grosso do Sul,Corinthians Alagoano,Académica,2012,Portuguese
21,21,Marcos Paulo,BRA,M,1.82,70,13-07-88,Pedro Leopoldo,União de Leiria,Académica,2012,Portuguese
22,22,Rodrigo Galo,BRA,D,1.76,66,19-09-86,Rio Branco,Sporting Braga,Académica,2012,Portuguese
24,24,Fábio Santos,POR,G,1.87,80,14-11-92,Penafiel,None,Académica,2012,Portuguese
26,26,Nivaldo,CPV,D,1.79,71,10-07-88,São Nicolau,Tourizense,Académica,2012,Portuguese
28,28,Wilson Eduardo,POR,F,1.76,72,08-07-90,Pedras Rubras,Sporting CP,Académica,2012,Portuguese
30,30,John Ogu,NGA,M,1.92,84,20-04-88,Akwa,União de Leiria,Académica,2012,Portuguese
35,35,Reiner Ferreira,BRA,D,1.85,74,17-11-85,São Paulo,Corinthians Alagoano,Académica,2012,Portuguese
36,36,Edinho,POR,F,1.85,74,07-07-82,Aveiro,Málaga,Académica,2012,Portuguese
39,39,Carlos Saleiro,POR,F,1.85,76,25-02-86,Lisbon,Servette,Académica,2012,Portuguese
41,55,Hélder Cabral,POR,D,1.79,72,07-05-84,Peniche,Vejle,Académica,2012,Portuguese
42,77,Afonso,BRA,M,1.76,74,14-11-91,Maceió,Corinthians Alagoano,Académica,2012,Portuguese
43,88,Niamien Amessan,CIV,M,1.77,68,27-09-90,Abidjan,None,Académica,2012,Portuguese
44,92,Salim Cissé,GUI,F,1.85,74,24-12-92,Massimina,Arezzo,Académica,2012,Portuguese
1,1,Rui Rego,POR,G,1.76,75,05-07-80,Mujães,Chaves,Beira-Mar,2012,Portuguese
2,2,Rui Sampaio,POR,M,1.86,75,29-05-87,Vila Pouca de Aguiar,Cagliari,Beira-Mar,2012,Portuguese
3,3,Bura,POR,D,1.92,85,17-12-88,Matosinhos,FC Porto,Beira-Mar,2012,Portuguese
5,5,Hugo,POR,D,1.82,78,11-08-76,Braga,Vitória Setúbal,Beira-Mar,2012,Portuguese
6,6,David Fleurival,FRA,M,1.84,82,19-02-84,Vitry-sur-Seine,Metz,Beira-Mar,2012,Portuguese
7,7,Rúben Ribeiro,POR,D,1.75,67,01-08-87,Ramalde,Penafiel,Beira-Mar,2012,Portuguese
8,8,Dani Abalo,ESP,M,1.74,68,29-09-87,Pontevedra,Celta Vigo,Beira-Mar,2012,Portuguese
10,10,Sérginho,POR,F,1.76,72,21-02-90,Trofa,Trofense,Beira-Mar,2012,Portuguese
11,11,Rafael Batatinha,BRA,F,1.82,71,09-02-90,Senhor do Bonfim,Tondela,Beira-Mar,2012,Portuguese
12,12,Jonas Mendes,GNB,G,1.91,82,20-11-89,Bissau,Amora,Beira-Mar,2012,Portuguese
13,13,Tonel,POR,D,1.84,79,13-04-80,Lourosa,Dinamo Zagreb,Beira-Mar,2012,Portuguese
14,14,Jaime,POR,D,1.88,80,11-06-89,Santarém,None,Beira-Mar,2012,Portuguese
15,15,Saleh Javier,KSA,F,1.84,75,01-11-93,Jeddah,Al-Ahli [KSA],Beira-Mar,2012,Portuguese
16,16,Nildo Petrolina,BRA,M,1.75,62,01-05-86,Petrolina,Trofense,Beira-Mar,2012,Portuguese
17,17,Bruno,POR,G,1.95,90,14-08-84,Leiria,Moreirense,Beira-Mar,2012,Portuguese
18,18,Pedro Moreira,POR,D,1.77,72,23-10-83,Penafiel,Penafiel,Beira-Mar,2012,Portuguese
20,20,Nuno Lopes,POR,D,1.84,80,19-12-86,Lisbon,Oliveirense,Beira-Mar,2012,Portuguese
21,21,Javier Balboa,EQG,M,1.82,74,13-05-85,Madrid,Benfica,Beira-Mar,2012,Portuguese
22,22,Hélder Lopes,POR,D,1.79,66,04-01-89,Vila Nova de Gaia,Tondela,Beira-Mar,2012,Portuguese
24,24,Yazalde,POR,F,1.83,79,10-09-88,Vila do Conde,Sporting Braga,Beira-Mar,2012,Portuguese
25,25,Antonio Tozé,POR,F,1.83,81,25-07-87,Miranda do Corvo,Naval,Beira-Mar,2012,Portuguese
27,27,Dias,POR,M,1.88,78,25-02-91,Aveiro,FC Porto,Beira-Mar,2012,Portuguese
28,28,André Sousa,POR,M,1.81,78,09-07-90,Lisbon,Pampilhosa,Beira-Mar,2012,Portuguese
30,30,Abel Camará,POR,F,1.85,81,06-01-90,Bissau,Belenenses,Beira-Mar,2012,Portuguese
1,1,Artur,BRA,G,1.92,90,25-01-81,Leme,Sporting Braga,Benfica,2012,Portuguese
3,3,Roderick Miranda,POR,D,1.93,85,30-03-91,Odivelas,None,Benfica,2012,Portuguese
4,4,Luisão,BRA,D,1.93,95,13-02-81,Amparo,Cruzeiro,Benfica,2012,Portuguese
5,5,Luisinho,POR,M,1.72,61,05-05-85,Porto,Paços de Ferreira,Benfica,2012,Portuguese
7,7,Óscar Cardozo,PAR,F,1.93,87,20-05-83,Campo 9,Newell's Old Boys,Benfica,2012,Portuguese
10,10,Pablo Aimar,ARG,M,1.70,68,03-11-79,Rio Cuarto,Zaragoza,Benfica,2012,Portuguese
11,11,Lima,BRA,F,1.79,82,11-05-83,Monte Alegre,Sporting Braga,Benfica,2012,Portuguese
13,13,Paulo Lopes,POR,G,1.84,76,29-06-78,Mirandela,Feirense,Benfica,2012,Portuguese
14,14,Maximiliano Pereira,URU,D,1.73,70,08-06-84,Montevideo,Defensor Sporting,Benfica,2012,Portuguese
15,15,Ola John,NED,F,1.80,80,19-05-92,Zwedru,FC Twente,Benfica,2012,Portuguese
16,16,Rui Fonte,POR,F,1.81,73,23-03-90,Lisbon,Espanyol,Benfica,2012,Portuguese
17,17,Carlos Martins,POR,M,1.72,72,29-04-82,Lisbon,Recreativo Huelva,Benfica,2012,Portuguese
18,18,Eduardo Salvio,ARG,F,1.73,76,13-05-90,Avellaneda,Atlético Madrid,Benfica,2012,Portuguese
19,19,Rodrigo Moreno,ESP,F,1.80,74,06-03-91,Rio de Janeiro,Real Madrid B,Benfica,2012,Portuguese
20,20,Nicolás Gaitán,ARG,M,1.73,67,23-02-88,San Martín,Boca Juniors,Benfica,2012,Portuguese
21,21,Nemanja Matić,SRB,M,1.94,82,01-08-88,abac,Chelsea,Benfica,2012,Portuguese
23,23,Jonathan Urretavizcaya,URU,F,1.74,62,19-03-90,Montevideo,River Plate [URU],Benfica,2012,Portuguese
24,24,Ezequiel Garay,ARG,D,1.89,83,10-10-86,Rosario,Real Madrid,Benfica,2012,Portuguese
25,25,Lorenzo Melgarejo,PAR,F,1.78,71,10-08-90,Loma Grande,Independiente FBC,Benfica,2012,Portuguese
27,27,Miguel Vítor,POR,D,1.83,80,30-06-89,Torres Vedras,None,Benfica,2012,Portuguese
31,31,Alan Kardec,BRA,F,1.85,78,12-01-89,Barra Mansa,Vasco da Gama,Benfica,2012,Portuguese
32,32,Diogo Rosado,POR,M,1.85,74,21-02-90,Peniche,Blackburn R,Benfica,2012,Portuguese
33,33,Jardel,BRA,D,1.92,85,29-03-86,Florianópolis,Desportivo Brasil,Benfica,2012,Portuguese
34,34,André Almeida,POR,D,1.86,75,10-09-90,Lisbon,Belenenses,Benfica,2012,Portuguese
35,35,Enzo Pérez,ARG,M,1.77,71,22-02-86,Mendoza,Estudiantes (LP),Benfica,2012,Portuguese
39,39,Mika,POR,G,1.95,90,08-03-91,Yverdon-les-Bains,União de Leiria,Benfica,2012,Portuguese
40,40,Michel,BRA,F,1.82,79,22-08-86,Rio de Janeiro,Paços de Ferreira,Benfica,2012,Portuguese
41,50,João Cancelo,POR,D,1.80,66,27-05-94,Barreiro,None,Benfica,2012,Portuguese
42,65,Fábio Cardoso,POR,D,1.86,75,19-04-94,Águeda,None,Benfica,2012,Portuguese
43,75,Sidnei,BRA,D,1.85,80,23-08-89,Alegrete,Internacional,Benfica,2012,Portuguese
44,77,Miguel Rosa,POR,M,1.78,67,13-01-89,Lisbon,None,Benfica,2012,Portuguese
45,89,André Gomes,POR,M,1.88,83,30-07-93,Porto,Boavista,Benfica,2012,Portuguese
1,1,Vagner,BRA,G,1.85,80,06-06-86,Araruna,Desportivo Brasil,Estoril,2012,Portuguese
