,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
3,3,Csaba Szatmári,HUN,D,1.81,77,14-06-94,Debrecen,DSI,Debrecen,2014,Hungarian
6,6,László Zsidai,HUN,M,1.79,73,16-07-86,Szombathely,MTK,Debrecen,2014,Hungarian
7,7,Tibor Dombi,HUN,M,1.74,73,11-11-73,Püspökladány,FC Utrecht,Debrecen,2014,Hungarian
8,8,Selim Bouadla,FRA,M,1.71,67,26-08-88,Rosny-sous-Bois,Le Havre,Debrecen,2014,Hungarian
10,10,Rene Mihelič,SVN,M,1.77,70,05-07-88,Maribor,Zavrč,Debrecen,2014,Hungarian
11,11,János Ferenczi,HUN,M,1.80,65,03-04-91,Debrecen,DSI,Debrecen,2014,Hungarian
13,13,Pál Lázár,HUN,D,1.77,73,11-03-88,Sopron,Pécs,Debrecen,2014,Hungarian
15,15,Bence Sós,HUN,F,1.89,86,10-05-94,Debrecen,DSI,Debrecen,2014,Hungarian
16,16,Sándor Norbert Balogh,HUN,F,1.85,82,21-02-96,Debrecen,DSI,Debrecen,2014,Hungarian
17,17,Norbert Mészáros,HUN,D,1.91,85,19-08-80,Pápa,Energie Cottbus,Debrecen,2014,Hungarian
18,18,Péter Máté,HUN,D,1.95,92,02-12-84,Püspökladány,Debreceni Olasz Focisuli,Debrecen,2014,Hungarian
21,21,Bence Ludánszki,HUN,M,1.84,75,25-10-90,Debrecen,DSI,Debrecen,2014,Hungarian
23,23,Dániel Bereczki,HUN,F,1.89,84,02-06-95,Debrecen,DSI,Debrecen,2014,Hungarian
24,24,Igor Morozov,EST,D,1.91,75,27-05-89,Tallinn,Polonia Warszawa,Debrecen,2014,Hungarian
25,25,Duan Brković,SRB,D,1.82,80,20-01-89,Uice,Hapoel Haifa,Debrecen,2014,Hungarian
26,26,Ibrahima Sidibé,SEN,F,1.93,78,10-08-80,Nguidile,KVC Westerlo,Debrecen,2014,Hungarian
27,27,Ádám Bódi,HUN,M,1.75,65,01-11-90,Nyíregyháza,DSI,Debrecen,2014,Hungarian
28,28,Zoltán Nagy,HUN,D,1.87,80,25-10-85,Debrecen,DSI,Debrecen,2014,Hungarian
32,32,Csaba Tóth,HUN,G,1.88,70,27-03-91,Debrecen,None,Debrecen,2014,Hungarian
33,33,József Varga,HUN,M,1.75,71,06-06-88,Debrecen,DSI,Debrecen,2014,Hungarian
41,44,Tibor Tisza,HUN,F,1.74,70,10-11-84,Debrecen,Diósgyőr,Debrecen,2014,Hungarian
42,45,Nenad Novaković,SRB,G,1.93,85,17-07-82,Uice,FC Nordsjælland,Debrecen,2014,Hungarian
43,51,Ákos Kinyik,HUN,D,1.91,85,12-05-93,Debrecen,DSI,Debrecen,2014,Hungarian
44,53,Péter Berdó,HUN,M,1.86,83,14-01-93,Debrecen,DSI,Debrecen,2014,Hungarian
45,55,Péter Szakály,HUN,M,1.82,70,17-08-86,Nagyatád,Kaposvár,Debrecen,2014,Hungarian
46,66,Márk Szécsi,HUN,F,1.78,73,22-05-94,Eger,None,Debrecen,2014,Hungarian
47,69,Mihály Korhut,HUN,D,1.81,76,01-12-88,Miskolc,Létavértes,Debrecen,2014,Hungarian
48,70,Tamás Kulcsár,HUN,F,1.85,73,13-10-82,Debrecen,Polonia Warszawa,Debrecen,2014,Hungarian
49,77,Aleksandar Jovanović,SRB,M,1.75,70,26-10-84,Sarajevo,Ferencváros,Debrecen,2014,Hungarian
50,87,István Verpecz,HUN,G,1.96,87,04-02-87,Szikszó,Diósgyőr,Debrecen,2014,Hungarian
51,89,Gergő Szécsi,HUN,G,1.85,83,07-02-89,Eger,None,Debrecen,2014,Hungarian
52,94,Balázs Szlakta,HUN,G,1.93,84,01-12-94,Eger,Eger,Debrecen,2014,Hungarian
1,1,Levente Bősz,HUN,G,1.89,83,06-05-94,Budapest,Újpest,Diósgyőr,2014,Hungarian
3,3,Senad Husić,BIH,D,1.76,75,12-04-90,Kalesija,Zvijezda Gradacac,Diósgyőr,2014,Hungarian
4,4,Milan Csicsvari,HUN,D,1.87,82,02-06-96,Miskolc,None,Diósgyőr,2014,Hungarian
