,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
1,1,Vukain Radomir Poleksić,MNE,G,1.94,92,30-08-82,Nikić,Tatabánya,Debrecen,2010,Hungarian
2,2,István Szűcs,HUN,D,1.90,73,03-05-85,Debrecen,DSI,Debrecen,2010,Hungarian
4,4,Dajan Simac,GER,D,1.90,87,04-01-82,Bingen,FSV Frankfurt,Debrecen,2010,Hungarian
5,5,Gyula Illés,HUN,M,1.78,72,09-11-82,Vásrosnamény,Zalaegerszeg,Debrecen,2010,Hungarian
6,6,Luis  Arcangel Ramos,HON,M,1.78,72,11-04-85,San Pedro Sula,Nyíregyháza,Debrecen,2010,Hungarian
7,7,Tibor Dombi,HUN,M,1.74,73,11-11-73,Püspökladány,Utrecht,Debrecen,2010,Hungarian
8,8,Balázs Nikolov,HUN,M,1.81,71,04-07-77,Bonyhád,Paks,Debrecen,2010,Hungarian
10,10,Balázs Farkas II,HUN,F,1.76,69,24-04-88,Nyíregyháza,Dynamo Kiev,Debrecen,2010,Hungarian
11,11,Péter Kabát,HUN,F,1.82,74,25-09-77,Budapest,Újpest,Debrecen,2010,Hungarian
12,12,Miklós Erdélyi,HUN,G,1.93,93,30-03-81,Debrecen,Nyíregyháza,Debrecen,2010,Hungarian
14,14,Eugène Salami,NGA,F,1.82,79,05-02-89,Abuja,Niger Tornadoes,Debrecen,2010,Hungarian
16,16,Ádám Komlósi,HUN,D,1.90,80,06-12-77,Budapest,MTK,Debrecen,2010,Hungarian
17,17,Norbert Mészáros,HUN,D,1.91,85,19-08-80,Pápa,Energie Cottbus,Debrecen,2010,Hungarian
19,19,Vinicius Galvão,BRA,F,1.86,70,12-08-89,Porto Alegre,Grêmio,Debrecen,2010,Hungarian
20,20,Mbengono Ondoa Yannick,CMR,F,1.67,70,11-06-87,Yaoundé,Kecskemét,Debrecen,2010,Hungarian
21,21,Marcell Fodor,HUN,D,1.83,76,27-10-87,Székesfehérvár,Diósgyőr,Debrecen,2010,Hungarian
22,22,Csaba Bernáth,HUN,D,1.77,70,26-03-79,Debrecen,Royal Antwerp,Debrecen,2010,Hungarian
24,24,Mirsad Mijadinoski,MKD,D,1.89,87,01-10-81,Struga,Sion,Debrecen,2010,Hungarian
25,25,Norbert Mokánszki,HUN,F,1.85,78,08-07-89,Nyíregyháza,Létavértes,Debrecen,2010,Hungarian
27,27,Ádám Bódi,HUN,M,1.75,65,01-11-90,Nyíregyháza,DSI,Debrecen,2010,Hungarian
28,28,Zoltán  Nagy,HUN,D,1.87,80,25-10-85,Debrecen,DSI,Debrecen,2010,Hungarian
29,29,István Spitzmüller,HUN,M,1.76,72,14-05-86,Debrecen,DSI,Debrecen,2010,Hungarian
31,31,Mindaugas Malinauskas,LTU,G,1.90,84,11-08-83,Kaunas,Diósgyőr,Debrecen,2010,Hungarian
33,33,József Varga,HUN,M,1.75,71,06-06-88,Debrecen,DSI,Debrecen,2010,Hungarian
34,34,János Ferenczi,HUN,M,1.80,65,03-04-91,Debrecen,DSI,Debrecen,2010,Hungarian
35,35,Bence Ludánszki,HUN,M,1.84,75,25-10-90,Debrecen,DSI,Debrecen,2010,Hungarian
37,37,Lucas Marcolini,BRA,M,1.76,70,06-05-89,Cornélio Procópio,Atlético Paranaense,Debrecen,2010,Hungarian
38,38,Szabolcs Csorba,HUN,F,1.80,75,24-10-91,Debrecen,MTK,Debrecen,2010,Hungarian
39,39,Adamo Coulibaly,FRA,F,1.87,81,14-08-81,Paris,Royal Antwerp,Debrecen,2010,Hungarian
41,45,Nenad Novaković,SRB,G,1.93,85,17-07-82,Uice,FC Nordsjælland,Debrecen,2010,Hungarian
42,46,Etogo Awoundza Essama,CMR,F,1.88,83,09-10-88,,Sestese,Debrecen,2010,Hungarian
43,50,Ştefan Mardare,ROU,D,1.82,81,03-12-87,Bacău,Rapid Bucureşti,Debrecen,2010,Hungarian
44,55,Péter Szakály,HUN,M,1.82,70,17-08-86,Nagyatád,Kaposvár,Debrecen,2010,Hungarian
45,70,Tamás Kulcsár,HUN,F,1.85,73,13-10-82,Debrecen,Polonia Warszawa,Debrecen,2010,Hungarian
46,77,Péter Czvitkovics,HUN,M,1.78,76,10-02-83,Székesfehérvár,MTK,Debrecen,2010,Hungarian
47,87,István Verpecz,HUN,G,1.96,87,04-02-87,Szikszó,Diósgyőr,Debrecen,2010,Hungarian
48,88,Tamás Huszák,HUN,M,1.86,76,02-10-88,Miskolc,Diósgyőr,Debrecen,2010,Hungarian
1,1,Marko Ranilovič,SVN,G,1.88,79,25-11-86,Maribor,Maribor,Ferencváros,2010,Hungarian
4,4,Dániel Sváb,HUN,D,1.83,81,02-09-90,Salgótarján,Salgótarján,Ferencváros,2010,Hungarian
8,8,György Józsi,HUN,M,1.80,70,31-01-83,Zalaegerszeg,Győr,Ferencváros,2010,Hungarian
10,10,Andrezinho,BRA,M,1.76,73,12-02-86,Igarapé,Catanduvense,Ferencváros,2010,Hungarian
13,13,Ailton Júnior,BRA,F,1.83,73,23-07-87,Guariba,Kaposvár,Ferencváros,2010,Hungarian
14,14,Srdjan Stanić,SRB,M,1.83,76,07-06-82,Vrbas,Kaposvár,Ferencváros,2010,Hungarian
15,15,Djordje Tutorić,SRB,D,1.85,85,05-03-83,Subotica,Crvena Zvezda,Ferencváros,2010,Hungarian
17,17,Viktor Bölcsföldi,HUN,F,1.88,76,10-04-88,Budapest,Liberty Salonta,Ferencváros,2010,Hungarian
18,18,Marek Heinz,CZE,F,1.84,80,04-08-77,Olomouc,Kapfenberg,Ferencváros,2010,Hungarian
19,19,Liban Abdi,SOM,F,1.82,72,05-10-88,Burco,Sheffield U,Ferencváros,2010,Hungarian
