,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
1,1,Vukain Radomir Poleksić,MNE,G,1.94,92,30-08-82,Nikić,Tatabánya,Debrecen,2008,Hungarian
2,2,István Szűcs,HUN,D,1.90,73,03-05-85,Debrecen,DSI,Debrecen,2008,Hungarian
4,4,Leandro de Almeida,HUN,M,1.80,75,19-03-82,Cornélio Procópio,Ferencváros,Debrecen,2008,Hungarian
6,6,Boidar Ćosić,SRB,D,1.82,79,25-07-82,abac,Modriča Maxima,Debrecen,2008,Hungarian
7,7,Tibor Dombi,HUN,M,1.74,73,11-11-73,Püspökladány,Utrecht,Debrecen,2008,Hungarian
8,8,Zsombor  Kerekes,HUN,F,1.92,88,13-09-73,Senta,Willem II,Debrecen,2008,Hungarian
10,10,Igor Bogdanović,SRB,F,1.83,77,25-09-74,Novi Sad,Gençlerbirliği,Debrecen,2008,Hungarian
11,11,Milán Faggyas,HUN,F,1.75,66,01-06-89,Miskolc,Diósgyőr,Debrecen,2008,Hungarian
12,12,Djordje Pantić,SRB,G,1.98,99,27-01-80,Belgrade,Enköpings SK,Debrecen,2008,Hungarian
13,13,Péter Bíró,HUN,D,1.90,73,20-09-85,Debrecen,DSI,Debrecen,2008,Hungarian
14,14,Gergely  Rudolf,HUN,F,1.76,77,09-03-85,Nyiregyhaza,Nancy,Debrecen,2008,Hungarian
15,15,László Rezes,HUN,M,1.73,65,12-08-87,Debrecen,Kecskemét,Debrecen,2008,Hungarian
16,16,Ádám Komlósi,HUN,D,1.90,80,06-12-77,Budapest,MTK,Debrecen,2008,Hungarian
17,17,Norbert Mészáros,HUN,D,1.91,85,19-08-80,Pápa,Energie Cottbus,Debrecen,2008,Hungarian
18,18,Péter Máté,HUN,D,1.95,92,02-12-84,Püspökladány,Debreceni Olasz Focisuli,Debrecen,2008,Hungarian
19,19,Vinicius Galvão,BRA,F,1.86,70,12-08-89,Porto Alegre,Grêmio,Debrecen,2008,Hungarian
20,20,Róbert Nagy,HUN,M,1.77,67,26-11-87,Debrecen,Debreceni Olasz Focisuli,Debrecen,2008,Hungarian
21,21,Marcell Fodor,HUN,D,1.83,76,27-10-87,Székesfehérvár,Diósgyőr,Debrecen,2008,Hungarian
22,22,Csaba Bernáth,HUN,D,1.77,70,26-03-79,Debrecen,Royal Antwerp,Debrecen,2008,Hungarian
23,23,Péter Szilágyi,HUN,F,1.82,70,26-01-88,Debrecen,DSI,Debrecen,2008,Hungarian
27,27,Gábor Demjén,HUN,F,1.77,72,01-03-86,Szob,Sopron,Debrecen,2008,Hungarian
28,28,Zoltán  Nagy,HUN,D,1.87,80,25-10-85,Debrecen,DSI,Debrecen,2008,Hungarian
29,29,István Spitzmüller,HUN,M,1.76,72,14-05-86,Debrecen,DSI,Debrecen,2008,Hungarian
30,30,Zoltán Kiss,HUN,M,1.82,79,18-08-80,Püspökladány,Germinal Beerschot,Debrecen,2008,Hungarian
33,33,József Varga,HUN,M,1.75,71,06-06-88,Debrecen,DSI,Debrecen,2008,Hungarian
37,37,Lucas Marcolini,BRA,M,1.76,70,06-05-89,Cornélio Procópio,Atlético Paranaense,Debrecen,2008,Hungarian
41,41,Lóránt Oláh,HUN,F,1.80,76,23-11-79,Zenta,Kaposvár,Debrecen,2008,Hungarian
42,42,Dávid Nagy,HUN,M,1.85,79,11-07-90,Debrecen,DSI,Debrecen,2008,Hungarian
43,55,Péter Szakály,HUN,M,1.82,70,17-08-86,Nagyatád,Kaposvár,Debrecen,2008,Hungarian
44,57,Hugo Leonardo,BRA,D,1.75,71,06-06-87,Rio de Janeiro,Friburguense,Debrecen,2008,Hungarian
45,60,Károly Czanik,SVK,M,1.78,71,13-09-84,Komárno,Integrál DAC,Debrecen,2008,Hungarian
46,77,Péter Czvitkovics,HUN,M,1.78,76,10-02-83,Székesfehérvár,MTK,Debrecen,2008,Hungarian
47,81,Attila Katona,HUN,D,1.89,82,16-06-81,Eger,Thể Công Viettel,Debrecen,2008,Hungarian
48,87,István Verpecz,HUN,G,1.96,87,04-02-87,Szikszó,Diósgyőr,Debrecen,2008,Hungarian
49,88,Tamás Huszák,HUN,M,1.86,76,02-10-88,Miskolc,Diósgyőr,Debrecen,2008,Hungarian
50,99,MacPherlin Dudu Omagbemi,NGA,F,1.79,75,18-07-85,Lagos,Wisła Kraków,Debrecen,2008,Hungarian
51,,Dániel Póser,HUN,G,1.89,87,12-01-90,Debrecen,DSI,Debrecen,2008,Hungarian
52,,Mihajlo Radulović,MNE,G,1.88,85,08-03-87,,Sutjeska Nikić,Debrecen,2008,Hungarian
1,1,László Köteles,HUN,G,1.85,81,01-09-84,Szeged,Vác,Diósgyőr,2008,Hungarian
2,2,Norbert Kállai,HUN,D,1.89,83,06-03-84,Cegléd,Hévíz,Diósgyőr,2008,Hungarian
3,3,Boris Miličić,SRB,D,1.91,83,04-04-79,Vrbas,Habitpharm Javor,Diósgyőr,2008,Hungarian
5,5,Milan Bogunović,SRB,D,1.89,83,31-05-83,Belgrade,Vodovac,Diósgyőr,2008,Hungarian
6,6,Gergő Menyhért,HUN,D,1.93,85,22-10-89,Miskolc,Bőcs,Diósgyőr,2008,Hungarian
7,7,Béla Lakatos,HUN,D,1.88,82,26-09-84,Salgótarján,Kaposvölgye,Diósgyőr,2008,Hungarian
9,9,Gergő Góhér,HUN,D,1.84,77,16-06-87,Hatvan,Szolnok,Diósgyőr,2008,Hungarian
10,10,Péter Takács,HUN,M,1.75,65,25-01-90,Miskolc,MTK,Diósgyőr,2008,Hungarian
12,12,Despot Visković,SRB,D,1.83,77,03-03-80,,Jászberény,Diósgyőr,2008,Hungarian
