,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
4,4,Joel Damahou,CIV,M,1.90,81,28-01-87,Koumassi,Hapoel Ra'anana,Debrecen,2013,Hungarian
6,6,László Zsidai,HUN,M,1.79,73,16-07-86,Szombathely,MTK,Debrecen,2013,Hungarian
7,7,Tibor Dombi,HUN,M,1.74,73,11-11-73,Püspökladány,Utrecht,Debrecen,2013,Hungarian
8,8,Selim Bouadla,FRA,M,1.71,67,26-08-88,Rosny-sous-Bois,Le Havre,Debrecen,2013,Hungarian
10,10,Rene Mihelič,SVN,M,1.77,70,05-07-88,Maribor,Zavrč,Debrecen,2013,Hungarian
11,11,János Ferenczi,HUN,M,1.80,65,03-04-91,Debrecen,DSI,Debrecen,2013,Hungarian
13,13,Pál Lázár,HUN,D,1.77,73,11-03-88,Sopron,Pécs,Debrecen,2013,Hungarian
14,14,Dániel Vadnai,HUN,D,1.77,66,19-02-88,Budapest,MTK,Debrecen,2013,Hungarian
16,16,Martin Króner,HUN,D,1.89,77,08-07-93,Budapest,Vác,Debrecen,2013,Hungarian
17,17,Norbert Mészáros,HUN,D,1.91,85,19-08-80,Pápa,Energie Cottbus,Debrecen,2013,Hungarian
18,18,Péter Máté,HUN,D,1.95,92,02-12-84,Püspökladány,Debreceni Olasz Focisuli,Debrecen,2013,Hungarian
19,19,Dalibor Vola,SVN,F,1.89,87,27-02-87,Koper,Mordovia Saransk,Debrecen,2013,Hungarian
21,21,Bence Ludánszki,HUN,M,1.84,75,25-10-90,Debrecen,DSI,Debrecen,2013,Hungarian
22,22,Csaba Bernáth,HUN,D,1.77,70,26-03-79,Debrecen,Royal Antwerp,Debrecen,2013,Hungarian
23,23,Ádám Kovács,HUN,F,1.80,76,14-04-91,Budapest,Nyíregyháza,Debrecen,2013,Hungarian
24,24,Igor Morozov,EST,D,1.91,75,27-05-89,Tallinn,Polonia Warszawa,Debrecen,2013,Hungarian
25,25,Duan Brković,SRB,D,1.82,80,20-01-89,Uice,Hapoel Haifa,Debrecen,2013,Hungarian
26,26,Ibrahima Sidibé,SEN,F,1.93,78,10-08-80,Nguidile,KVC Westerlo,Debrecen,2013,Hungarian
27,27,Ádám Bódi,HUN,M,1.75,65,01-11-90,Nyíregyháza,DSI,Debrecen,2013,Hungarian
28,28,Zoltán Nagy,HUN,D,1.87,80,25-10-85,Debrecen,DSI,Debrecen,2013,Hungarian
29,29,István Spitzmüller,HUN,M,1.76,72,14-05-86,Debrecen,DSI,Debrecen,2013,Hungarian
32,32,Csaba Tóth,HUN,G,1.88,70,27-03-91,Debrecen,None,Debrecen,2013,Hungarian
41,44,Tibor Tisza,HUN,F,1.74,70,10-11-84,Debrecen,Diósgyőr,Debrecen,2013,Hungarian
42,45,Nenad Novaković,SRB,G,1.93,85,17-07-82,Uice,FC Nordsjælland,Debrecen,2013,Hungarian
43,55,Péter Szakály,HUN,M,1.82,70,17-08-86,Nagyatád,Kaposvár,Debrecen,2013,Hungarian
44,69,Mihály Korhut,HUN,D,1.81,76,01-12-88,Miskolc,Létavértes,Debrecen,2013,Hungarian
45,70,Tamás Kulcsár,HUN,F,1.85,73,13-10-82,Debrecen,Polonia Warszawa,Debrecen,2013,Hungarian
46,87,István Verpecz,HUN,G,1.96,87,04-02-87,Szikszó,Diósgyőr,Debrecen,2013,Hungarian
47,88,L'imam Seydi,SEN,F,1.86,85,31-08-85,Paris,Diósgyőr,Debrecen,2013,Hungarian
48,89,Gergő Szécsi,HUN,G,1.85,83,07-02-89,Eger,None,Debrecen,2013,Hungarian
1,1,Nenad Rajić,SRB,G,1.92,85,28-12-82,Novi Sad,Leotar Trebinje,Diósgyőr,2013,Hungarian
3,3,Senad Husić,BIH,D,1.76,75,12-04-90,Kalesija,Zvijezda Gradacac,Diósgyőr,2013,Hungarian
4,4,Tamás Kádár,HUN,D,1.88,74,14-03-90,Veszprém,Roda JC,Diósgyőr,2013,Hungarian
5,5,William,BRA,D,1.92,80,07-05-86,Campinas,Tombense,Diósgyőr,2013,Hungarian
6,6,Gergő Góhér,HUN,D,1.84,77,16-06-87,Hatvan,Szolnok,Diósgyőr,2013,Hungarian
7,7,Miroslav Grumić,SRB,F,1.83,80,29-06-84,Vrbas,Pécs,Diósgyőr,2013,Hungarian
9,9,Patrik Bacsa,HUN,F,1.84,74,03-06-92,Miskolc,None,Diósgyőr,2013,Hungarian
10,10,Mohamadou Abdouraman,CMR,M,1.92,75,24-01-85,Yaoundé,Bőcs,Diósgyőr,2013,Hungarian
11,11,Zoran Kostić,SRB,M,1.83,79,14-11-82,Čačak,Zhetysu,Diósgyőr,2013,Hungarian
14,14,András Debreceni,HUN,D,1.89,85,21-04-89,Nagykanizsa,Honvéd,Diósgyőr,2013,Hungarian
15,15,András Vági,HUN,D,1.82,73,25-12-88,Budapest,Aarau,Diósgyőr,2013,Hungarian
17,17,Tamás Egerszegi,HUN,M,1.85,73,02-08-91,Budapest,Újpest,Diósgyőr,2013,Hungarian
18,18,András Gosztonyi,HUN,F,1.78,68,07-11-90,Kaposvár,Videoton,Diósgyőr,2013,Hungarian
20,20,Márk Nikházi,HUN,M,1.82,73,02-02-89,Jánossomorja,MTK,Diósgyőr,2013,Hungarian
21,21,Martin Csirszki,HUN,M,1.81,81,07-01-95,Miskolc,None,Diósgyőr,2013,Hungarian
22,22,Ivan Rado,CRO,G,1.87,84,21-02-84,Zagreb,Croatia Sesvete,Diósgyőr,2013,Hungarian
23,23,Viktor Vadász,HUN,D,1.85,70,15-08-86,Székesfehérvár,Kazincbarcika,Diósgyőr,2013,Hungarian
25,25,Ákos Elek,HUN,M,1.87,81,21-07-88,Ózd,Videoton,Diósgyőr,2013,Hungarian
28,28,Balázs Szabó,HUN,F,1.83,78,28-10-95,Miskolc,Honvéd,Diósgyőr,2013,Hungarian
31,31,Dávid Barczi,HUN,F,1.87,83,01-02-89,Siófok,Újpest,Diósgyőr,2013,Hungarian
32,32,Péter Herceg,HUN,G,1.84,81,20-03-94,Miskolc,Ózd,Diósgyőr,2013,Hungarian
41,42,Richárd Bodnár,HUN,M,1.82,78,25-08-94,Budapest,Soroksár,Diósgyőr,2013,Hungarian
42,50,Dániel Boros,HUN,F,1.86,79,26-09-97,Miskolc,None,Diósgyőr,2013,Hungarian
43,55,Vince Gelei,HUN,G,1.92,83,28-12-94,Budapest,Csákvár,Diósgyőr,2013,Hungarian
44,88,Augusto Batioja,ECU,F,1.84,74,04-05-90,Riobamba,Mladost Podgorica,Diósgyőr,2013,Hungarian
45,89,Lazar Marjanović,SRB,M,1.88,84,08-09-89,Ni,Radnički 1923,Diósgyőr,2013,Hungarian
46,94,Gábor Eperjesi,HUN,D,1.78,67,12-01-94,Miskolc,None,Diósgyőr,2013,Hungarian
47,96,István Timkó,HUN,F,1.85,78,10-03-96,Miskolc,None,Diósgyőr,2013,Hungarian
48,99,Márkó Futács,HUN,F,1.96,89,22-02-90,Budapest,Leicester C,Diósgyőr,2013,Hungarian
1,1,Péter Kurucz,HUN,G,1.85,76,30-05-88,Budapest,Siófok,Ferencváros,2013,Hungarian
3,3,Mark Otten,NED,D,1.79,77,02-09-85,Nijmegen,NEC Nijmegen,Ferencváros,2013,Hungarian
4,4,Sándor Hidvégi,HUN,M,1.83,76,09-04-83,Rákosszentmihály,MTK,Ferencváros,2013,Hungarian
5,5,Phillip Bönig,GER,D,1.78,73,20-03-80,Erding,Bochum,Ferencváros,2013,Hungarian
7,7,Aleksandar Jovanović,SRB,M,1.75,70,26-10-84,Sarajevo,Hajduk Kula,Ferencváros,2013,Hungarian
8,8,György Józsi,HUN,M,1.80,70,31-01-83,Zalaegerszeg,Győr,Ferencváros,2013,Hungarian
10,10,Andrei Ionescu,ROU,M,1.71,62,29-03-88,Craiova,Royal Antwerp,Ferencváros,2013,Hungarian
11,11,Arsenio Valpoort,NED,F,1.93,90,05-08-92,Amsterdam,SC Heerenveen,Ferencváros,2013,Hungarian
13,13,Dániel Böde,HUN,M,1.90,84,24-10-86,Szekszárd,Paks,Ferencváros,2013,Hungarian
14,14,Jack Tuyp,NED,F,1.86,78,23-08-83,Volendam,FC Volendam,Ferencváros,2013,Hungarian
15,15,János Birtalan,HUN,D,1.87,84,23-10-92,Budapest,None,Ferencváros,2013,Hungarian
16,16,Tamás Csillus,HUN,M,1.85,78,08-05-95,Budapest,None,Ferencváros,2013,Hungarian
17,17,Ulysse Diallo,MLI,F,1.82,77,26-10-92,Bamako,Shabab Al-Sahel,Ferencváros,2013,Hungarian
18,18,Dominik Nagy,HUN,M,1.82,77,08-05-95,Mohács,Pécs,Ferencváros,2013,Hungarian
19,19,Gábor Gyömbér,HUN,M,1.79,75,27-02-88,Makó,Lombard Pápa,Ferencváros,2013,Hungarian
20,20,Pantelis Popgeorgiev,HUN,M,1.84,81,07-03-95,Budapest,None,Ferencváros,2013,Hungarian
21,21,Muhamed Beić,BIH,D,1.77,75,10-09-92,Berlin,Hamburg,Ferencváros,2013,Hungarian
22,22,Attila Busai,HUN,M,1.88,77,21-01-89,Budapest,Wil,Ferencváros,2013,Hungarian
24,24,Krisztián Kovács,HUN,F,1.86,81,24-04-96,Budapest,Vasas,Ferencváros,2013,Hungarian
25,25,Ákos Buzsáky,HUN,M,1.80,74,07-05-82,Budapest,Portsmouth,Ferencváros,2013,Hungarian
27,27,Julian Jenner,NED,F,1.87,73,28-02-84,Delft,Vitesse,Ferencváros,2013,Hungarian
29,29,Zsolt Laczkó,HUN,M,1.83,80,18-12-86,Szeged,Sampdoria,Ferencváros,2013,Hungarian
30,30,Vladan Čukić,SRB,M,1.80,72,27-06-80,Smederevo,Kecskemét,Ferencváros,2013,Hungarian
31,31,Dávid Valencsik,HUN,M,1.84,81,26-03-96,Szarvas,Békéscsaba,Ferencváros,2013,Hungarian
33,33,Dávid Holman,HUN,M,1.84,81,17-03-93,Budapest,None,Ferencváros,2013,Hungarian
37,37,Péter Antal,HUN,F,1.85,82,09-07-95,Szekszárd,SC Heerenveen,Ferencváros,2013,Hungarian
39,39,Mateo Pavlović,CRO,D,1.96,88,09-06-90,Mostar,Werder Bremen,Ferencváros,2013,Hungarian
41,41,Roland Kunsági,HUN,G,1.87,82,17-04-90,Budapest,REAC,Ferencváros,2013,Hungarian
42,44,David Mateos,ESP,D,1.90,82,22-04-87,Madrid,Real Madrid B,Ferencváros,2013,Hungarian
43,55,Levente Jova,HUN,G,1.87,78,30-01-92,Budapest,None,Ferencváros,2013,Hungarian
44,70,Roland Ugrai,HUN,F,1.82,65,13-11-92,Békéscsaba,Haladás,Ferencváros,2013,Hungarian
45,72,Gábor Rigó,HUN,G,1.87,85,02-08-83,Tatabánya,Bicske,Ferencváros,2013,Hungarian
46,88,Somália,BRA,F,1.81,76,28-09-88,Rio de Janeiro,Bangu,Ferencváros,2013,Hungarian
47,90,Dénes Dibusz,HUN,G,1.86,81,19-11-90,Pécs,Pécs,Ferencváros,2013,Hungarian
48,99,Leonardo,BRA,F,1.71,70,09-03-83,Rio de Janeiro,Red Bull Salzburg,Ferencváros,2013,Hungarian
1,1,Krisztián Pogacsics,HUN,G,1.83,74,17-10-85,Zalaegerszeg,Bihor Oradea,Győr,2013,Hungarian
2,2,Ákos Takács,HUN,M,1.82,86,14-02-82,Budapest,Honvéd,Győr,2013,Hungarian
3,3,Marko Dinjar,CRO,M,1.70,68,21-05-86,Osijek,Terek Grozny,Győr,2013,Hungarian
4,4,Lazar Staniić,SRB,D,1.85,83,21-07-82,Sabac,Vardar Skopje,Győr,2013,Hungarian
5,5,Patrick Mevoungou,CMR,M,1.77,75,15-02-86,Yaoundé,Admira Wacker Mödling,Győr,2013,Hungarian
6,6,Marián Had,SVK,D,1.89,85,16-09-82,Dolný Kubín,Slovan Bratislava,Győr,2013,Hungarian
8,8,Ádám Dudás,HUN,M,1.82,78,12-02-89,Esztergom,None,Győr,2013,Hungarian
9,9,Rok Kronaveter,SVN,M,1.87,80,07-12-86,Maribor,Energie Cottbus,Győr,2013,Hungarian
10,10,Leandro Martínez,ARG,F,1.79,69,15-10-89,Buenos Aires,Honvéd,Győr,2013,Hungarian
11,11,Roland Varga,HUN,F,1.82,75,23-01-90,Budapest,Brescia,Győr,2013,Hungarian
12,12,Nikola Trajković,SRB,M,1.75,69,05-01-81,Belgrade,Čukarički,Győr,2013,Hungarian
13,13,Zsolt Kalmár,HUN,M,1.84,78,09-06-95,Győr,Fehér Akadémia,Győr,2013,Hungarian
14,14,Gergely Rudolf,HUN,F,1.76,77,09-03-85,Nyiregyhaza,Diósgyőr,Győr,2013,Hungarian
15,15,Dániel Völgyi,HUN,M,1.87,79,07-06-87,Szeged,Újpest,Győr,2013,Hungarian
16,16,Zoltán Lipták,HUN,D,1.93,87,10-12-84,Budapest,Újpest,Győr,2013,Hungarian
17,17,Máté Pátkai,HUN,M,1.72,62,06-03-88,Budapest,MTK,Győr,2013,Hungarian
18,18,Ádám Lang,HUN,D,1.88,83,17-01-93,Veszprém,Veszprém,Győr,2013,Hungarian
19,19,Nemanja Andrić,SRB,M,1.71,70,13-06-87,Belgrade,Rad,Győr,2013,Hungarian
20,20,Onişor Mihai Nicorec,ROU,F,1.72,60,28-03-86,Magyarlápos,Rapid Bucureşti,Győr,2013,Hungarian
21,21,Marek Střetík,CZE,M,1.88,80,01-02-87,Komárno,Brno,Győr,2013,Hungarian
22,22,Michal vec,CZE,M,1.81,68,19-03-87,Prague,SC Heerenveen,Győr,2013,Hungarian
23,23,Tibor Tokody,HUN,F,1.89,79,01-09-80,Budapest,Wuppertal,Győr,2013,Hungarian
24,24,Djordje Kamber,SRB,M,1.83,76,20-11-83,Kragujevac,Zalaegerszeg,Győr,2013,Hungarian
25,25,Rafe Wolfe,JAM,D,1.87,83,19-12-85,Old Hardbourn,MTK,Győr,2013,Hungarian
26,26,Ľubo Kamenár,SVK,G,1.93,78,17-06-87,Trnava,Nantes,Győr,2013,Hungarian
27,27,Gergely Nagy,HUN,G,1.87,83,27-05-94,Győr,Fehér Akadémia,Győr,2013,Hungarian
28,28,Vladimir Djordjević,SRB,D,1.87,85,25-12-82,Ni,Radnički Ni,Győr,2013,Hungarian
29,29,Tamás Koltai,HUN,M,1.83,78,30-04-87,Győr,None,Győr,2013,Hungarian
30,30,Rafael Burgos,SLV,F,1.76,68,03-06-88,La Paz [SLV],SV Ried,Győr,2013,Hungarian
31,31,Martin Csató,HUN,D,1.90,83,18-07-94,Békéscsaba,Fehér Akadémia,Győr,2013,Hungarian
32,32,István Matetits,HUN,M,1.79,69,09-06-93,Kapuvár,Kapuvár,Győr,2013,Hungarian
33,33,Balázs Vida,HUN,G,1.89,82,29-01-93,Győr,Fehér Akadémia,Győr,2013,Hungarian
34,34,Imre Vankó,HUN,F,1.90,85,17-04-94,Komaro,Fehér Akadémia,Győr,2013,Hungarian
2,2,Dávid Bobál,HUN,D,1.88,85,31-08-95,Pásztó,Magyar Akadémia,Honvéd,2013,Hungarian
3,3,Souleymane Tandia,SEN,D,1.90,82,30-11-86,Dakar,Villefranche Beaujolais,Honvéd,2013,Hungarian
4,4,Aleksandar Ignjatović,SRB,D,1.85,79,11-04-88,Ni,Borac Čačak,Honvéd,2013,Hungarian
