,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
1,1,Ivan Kelava,CRO,G,1.95,94,20-02-88,Zagreb,Granada,Debrecen,2016,Hungarian
2,2,Attila Osváth,HUN,D,1.77,75,10-12-95,Veszprém,Vasas,Debrecen,2016,Hungarian
3,3,Csaba Szatmári,HUN,D,1.81,77,14-06-94,Debrecen,DSI,Debrecen,2016,Hungarian
4,4,Ioan Filip,ROU,M,1.87,80,20-05-89,Oradea,Viitorul Constanța,Debrecen,2016,Hungarian
5,5,Péter Szilvási,HUN,D,1.92,85,20-07-94,Nyíregyháza,Greuther Fürth,Debrecen,2016,Hungarian
8,8,Dániel Tőzsér,HUN,M,1.88,81,12-05-85,Szolnok,QPR,Debrecen,2016,Hungarian
10,10,Dávid Holman,HUN,M,1.84,81,17-03-93,Budapest,Ferencváros,Debrecen,2016,Hungarian
11,11,János Ferenczi,HUN,M,1.80,65,03-04-91,Debrecen,DSI,Debrecen,2016,Hungarian
15,15,Dániel Völgyi,HUN,D,1.87,79,07-06-87,Szeged,Gyirmót,Debrecen,2016,Hungarian
17,17,Norbert Mészáros,HUN,D,1.91,85,19-08-80,Pápa,Energie Cottbus,Debrecen,2016,Hungarian
18,18,Derick Ogbu,NGA,F,1.80,79,19-03-90,Port Harcourt,Ventforet Kofu,Debrecen,2016,Hungarian
19,19,Justin Mengolo,CMR,M,1.82,78,24-06-93,Yaoundé,Levski Sofia,Debrecen,2016,Hungarian
22,22,Frank Feltscher,VEN,M,1.79,72,17-05-88,Bülach,AEL Limassol,Debrecen,2016,Hungarian
23,23,Dániel Bereczki,HUN,F,1.89,84,02-06-95,Debrecen,DSI,Debrecen,2016,Hungarian
24,24,Danilo Sekulić,SRB,M,1.81,75,18-04-90,Sombor,Vojvodina,Debrecen,2016,Hungarian
25,25,Duan Brković,SRB,D,1.82,80,20-01-89,Uice,Hapoel Haifa,Debrecen,2016,Hungarian
28,28,Zoltán Nagy,HUN,D,1.87,80,25-10-85,Debrecen,DSI,Debrecen,2016,Hungarian
37,37,Szabolcs Barna,HUN,D,1.84,76,27-04-96,Debrecen,Diósgyőr,Debrecen,2016,Hungarian
41,42,Norbert Könyves,SRB,F,1.86,77,10-06-89,Bačka Palanka,Vasas,Debrecen,2016,Hungarian
42,44,Branislav Danilović,SRB,G,1.90,77,24-06-88,Belgrade,Puskás Akadémia,Debrecen,2016,Hungarian
43,66,Nándor Kórodi,HUN,F,,,15-08-99,,Debreceni Olasz Focisuli,Debrecen,2016,Hungarian
44,77,Aleksandar Jovanović,SRB,D,1.75,70,26-10-84,Sarajevo,Ferencváros,Debrecen,2016,Hungarian
45,87,István Verpecz,HUN,G,1.96,87,04-02-87,Szikszó,Diósgyőr,Debrecen,2016,Hungarian
46,90,Haris Handzić,BIH,F,1.91,85,20-06-90,Sarajevo,Rijeka,Debrecen,2016,Hungarian
47,91,Suk Hyun-Jun,KOR,F,1.89,81,29-06-91,Chungju,FC Porto,Debrecen,2016,Hungarian
1,1,Erik Bukrán,HUN,G,1.95,80,06-12-96,Eger,Hull C,Diósgyőr,2016,Hungarian
2,2,Vitālijs Jagodinskis,LVA,D,1.90,75,28-02-92,Riga,Dynamo Kyiv,Diósgyőr,2016,Hungarian
3,3,Marcell Mahalek,HUN,D,1.87,85,26-08-94,Miskolc,None,Diósgyőr,2016,Hungarian
4,4,Márk Tamás,HUN,D,1.84,81,28-10-93,Székesfehérvár,Puskás Akadémia,Diósgyőr,2016,Hungarian
5,5,Zoltán Lipták,HUN,D,1.93,87,10-12-84,Budapest,Győr,Diósgyőr,2016,Hungarian
6,6,Diego Vela,ESP,M,1.67,64,27-11-91,La Coruña,Racing Ferrol,Diósgyőr,2016,Hungarian
7,7,Gábor Makrai,HUN,F,1.84,78,26-06-96,Eger,Puskás Akadémia,Diósgyőr,2016,Hungarian
10,10,Roland Ugrai,HUN,F,1.82,65,13-11-92,Békéscsaba,Haladás,Diósgyőr,2016,Hungarian
11,11,Balázs Szabó,HUN,M,1.83,78,28-10-95,Miskolc,Honvéd,Diósgyőr,2016,Hungarian
12,12,Patrik Lőrincz,HUN,D,,,01-12-97,,None,Diósgyőr,2016,Hungarian
14,14,Gábor Boros,HUN,F,1.83,78,26-09-97,Miskolc,None,Diósgyőr,2016,Hungarian
15,15,Patrick Mevoungou,CMR,M,1.77,75,15-02-86,Yaoundé,Mezőkövesd,Diósgyőr,2016,Hungarian
17,17,Miklós Kitl,HUN,M,1.89,85,01-06-97,Zenta,Kecskemét,Diósgyőr,2016,Hungarian
18,18,Balázs Szabó,HUN,F,1.83,71,16-04-98,Miskolc,None,Diósgyőr,2016,Hungarian
19,19,Tibor Nagy,HUN,D,1.87,77,14-08-91,Budapest,Újpest,Diósgyőr,2016,Hungarian
20,20,Attila Busai,HUN,M,1.88,77,21-01-89,Budapest,Ferencváros,Diósgyőr,2016,Hungarian
22,22,Ivan Rado,CRO,G,1.87,84,21-02-84,Zagreb,Croatia Sesvete,Diósgyőr,2016,Hungarian
23,23,Murtaz Daushvili,GEO,M,1.76,74,01-05-89,Tbilisi,Karpaty Lviv,Diósgyőr,2016,Hungarian
24,24,István Fülöp,ROU,M,1.85,80,18-05-90,Târgu Mureș,FC Botoșani,Diósgyőr,2016,Hungarian
27,27,Ákos Szarka,SVK,F,1.93,88,24-11-90,Dunajská Streda,DAC Dunajská Streda,Diósgyőr,2016,Hungarian
30,30,Nono,ESP,M,1.78,72,30-03-93,Puerto de Santa María,Elche,Diósgyőr,2016,Hungarian
33,33,Milán Nemes,HUN,D,1.78,70,27-09-96,Miskolc,None,Diósgyőr,2016,Hungarian
41,48,Dejan Karan,SRB,D,1.88,81,13-08-88,Novi Sad,KF Tirana,Diósgyőr,2016,Hungarian
42,74,Patrik Ternován,HUN,M,1.87,83,10-06-97,Miskolc,None,Diósgyőr,2016,Hungarian
43,86,Soma Novothny,HUN,F,1.85,79,16-06-94,Veszprém,Sint-Truiden,Diósgyőr,2016,Hungarian
44,94,Gábor Eperjesi,HUN,D,1.78,67,12-01-94,Miskolc,None,Diósgyőr,2016,Hungarian
45,98,Dávid Szalóczy,HUN,M,,,31-07-98,Miskolc,Honvéd,Diósgyőr,2016,Hungarian
46,99,Botond Antal,HUN,G,1.90,85,22-08-91,Budapest,Kaposvár,Diósgyőr,2016,Hungarian
3,3,Norbert Kundrák,HUN,F,1.80,70,18-05-99,Miskolc,Honvéd,Ferencváros,2016,Hungarian
5,5,Oliver Hüsing,GER,D,1.93,88,17-02-93,Bühren,Werder Bremen,Ferencváros,2016,Hungarian
6,6,László Kleinheisler,HUN,M,1.86,84,08-04-94,Kazincbarcika,Werder Bremen,Ferencváros,2016,Hungarian
7,7,Bence Batik,HUN,D,1.91,84,08-11-93,Szeged,Tisza Volán,Ferencváros,2016,Hungarian
8,8,Gergő Lovrencsics,HUN,M,1.77,77,01-09-88,Pécs,Lech Poznań,Ferencváros,2016,Hungarian
10,10,András Radó,HUN,F,1.69,59,09-09-93,Pápa,Haladás,Ferencváros,2016,Hungarian
11,11,István Bognár,HUN,M,1.75,72,06-05-91,Liège,Diósgyőr,Ferencváros,2016,Hungarian
13,13,Dániel Böde,HUN,M,1.90,84,24-10-86,Szekszárd,Paks,Ferencváros,2016,Hungarian
15,15,Tamás Hajnal,HUN,M,1.70,68,15-03-81,Esztergom,Ingolstadt,Ferencváros,2016,Hungarian
16,16,Leandro de Almeida,HUN,D,1.80,75,19-03-82,Cornélio Procópio,Omonia Nicosia,Ferencváros,2016,Hungarian
17,17,Kornél Csernik,HUN,M,1.79,71,02-07-98,Budapest,Kelen,Ferencváros,2016,Hungarian
18,18,Ryu Seung-Woo,KOR,F,1.72,67,17-12-93,Busan,Bayer Leverkusen,Ferencváros,2016,Hungarian
19,19,Julian Koch,GER,M,1.84,76,11-11-90,Schwerte,Fortuna Düsseldorf,Ferencváros,2016,Hungarian
20,20,Zoltán Gera,HUN,M,1.83,75,22-04-79,Pécs,WBA,Ferencváros,2016,Hungarian
21,21,Endre Botka,HUN,D,1.86,79,25-04-94,Budapest,Honvéd,Ferencváros,2016,Hungarian
23,23,Marco Djuricin,AUT,F,1.81,72,12-12-92,Vienna,Red Bull Salzburg,Ferencváros,2016,Hungarian
27,27,Michał Nalepa,POL,D,1.90,81,22-01-93,Chrzanów,Wisła Kraków,Ferencváros,2016,Hungarian
30,30,Vladan Čukić,SRB,M,1.80,72,27-06-80,Smederevo,Kecskemét,Ferencváros,2016,Hungarian
31,31,Ádám Holczer,HUN,G,1.93,83,28-03-88,Budapest,Nyíregyháza,Ferencváros,2016,Hungarian
35,35,Florian Trinks,GER,M,1.83,73,11-03-92,Gera,Greuther Fürth,Ferencváros,2016,Hungarian
37,37,Janek Sternberg,GER,D,1.81,78,19-10-92,Leezen,Werder Bremen,Ferencváros,2016,Hungarian
40,40,Amadou Moutari,NIG,M,1.70,70,19-01-94,Arlit,Anzhi Makhachkala,Ferencváros,2016,Hungarian
41,42,Ádám Varga,HUN,G,1.91,78,12-02-99,Budapest,None,Ferencváros,2016,Hungarian
42,66,Emir Dilaver,AUT,M,1.83,78,07-05-91,Tomislavgrad,Austria Vienna,Ferencváros,2016,Hungarian
43,90,Dénes Dibusz,HUN,G,1.86,81,19-11-90,Pécs,Pécs,Ferencváros,2016,Hungarian
44,97,Roland Varga,HUN,F,1.82,75,23-01-90,Budapest,Győr,Ferencváros,2016,Hungarian
1,1,Zsolt Sebők,HUN,G,1.85,82,03-04-79,Győr,AE Pafos,Gyirmót,2016,Hungarian
6,6,Krisztián Tamás,HUN,D,1.82,80,18-04-95,Budapest,Spezia,Gyirmót,2016,Hungarian
8,8,Márk Madarász,HUN,M,1.76,68,24-11-95,Mosonmagyaróvár,None,Gyirmót,2016,Hungarian
9,9,Norbert Tóth,HUN,F,1.84,75,04-02-83,Győr,Abda,Gyirmót,2016,Hungarian
10,10,Bebeto,SEN,F,1.86,83,31-12-91,Tivaouane,Doxa Katokopia,Gyirmót,2016,Hungarian
11,11,Ádám Présinger,HUN,D,1.85,73,26-01-89,Pápa,Lompard Pápa,Gyirmót,2016,Hungarian
12,12,Edvárd Rusák,HUN,G,1.83,76,06-04-94,Zenta,Kaposvár,Gyirmót,2016,Hungarian
13,13,Adrián Szekeres,HUN,D,1.91,77,21-04-89,Budapest,Videoton,Gyirmót,2016,Hungarian
17,17,András Simon,HUN,F,1.83,70,30-03-90,Salgótarján,Paks,Gyirmót,2016,Hungarian
18,18,Anto Radeljić,CRO,D,1.98,82,31-12-90,Travnik,Zrinjski Mostar,Gyirmót,2016,Hungarian
19,19,Patrik Vass,HUN,F,1.84,75,17-01-93,Budapest,MTK,Gyirmót,2016,Hungarian
21,21,János Máté,HUN,F,1.86,78,19-05-90,Debrecen,Mezőkövesd,Gyirmót,2016,Hungarian
23,23,Dániel Lengyel,HUN,D,1.85,82,01-01-89,Budapest,Békéscsaba,Gyirmót,2016,Hungarian
25,25,Mijuko Bojović,MNE,D,1.91,85,09-08-88,Pljevlja,EN Paralimni,Gyirmót,2016,Hungarian
27,27,Veres Szilárd,ROU,M,1.80,72,27-01-96,Cluj-Napoca,CFR Cluj,Gyirmót,2016,Hungarian
28,28,Csanád Novák,HUN,F,1.87,86,24-09-94,Tapolca,Vasas,Gyirmót,2016,Hungarian
29,29,Kristián Kolčák,SVK,D,1.83,77,30-01-90,Bratislava,MFK Ruomberok,Gyirmót,2016,Hungarian
