,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
1,1,Guillermo Ochoa,MEX,G,1.83,73,13-07-85,Guadalajara,América,Ajaccio,2012,French
2,2,Mathieu Chalmé,FRA,D,1.75,72,07-10-80,Bruges,Bordeaux,Ajaccio,2012,French
4,4,Ricardo Faty,SEN,M,1.92,81,04-08-86,Villeneuve-St-Georges,Aris,Ajaccio,2012,French
6,6,Ronald Zubar,FRA,D,1.86,80,20-09-85,Les Abymes,Wolverhampton W,Ajaccio,2012,French
7,7,Benjamin André,FRA,M,1.77,68,03-08-90,Nice,None,Ajaccio,2012,French
8,8,Jean-Baptiste Pierazzi,FRA,M,1.85,74,17-06-85,Ajaccio,None,Ajaccio,2012,French
9,9,Andy Delort,FRA,F,1.82,82,09-10-91,Sète,Nîmes,Ajaccio,2012,French
10,10,Chahir Belghazouani,MAR,M,1.80,70,06-10-86,Porto-Vecchio,Zulte-Waregem,Ajaccio,2012,French
11,11,Karim El Hany,FRA,M,1.70,60,12-01-88,Sartene,GFCO Ajaccio,Ajaccio,2012,French
12,12,Adrian Mutu,ROU,F,1.80,74,08-01-79,Călineşti,Cesena,Ajaccio,2012,French
13,13,Fabrice Begeorgi,FRA,F,1.77,70,20-04-87,Martigues,Istres,Ajaccio,2012,French
14,14,Mehdi Mostefa Sbaa,ALG,M,1.81,82,30-08-83,Dijon,Nîmes,Ajaccio,2012,French
15,15,David Gigliotti,FRA,F,1.76,74,30-05-85,Martigues,Arles-Avignon,Ajaccio,2012,French
16,16,Oumar Sissoko,MLI,G,1.87,84,13-09-87,Montreuil-sous-Bois,Metz,Ajaccio,2012,French
17,17,Yoann Poulard,FRA,D,1.91,77,01-07-76,Saint-Nazaire,Nantes,Ajaccio,2012,French
18,18,Johan Cavalli,FRA,M,1.70,65,12-09-81,Ajaccio,Nîmes,Ajaccio,2012,French
19,19,Paul Lasne,FRA,M,1.83,72,16-01-89,Saint-Cloud,Bordeaux,Ajaccio,2012,French
20,20,Anthony Lippini,FRA,D,1.75,68,07-11-88,Bastia,Troyes,Ajaccio,2012,French
21,21,Frédéric Sammaritano,FRA,F,1.62,61,23-03-86,Vannes,Auxerre,Ajaccio,2012,French
22,22,Fousseni Diawara,MLI,D,1.83,71,28-08-80,Paris,Istres,Ajaccio,2012,French
23,23,Arnaud Maire,FRA,D,1.81,74,06-03-79,Besançon,Strasbourg,Ajaccio,2012,French
24,24,Damien Tibéri,FRA,M,1.81,70,23-08-85,Fréjus,Sedan,Ajaccio,2012,French
25,25,Brandon Deville,BEL,M,1.70,61,17-02-93,Verviers,Anderlecht,Ajaccio,2012,French
26,26,Samuel Bouhours,FRA,D,1.82,75,26-06-87,Le Mans,Le Mans,Ajaccio,2012,French
27,27,Sigamary Diarra,MLI,M,1.74,71,10-01-84,Villepinte,Lorient,Ajaccio,2012,French
28,28,Felipe Saad,BRA,D,1.87,83,11-09-83,Santos,Évian TG,Ajaccio,2012,French
29,29,Dennis Oliech,KEN,F,1.81,80,02-02-85,Nairobi,Auxerre,Ajaccio,2012,French
30,30,David Oberhauser,FRA,G,1.83,75,29-11-89,Bitche,None,Ajaccio,2012,French
31,31,Wilfried Zahibo,FRA,M,1.89,77,21-08-93,Marseille,None,Ajaccio,2012,French
1,1,Magno Macédo Novaes,BRA,G,1.84,79,30-03-83,São Paulo,Arles,Bastia,2012,French
2,2,Samuel Inkoom,GHA,D,1.79,75,22-08-89,Sekondi-Takoradi,Dnipro Dnipropetrovsk,Bastia,2012,French
4,4,Julien Sablé,FRA,M,1.81,73,11-09-80,Marseille,Nice,Bastia,2012,French
5,5,Olivier Vannucci,FRA,D,1.88,77,24-05-91,Ajaccio,None,Bastia,2012,French
6,6,Gaël Angoula,FRA,M,1.77,75,18-07-82,Le Havre,Pacy Vallée-d'Eure,Bastia,2012,French
7,7,Sylvain Marchal,FRA,D,1.84,80,10-02-80,Langres,St-Etienne,Bastia,2012,French
8,8,Toifilou Maoulida,FRA,F,1.84,77,08-06-79,Dzaoudzi,Lens,Bastia,2012,French
10,10,Wahbi Khazri,TUN,M,1.82,78,08-02-91,Ajaccio,None,Bastia,2012,French
12,12,Jacques Faty,SEN,D,1.83,75,25-02-84,Villeneuve-st-Georges,Sivasspor,Bastia,2012,French
