,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
1,1,Olivier Sorin,FRA,G,1.88,76,16-04-81,Gien,Nancy,Auxerre,2008,French
2,2,Cédric Hengbart,FRA,D,1.83,73,13-07-80,Falaise,Caen,Auxerre,2008,French
3,3,Moussa Narry,GHA,M,1.80,71,19-04-86,Maradi,Étoile du Sahel,Auxerre,2008,French
4,4,Stéphane Grichting,SUI,D,1.86,80,30-03-79,Sierre,Sion,Auxerre,2008,French
5,5,Dariusz Dudka,POL,D,1.82,71,09-12-83,Kostrzyn nad Odrą,Wisła  Kraków,Auxerre,2008,French
6,6,Adama Coulibaly,MLI,D,1.86,83,09-10-80,Bamako,Lens,Auxerre,2008,French
7,7,Kamel Chafni,MAR,M,1.81,70,11-06-82,Bordeaux,Ajaccio,Auxerre,2008,French
8,8,Issa Ba,SEN,M,1.85,77,07-10-81,Dakar,Châteauroux,Auxerre,2008,French
9,9,Valter  Birsa,SVN,F,1.84,79,07-08-86,Sempeter  pri Gorici,Sochaux,Auxerre,2008,French
10,10,Thomas  Kahlenberg,DEN,M,1.83,72,20-03-83,Hvidovre,Brøndby,Auxerre,2008,French
11,11,Julien  Quercia,FRA,F,1.68,65,17-08-86,Thionville,Sochaux,Auxerre,2008,French
12,12,Jean-Pascal Mignot,FRA,D,1.83,75,26-02-81,Rouen,None,Auxerre,2008,French
13,13,Kevin Lejeune,FRA,F,1.81,76,22-01-85,Cambrai,None,Auxerre,2008,French
14,14,Dennis Oliech,KEN,F,1.81,80,02-02-85,Nairobi,Nantes,Auxerre,2008,French
16,16,Rémy  Riou,FRA,G,1.91,81,06-08-87,Lyon,Lyon,Auxerre,2008,French
17,17,Benoît Pedretti,FRA,M,1.77,69,12-11-80,Audincourt,Lyon,Auxerre,2008,French
19,19,Steven Langil,FRA,M,1.78,67,04-03-88,Morne Rouge,Nîmes,Auxerre,2008,French
20,20,Amadou Sidibé,MLI,D,1.73,72,19-02-86,Bamako,Djoliba,Auxerre,2008,French
21,21,Daniel Niculae,ROU,F,1.85,76,06-10-82,Bucharest,Rapid  Bucureşti,Auxerre,2008,French
22,22,Ireneusz  Jeleń,POL,F,1.84,74,09-04-81,Cieszyn,Wisła  Płock,Auxerre,2008,French
23,23,Jérémy Berthod,FRA,D,1.80,74,24-04-84,Tassin-la-Demi-Lune,Monaco,Auxerre,2008,French
24,24,Lynel Kitambala,FRA,F,1.77,72,26-10-88,Creil,None,Auxerre,2008,French
25,25,Maurice Dalé,FRA,F,1.87,80,12-07-85,Martigues,Martigues,Auxerre,2008,French
26,26,Maxime Jasse,FRA,D,1.74,69,04-01-88,Villefranche sur Saône,None,Auxerre,2008,French
28,28,Robert Popov,BUL,D,1.85,80,16-04-82,Strumica,Litex Lovech,Auxerre,2008,French
30,30,Denis Petric,SRB,G,1.86,80,24-05-88,Ljubljana,None,Auxerre,2008,French
31,31,Delvin Ndinga,CGO,M,1.82,73,03-04-88,Pointe Noire,None,Auxerre,2008,French
34,34,Marc Fachan,FRA,D,1.81,77,25-01-89,Tarbes,None,Auxerre,2008,French
1,1,Kévin Olimpa,FRA,G,1.86,81,10-03-88,Paris,None,Bordeaux,2008,French
3,3,Henrique,BRA,D,1.88,78,02-05-83,São Gonçalo,Flamengo,Bordeaux,2008,French
4,4,Alou  Diarra,FRA,M,1.90,79,15-07-81,Villepinte,Lyon,Bordeaux,2008,French
5,5,Fernando Menegazzo,BRA,M,1.86,79,03-05-81,Anita Garibaldi,Siena,Bordeaux,2008,French
6,6,Franck Jurietti,FRA,D,1.77,71,30-03-75,Valence,Monaco,Bordeaux,2008,French
7,7,Yoan  Gouffran,FRA,F,1.75,70,25-05-86,Villeneuve-st-Georges,Caen,Bordeaux,2008,French
8,8,Yoann  Gourcuff,FRA,M,1.85,79,11-07-86,Lorient,Milan,Bordeaux,2008,French
9,9,Fernando Cavenaghi,ARG,F,1.81,78,21-09-83,O'Brien,Spartak Moscow,Bordeaux,2008,French
10,10,Jussiê,BRA,F,1.80,76,19-09-83,Nova  Venécia,Lens,Bordeaux,2008,French
11,11,David Bellion,FRA,F,1.81,72,27-11-82,Paris,Nice,Bordeaux,2008,French
13,13,Diego  Placente,ARG,D,1.76,72,24-04-77,Buenos Aires,San Lorenzo,Bordeaux,2008,French
14,14,Souleymane Diawara,SEN,D,1.87,88,24-12-78,Gabou,Charlton Ath,Bordeaux,2008,French
16,16,Ulrich Ramé,FRA,G,1.87,85,19-09-72,Nantes,Angers,Bordeaux,2008,French
17,17,Wendel,BRA,M,1.84,71,08-04-82,Mariana,Cruzeiro,Bordeaux,2008,French
19,19,Pierre Ducasse,FRA,M,1.79,73,07-05-87,Bordeaux,None,Bordeaux,2008,French
