,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
1,1,Denis Petric,SRB,G,1.86,80,24-05-88,Ljubljana,Troyes,Angers,2015,French
2,2,Gaël Angoula,FRA,D,1.77,75,18-07-82,Le Havre,Bastia,Angers,2015,French
3,3,Arnold Bouka Moutou,CGO,D,1.75,69,28-11-88,Reims,AC Amiens,Angers,2015,French
5,5,Thomas Mangani,FRA,M,1.82,79,29-04-87,Carpentras,Chievo Verona,Angers,2015,French
6,6,Grégory Bourillon,FRA,M,1.87,74,01-07-84,Laval,Reims,Angers,2015,French
7,7,Olivier Auriac,FRA,M,1.72,70,14-09-83,St Georges de Didonne,Brest,Angers,2015,French
8,8,Ismaël Traoré,CIV,D,1.85,75,18-08-86,Paris,Brest,Angers,2015,French
9,9,Mohamed Yattara,GUI,F,1.85,76,28-07-93,Conakry,Standard Liège,Angers,2015,French
10,10,Gilles Sunu,FRA,M,1.80,70,30-03-91,Châteauroux,Évian TG,Angers,2015,French
11,11,Slimane Sissoko,FRA,F,1.90,79,20-03-91,Paris,Vendée Luçon,Angers,2015,French
12,12,Jean-Pierre Nsamé,CMR,F,1.88,94,01-05-93,Douala,None,Angers,2015,French
14,14,Billy Ketkeophomphone,FRA,F,1.80,69,24-03-90,Champigny-sur-Marne,Tours,Angers,2015,French
15,15,Pierrick Capelle,FRA,M,1.80,71,15-04-87,Lesquin,Clermont,Angers,2015,French
17,17,Cheick Ndoye,SEN,M,1.90,88,29-03-86,Rufisque,Créteil,Angers,2015,French
19,19,Mathias Serin,FRA,M,1.69,58,01-08-91,Pessac,Romorantin,Angers,2015,French
20,20,Charles Diers,FRA,M,1.85,75,06-06-81,Cambrai,Clermont,Angers,2015,French
21,21,Yoann Andreu,FRA,D,1.75,64,03-05-89,Bourg en Bresse,Gazélec Ajaccio,Angers,2015,French
22,22,Goran Karanović,SUI,F,1.85,82,13-10-87,Wohlen,St. Gallen,Angers,2015,French
23,23,Yohan Eudeline,FRA,M,1.82,73,23-06-82,Caen,Nantes,Angers,2015,French
24,24,Romain Thomas,FRA,D,1.93,84,12-06-88,Landerneau,Carquefou,Angers,2015,French
25,25,Saïd Benrahma,ALG,F,1.72,67,10-08-95,Aïn Témouchent,Nice,Angers,2015,French
26,26,Guy N'Gosso,CMR,M,1.85,75,11-11-85,Douala,Luzenac,Angers,2015,French
27,27,Férébory Dore,CGO,F,1.94,81,21-01-90,Brazzaville,Botev Plovdiv,Angers,2015,French
28,28,Romain Saïss,MAR,M,1.90,76,26-03-90,Bourg-de-Péage,Le Havre,Angers,2015,French
29,29,Vincent Manceau,FRA,M,1.74,65,10-07-89,Angers,None,Angers,2015,French
30,30,Alexandre Letellier,FRA,G,1.91,81,11-12-90,Paris,Paris St-Germain,Angers,2015,French
1,1,Jesper Hansen,DEN,G,1.88,78,31-03-85,Frederikssund,Évian TG,Bastia,2015,French
2,2,Sadio Diallo,GUI,F,1.82,75,28-12-90,Conakry,Rennes,Bastia,2015,French
3,3,Julien Benhaim,FRA,D,1.80,75,25-10-96,Bastia,None,Bastia,2015,French
5,5,Sébastien Squillaci,FRA,D,1.84,76,11-08-80,Toulon,Arsenal,Bastia,2015,French
6,6,Seko Fofana,FRA,M,1.84,74,07-05-95,Paris,Manchester C,Bastia,2015,French
7,7,Floyd Ayité,TOG,M,1.74,68,15-12-88,Bordeaux,Reims,Bastia,2015,French
8,8,Gaël Danic,FRA,M,1.76,65,19-11-81,Vannes,Lyon,Bastia,2015,French
9,9,Florian Raspentino,FRA,F,1.79,73,06-06-89,Marignane,Caen,Bastia,2015,French
11,11,Brandão,BRA,F,1.89,78,16-06-80,São Paulo,St-Etienne,Bastia,2015,French
12,12,Abdoulaye Keita,MLI,M,1.75,75,05-01-94,Bamako,Centre Salif Keita,Bastia,2015,French
14,14,Mehdi Mostefa Sbaa,ALG,M,1.81,82,30-08-83,Dijon,Lorient,Bastia,2015,French
15,15,Julian Palmieri,FRA,D,1.70,66,17-12-86,Lyon,Istres,Bastia,2015,French
16,16,Jean-Louis Leca,FRA,G,1.77,65,21-09-85,Bastia,Valenciennes,Bastia,2015,French
17,17,Mathieu Peybernes,FRA,D,1.84,80,21-10-90,Toulouse,Sochaux,Bastia,2015,French
18,18,Yannick Cahuzac,FRA,M,1.78,66,18-01-85,Ajaccio,None,Bastia,2015,French
19,19,Axel Ngando,FRA,M,1.77,66,13-07-93,Asnières-sur-Seine,Rennes,Bastia,2015,French
20,20,François Modestó,FRA,D,1.83,80,19-08-78,Bastia,Olympiakos,Bastia,2015,French
22,22,Christopher Maboulou,FRA,M,1.85,79,19-03-90,Montfermeil,Châteauroux,Bastia,2015,French
23,23,Alexander Djiku,FRA,D,1.82,74,09-08-94,Montpellier,None,Bastia,2015,French
24,24,Yassine Jebbour,MAR,D,1.80,70,24-08-91,Poitiers,Montpellier,Bastia,2015,French
25,25,François Kamano,GUI,F,1.82,75,01-05-96,Conakry,Satellite FC,Bastia,2015,French
27,27,Julien Romain,FRA,M,1.81,70,23-02-96,Saint-Pol-sur-Ternoise,None,Bastia,2015,French
28,28,Florian Marange,FRA,D,1.76,70,03-03-86,Talence,Sochaux,Bastia,2015,French
29,29,Gilles Cioni,FRA,D,1.65,65,14-06-84,Bastia,Paris FC,Bastia,2015,French
30,30,Thomas Vincensini,FRA,G,1.90,73,12-09-93,Bastia,None,Bastia,2015,French
1,1,Paul Bernardoni,FRA,G,1.90,78,18-04-97,Évry,Troyes,Bordeaux,2015,French
2,2,Milan Gajić,SRB,D,1.78,74,28-01-96,Vukovar,OFK Belgrade,Bordeaux,2015,French
3,3,Diego Contento,ITA,D,1.76,70,01-05-90,Munich,Bayern Munich,Bordeaux,2015,French
4,4,Pablo,BRA,D,1.88,79,21-06-91,São Luíz,Ponte Preta,Bordeaux,2015,French
5,5,Nicolas Pallois,FRA,D,1.90,85,19-09-87,Elbeuf,Niort,Bordeaux,2015,French
6,6,Lamine Sané,SEN,D,1.92,77,22-03-87,Villeneuve-sur-Lot,None,Bordeaux,2015,French
7,7,Abdou Traoré,MLI,M,1.79,73,17-01-88,Bamako,None,Bordeaux,2015,French
8,8,Grégory Sertic,FRA,M,1.81,69,05-08-89,Brétigny-sur-Orge,None,Bordeaux,2015,French
9,9,Diego Rolán,URU,F,1.78,74,24-03-93,Montevideo,Defensor Sporting,Bordeaux,2015,French
10,10,Mauro Arambarri,URU,M,1.74,71,30-09-95,Salto,Defensor Sporting,Bordeaux,2015,French
11,11,Clément Chantôme,FRA,M,1.80,71,11-09-87,Sens,Paris St-Germain,Bordeaux,2015,French
12,12,Isaac Kiese Thelin,SWE,F,1.89,83,24-06-92,Örebro,Malmö FF,Bordeaux,2015,French
13,13,Thomas Touré,FRA,F,1.75,75,27-12-93,Grasse,None,Bordeaux,2015,French
14,14,Cheikh Diabaté,MLI,F,1.94,84,25-04-88,Bamako,None,Bordeaux,2015,French
16,16,Cédric Carrasso,FRA,G,1.87,87,30-12-81,Avignon,Toulouse,Bordeaux,2015,French
17,17,André Biyogo Poko,GAB,M,1.73,72,01-01-93,Bitam,US Bitam,Bordeaux,2015,French
18,18,Jaroslav Plail,CZE,M,1.83,72,05-01-82,Opočno,Osasuna,Bordeaux,2015,French
19,19,Nicolas Maurice-Belay,FRA,M,1.82,76,19-04-85,Sucy-en-Brie,Sochaux,Bordeaux,2015,French
20,20,Jussiê,BRA,F,1.80,76,19-09-83,Nova Venécia,Lens,Bordeaux,2015,French
21,21,Cédric Yambéré,FRA,D,1.91,81,06-11-90,Bordeaux,Lormont,Bordeaux,2015,French
22,22,Adam Ounas,FRA,M,1.72,65,11-11-96,Chambray-les-Tours,None,Bordeaux,2015,French
23,23,Valentin Vada,ARG,M,1.75,69,06-03-96,Guadalupe,None,Bordeaux,2015,French
24,24,Mathieu Debuchy,FRA,D,1.77,74,28-07-85,Fretin,Arsenal,Bordeaux,2015,French
