,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
1,1,Vincent Planté,FRA,G,1.89,84,19-11-80,Lille,St-Etienne,Arles-Avignon,2010,French
3,3,Paco  Pavón,ESP,D,1.88,83,09-01-80,Madrid,Zaragoza,Arles-Avignon,2010,French
4,4,Bobo Baldé,GUI,D,1.90,85,13-10-75,Marseille,Valenciennes,Arles-Avignon,2010,French
5,5,Bakary Soro,CIV,D,1.84,74,05-12-85,Abidjan,Charlton Ath,Arles-Avignon,2010,French
6,6,Jamel Aït Ben Idir,FRA,M,1.73,75,10-01-84,Mont-Saint-Aignan,Le Havre,Arles-Avignon,2010,French
7,7,Romain Rocchi,FRA,M,1.83,75,02-10-81,Cavaillon,Hapoel Tel Aviv,Arles-Avignon,2010,French
8,8,Sébastien Piocelle,FRA,M,1.80,74,10-11-78,Gouvieux,Juve Stabia,Arles-Avignon,2010,French
10,10,Kamel Ghilas,ALG,F,1.77,70,09-03-84,Marseille,Hull C,Arles-Avignon,2010,French
13,13,Loïc Abenzoar,FRA,D,1.81,77,14-02-89,Lyon,Lyon,Arles-Avignon,2010,French
15,15,Fabien Laurenti,FRA,D,1.81,75,06-01-83,Marseille,Lens,Arles-Avignon,2010,French
16,16,Cyrille Merville,FRA,G,1.80,75,14-04-82,Amiens,Troyes,Arles-Avignon,2010,French
17,17,Thomas Ayasse,FRA,M,1.83,75,17-02-87,Toulouse,Cannes,Arles-Avignon,2010,French
18,18,Yann Kermorgant,FRA,F,1.84,84,08-11-81,Vannes,Leicester C,Arles-Avignon,2010,French
19,19,Kaba Diawara,GUI,F,1.83,80,16-12-75,Toulon,Alki Larnaca,Arles-Avignon,2010,French
20,20,Rémy Cabella,FRA,M,1.71,62,08-03-90,Ajaccio,Montpellier,Arles-Avignon,2010,French
22,22,Gaël Germany,FRA,M,1.85,72,10-05-85,Fort-de-France,La Samaritaine,Arles-Avignon,2010,French
23,23,Jean-Alain  Fanchone,FRA,D,1.74,70,02-09-88,Mulhouse,Strasbourg,Arles-Avignon,2010,French
24,24,Emmanuel Correze,FRA,M,1.80,77,09-03-82,Arles,Germinal Beerschot,Arles-Avignon,2010,French
25,25,Johnathan,BRA,F,1.84,74,29-03-90,Fernandópolis,Goiás,Arles-Avignon,2010,French
26,26,Grégory Lorenzi,FRA,D,1.86,86,17-12-83,Bastia,Brest,Arles-Avignon,2010,French
27,27,Deme N'Diaye,SEN,M,1.83,72,06-02-85,Dakar,Estrela da Amadora,Arles-Avignon,2010,French
28,28,Camel  Meriem,FRA,M,1.74,70,18-10-79,Audincourt,Aris,Arles-Avignon,2010,French
29,29,Franck  Dja Djedje,CIV,F,1.76,70,02-06-86,Abidjan,Strasbourg,Arles-Avignon,2010,French
30,30,Naby Moussa Yattara,GUI,G,1.85,80,12-01-84,Conakry,Sète,Arles-Avignon,2010,French
31,31,Rachid Aliaoui,FRA,M,1.74,64,14-08-86,Arles,None,Arles-Avignon,2010,French
32,32,Olivier Ponsdesserre,FRA,D,,,27-09-89,,None,Arles-Avignon,2010,French
33,33,Clément Martinez,FRA,M,,,22-09-88,,None,Arles-Avignon,2010,French
40,40,Arnaud Torregrossa,FRA,G,1.86,83,15-12-89,,Perpignan-Le  Canet,Arles-Avignon,2010,French
1,1,Olivier Sorin,FRA,G,1.88,76,16-04-81,Gien,Nancy,Auxerre,2010,French
2,2,Cédric Hengbart,FRA,D,1.83,73,13-07-80,Falaise,Caen,Auxerre,2010,French
3,3,Willy Boly,FRA,D,1.85,81,03-02-91,Melun,None,Auxerre,2010,French
4,4,Stéphane Grichting,SUI,D,1.86,80,30-03-79,Sierre,Sion,Auxerre,2010,French
5,5,Dariusz Dudka,POL,D,1.82,71,09-12-83,Kostrzyn nad Odrą,Wisła  Kraków,Auxerre,2010,French
6,6,Adama Coulibaly,MLI,D,1.86,83,09-10-80,Bamako,Lens,Auxerre,2010,French
7,7,Kamel Chafni,MAR,M,1.81,70,11-06-82,Bordeaux,Ajaccio,Auxerre,2010,French
8,8,Anthony  Le Tallec,FRA,F,1.84,73,03-10-84,Hennebont,Le Mans,Auxerre,2010,French
9,9,Valter  Birsa,SVN,F,1.84,79,07-08-86,Sempeter  pri Gorici,Sochaux,Auxerre,2010,French
10,10,Alexandre Licata,FRA,M,1.78,76,02-01-84,Grenoble,Monaco,Auxerre,2010,French
11,11,Julien  Quercia,FRA,F,1.68,65,17-08-86,Thionville,Sochaux,Auxerre,2010,French
12,12,Jean-Pascal Mignot,FRA,D,1.83,75,26-02-81,Rouen,None,Auxerre,2010,French
13,13,Christopher  Missilou,FRA,M,1.80,70,18-07-92,Auxerre,None,Auxerre,2010,French
14,14,Dennis Oliech,KEN,F,1.81,80,02-02-85,Nairobi,Nantes,Auxerre,2010,French
15,15,Frédéric Sammaritano,FRA,F,1.62,61,23-03-86,Vannes,Vannes,Auxerre,2010,French
16,16,Rémy  Riou,FRA,G,1.91,81,06-08-87,Lyon,Lyon,Auxerre,2010,French
17,17,Benoît Pedretti,FRA,M,1.77,69,12-11-80,Audincourt,Lyon,Auxerre,2010,French
18,18,Roy  Contout,FRA,M,1.75,75,11-02-85,Cayenne,Amiens,Auxerre,2010,French
19,19,Yaya Sanogo,FRA,F,1.91,74,27-01-93,Massy,None,Auxerre,2010,French
20,20,Amadou Sidibé,MLI,D,1.73,72,19-02-86,Bamako,Djoliba,Auxerre,2010,French
22,22,Ireneusz  Jeleń,POL,F,1.84,74,09-04-81,Cieszyn,Wisła  Płock,Auxerre,2010,French
23,23,Jérémy Berthod,FRA,D,1.80,74,24-04-84,Tassin-la-Demi-Lune,Monaco,Auxerre,2010,French
24,24,Jung Jo-Gook,KOR,F,1.86,78,23-04-84,Buan,FC Seoul,Auxerre,2010,French
25,25,Maxime Bourgeois,FRA,F,1.83,77,03-02-91,Brunoy,None,Auxerre,2010,French
26,26,Vincent Acapandié,FRA,M,1.80,79,09-02-90,Saint-Pierre,None,Auxerre,2010,French
27,27,Alain Traoré,BFA,M,1.76,66,31-12-88,Bobo-Dioulasso,None,Auxerre,2010,French
28,28,Amara Kallé,MLI,D,1.84,78,19-09-90,Bamako,AS Real Bamako,Auxerre,2010,French
29,29,Delvin Ndinga,CGO,M,1.82,73,03-04-88,Pointe Noire,None,Auxerre,2010,French
30,30,Willy Maeyens,FRA,G,1.98,93,05-06-89,Péronne,None,Auxerre,2010,French
31,31,Onanga Itoua,FRA,D,1.85,77,07-09-88,Blois,None,Auxerre,2010,French
32,32,Thomas Monconduit,FRA,D,1.78,75,10-02-91,Drancy,None,Auxerre,2010,French
34,34,Prince Segbefia,TOG,M,1.79,75,11-03-91,Lomé,None,Auxerre,2010,French
40,40,Simon  Pontdemé,FRA,G,1.86,81,04-05-88,Niort,Brest,Auxerre,2010,French
1,1,Cédric Carrasso,FRA,G,1.87,87,30-12-81,Avignon,Toulouse,Bordeaux,2010,French
2,2,Michaël Ciani,FRA,D,1.89,88,06-04-84,Paris,Lorient,Bordeaux,2010,French
3,3,Henrique,BRA,D,1.88,78,02-05-83,São Gonçalo,Flamengo,Bordeaux,2010,French
4,4,Alou  Diarra,FRA,M,1.90,79,15-07-81,Villepinte,Lyon,Bordeaux,2010,French
5,5,Fernando Menegazzo,BRA,M,1.86,79,03-05-81,Anita Garibaldi,Siena,Bordeaux,2010,French
6,6,Salif Sané,FRA,D,1.94,78,25-08-90,Lormont,None,Bordeaux,2010,French
7,7,Yoan  Gouffran,FRA,F,1.75,70,25-05-86,Villeneuve-st-Georges,Caen,Bordeaux,2010,French
8,8,Fahid Ben Khalfallah,TUN,M,1.74,68,09-10-82,Péronne,Valenciennes,Bordeaux,2010,French
9,9,André,BRA,F,1.82,77,27-09-90,Cabo Frio,Dynamo Kiev,Bordeaux,2010,French
10,10,Jussiê,BRA,F,1.80,76,19-09-83,Nova  Venécia,Lens,Bordeaux,2010,French
14,14,Floyd Ayité,TOG,M,1.74,68,15-12-88,Bordeaux,None,Bordeaux,2010,French
15,15,Vujadin  Savić,SRB,D,1.94,88,01-07-90,Belgrade,Crvena Zvezda,Bordeaux,2010,French
16,16,Ulrich Ramé,FRA,G,1.87,85,19-09-72,Nantes,Angers,Bordeaux,2010,French
17,17,Wendel,BRA,M,1.84,71,08-04-82,Mariana,Cruzeiro,Bordeaux,2010,French
18,18,Jaroslav  Plail,CZE,M,1.83,72,05-01-82,Opočno,Osasuna,Bordeaux,2010,French
19,19,Pierre Ducasse,FRA,M,1.79,73,07-05-87,Bordeaux,None,Bordeaux,2010,French
21,21,Mathieu Chalmé,FRA,D,1.75,72,07-10-80,Bruges,Lille,Bordeaux,2010,French
22,22,Anthony Modeste,FRA,F,1.86,73,14-04-88,Cannes,Nice,Bordeaux,2010,French
23,23,Florian Marange,FRA,D,1.76,70,03-03-86,Talence,None,Bordeaux,2010,French
25,25,Cheikh Diabaté,MLI,F,1.94,84,25-04-88,Bamako,None,Bordeaux,2010,French
27,27,Marc Planus,FRA,D,1.83,76,07-03-82,Bordeaux,None,Bordeaux,2010,French
28,28,Benoît  Trémoulinas,FRA,D,1.73,64,28-12-85,Bordeaux,None,Bordeaux,2010,French
29,29,Lamine Sané,SEN,D,1.92,77,22-03-87,Villeneuve-sur-Lot,None,Bordeaux,2010,French
30,30,Kévin Olimpa,FRA,G,1.86,81,10-03-88,Paris,None,Bordeaux,2010,French
33,33,Rémi Elissalde,FRA,M,1.83,81,01-01-91,Biarritz,None,Bordeaux,2010,French
40,40,Abdoulaye Keita,FRA,G,1.84,75,16-08-90,Paris,None,Bordeaux,2010,French
41,50,Abe Jug,SVN,G,1.92,91,03-03-92,Maribor,Interblock,Bordeaux,2010,French
1,1,Steeve Elana,FRA,G,1.87,85,11-07-80,Marseille,Caen,Brest,2010,French
2,2,Yvan  Bourgis,FRA,D,1.69,69,24-09-79,Monistrol,Clermont,Brest,2010,French
3,3,Thomas Cotty,FRA,D,1.82,80,09-05-87,Morlaix,Morlaix,Brest,2010,French
4,4,Johan Martial,FRA,D,1.84,80,30-05-91,Massy,Bastia,Brest,2010,French
5,5,Oscar Ewolo,COD,M,1.71,63,09-10-78,Brazzaville,Lorient,Brest,2010,French
6,6,Bruno Grougi,FRA,M,1.73,70,26-04-83,Caen,Clermont,Brest,2010,French
7,7,Jonathan Ayité,TOG,F,1.84,75,22-07-85,Bordeaux,Nîmes,Brest,2010,French
8,8,Granddi Ngoyi,FRA,M,1.86,77,17-05-88,Melun,Paris St-Germain,Brest,2010,French
9,9,Théophile N'Tamé,CMR,D,1.88,83,17-05-85,Ndoungué,Interblock,Brest,2010,French
10,10,Larsen Touré,FRA,F,1.84,81,20-07-84,Brest,Lille,Brest,2010,French
11,11,Richard Soumah,GUI,M,1.77,69,06-10-86,Créteil,Guingamp,Brest,2010,French
12,12,Paul Baysse,FRA,D,1.84,82,15-05-88,Bordeaux,Sedan,Brest,2010,French
15,15,Tomá Mičola,CZE,F,1.78,75,26-09-88,Ostrava,Baník Ostrava,Brest,2010,French
16,16,Gaëtan Deneuve,FRA,G,1.83,78,03-05-85,Harfleur,Châteauroux,Brest,2010,French
17,17,Fodié Traoré,FRA,M,1.76,68,01-03-85,Bondy,Quevilly,Brest,2010,French
18,18,Moïse Brou Apanga,GAB,D,1.80,79,04-02-82,Abidjan,FC 105 Libreville,Brest,2010,French
19,19,Benoît  Lesoimier,FRA,M,1.71,60,21-02-83,Saint-Lô,Troyes,Brest,2010,French
20,20,Romain  Poyet,FRA,F,1.84,76,25-11-80,Le  Coteau,Dijon,Brest,2010,French
21,21,Brahim Ferradj,ALG,M,1.72,74,04-09-87,Saint-Etienne,Auxerre,Brest,2010,French
22,22,Ousmane Coulibaly,MLI,D,1.83,75,09-07-89,Paris,Guingamp,Brest,2010,French
23,23,Yoann  Bigné,FRA,M,1.68,65,23-08-77,Rennes,Nice,Brest,2010,French
24,24,Ahmed  Kantari,MAR,D,1.85,80,28-06-85,Blois,Strasbourg,Brest,2010,French
25,25,Omar Daf,SEN,D,1.77,71,12-02-77,Dakar,Sochaux,Brest,2010,French
26,26,Nolan Roux,FRA,F,1.82,75,01-03-88,Compiègne,Lens,Brest,2010,French
27,27,Mario Lička,CZE,M,1.82,82,30-04-82,Ostrava,Baník  Ostrava,Brest,2010,French
33,33,Steven Creach,FRA,M,,,13-07-90,Morlaix,None,Brest,2010,French
34,34,Anthony Bova,FRA,F,1.70,63,07-03-90,,None,Brest,2010,French
40,40,Steven Kerzil,FRA,G,,,24-01-91,Brest,None,Brest,2010,French
1,1,Alexis Thébaux,FRA,G,1.85,81,17-03-85,Les Sables D'Olonne,Dijon,Caen,2010,French
2,2,Nicolas Seube,FRA,D,1.80,72,11-08-79,Toulouse,Toulouse,Caen,2010,French
3,3,Romain Inez,FRA,D,1.80,80,30-04-88,Caen,None,Caen,2010,French
5,5,Thomas Heurtaux,FRA,D,1.83,78,03-07-88,Lisieux,None,Caen,2010,French
6,6,Branko  Lazarević,SRB,D,1.85,81,14-05-84,Novi Sad,OFK Belgrade,Caen,2010,French
7,7,Anthony Deroin,FRA,M,1.63,66,15-03-79,Caen,None,Caen,2010,French
8,8,Damien Marcq,FRA,D,1.83,72,08-12-88,Boulogne,Boulogne,Caen,2010,French
9,9,Mbaye Niang,FRA,F,1.84,74,19-12-94,Meulan,None,Caen,2010,French
10,10,Benjamin Nivet,FRA,M,1.78,75,02-01-77,Chartres,Troyes,Caen,2010,French
12,12,Grégory Proment,FRA,M,1.76,69,10-12-78,Paris,Antalyaspor,Caen,2010,French
15,15,Youssef El Arabi,MAR,F,1.83,70,03-02-87,Caen,None,Caen,2010,French
16,16,Damien Perquis,FRA,G,1.84,82,08-03-86,Saint-Brieuc,Beauvais,Caen,2010,French
17,17,Rajiv Van La Parra,NED,M,1.81,72,04-06-91,Rotterdam,Feyenoord,Caen,2010,French
18,18,Kandia Traoré,CIV,F,1.80,84,05-07-80,Adjame,Sochaux,Caen,2010,French
19,19,Jérémy  Sorbon,FRA,D,1.83,79,05-08-83,Caen,None,Caen,2010,French
20,20,Romain Hamouma,FRA,M,1.77,67,29-03-87,Lure,Laval,Caen,2010,French
21,21,Pablo  Barzola,ARG,D,1.83,82,17-11-83,San  Martín,Argentinos Juniors,Caen,2010,French
22,22,Alexandre  Raineau,FRA,M,1.78,71,21-06-86,Paris,None,Caen,2010,French
23,23,Grégory Tafforeau,FRA,D,1.75,71,29-09-76,Bois-Guillaume,Lille,Caen,2010,French
24,24,Grégory  Leca,FRA,M,1.83,84,22-08-80,Metz,Metz,Caen,2010,French
25,25,Sambou Yatabaré,MLI,M,1.90,82,02-03-89,Beauvais,None,Caen,2010,French
26,26,Yohan Mollo,FRA,M,1.75,74,18-07-89,Martigues,Monaco,Caen,2010,French
