,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
2,2,Zhang Junzhe,CHN,D,1.83,69,20-02-91,,None,Beijing Guo'an,2012,Chinese
3,3,Yu Yang,CHN,D,1.83,72,06-08-89,Tianjin,None,Beijing Guo'an,2012,Chinese
4,4,Zhou Ting,CHN,M,1.81,78,05-02-79,Dalian,Shenzhen,Beijing Guo'an,2012,Chinese
5,5,Darko Matić,CRO,D,1.83,81,26-09-80,Domaljevac,Tianjin Teda,Beijing Guo'an,2012,Chinese
6,6,Xu Liang,CHN,M,1.83,72,12-08-81,Shenyang,Guangzhou Pharmaceutical,Beijing Guo'an,2012,Chinese
7,7,Wang Changqing,CHN,M,1.78,75,21-03-81,Beijing,Guoli,Beijing Guo'an,2012,Chinese
9,9,Tan Tiancheng,CHN,F,1.77,76,15-05-91,Taiyuan,None,Beijing Guo'an,2012,Chinese
10,10,Zhang Xizhe,CHN,M,1.76,68,23-01-91,Wuhan,None,Beijing Guo'an,2012,Chinese
11,11,Frédéric Kanouté,MLI,F,1.92,82,02-09-77,Sainte-Foy-le-Grande,Sevilla,Beijing Guo'an,2012,Chinese
12,12,Hou Sen,CHN,G,1.88,71,30-06-89,Beijing,None,Beijing Guo'an,2012,Chinese
13,13,Xu Yunlong,CHN,M,1.82,79,17-02-79,Beijing,None,Beijing Guo'an,2012,Chinese
14,14,Yang Yun,CHN,D,1.83,72,18-07-89,Beijing,None,Beijing Guo'an,2012,Chinese
16,16,Zhang Xiaobin,CHN,M,1.77,65,14-02-85,Xi'an,Tianjin Teda,Beijing Guo'an,2012,Chinese
17,17,Xu Wu,CHN,M,1.70,61,14-02-91,,None,Beijing Guo'an,2012,Chinese
18,18,Lang Zheng,CHN,D,1.86,79,22-07-86,Shijiazhuang,Hebei,Beijing Guo'an,2012,Chinese
19,19,Wang Xiaolong,CHN,M,1.76,68,11-03-86,Beijing,Shandong Luneng,Beijing Guo'an,2012,Chinese
20,20,Zhang Xinxin,CHN,M,1.78,72,19-10-83,Beijing,Wuhan,Beijing Guo'an,2012,Chinese
21,21,Zhu Yifan,CHN,M,1.82,67,01-03-88,Beijing,None,Beijing Guo'an,2012,Chinese
22,22,Yang Zhi,CHN,G,1.86,78,15-01-83,Guangzhou,Guangdong Xiongying,Beijing Guo'an,2012,Chinese
23,23,Jiang Tao,CHN,D,1.81,76,28-06-89,Zibo,None,Beijing Guo'an,2012,Chinese
24,24,Li Hanbo,CHN,M,1.70,68,26-01-91,Shenyang,None,Beijing Guo'an,2012,Chinese
25,25,Jiao Zhe,CHN,D,1.81,70,21-08-81,Jinan,Shandong Luneng,Beijing Guo'an,2012,Chinese
26,26,Wang Hao,CHN,M,1.77,63,18-02-89,Beijing,None,Beijing Guo'an,2012,Chinese
27,27,Zhang Yonghai,CHN,D,1.83,75,15-03-79,Panjin,Liaoning,Beijing Guo'an,2012,Chinese
28,28,Zhang Jian,CHN,F,1.70,67,28-02-89,Chongqing,Chongqing Lifan,Beijing Guo'an,2012,Chinese
29,29,Shao Jiayi,CHN,M,1.88,83,10-04-80,Beijing,Duisburg,Beijing Guo'an,2012,Chinese
30,30,Lei Tenglong,CHN,M,1.83,70,17-01-91,Wuhan,None,Beijing Guo'an,2012,Chinese
32,32,Joffre Guerrón,ECU,M,1.74,74,28-04-85,Ambuqui,Atlético Paranaense,Beijing Guo'an,2012,Chinese
33,33,Mao Jianqing,CHN,F,1.82,80,08-08-86,Shanghai,Shaanxi Chanba,Beijing Guo'an,2012,Chinese
35,35,Li Tixiang,CHN,M,1.81,72,01-09-89,Shijiazhuang,None,Beijing Guo'an,2012,Chinese
36,36,Bo Xiaolei,CHN,G,1.88,83,04-09-85,Dalian,Nanchang Hengyuan,Beijing Guo'an,2012,Chinese
37,37,Reinaldo,BRA,F,1.94,84,13-06-84,Itaberí,Al-Raed,Beijing Guo'an,2012,Chinese
