,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
1,1,Zhang Sipeng,CHN,G,1.88,78,14-05-87,Beijing,None,Beijing Guo'an,2009,Chinese
2,2,Lang Zheng,CHN,D,1.86,79,22-07-86,Shijiazhuang,Hebei,Beijing Guo'an,2009,Chinese
3,3,William Paul Modibo,CMR,D,1.84,83,18-05-79,Ngaoundéré,Gil Vicente,Beijing Guo'an,2009,Chinese
4,4,Zhou Ting,CHN,M,1.81,78,05-02-79,Dalian,Shenzhen,Beijing Guo'an,2009,Chinese
5,5,Darko Matić,CRO,D,1.83,81,26-09-80,Domaljevac,Tianjin Teda,Beijing Guo'an,2009,Chinese
6,6,Sui Dongliang,CHN,M,1.80,79,24-09-77,Dalian,August First,Beijing Guo'an,2009,Chinese
7,7,Wang Changqing,CHN,M,1.78,75,21-03-81,Beijing,Guoli,Beijing Guo'an,2009,Chinese
8,8,Yang Pu,CHN,M,1.78,76,30-03-78,Beijing,None,Beijing Guo'an,2009,Chinese
9,9,Du Wenhui,CHN,F,1.82,78,19-12-83,Beijing,None,Beijing Guo'an,2009,Chinese
10,10,Emil Martínez,HON,M,1.70,64,17-09-82,El Progreso,Marathón,Beijing Guo'an,2009,Chinese
11,11,Yan Xiangchuang,CHN,F,1.74,66,05-09-86,Dalian,August First,Beijing Guo'an,2009,Chinese
12,12,Zhang Lei,CHN,G,1.87,77,06-04-85,Tianjin,Shenzhen,Beijing Guo'an,2009,Chinese
13,13,Xu Yunlong,CHN,M,1.82,79,17-02-79,Beijing,None,Beijing Guo'an,2009,Chinese
14,14,Wang Dong,CHN,M,1.77,74,11-06-85,Tianjin,None,Beijing Guo'an,2009,Chinese
15,15,Tao Wei,CHN,M,1.76,72,11-03-78,Beijing,None,Beijing Guo'an,2009,Chinese
16,16,Huang Bowen,CHN,M,1.76,68,13-07-87,Changsha,None,Beijing Guo'an,2009,Chinese
17,17,Wang Ke,CHN,M,1.68,70,31-08-83,Qingdao,Shanghai Shenhua,Beijing Guo'an,2009,Chinese
18,18,Lu Jiang,CHN,M,1.81,71,30-06-81,Beijing,None,Beijing Guo'an,2009,Chinese
19,19,Yang Hao,CHN,M,1.76,66,19-08-83,Beijing,None,Beijing Guo'an,2009,Chinese
20,20,Zhang Xinxin,CHN,M,1.78,72,19-10-83,Beijing,Wuhan,Beijing Guo'an,2009,Chinese
21,21,Yao Shuang,CHN,M,1.83,65,21-10-87,Beijing,None,Beijing Guo'an,2009,Chinese
22,22,Yang Zhi,CHN,G,1.86,78,15-01-83,Guangzhou,Guangdong Xiongying,Beijing Guo'an,2009,Chinese
23,23,Ryan Griffiths,AUS,F,1.77,61,21-08-81,Sydney,Liaoning,Beijing Guo'an,2009,Chinese
24,24,Yang Yun,CHN,D,1.83,72,18-07-89,Beijing,None,Beijing Guo'an,2009,Chinese
25,25,Zhang Zhaohui,CHN,M,1.84,75,12-01-89,Gansu,None,Beijing Guo'an,2009,Chinese
26,26,Gao Dawei,CHN,F,1.80,73,17-08-83,Shenyang,None,Beijing Guo'an,2009,Chinese
27,27,Yu Yang,CHN,D,1.83,72,06-08-89,Tianjin,None,Beijing Guo'an,2009,Chinese
28,28,Guo Hui,CHN,F,1.77,72,09-04-78,Dalian,Liaoning,Beijing Guo'an,2009,Chinese
