,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
1,1,Zhang Sipeng,CHN,G,1.88,78,14-05-87,Hebei,None,Beijing Guo'an,2008,Chinese
2,2,Lang Zheng,CHN,D,1.86,79,22-07-86,Shijiazhuang,Hebei,Beijing Guo'an,2008,Chinese
3,3,Zhang Shuai,CHN,D,1.82,75,20-07-81,Qingdao,None,Beijing Guo'an,2008,Chinese
4,4,Zhou Ting,CHN,M,1.81,78,05-02-79,Dalian,Shenzhen,Beijing Guo'an,2008,Chinese
5,5,Sang Yifei,CHN,M,1.74,70,18-02-89,Kaifeng,None,Beijing Guo'an,2008,Chinese
6,6,Sui Dongliang,CHN,M,1.80,79,24-09-77,Dalian,August First,Beijing Guo'an,2008,Chinese
7,7,Wang Changqing,CHN,M,1.78,75,21-03-81,Beijing,Guoli,Beijing Guo'an,2008,Chinese
8,8,Yang Pu,CHN,M,1.78,76,30-03-78,Beijing,None,Beijing Guo'an,2008,Chinese
9,9,Du Wenhui,CHN,F,1.82,78,19-12-83,Beijing,None,Beijing Guo'an,2008,Chinese
10,10,Tiago,BRA,F,1.94,87,04-12-77,Americana,Shanghai Liancheng,Beijing Guo'an,2008,Chinese
11,11,Yan Xiangchuang,CHN,F,1.74,66,05-09-86,Dalian,August First,Beijing Guo'an,2008,Chinese
12,12,Cheng Yuelei,CHN,G,1.88,80,28-10-87,Beijing,None,Beijing Guo'an,2008,Chinese
13,13,Xu Yunlong,CHN,M,1.82,79,17-02-79,Beijing,None,Beijing Guo'an,2008,Chinese
14,14,Wang Dong,CHN,M,1.77,74,11-06-85,Tianjin,None,Beijing Guo'an,2008,Chinese
15,15,Tao Wei,CHN,M,1.76,72,11-03-78,Beijing,None,Beijing Guo'an,2008,Chinese
16,16,Huang Bowen,CHN,M,1.76,68,13-07-87,Changsha,None,Beijing Guo'an,2008,Chinese
17,17,Wang Ke,CHN,M,1.68,70,31-08-83,Qingdao,Shanghai Shenhua,Beijing Guo'an,2008,Chinese
18,18,Lu Jiang,CHN,M,1.81,71,30-06-81,Beijing,None,Beijing Guo'an,2008,Chinese
19,19,Yang Hao,CHN,M,1.76,66,19-08-83,Beijing,None,Beijing Guo'an,2008,Chinese
20,20,Walter Martínez,HON,F,1.68,68,28-03-82,Tegucigalpa,Marathón,Beijing Guo'an,2008,Chinese
21,21,Yao Shuang,CHN,M,1.83,65,21-10-87,Beijing,None,Beijing Guo'an,2008,Chinese
22,22,Yang Zhi,CHN,G,1.86,78,15-01-83,Guangzhou,Guangdong Xiongying,Beijing Guo'an,2008,Chinese
23,23,Yue Kaihao,CHN,F,1.83,78,19-10-87,,,Beijing Guo'an,2008,Chinese
24,24,Yang Yun,CHN,D,1.83,72,18-07-89,Beijing,None,Beijing Guo'an,2008,Chinese
26,26,Hao Qiang,CHN,D,1.80,78,17-01-86,,,Beijing Guo'an,2008,Chinese
27,27,Yu Yang,CHN,D,1.83,72,06-08-89,Tianjin,None,Beijing Guo'an,2008,Chinese
28,28,Guo Hui,CHN,F,1.77,72,09-04-78,Dalian,Liaoning,Beijing Guo'an,2008,Chinese
29,29,Shang Yi,CHN,F,1.79,67,20-01-79,Tianjing,None,Beijing Guo'an,2008,Chinese
30,30,Zhang Yonghai,CHN,D,1.83,75,15-03-79,Panjin,Liaoning,Beijing Guo'an,2008,Chinese
31,31,Yu Yang,CHN,D,1.83,72,06-08-89,Tianjin,None,Beijing Guo'an,2008,Chinese
32,32,Elvis Scott,HON,F,1.82,80,01-08-78,Puerto Cortes,Changchun  Yatai,Beijing Guo'an,2008,Chinese
33,33,Yu Yang,CHN,D,1.83,72,06-08-89,Tianjin,None,Beijing Guo'an,2008,Chinese
34,34,Hou Sen,CHN,G,1.88,71,30-06-89,Beijing,None,Beijing Guo'an,2008,Chinese
35,35,Xue Fei,CHN,M,1.78,62,29-10-87,Beijing,None,Beijing Guo'an,2008,Chinese
36,36,Zhu Yifan,CHN,M,1.82,67,01-03-88,Beijing,None,Beijing Guo'an,2008,Chinese
37,37,Liu Bo,CHN,M,1.79,75,13-10-88,,,Beijing Guo'an,2008,Chinese
38,38,Huang Jun,CHN,M,1.76,65,08-03-90,Changsha,None,Beijing Guo'an,2008,Chinese
39,39,Liu Teng,CHN,M,1.78,67,06-01-89,Beijing,None,Beijing Guo'an,2008,Chinese
40,40,Xu Huaiji,CHN,D,1.81,65,07-05-89,Beijing,None,Beijing Guo'an,2008,Chinese
41,41,Ovidiu Burcă,ROU,D,1.85,78,16-03-80,Ariceştii Rahtivani,Energie Cottbus,Beijing Guo'an,2008,Chinese
1,1,Zong Lei,CHN,G,1.88,81,26-07-81,Tianjin,Shandong Luneng,Changchun Yatai,2008,Chinese
2,2,Wang Wanpeng,CHN,D,1.86,78,09-06-82,Dalian,None,Changchun Yatai,2008,Chinese
3,3,Tang Jing,CHN,D,1.91,86,14-02-75,Beijing,Sichuan,Changchun Yatai,2008,Chinese
4,4,Samuel Caballero,HON,D,1.84,93,24-12-74,Gracias o Dios,Chicago Fire,Changchun Yatai,2008,Chinese
5,5,Gabriel Melkam,NGA,M,1.87,83,13-03-80,Lagos,Xiamen Lanshi,Changchun Yatai,2008,Chinese
6,6,Wang Dong,CHN,M,1.81,68,10-09-81,Qingdao,Pudong,Changchun Yatai,2008,Chinese
7,7,Jiang Pengxiang,CHN,M,1.79,67,09-02-81,Shenyang,None,Changchun Yatai,2008,Chinese
8,8,Du Zhengyu,CHN,F,1.77,75,10-02-83,Shenyang,None,Changchun Yatai,2008,Chinese
10,10,Guillaume Dah Zadi,CIV,F,1.86,80,01-01-78,Abidjan,CSKA Sofia,Changchun Yatai,2008,Chinese
11,11,Wang Rui,CHN,F,1.74,66,23-04-82,,None,Changchun Yatai,2008,Chinese
12,12,Cui Wei,CHN,D,1.82,78,07-04-83,Beijing,Beijing,Changchun Yatai,2008,Chinese
13,13,Tang Tao,CHN,M,1.82,67,01-08-87,,,Changchun Yatai,2008,Chinese
14,14,Cao Tianbao,CHN,F,1.85,73,03-04-82,Shenyang,None,Changchun Yatai,2008,Chinese
15,15,Yang Haibo,CHN,M,1.78,72,02-12-81,,None,Changchun Yatai,2008,Chinese
16,16,Li Bin,CHN,M,1.80,74,13-05-81,,,Changchun Yatai,2008,Chinese
17,17,Huang Jie,CHN,M,1.75,70,07-02-89,Shanghai,Shanghai Shenhua,Changchun Yatai,2008,Chinese
18,18,Ma Xiaohuan,CHN,M,1.75,65,18-07-87,,,Changchun Yatai,2008,Chinese
19,19,Han Dongri,CHN,M,1.78,70,20-09-83,,,Changchun Yatai,2008,Chinese
20,20,Liu Cheng,CHN,D,1.86,75,15-10-85,Shenyang,None,Changchun Yatai,2008,Chinese
21,21,Liu Weidong,CHN,F,1.77,68,29-01-87,Changchun,None,Changchun Yatai,2008,Chinese
22,22,Wang Peng,CHN,G,1.88,75,19-09-89,,None,Changchun Yatai,2008,Chinese
23,23,Zhang Xiaofei,CHN,M,1.79,70,11-07-82,Shenyang,Changchun Canyi,Changchun Yatai,2008,Chinese
