,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
1,1,Zao Shi,CHN,G,1.85,68,16-03-93,Handan,None,Beijing Guoan,2015,Chinese
2,2,Li Yunqiu,CHN,D,1.73,66,03-10-90,Shanghai,Shanghai East Asia,Beijing Guoan,2015,Chinese
3,3,Li Lei,CHN,D,1.83,73,30-05-92,Qingdao,Henan Jianye,Beijing Guoan,2015,Chinese
4,4,Zhou Ting,CHN,M,1.81,78,05-02-79,Dalian,Shenzhen,Beijing Guoan,2015,Chinese
5,5,Darko Matić,CRO,D,1.83,81,26-09-80,Domaljevac,Tianjin Teda,Beijing Guoan,2015,Chinese
7,7,Zhang Chiming,CHN,F,1.80,75,07-01-89,Chengdu,Chongqing Lifan,Beijing Guoan,2015,Chinese
8,8,Piao Cheng,CHN,M,1.76,67,21-08-89,Yanbian,Yanbian,Beijing Guoan,2015,Chinese
9,9,Tan Tiancheng,CHN,F,1.77,76,15-05-91,Taiyuan,None,Beijing Guoan,2015,Chinese
10,10,Dejan Damjanović,MNE,F,1.87,81,27-07-81,Pljevlja,Jiangsu Sainty,Beijing Guoan,2015,Chinese
11,11,Song Boxuan,CHN,M,1.80,73,16-09-89,Tianjin,Shanghai Shenhua,Beijing Guoan,2015,Chinese
12,12,Hou Sen,CHN,G,1.88,71,30-06-89,Beijing,None,Beijing Guoan,2015,Chinese
13,13,Xu Yunlong,CHN,M,1.82,79,17-02-79,Beijing,None,Beijing Guoan,2015,Chinese
14,14,Jin Pengxiang,CHN,D,1.90,74,25-01-90,Dalian,Dalian Aerbin,Beijing Guoan,2015,Chinese
15,15,Shi Xiaotian,CHN,G,1.90,80,06-03-90,Shenyang,Liaoning Whowin,Beijing Guoan,2015,Chinese
16,16,Ha Dae-Sung,KOR,M,1.80,68,02-03-85,Incheon,FC Seoul,Beijing Guoan,2015,Chinese
17,17,Pablo Batalla,ARG,M,1.70,65,16-01-84,Córdoba,Bursaspor,Beijing Guoan,2015,Chinese
19,19,Yu Dabao,CHN,F,1.83,78,18-04-88,Qingdao,Dalian Aerbin,Beijing Guoan,2015,Chinese
20,20,Zhang Xinxin,CHN,M,1.78,72,19-10-83,Beijing,Wuhan,Beijing Guoan,2015,Chinese
22,22,Yang Zhi,CHN,G,1.86,78,15-01-83,Guangzhou,Guangdong Xiongying,Beijing Guoan,2015,Chinese
23,23,Chen Zhizhao,CHN,M,1.70,61,14-03-88,Guangzhou,Shanghai Shenxin,Beijing Guoan,2015,Chinese
24,24,Li Hanbo,CHN,M,1.70,68,26-01-91,Shenyang,None,Beijing Guoan,2015,Chinese
26,26,Wang Hao,CHN,M,1.77,63,18-02-89,Beijing,None,Beijing Guoan,2015,Chinese
27,27,Zhang Xizhe,CHN,M,1.76,68,23-01-91,Wuhan,Wolfsburg,Beijing Guoan,2015,Chinese
29,29,Shao Jiayi,CHN,M,1.88,83,10-04-80,Beijing,Duisburg,Beijing Guoan,2015,Chinese
30,30,Lei Tenglong,CHN,M,1.83,70,17-01-91,Wuhan,None,Beijing Guoan,2015,Chinese
31,31,Zhao Hejing,CHN,D,1.86,72,19-05-85,Chongqing,Dalian Aerbin,Beijing Guoan,2015,Chinese
33,33,Kléber,BRA,F,1.87,79,02-05-90,Estância Velha,FC Porto,Beijing Guoan,2015,Chinese
35,35,Li Tixiang,CHN,M,1.81,72,01-09-89,Shijiazhuang,None,Beijing Guoan,2015,Chinese
41,54,Zhang Shuai,CHN,D,1.86,78,18-01-93,Kaifeng,None,Beijing Guoan,2015,Chinese
1,1,Wu Yake,CHN,G,1.86,82,03-02-91,Wuhan,None,Changchun Yatai,2015,Chinese
3,3,Yan Shipeng,CHN,D,1.80,71,08-09-87,Dalian,Chongqing Lifan,Changchun Yatai,2015,Chinese
5,5,Anzur Ismailov,UZB,D,1.90,85,21-04-85,Tashkent,Bunyodkor,Changchun Yatai,2015,Chinese
6,6,Pei Shuai,CHN,D,1.85,72,14-01-93,Shenyang,None,Changchun Yatai,2015,Chinese
7,7,Han Deming,CHN,F,1.72,65,22-07-86,Dalian,Harbin Yiteng,Changchun Yatai,2015,Chinese
8,8,Du Zhengyu,CHN,M,1.77,75,10-02-83,Shenyang,Tianjin Teda,Changchun Yatai,2015,Chinese
9,9,Marcelo Martins Moreno,BOL,F,1.87,82,18-06-87,Santa Cruz de la Sierra,Grêmio,Changchun Yatai,2015,Chinese
10,10,Szabolcs Huszti,HUN,M,1.72,70,18-04-83,Miskolc,Hannover 96,Changchun Yatai,2015,Chinese
12,12,Zhu Yifan,CHN,M,1.82,67,01-03-88,Beijing,Henan Jianye,Changchun Yatai,2015,Chinese
13,13,Mou Yanlong,CHN,M,1.84,75,22-01-93,Dalian,None,Changchun Yatai,2015,Chinese
14,14,Shao Shuai,CHN,D,1.83,74,02-01-89,Dalian,Harbin Yiteng,Changchun Yatai,2015,Chinese
15,15,Sun Jie,CHN,D,1.86,81,09-02-91,Dalian,None,Changchun Yatai,2015,Chinese
16,16,Jiang Zhe,CHN,M,1.86,75,26-02-89,Dalian,Dalian Yiteng,Changchun Yatai,2015,Chinese
17,17,Ma Xiaolei,CHN,M,1.77,62,19-01-87,,Meizhou Wuhua,Changchun Yatai,2015,Chinese
18,18,Zhou Dadi,CHN,M,1.76,64,18-02-96,Luoyang,None,Changchun Yatai,2015,Chinese
19,19,Cao Ziheng,CHN,F,1.75,67,06-03-95,Dalian,None,Changchun Yatai,2015,Chinese
20,20,He Chao,CHN,M,1.78,78,19-04-95,Shenyang,None,Changchun Yatai,2015,Chinese
22,22,Li Shang,CHN,M,1.77,65,20-06-91,Yanji,None,Changchun Yatai,2015,Chinese
23,23,Zhang Xiaofei,CHN,M,1.79,70,11-07-82,Shenyang,Changchun Canyi,Changchun Yatai,2015,Chinese
24,24,Yan Feng,CHN,M,1.73,68,07-02-82,Dalian,Dalian Aerbin,Changchun Yatai,2015,Chinese
25,25,Ákos Elek,HUN,M,1.87,81,21-07-88,Ózd,Diósgyőr,Changchun Yatai,2015,Chinese
26,26,Cheng Liansheng,CHN,F,1.75,65,21-02-91,Dalian,None,Changchun Yatai,2015,Chinese
27,27,Ko Yu-Ting,TPE,M,1.65,60,18-01-94,,Tatung FC,Changchun Yatai,2015,Chinese
28,28,Che Kai,CHN,D,1.85,80,27-01-91,Xi'an,None,Changchun Yatai,2015,Chinese
29,29,Song Zhenyu,CHN,G,1.91,81,21-09-81,Dalian,Tianjin Teda,Changchun Yatai,2015,Chinese
30,30,Yi Fan,CHN,G,1.83,81,08-03-92,Harbin,None,Changchun Yatai,2015,Chinese
31,31,Ouwo Moussa Maazou,NIG,F,1.86,78,25-08-88,Niamey,Marítimo,Changchun Yatai,2015,Chinese
32,32,Li Guang,CHN,D,1.78,77,20-06-91,Yanji,None,Changchun Yatai,2015,Chinese
33,33,Liu Qiming,CHN,M,1.78,77,21-04-92,Dalian,None,Changchun Yatai,2015,Chinese
35,35,Yu Liu,CHN,G,1.85,83,21-02-95,,Alverca,Changchun Yatai,2015,Chinese
2,2,Lü Haidong,CHN,D,1.80,65,11-01-92,Fushun,None,Chongqing Lifan,2015,Chinese
3,3,Yang Yun,CHN,D,1.84,77,06-10-88,Shanghai,Shanghai Shenhua,Chongqing Lifan,2015,Chinese
4,4,Luo Xin,CHN,D,1.79,65,07-02-90,Chongqing,None,Chongqing Lifan,2015,Chinese
5,5,Sui Donglu,CHN,D,1.93,86,21-06-83,Dalian,Guangzhou R&F,Chongqing Lifan,2015,Chinese
6,6,Wang Dong,CHN,M,1.81,68,10-09-81,Qingdao,Changchun Yatai,Chongqing Lifan,2015,Chinese
8,8,Liu Weidong,CHN,F,1.77,68,29-01-87,Changchun,Changchun Yatai,Chongqing Lifan,2015,Chinese
11,11,Wu Qing,CHN,M,1.70,70,04-07-81,Chongqing,Dalian Aerbin,Chongqing Lifan,2015,Chinese
12,12,Xu Xiaobo,CHN,M,1.72,70,16-02-91,Chongqing,None,Chongqing Lifan,2015,Chinese
13,13,Zhang Xiaobin,CHN,M,1.77,65,14-02-85,Xi'an,Beijing Guoan,Chongqing Lifan,2015,Chinese
14,14,Issam El Adoua,MAR,D,1.89,74,09-12-86,Casablanca,Levante,Chongqing Lifan,2015,Chinese
15,15,Sun Jihai,CHN,D,1.83,75,30-09-77,Dalian,Guizhou Renhe,Chongqing Lifan,2015,Chinese
16,16,Wang Weicheng,CHN,M,1.80,65,02-09-91,Chongqing,None,Chongqing Lifan,2015,Chinese
17,17,Sui Weijie,CHN,G,1.88,88,06-04-83,Dalian,Tianjin Songjiang,Chongqing Lifan,2015,Chinese
18,18,Liu Yu,CHN,D,1.80,70,12-05-85,Sichuan,Dalian Aerbin,Chongqing Lifan,2015,Chinese
19,19,Feng Jing,CHN,M,1.75,70,14-08-93,Chongqing,None,Chongqing Lifan,2015,Chinese
20,20,Peng Rui,CHN,M,1.70,65,30-08-93,Chongqing,None,Chongqing Lifan,2015,Chinese
