,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
1,1,Zhang Sipeng,CHN,G,1.88,78,14-05-87,Beijing,None,Beijing Guo'an,2011,Chinese
3,3,Yu Yang,CHN,D,1.83,72,06-08-89,Tianjin,None,Beijing Guo'an,2011,Chinese
4,4,Zhou Ting,CHN,M,1.81,78,05-02-79,Dalian,Shenzhen,Beijing Guo'an,2011,Chinese
5,5,Darko Matić,CRO,D,1.83,81,26-09-80,Domaljevac,Tianjin Teda,Beijing Guo'an,2011,Chinese
6,6,Xu Liang,CHN,M,1.83,72,12-08-81,Shenyang,Guangzhou Pharmaceutical,Beijing Guo'an,2011,Chinese
7,7,Wang Changqing,CHN,M,1.78,75,21-03-81,Beijing,Guoli,Beijing Guo'an,2011,Chinese
9,9,Tan Tiancheng,CHN,F,1.77,76,15-05-91,Taiyuan,None,Beijing Guo'an,2011,Chinese
12,12,Hou Sen,CHN,G,1.88,71,30-06-89,Beijing,None,Beijing Guo'an,2011,Chinese
13,13,Xu Yunlong,CHN,M,1.82,79,17-02-79,Beijing,None,Beijing Guo'an,2011,Chinese
14,14,Yang Yun,CHN,D,1.83,72,18-07-89,Beijing,None,Beijing Guo'an,2011,Chinese
15,15,Walter Martínez,HON,F,1.68,68,28-03-82,Tegucigalpa,Marathón,Beijing Guo'an,2011,Chinese
16,16,Zhang Xizhe,CHN,M,1.76,68,23-01-91,Wuhan,None,Beijing Guo'an,2011,Chinese
17,17,Xu Wu,CHN,M,1.70,61,14-02-91,,None,Beijing Guo'an,2011,Chinese
18,18,Lu Jiang,CHN,M,1.81,71,30-06-81,Beijing,None,Beijing Guo'an,2011,Chinese
19,19,Wang Xiaolong,CHN,M,1.76,68,11-03-86,Beijing,Shandong Luneng,Beijing Guo'an,2011,Chinese
20,20,Zhang Xinxin,CHN,M,1.78,72,19-10-83,Beijing,Wuhan,Beijing Guo'an,2011,Chinese
21,21,Zhu Yifan,CHN,M,1.82,67,01-03-88,Beijing,None,Beijing Guo'an,2011,Chinese
22,22,Yang Zhi,CHN,G,1.86,78,15-01-83,Guangzhou,Guangdong Xiongying,Beijing Guo'an,2011,Chinese
23,23,Ding Haifeng,CHN,M,1.78,72,17-07-91,Handan,None,Beijing Guo'an,2011,Chinese
24,24,Li Hanbo,CHN,M,1.70,68,26-01-91,Shenyang,None,Beijing Guo'an,2011,Chinese
25,25,Jiang Tao,CHN,D,1.81,76,28-06-89,Zibo,None,Beijing Guo'an,2011,Chinese
27,27,Zhang Yonghai,CHN,D,1.83,75,15-03-79,Panjin,Liaoning,Beijing Guo'an,2011,Chinese
28,28,Wang Haozhi,CHN,M,1.86,78,27-02-91,,None,Beijing Guo'an,2011,Chinese
29,29,Joel Griffiths,AUS,F,1.81,78,21-08-79,Sydney,Newcastle  U Jets,Beijing Guo'an,2011,Chinese
30,30,Lei Tenglong,CHN,M,1.83,70,17-01-91,Wuhan,None,Beijing Guo'an,2011,Chinese
31,31,Hu Qiling,CHN,F,1.82,72,19-07-87,Beijing,None,Beijing Guo'an,2011,Chinese
34,34,Zhang Zhaohui,CHN,M,1.84,75,12-01-89,Gansu,None,Beijing Guo'an,2011,Chinese
35,35,Li Tixiang,CHN,M,1.81,72,01-09-89,Shijiazhuang,None,Beijing Guo'an,2011,Chinese
