,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
1,1,Vitaliy Reva,UKR,G,1.81,80,19-11-74,Dnipropetrovsk,Dynamo Kiev,Arsenal Kiev,2009,Ukrainian
2,2,Artem Starhorodskyy,UKR,M,1.80,76,17-01-82,Kiev,Krymteplytsya Molodizh,Arsenal Kiev,2009,Ukrainian
3,3,Taras Ilnytskyy,UKR,D,1.82,76,04-03-83,Burshtyn,Tavriya Simferopol,Arsenal Kiev,2009,Ukrainian
4,4,Serhiy Symonenko,UKR,M,1.86,82,12-06-81,Kiev,Chornomorets Odessa,Arsenal Kiev,2009,Ukrainian
5,5,Bohdan Shershun,UKR,D,1.91,83,14-05-81,Khmelnitsky,Dnipro Dnipropetrovsk,Arsenal Kiev,2009,Ukrainian
6,6,Florin  Şoavă,ROU,D,1.88,82,24-07-78,Gârla-Mare,Universitatea Craiova,Arsenal Kiev,2009,Ukrainian
7,7,Ionuţ Costinel Mazilu,ROU,F,1.82,70,09-02-82,Bucharest,Dnipro Dnipropetrovsk,Arsenal Kiev,2009,Ukrainian
8,8,Rolan Gusev,RUS,M,1.75,68,17-09-77,Ashgabat,Dnipro Dnipropetrovsk,Arsenal Kiev,2009,Ukrainian
9,9,Serhiy Zakarlyuka,UKR,M,1.85,76,17-08-76,Dnipropetrovsk,Metalurh Donetsk,Arsenal Kiev,2009,Ukrainian
10,10,Andriy Vorobey,UKR,F,1.80,74,29-11-78,Donetsk,Dnipro Dnipropetrovsk,Arsenal Kiev,2009,Ukrainian
11,11,Gil,BRA,F,1.71,73,18-10-80,João Pessoa,Stal Alchevsk,Arsenal Kiev,2009,Ukrainian
12,12,Andriy Komarnytskyy,UKR,G,1.85,85,02-02-82,Luhansk,Zorya Luhansk,Arsenal Kiev,2009,Ukrainian
13,13,Saulius Mikoliūnas,LTU,F,1.78,72,02-05-84,viesa,FBK Kaunas,Arsenal Kiev,2009,Ukrainian
14,14,Yaroslav Zakharevych,UKR,M,1.77,71,24-09-89,Kiev,Arsenal Kiev-2,Arsenal Kiev,2009,Ukrainian
15,15,Maksim Shatskikh,UZB,F,1.87,78,30-08-78,Tashkent,Lokomotiv Astana,Arsenal Kiev,2009,Ukrainian
16,16,Yevhen Yevsyeyev,UKR,D,1.82,74,16-04-87,Kyiv,Arsenal Kiev-2,Arsenal Kiev,2009,Ukrainian
17,17,Andriy Bohdanov,UKR,M,1.84,75,21-01-90,Kyiv,Arsenal Kiev-2,Arsenal Kiev,2009,Ukrainian
18,18,Alyaksandr Danilov,UKR,D,1.78,70,10-09-80,Gomel,Metalurh Donetsk,Arsenal Kiev,2009,Ukrainian
20,20,Sendley Sidney Bito,NED,F,1.86,80,20-07-83,Willemstad,Stal Alchevsk,Arsenal Kiev,2009,Ukrainian
21,21,Oleksandr Romanchuk,UKR,D,1.78,73,21-10-84,Kiev,Dynamo Kiev,Arsenal Kiev,2009,Ukrainian
22,22,Arkadiy Herasimov,UKR,M,1.79,69,31-03-92,,Arsenal Kiev-2,Arsenal Kiev,2009,Ukrainian
23,23,Serhiy Pohorilyy,UKR,G,1.90,85,28-07-86,Kyiv,Obolon Kiev,Arsenal Kiev,2009,Ukrainian
24,24,Paul-Hervé Essola,CMR,M,1.71,70,13-12-81,Douala,Stal Alchevsk,Arsenal Kiev,2009,Ukrainian
25,25,Mykola Voronyuk,UKR,G,1.97,89,18-01-84,,Zimbru Chişinău,Arsenal Kiev,2009,Ukrainian
27,27,Ihor Didyk,UKR,D,1.81,74,02-01-90,,Arsenal Kiev-2,Arsenal Kiev,2009,Ukrainian
28,28,Dmytro Korkishko,UKR,F,1.75,68,04-05-90,Cherkasy,Dynamo Kiev,Arsenal Kiev,2009,Ukrainian
