,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
2,2,Petro Kovalchuk,UKR,D,1.83,75,28-05-84,Seredniy Maydan,FC Lviv,Chornomorets Odessa,2013,Ukrainian
6,6,Léo Matos,BRA,D,1.82,72,02-04-86,Niterói,Tombense,Chornomorets Odessa,2013,Ukrainian
7,7,Tornike Okriashvili,GEO,M,1.81,71,12-02-92,Tbilisi,Shakhtar Donetsk-2,Chornomorets Odessa,2013,Ukrainian
8,8,Kyrylo Kovalchuk,UKR,M,1.85,73,11-06-86,Odessa,Tom Tomsk,Chornomorets Odessa,2013,Ukrainian
9,9,Anatoliy Didenko,UKR,F,1.93,82,09-06-82,Yuznoukrainsk,Metalist Kharkiv,Chornomorets Odessa,2013,Ukrainian
10,10,Oleksiy Hay,UKR,M,1.81,73,06-11-82,Zaporozhye,Shakhtar Donetsk,Chornomorets Odessa,2013,Ukrainian
11,11,Ivan Bobko,UKR,M,1.83,70,10-12-90,Odessa,Chornomorets Odessa-2,Chornomorets Odessa,2013,Ukrainian
12,12,Dmytro Bezotosnyy,UKR,G,1.94,82,15-11-83,Khmelnitsky,Metalurh Zaporizhya,Chornomorets Odessa,2013,Ukrainian
13,13,Yuriy Martyshchuk,UKR,G,1.88,78,22-04-86,Kolomyya,Zorya Luhansk,Chornomorets Odessa,2013,Ukrainian
17,17,Volodymyr Arzhanov,UKR,M,1.81,77,29-11-85,Zaporozhye,Arsenal Kyiv,Chornomorets Odessa,2013,Ukrainian
20,20,Ruslan Palamar,UKR,M,1.74,66,09-08-93,Odessa,Chornomorets Odessa-2,Chornomorets Odessa,2013,Ukrainian
22,22,Yevhen Smirnov,UKR,M,1.85,75,16-04-93,,Chornomorets Odessa-2,Chornomorets Odessa,2013,Ukrainian
25,25,Yevhen Martynenko,UKR,D,1.93,75,25-06-93,Odessa,Chornomorets Odessa-2,Chornomorets Odessa,2013,Ukrainian
37,37,Andriy Hluschenko,UKR,G,1.88,85,18-03-74,Orekhov,Illichivets Mariupol,Chornomorets Odessa,2013,Ukrainian
41,42,Yevhen Zubeyko,UKR,M,1.79,67,30-09-89,Artemovsk,Chornomorets Odessa-2,Chornomorets Odessa,2013,Ukrainian
42,44,Yevhen Past,UKR,G,1.87,72,16-03-88,Odessa,Chornomorets Odessa-2,Chornomorets Odessa,2013,Ukrainian
43,52,Adolphe Teikeu,CMR,D,1.89,80,23-06-90,Bandjoun,Metalurh Zaporizhya,Chornomorets Odessa,2013,Ukrainian
44,55,Artem Filimonov,UKR,M,1.80,77,21-02-94,Rivne,Dnipro Dnipropetrovsk-2,Chornomorets Odessa,2013,Ukrainian
45,69,Oleksiy Antonov,UKR,F,1.79,72,08-05-86,Dnipropetrovsk,Dnipro Dnipropetrovsk,Chornomorets Odessa,2013,Ukrainian
46,77,Pavlo Kutas,UKR,D,1.74,74,03-09-82,,Obolon Kyiv,Chornomorets Odessa,2013,Ukrainian
47,82,Pavlo Rebenok,UKR,M,1.80,70,23-07-85,Ordzhonikidze,Metalist Kharkiv,Chornomorets Odessa,2013,Ukrainian
48,88,Rinar Valeyev,UKR,F,1.73,65,22-08-87,Odessa,Kryvbas Kryvyi Rih,Chornomorets Odessa,2013,Ukrainian
49,94,Oleh Danchenko,UKR,M,1.78,64,01-08-94,Zaporizhya,Chornomorets Odessa-2,Chornomorets Odessa,2013,Ukrainian
2,2,Alexandru Vlad,ROU,D,1.85,77,06-12-89,Sighetu Marmației,Pandurii Târgu-Jiu,Dnipro Dnipropetrovsk,2013,Ukrainian
3,3,Ondřej Mazuch,CZE,D,1.88,83,15-03-89,Hodonín,Anderlecht,Dnipro Dnipropetrovsk,2013,Ukrainian
4,4,Serhiy Kravchenko,UKR,M,1.81,71,24-04-83,Donetsk,Dynamo Kyiv,Dnipro Dnipropetrovsk,2013,Ukrainian
5,5,Vitaliy Mandzyuk,UKR,D,1.80,73,24-01-86,Vilino,Dynamo Kyiv,Dnipro Dnipropetrovsk,2013,Ukrainian
