,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
2,2,Veli Lampi,FIN,D,1.82,76,18-07-84,Seinäjoki,Willem II,Arsenal Kyiv,2011,Ukrainian
3,3,Gheorghe Florescu,ROU,M,1.79,77,21-05-84,Cluj-Napoca,Alania Vladikavkaz,Arsenal Kyiv,2011,Ukrainian
4,4,Serhiy Symonenko,UKR,M,1.86,82,12-06-81,Kyiv,Chornomorets Odessa,Arsenal Kyiv,2011,Ukrainian
5,5,Bohdan Shershun,UKR,D,1.91,83,14-05-81,Khmelnitsky,Dnipro Dnipropetrovsk,Arsenal Kyiv,2011,Ukrainian
6,6,Florin Şoavă,ROU,D,1.88,82,24-07-78,Gârla-Mare,Universitatea Craiova,Arsenal Kyiv,2011,Ukrainian
7,7,Ionuţ Costinel Mazilu,ROU,F,1.82,70,09-02-82,Bucharest,Dnipro Dnipropetrovsk,Arsenal Kyiv,2011,Ukrainian
8,8,Oleksandr Maksymov,UKR,F,1.85,76,13-02-85,Kharkiv,Dnipro Dnipropetrovsk,Arsenal Kyiv,2011,Ukrainian
9,9,Oleksandr Kovpak,UKR,F,1.80,69,02-02-83,Smela,Tavriya Simferopol,Arsenal Kyiv,2011,Ukrainian
11,11,Artem Starhorodskyy,UKR,M,1.80,76,17-01-82,Kyiv,Krymteplytsya Molodizh,Arsenal Kyiv,2011,Ukrainian
12,12,Yevheniy Borovik,UKR,G,1.86,78,02-03-85,Pryluky,Dnipro Dnipropetrovsk,Arsenal Kyiv,2011,Ukrainian
13,13,Saulius Mikoliūnas,LTU,F,1.78,72,02-05-84,viesa,FBK Kaunas,Arsenal Kyiv,2011,Ukrainian
14,14,Eric Matoukou,CMR,D,1.86,82,08-07-83,Yaoundé,Dnipro Dnipropetrovsk,Arsenal Kyiv,2011,Ukrainian
16,16,Maksim Shatskikh,UZB,F,1.87,78,30-08-78,Tashkent,Lokomotiv Astana,Arsenal Kyiv,2011,Ukrainian
17,17,Andriy Bohdanov,UKR,M,1.84,75,21-01-90,Kyiv,Arsenal Kyiv-2,Arsenal Kyiv,2011,Ukrainian
18,18,Abeiku Quansah,GHA,F,1.75,68,02-11-90,Kumasi,Nice,Arsenal Kyiv,2011,Ukrainian
19,19,Aleksandr Kobakhidze,GEO,M,1.84,73,11-02-87,Tbilisi,Dnipro Dnipropetrovsk,Arsenal Kyiv,2011,Ukrainian
20,20,Michael Odibe,NGA,D,1.89,80,23-07-88,Lagos,Siena,Arsenal Kyiv,2011,Ukrainian
21,21,Andrey Mostovoy,UKR,M,1.78,70,24-01-88,,FC Lviv,Arsenal Kyiv,2011,Ukrainian
22,22,Volodymyr Homenyuk,UKR,F,1.78,73,19-07-85,Simferopol,Dnipro Dnipropetrovsk,Arsenal Kyiv,2011,Ukrainian
23,23,Serhiy Pohorilyy,UKR,G,1.90,85,28-07-86,Kyiv,Obolon Kyiv,Arsenal Kyiv,2011,Ukrainian
27,27,Volodymyr Arzhanov,UKR,M,1.81,77,29-11-85,Zaporozhye,Metalurh Zaporizhya,Arsenal Kyiv,2011,Ukrainian
28,28,Volodymyr Polovyy,UKR,D,1.70,63,28-07-85,Zaporozhye,Metalurh Zaporizhya,Arsenal Kyiv,2011,Ukrainian
31,31,Leandro,BRA,D,1.80,72,26-06-85,Itumbiara,Spartak Nalchik,Arsenal Kyiv,2011,Ukrainian
33,33,Andriy Khomyn,UKR,D,1.80,71,02-01-82,Potsdam,Metalist Kharkiv,Arsenal Kyiv,2011,Ukrainian
37,37,Vladyslav Chanheliya,UKR,G,1.92,82,31-08-88,,Niva Vinnytsa,Arsenal Kyiv,2011,Ukrainian
41,70,Dominic Adiyiah,GHA,F,1.72,71,10-07-89,Accra,Milan,Arsenal Kyiv,2011,Ukrainian
1,1,Yevhen Past,UKR,G,1.87,72,16-03-88,Odessa,Chornomorets Odessa-2,Chornomorets Odessa,2011,Ukrainian
2,2,Petro Kovalchuk,UKR,D,1.83,75,28-05-84,Seredniy Maydan,FC Lviv,Chornomorets Odessa,2011,Ukrainian
3,3,Andriy Donets,UKR,D,1.88,78,03-01-81,Volochisk,Tavriya Simferopol,Chornomorets Odessa,2011,Ukrainian
4,4,Markus Berger,AUT,D,1.86,82,21-01-85,Salzburg,Académica,Chornomorets Odessa,2011,Ukrainian
6,6,Léo Matos,BRA,D,1.82,72,02-04-86,Niterói,Tombense,Chornomorets Odessa,2011,Ukrainian
7,7,Vitaly Balashov,UKR,F,1.70,60,07-02-91,Odessa,Chornomorets Odessa-2,Chornomorets Odessa,2011,Ukrainian
9,9,Anatoliy Didenko,UKR,F,1.93,82,09-06-82,Yuznoukrainsk,Metalist Kharkiv,Chornomorets Odessa,2011,Ukrainian
10,10,Denys Vasyn,UKR,F,1.79,71,04-03-89,Odessa,Chornomorets Odessa-2,Chornomorets Odessa,2011,Ukrainian
11,11,Ivan Bobko,UKR,M,1.83,70,10-12-90,Odessa,Chornomorets Odessa-2,Chornomorets Odessa,2011,Ukrainian
12,12,Dmytro Bezotosnyy,UKR,G,1.94,82,15-11-83,Khmelnitsky,Metalurh Zaporizhya,Chornomorets Odessa,2011,Ukrainian
13,13,Oleksandr Nikolaev,UKR,G,1.82,72,11-05-93,Berdyansk,Chornomorets Odessa-2,Chornomorets Odessa,2011,Ukrainian
14,14,Ihor Sylantyev,UKR,F,1.83,72,03-01-91,Odessa,Chornomorets Odessa-2,Chornomorets Odessa,2011,Ukrainian
16,16,Wojciech Szymanek,POL,D,1.85,81,01-03-82,Warsaw,Widzew Łódź,Chornomorets Odessa,2011,Ukrainian
17,17,Tiago Terroso,POR,M,1.78,78,13-01-88,Vila do Conde,União de Leiria,Chornomorets Odessa,2011,Ukrainian
19,19,Sebastián Setti,ARG,M,1.86,80,09-02-84,Caseros,Changchun Yatai,Chornomorets Odessa,2011,Ukrainian
20,20,Lucian Burdujan,ROU,F,1.81,75,18-02-84,Piatra-Neamţ,Steaua Bucureşti,Chornomorets Odessa,2011,Ukrainian
22,22,Igor Ţîgîrlaş,MDA,F,1.75,68,24-02-84,Chişinău,Metalurh Zaporizhya,Chornomorets Odessa,2011,Ukrainian
23,23,Serghei Covalciuc,MDA,M,1.82,77,20-01-82,Odessa,Zhemchuzhina-Sochi,Chornomorets Odessa,2011,Ukrainian
27,27,Kyrylo Kovalchuk,UKR,M,1.85,73,11-06-86,Odessa,Tom Tomsk,Chornomorets Odessa,2011,Ukrainian
29,29,Pablo Fontanello,ARG,D,1.91,84,26-09-84,Lincoln [ARG],Parma,Chornomorets Odessa,2011,Ukrainian
30,30,Léo Veloso,BRA,D,1.79,73,29-05-87,Pedro Leopoldo,CFR Cluj,Chornomorets Odessa,2011,Ukrainian
32,32,Kristi Vangieli,ALB,D,1.78,72,05-09-85,Korçë,Aris,Chornomorets Odessa,2011,Ukrainian
33,33,Andriy Slinkin,UKR,D,1.78,71,19-02-91,Odessa,Chornomorets Odessa-2,Chornomorets Odessa,2011,Ukrainian
37,37,Andriy Hluschenko,UKR,G,1.88,85,18-03-74,Orekhov,Illichivets Mariupol,Chornomorets Odessa,2011,Ukrainian
41,42,Yevhen Zubeyko,UKR,M,1.79,67,30-09-89,Artemovsk,Chornomorets Odessa-2,Chornomorets Odessa,2011,Ukrainian
42,77,Pavlo Kutas,UKR,D,1.74,74,03-09-82,,Obolon Kyiv,Chornomorets Odessa,2011,Ukrainian
43,80,Elis Bakaj,ALB,M,1.75,68,25-06-87,Tirana,Dinamo Bucureşti,Chornomorets Odessa,2011,Ukrainian
44,88,Denys Aleksandrov,UKR,F,1.76,69,05-05-92,Odessa,Chornomorets Odessa-2,Chornomorets Odessa,2011,Ukrainian
45,89,Serhiy Politylo,UKR,M,1.65,63,09-01-89,Novovolynsk,Chornomorets Odessa-2,Chornomorets Odessa,2011,Ukrainian
46,99,Sito Riera,ESP,F,1.83,75,05-01-87,Manacor,Panionios,Chornomorets Odessa,2011,Ukrainian
2,2,Samuel Inkoom,GHA,D,1.79,75,22-08-89,Sekondi-Takoradi,Basel,Dnipro Dnipropetrovsk,2011,Ukrainian
3,3,Ondřej Mazuch,CZE,D,1.88,83,15-03-89,Hodonín,Anderlecht,Dnipro Dnipropetrovsk,2011,Ukrainian
4,4,Serhiy Kravchenko,UKR,M,1.81,71,24-04-83,Donetsk,Dynamo Kyiv,Dnipro Dnipropetrovsk,2011,Ukrainian
5,5,Vitaliy Mandzyuk,UKR,D,1.80,73,24-01-86,Vilino,Dynamo Kyiv,Dnipro Dnipropetrovsk,2011,Ukrainian
7,7,Denys Kulakov,UKR,M,1.82,76,01-05-86,Donetsk,Vorskla Poltava,Dnipro Dnipropetrovsk,2011,Ukrainian
8,8,Giuliano,BRA,M,1.72,68,31-05-90,Curitiba,Internacional,Dnipro Dnipropetrovsk,2011,Ukrainian
9,9,Nikola Kalinić,CRO,F,1.87,84,05-01-88,Split,Blackburn R,Dnipro Dnipropetrovsk,2011,Ukrainian
10,10,Yevhen Konoplyanka,UKR,M,1.76,69,29-09-89,Kirovohrad,Dnipro-2,Dnipro Dnipropetrovsk,2011,Ukrainian
11,11,Denys Oliynyk,UKR,M,1.72,69,16-06-87,Zaporizhia,Metalist Kharkiv,Dnipro Dnipropetrovsk,2011,Ukrainian
