,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
2,2,Oleksandr Azatskyy,UKR,D,1.90,89,13-09-94,Kharkiv,Dynamo Kyiv-2,Chornomorets Odessa,2015,Ukrainian
3,3,Artur Kuznetsov,UKR,D,1.82,70,09-03-95,Zaporizhya,Metalurh Zaporizhya,Chornomorets Odessa,2015,Ukrainian
5,5,Davit Khocholava,GEO,D,1.92,80,02-08-93,Tbilisi,Shukura Kobuleti,Chornomorets Odessa,2015,Ukrainian
6,6,Kyrylo Kovalets,UKR,M,1.78,68,02-07-93,Kyiv,Shakhtar Donetsk-3,Chornomorets Odessa,2015,Ukrainian
7,7,Dmytro Korkishko,UKR,F,1.75,68,04-05-90,Cherkasy,FC Poltava,Chornomorets Odessa,2015,Ukrainian
9,9,Oleksiy Khoblenko,UKR,F,1.84,76,04-04-94,Yekaterinburg,Dynamo Kyiv-2,Chornomorets Odessa,2015,Ukrainian
10,10,Vladyslav Kalitvintsev,UKR,M,1.78,65,04-01-93,Moscow,Dynamo Kyiv-2,Chornomorets Odessa,2015,Ukrainian
11,11,Yevhen Smirnov,UKR,M,1.85,75,16-04-93,,Chornomorets Odessa-2,Chornomorets Odessa,2015,Ukrainian
12,12,Yevheniy Borovik,UKR,G,1.86,78,02-03-85,Pryluky,Metalurh Zaporizhya,Chornomorets Odessa,2015,Ukrainian
14,14,Yevhen Murashov,UKR,F,1.78,71,09-05-95,,Chornomorets Odessa-2,Chornomorets Odessa,2015,Ukrainian
15,15,Giorgi Gadrani,UKR,D,1.92,85,30-09-94,Tbilisi,Gagra,Chornomorets Odessa,2015,Ukrainian
16,16,Artem Filimonov,UKR,M,1.80,77,21-02-94,Rivne,Dnipro Dnipropetrovsk-2,Chornomorets Odessa,2015,Ukrainian
17,17,Nikita Tatarkov,UKR,M,1.74,67,04-01-95,Zaporizhya,Metalurh Zaporizhya,Chornomorets Odessa,2015,Ukrainian
18,18,Sílvio,BRA,F,1.79,78,04-05-94,Ribeirão Preto,Batatais,Chornomorets Odessa,2015,Ukrainian
19,19,Oleksandr Kalitov,UKR,D,1.81,75,29-09-93,Odessa,Metalurh Donetsk,Chornomorets Odessa,2015,Ukrainian
20,20,Valeriy Kutsenko,UKR,M,1.74,68,02-11-86,Kremenchuh,AZAL,Chornomorets Odessa,2015,Ukrainian
21,21,Petro Pereverza,UKR,F,1.78,68,10-07-94,,Chornomorets Odessa-2,Chornomorets Odessa,2015,Ukrainian
22,22,Vladyslav Kabayev,UKR,M,1.76,55,01-09-95,Odessa,Chornomorets Odessa-2,Chornomorets Odessa,2015,Ukrainian
25,25,Yevhen Martynenko,UKR,D,1.93,75,25-06-93,Odessa,Chornomorets Odessa-2,Chornomorets Odessa,2015,Ukrainian
32,32,Serhiy Petko,UKR,D,1.82,75,23-01-94,Kharkiv,Chornomorets Odessa-2,Chornomorets Odessa,2015,Ukrainian
41,61,Mateus,BRA,D,1.83,80,22-01-92,Rio Claro,São Carlos,Chornomorets Odessa,2015,Ukrainian
42,71,Dmytro Bezruk,UKR,G,1.90,75,30-03-96,Odessa,Chornomorets Odessa-2,Chornomorets Odessa,2015,Ukrainian
43,86,Volodymyr Barilko,UKR,F,1.85,75,29-01-94,Kharkiv,Metalist Kharkiv-2,Chornomorets Odessa,2015,Ukrainian
44,87,Evgeniy Starikov,USA,F,1.72,65,17-11-88,Odessa,Zenit St Petersburg,Chornomorets Odessa,2015,Ukrainian
45,94,Oleh Danchenko,UKR,M,1.78,64,01-08-94,Zaporizhya,Shakhtar Donetsk,Chornomorets Odessa,2015,Ukrainian
46,96,Roman Stefurak,UKR,M,1.75,65,17-04-96,Tomakivka,Metalurh Zaporizhya,Chornomorets Odessa,2015,Ukrainian
47,98,Arkadiy Tumanyan,UKR,M,1.70,60,23-01-98,Kharkiv,Ulisses,Chornomorets Odessa,2015,Ukrainian
1,1,Oleksiy Bashtanenko,UKR,G,1.88,82,16-03-94,Dnipropetrovsk,Dnipro-2,Dnipro Dnipropetrovsk,2015,Ukrainian
2,2,Alexandru Vlad,ROU,D,1.85,77,06-12-89,Sighetu Marmației,Pandurii Târgu-Jiu,Dnipro Dnipropetrovsk,2015,Ukrainian
3,3,Volodymyr Adamyuk,UKR,D,1.86,83,17-07-91,Sivka-Kaluska,Stal Dniprodzerzhynsk,Dnipro Dnipropetrovsk,2015,Ukrainian
5,5,Vitaliy Mandzyuk,UKR,D,1.80,73,24-01-86,Vilino,Dynamo Kyiv,Dnipro Dnipropetrovsk,2015,Ukrainian
7,7,John Jairo Ruiz,CRC,F,1.75,66,10-01-94,Puntarenas,Lille,Dnipro Dnipropetrovsk,2015,Ukrainian
8,8,Edmar Aparecida,UKR,M,1.77,69,16-06-80,Mogi das Cruzes,Metalist Kharkiv,Dnipro Dnipropetrovsk,2015,Ukrainian
9,9,Serhiy Nazarenko,UKR,M,1.76,69,16-02-80,Kirovohrad,Metalist Kharkiv,Dnipro Dnipropetrovsk,2015,Ukrainian
10,10,Roman Bezus,UKR,M,1.85,78,26-09-90,Kremenchuk,Dynamo Kyiv,Dnipro Dnipropetrovsk,2015,Ukrainian
12,12,Léo Matos,BRA,M,1.82,72,02-04-86,Niterói,Chornomorets Odessa,Dnipro Dnipropetrovsk,2015,Ukrainian
14,14,Yevheniy Cheberyachko,UKR,D,1.80,75,19-06-83,Uzhgorod,FC Kharkiv,Dnipro Dnipropetrovsk,2015,Ukrainian
15,15,Dmytro Chygrynskiy,UKR,D,1.90,81,07-11-86,Izyaslav,Shakhtar Donetsk,Dnipro Dnipropetrovsk,2015,Ukrainian
16,16,Jan Latuvka,CZE,G,1.91,87,07-07-82,Havirov,Shakhtar Donetsk,Dnipro Dnipropetrovsk,2015,Ukrainian
17,17,Denys Balanyuk,UKR,F,1.78,70,16-01-97,Odessa,Dnipro-2,Dnipro Dnipropetrovsk,2015,Ukrainian
18,18,Roman Zozulya,UKR,F,1.75,62,17-11-89,Kyiv,Dynamo Kyiv,Dnipro Dnipropetrovsk,2015,Ukrainian
19,19,Aleksandr Kobakhidze,GEO,M,1.84,73,11-02-87,Tbilisi,Dinamo Tbilisi,Dnipro Dnipropetrovsk,2015,Ukrainian
20,20,Bruno Gama,POR,M,1.77,71,15-11-87,Vila Verde,Deportivo La Coruña,Dnipro Dnipropetrovsk,2015,Ukrainian
22,22,Ivan Tomečak,CRO,D,1.76,65,07-12-89,Zagreb,Rijeka,Dnipro Dnipropetrovsk,2015,Ukrainian
23,23,Douglas Bacelar,BRA,D,1.90,84,04-04-90,São Paulo,Vasco da Gama,Dnipro Dnipropetrovsk,2015,Ukrainian
24,24,Valeriy Luchkevych,UKR,D,1.76,65,11-01-96,Zaporizhya,Metalurh Zaporizhya-2,Dnipro Dnipropetrovsk,2015,Ukrainian
27,27,Oleksandr Vasylyev,UKR,M,1.86,74,27-04-94,Kyiv,Dynamo Kyiv-2,Dnipro Dnipropetrovsk,2015,Ukrainian
28,28,Yevhen Shakhov,UKR,M,1.75,62,30-11-90,Dnipropetrovsk,Dnipro-2,Dnipro Dnipropetrovsk,2015,Ukrainian
29,29,Ruslan Rotan,UKR,M,1.74,67,29-10-81,Poltava,Dynamo Kyiv,Dnipro Dnipropetrovsk,2015,Ukrainian
30,30,Papa Gueye,SEN,D,1.92,84,07-06-84,Dakar,Metalist Kharkiv,Dnipro Dnipropetrovsk,2015,Ukrainian
36,36,Anderson Pico,BRA,D,1.69,75,04-11-88,Porto Alegre,Flamengo,Dnipro Dnipropetrovsk,2015,Ukrainian
39,39,Oleksandr Svatok,UKR,D,1.85,78,27-09-94,Dniprodzerzhynsk,Dnipro-2,Dnipro Dnipropetrovsk,2015,Ukrainian
41,44,Artem Fedetskyy,UKR,D,1.83,76,26-04-85,Novovolynsk,Shakhtar Donetsk,Dnipro Dnipropetrovsk,2015,Ukrainian
42,77,Denys Shelikhov,UKR,G,1.88,83,23-06-89,Kherson,Dnipro-2,Dnipro Dnipropetrovsk,2015,Ukrainian
43,89,Serhiy Politylo,UKR,M,1.65,63,09-01-89,Novovolynsk,Chornomorets Odessa,Dnipro Dnipropetrovsk,2015,Ukrainian
44,91,Ihor Vartsaba,UKR,G,1.86,76,28-01-91,Dnipropetrovsk,Dnipro-2,Dnipro Dnipropetrovsk,2015,Ukrainian
45,97,Andriy Bliznichenko,UKR,M,1.89,70,24-07-94,Novohrad-Volynskyi,Dnipro-2,Dnipro Dnipropetrovsk,2015,Ukrainian
46,99,Matheus Nascimento,BRA,F,1.75,68,15-01-83,Itabaiana,Sporting Braga,Dnipro Dnipropetrovsk,2015,Ukrainian
1,1,Oleksandr Shovkovskiy,UKR,G,1.91,87,02-01-75,Kyiv,Dynamo Kyiv-2,Dynamo Kyiv,2015,Ukrainian
2,2,Danilo Silva,BRA,D,1.85,69,24-11-86,Campinas,Internacional,Dynamo Kyiv,2015,Ukrainian
4,4,Miguel Veloso,POR,M,1.80,79,11-05-86,Coimbra,Genoa,Dynamo Kyiv,2015,Ukrainian
