,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
2,2,Sauli Väisänen,FIN,D,1.88,75,05-06-94,Helsinki,FC Honka,AIK,2014,Swedish
3,3,Per Karlsson,SWE,D,1.84,81,02-01-86,Stockholm,Vasalunds IF,AIK,2014,Swedish
4,4,Nils-Eric Johansson,SWE,D,1.87,83,13-01-80,Stockholm,Leicester C,AIK,2014,Swedish
5,5,Panajotis Dimitriadis,SWE,M,1.82,78,12-08-86,Solna,IF Brommapojkarna,AIK,2014,Swedish
6,6,Alexander Miloević,SWE,D,1.91,82,30-01-92,Sundbyberg,Vasalunds IF,AIK,2014,Swedish
10,10,Celso Borges,CRC,M,1.86,81,27-05-88,San José [CRC],Fredrikstad,AIK,2014,Swedish
11,11,Nabil Bahoui,SWE,F,1.88,84,05-02-91,Stockholm,IF Brommapojkarna,AIK,2014,Swedish
13,13,Kenny Stamatopoulos,CAN,G,1.90,83,28-08-79,Kalamata,Tromsø,AIK,2014,Swedish
14,14,Kenny Pavey,ENG,M,1.78,72,23-08-79,London,Östers IF,AIK,2014,Swedish
15,15,Gabriel Ferreyra,ARG,M,1.80,76,03-02-94,Cañuelas,Boca Juniors,AIK,2014,Swedish
16,16,Martin Lorentzson,SWE,D,1.79,72,21-07-84,Östertälje,Assyriska FF,AIK,2014,Swedish
17,17,Ebenezer Ofori,GHA,D,1.79,69,01-07-95,Kumasi,New Edubiase U,AIK,2014,Swedish
18,18,Noah Sonko Sundberg,SWE,D,1.85,79,06-06-96,Nacka,None,AIK,2014,Swedish
20,20,Ibrahim Moro,GHA,M,1.82,69,11-10-93,Accra,New Edubiase U,AIK,2014,Swedish
21,21,Kennedy Igboananike,NGA,F,1.75,70,26-02-89,Lagos,Djurgårdens IF,AIK,2014,Swedish
22,22,Kwame Karikari,GHA,F,1.90,87,21-01-92,Ho,International Allies,AIK,2014,Swedish
24,24,Marko Nikolić,SWE,M,1.83,72,17-09-97,Huddinge,IFK Haninge,AIK,2014,Swedish
25,25,Sam Lundholm,SWE,M,1.76,72,01-07-94,Stockholm,None,AIK,2014,Swedish
26,26,Nicklas Maripuu,SWE,M,1.88,80,02-03-92,Mölndal,None,AIK,2014,Swedish
28,28,Niclas Eliasson,SWE,M,1.76,66,07-12-95,Varberg,Falkenbergs FF,AIK,2014,Swedish
29,29,Anton Salétros,SWE,M,1.83,69,12-04-96,Stockholm,None,AIK,2014,Swedish
30,30,Lalawelé Atakora,TOG,M,1.75,68,09-11-90,Lomé,Fredrikstad,AIK,2014,Swedish
35,35,Patrik Carlgren,SWE,G,1.88,82,08-01-92,Falun,IK Brage,AIK,2014,Swedish
36,36,Henok Goitom,SWE,F,1.89,74,16-09-84,Solna,Almería,AIK,2014,Swedish
1,1,Henrik Gustavsson,SWE,G,1.81,84,21-10-76,,Hjulsbro IK,Ĺtvidabergs FF,2014,Swedish
2,2,Allan Olesen,DEN,D,1.82,77,20-05-82,Copenhagen,IFK Mariehamn,Ĺtvidabergs FF,2014,Swedish
3,3,Månz Karlsson,SWE,D,1.90,83,04-04-89,Växjö,Östers IF,Ĺtvidabergs FF,2014,Swedish
4,4,Andreas Dahlén,SWE,D,1.81,75,11-12-82,Gävle,Djurgårdens IF,Ĺtvidabergs FF,2014,Swedish
5,5,Daniel Hallingström,SWE,D,1.84,80,10-02-81,Gamleby,Kalmar FF,Ĺtvidabergs FF,2014,Swedish
6,6,Mohammed Abubakari,GHA,M,1.78,67,15-02-86,Kumasi,Doxa Dramas,Ĺtvidabergs FF,2014,Swedish
7,7,Kristian Bergström,SWE,M,1.74,72,08-01-74,Åtvid,Malmö FF,Ĺtvidabergs FF,2014,Swedish
8,8,Petter Gustafsson,SWE,M,1.75,73,16-09-85,,Djurgårdens IF,Ĺtvidabergs FF,2014,Swedish
9,9,Victor Sköld,SWE,F,1.80,77,31-07-89,Kalmar,Falkenbergs FF,Ĺtvidabergs FF,2014,Swedish
10,10,Daniel Sjölund,FIN,M,1.78,80,22-04-83,Mariehamn,Djurgårdens IF,Ĺtvidabergs FF,2014,Swedish
11,11,Ricardo Santos,BRA,F,1.87,82,13-02-87,Volta Redonda,Sogndal,Ĺtvidabergs FF,2014,Swedish
12,12,Bruno Marinho,BRA,M,1.75,70,05-07-84,Pouso Alegre,IFK Norrköping,Ĺtvidabergs FF,2014,Swedish
