,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
2,2,Haukur Hauksson,ISL,D,1.87,80,01-09-91,Akureyri,KR Reykjavík,AIK,2016,Swedish
3,3,Per Karlsson,SWE,D,1.84,81,02-01-86,Stockholm,Vasalunds IF,AIK,2016,Swedish
4,4,Nils-Eric Johansson,SWE,D,1.87,83,13-01-80,Stockholm,Leicester C,AIK,2016,Swedish
7,7,Chinedu Obasi,NGA,M,1.83,82,01-06-86,Enugu,Schalke,AIK,2016,Swedish
8,8,Johan Blomberg,SWE,M,1.77,68,14-06-87,Lund,Halmstads BK,AIK,2016,Swedish
9,9,Marko Nikolić,SWE,M,1.83,72,17-09-97,Huddinge,IFK Haninge,AIK,2016,Swedish
10,10,Denni Avdić,SWE,F,1.90,80,05-09-88,Huskvarna,AZ Alkmaar,AIK,2016,Swedish
11,11,Eero Markkanen,FIN,F,1.97,97,03-07-91,Jyväskylä,Rovaniemi PS,AIK,2016,Swedish
13,13,Kenny Stamatopoulos,CAN,G,1.90,83,28-08-79,Kalamata,Tromsø,AIK,2016,Swedish
14,14,John Chibuike,NGA,M,1.82,76,10-10-88,Enugu,Gaziantepspor,AIK,2016,Swedish
15,15,Sauli Väisänen,FIN,D,1.88,75,05-06-94,Helsinki,FC Honka,AIK,2016,Swedish
17,17,Ebenezer Ofori,GHA,M,1.79,69,01-07-95,Kumasi,New Edubiase U,AIK,2016,Swedish
19,19,Ahmed Yasin,SWE,M,1.85,77,22-04-91,Baghdad,Aarhus,AIK,2016,Swedish
20,20,Dickson Etuhu,NGA,M,1.88,83,08-06-82,Kano,Blackburn R,AIK,2016,Swedish
21,21,Daniel Sundgren,SWE,D,1.78,70,22-11-90,Solna,Degerfors IF,AIK,2016,Swedish
23,23,Rickson Mansiamina,SWE,M,1.72,74,09-07-97,Huddinge,None,AIK,2016,Swedish
24,24,Stefan Ishizaki,SWE,M,1.80,76,15-05-82,Stockholm,LA Galaxy,AIK,2016,Swedish
25,25,William Jan,SWE,M,,,07-10-98,,None,AIK,2016,Swedish
26,26,Jos Hooiveld,NED,D,1.91,75,22-04-83,Zeijen,Southampton,AIK,2016,Swedish
29,29,Anton Salétros,SWE,M,1.83,69,12-04-96,Stockholm,None,AIK,2016,Swedish
31,31,Christos Gravius,SWE,M,1.79,76,14-10-97,Solna,None,AIK,2016,Swedish
32,32,Patrick Kpozo,GHA,D,1.67,65,15-07-97,Accra,International Allies,AIK,2016,Swedish
34,34,Oscar Linnér,SWE,G,1.98,92,23-02-97,Danderyd,None,AIK,2016,Swedish
35,35,Patrik Carlgren,SWE,G,1.88,82,08-01-92,Falun,IK Brage,AIK,2016,Swedish
36,36,Alexander Isak,SWE,F,1.90,70,21-09-99,Solna,None,AIK,2016,Swedish
39,39,Amin Affane,SWE,M,1.68,63,21-01-94,Angered,Arminia Bielefeld,AIK,2016,Swedish
1,1,Andreas Isaksson,SWE,G,1.99,86,03-10-81,Trelleborg,Kasımpaşa,Djurgårdens IF,2016,Swedish
2,2,Tim Björkström,SWE,D,1.80,76,08-01-91,Raksta,IF Brommapojkarna,Djurgårdens IF,2016,Swedish
3,3,Elliot Käck,SWE,D,1.73,68,18-09-89,Stockholm,IK Sirius,Djurgårdens IF,2016,Swedish
4,4,Jacob Une Larsson,SWE,D,1.80,74,08-04-94,Stockholm,IF Brommapojkarna,Djurgårdens IF,2016,Swedish
6,6,Alexander Faltsetas,SWE,M,1.81,80,04-07-87,Gothenburg,Gefle IF,Djurgårdens IF,2016,Swedish
7,7,Moon Seon-Min,KOR,M,1.71,70,16-09-92,,Östersunds FK,Djurgårdens IF,2016,Swedish
8,8,Kevin Walker,SWE,M,1.76,74,03-08-89,Örebro,GIF Sundsvall,Djurgårdens IF,2016,Swedish
9,9,Haris Radetinac,BIH,M,1.87,73,28-10-85,Sandak,Mjällby AIF,Djurgårdens IF,2016,Swedish
10,10,Daniel Berntsen,NOR,M,1.87,76,04-04-93,Tromsø,Rosenborg,Djurgårdens IF,2016,Swedish
11,11,Amadou Jawo,SWE,F,1.75,71,26-09-84,Banjul,IF Elfsborg,Djurgårdens IF,2016,Swedish
12,12,Kenneth Høie,NOR,G,1.88,91,11-09-79,Haugesund,IF Elfsborg,Djurgårdens IF,2016,Swedish
13,13,Mathias Ranégie,SWE,F,1.97,92,14-06-84,Johannesburg,Watford,Djurgårdens IF,2016,Swedish
14,14,Besard Sabović,SWE,M,1.86,77,05-01-95,,IF Brommapojkarna,Djurgårdens IF,2016,Swedish
16,16,Jonathan Augustinsson,SWE,D,1.85,81,30-03-96,,IF Brommapojkarna,Djurgårdens IF,2016,Swedish
17,17,Michael Olunga,KEN,F,1.88,80,26-03-94,Nairobi,Gor Mahia,Djurgårdens IF,2016,Swedish
18,18,Kerim Mrabti,SWE,M,1.75,75,20-05-94,Nacka,IK Sirius,Djurgårdens IF,2016,Swedish
19,19,Marcus Hansson,SWE,D,1.86,83,12-02-90,Hille,Tromsø,Djurgårdens IF,2016,Swedish
21,21,Mihlali Mayambela,RSA,M,1.80,68,25-08-96,Cape Town,Cape Town All Stars,Djurgårdens IF,2016,Swedish
22,22,Jesper Karlström,SWE,M,1.79,72,21-06-95,Stockholm,IF Brommapojkarna,Djurgårdens IF,2016,Swedish
24,24,Tinotenda Kadewere,ZIM,F,1.83,72,05-01-96,Harare,Harare C,Djurgårdens IF,2016,Swedish
25,25,Oscar Jonsson,SWE,G,1.86,79,24-01-97,,IK Brage,Djurgårdens IF,2016,Swedish
27,27,Kebba Ceesay,SWE,D,1.77,76,14-11-87,Bakau,Lech Poznań,Djurgårdens IF,2016,Swedish
28,28,Niklas Gunnarsson,NOR,D,1.88,81,27-04-91,Tønsberg,Vålerenga,Djurgårdens IF,2016,Swedish
31,31,Marcus Enström,SWE,D,1.88,81,07-01-97,,None,Djurgårdens IF,2016,Swedish
36,36,Filip Tasić,SWE,M,1.85,74,21-11-98,,None,Djurgårdens IF,2016,Swedish
41,58,Othman El Kabir,NED,M,1.75,72,17-07-91,,AFC United,Djurgårdens IF,2016,Swedish
42,77,Magnus Eriksson,SWE,F,1.79,82,08-04-90,Solna,Brøndby,Djurgårdens IF,2016,Swedish
1,1,Kevin Stuhr-Ellegaard,DEN,G,1.98,88,23-05-83,Farum,SC Heerenveen,IF Elfsborg,2016,Swedish
2,2,Jesper Manns,SWE,D,1.74,74,05-08-95,Eskilstuna,Jönköpings Södra IF,IF Elfsborg,2016,Swedish
3,3,Adam Lundqvist,SWE,D,1.74,65,20-03-94,,None,IF Elfsborg,2016,Swedish
4,4,Anders Randrup,DEN,D,1.80,75,16-07-88,Herlev,FC Vestsjælland,IF Elfsborg,2016,Swedish
5,5,Jørgen Horn,NOR,D,1.87,84,07-06-87,Oslo,Strømsgodset,IF Elfsborg,2016,Swedish
6,6,Jon Jönsson,SWE,D,1.84,76,08-07-83,Hässleholm,Brøndby,IF Elfsborg,2016,Swedish
7,7,Daniel Gustavsson,SWE,M,1.77,75,29-08-90,Kungsör,Örebro SK,IF Elfsborg,2016,Swedish
9,9,Lasse Nilsson,SWE,F,1.80,70,03-01-82,Borlänge,Vitesse,IF Elfsborg,2016,Swedish
10,10,Simon Lundevall,SWE,M,1.79,70,23-09-88,Eskilstuna,Gefle IF,IF Elfsborg,2016,Swedish
11,11,Issam Jebali,TUN,M,1.86,84,25-12-91,Majaz al Bab,IFK Värnamo,IF Elfsborg,2016,Swedish
12,12,Joakim Nilsson,SWE,D,1.82,79,06-02-94,Härnösand,GIF Sundsvall,IF Elfsborg,2016,Swedish
15,15,Rasmus Rosenqvist,SWE,M,1.78,73,17-07-96,,None,IF Elfsborg,2016,Swedish
16,16,Viktor Claesson,SWE,F,1.83,75,02-01-92,Värnamo,IFK Värnamo,IF Elfsborg,2016,Swedish
17,17,Per Frick,SWE,F,1.82,81,14-04-92,Kil,Kils AIK,IF Elfsborg,2016,Swedish
20,20,Emir Bajrami,SWE,M,1.78,77,07-03-88,Pritina,Panathinaikos,IF Elfsborg,2016,Swedish
21,21,Henning Hauger,NOR,M,1.79,71,17-07-85,Bærum,Hannover 96,IF Elfsborg,2016,Swedish
22,22,Viktor Prodell,SWE,F,1.88,83,29-02-88,Eskilstuna,Mechelen,IF Elfsborg,2016,Swedish
24,24,Viktor Götesson,SWE,F,1.80,65,14-07-95,,Mjällby AIF,IF Elfsborg,2016,Swedish
26,26,Liridon Gashi,SWE,M,1.75,73,19-06-93,,None,IF Elfsborg,2016,Swedish
27,27,Thomas Kind Bendiksen,NOR,M,1.83,76,08-08-89,Harstad,Molde,IF Elfsborg,2016,Swedish
28,28,Rami Kaib,SWE,D,1.78,63,08-05-97,,None,IF Elfsborg,2016,Swedish
29,29,Ibrahim Dreević,SWE,D,1.86,81,24-01-97,,None,IF Elfsborg,2016,Swedish
30,30,David Olsson,SWE,G,1.97,95,27-06-97,,None,IF Elfsborg,2016,Swedish
31,31,Simon Olsson,SWE,M,1.85,81,14-09-97,,None,IF Elfsborg,2016,Swedish
1,1,Otto Martler,SWE,G,1.90,82,27-02-87,Ronneby,Lunds BK,Falkenbergs FF,2016,Swedish
2,2,Rasmus Sjöstedt,SWE,D,1.82,75,28-02-92,Färjestaden,Kalmar FF,Falkenbergs FF,2016,Swedish
3,3,Hampus Svensson,SWE,M,1.73,64,23-10-94,,Vinbergs IF,Falkenbergs FF,2016,Swedish
4,4,Daniel Johansson,SWE,D,1.82,77,28-07-87,Lund,Halmstads BK,Falkenbergs FF,2016,Swedish
5,5,Linus Andersson,SWE,D,1.82,70,06-06-96,,None,Falkenbergs FF,2016,Swedish
6,6,Erik Zetterberg,SWE,M,1.78,75,16-02-97,,None,Falkenbergs FF,2016,Swedish
7,7,David Svensson,SWE,M,1.79,75,09-04-84,Falkenberg,None,Falkenbergs FF,2016,Swedish
8,8,Tobias Karlsson,SWE,D,1.87,85,14-01-89,Öckerö,Torslanda IK,Falkenbergs FF,2016,Swedish
11,11,Johannes Vall,SWE,M,1.83,82,19-10-92,Falkenberg,None,Falkenbergs FF,2016,Swedish
12,12,Christoffer Carlsson,SWE,M,1.72,73,15-01-89,Falkenberg,Hammarby IF,Falkenbergs FF,2016,Swedish
14,14,Per Karlsson,SWE,D,1.80,75,20-04-89,Falkenberg,Vinbergs IF,Falkenbergs FF,2016,Swedish
15,15,Stefan Rodevåg,SWE,F,1.83,78,11-06-80,Götene,Örebro SK,Falkenbergs FF,2016,Swedish
16,16,Alexander Lundin,SWE,G,1.87,87,25-10-92,Nättraby,Mjällby AIF,Falkenbergs FF,2016,Swedish
17,17,Jesper Karlsson,SWE,F,1.71,70,25-07-98,,IF Böljan,Falkenbergs FF,2016,Swedish
18,18,Hakeem Araba,ENG,F,1.90,84,12-02-90,Waltham Forest,Panthrakikos,Falkenbergs FF,2016,Swedish
19,19,Amin Nazari,SWE,M,1.80,75,26-04-93,Malmö,Malmö FF,Falkenbergs FF,2016,Swedish
21,21,Thomas Juel-Nielsen,DEN,D,1.89,88,18-06-90,,Sandefjord,Falkenbergs FF,2016,Swedish
23,23,Enock Kwakwa,GHA,M,1.69,61,02-07-94,Accra,Ullensaker/Kisa,Falkenbergs FF,2016,Swedish
24,24,Johan Brattberg,SWE,G,1.98,93,28-12-96,,None,Falkenbergs FF,2016,Swedish
25,25,Felipe Carvalho,URU,D,1.88,86,18-09-93,Rivera,Malmö FF,Falkenbergs FF,2016,Swedish
30,30,Thomas Drage,NOR,M,1.74,62,22-02-92,Mosjøen,Varbergs BoIS,Falkenbergs FF,2016,Swedish
33,33,Tibor Joza,SWE,D,1.76,71,10-08-86,Halmstad,BK Häcken,Falkenbergs FF,2016,Swedish
41,42,Zlatan Krianović,SWE,F,1.91,82,17-05-91,Myresjö,IF Elfsborg,Falkenbergs FF,2016,Swedish
42,77,Kamal Mustafa,SWE,M,1.73,71,22-07-91,,IS Halmia,Falkenbergs FF,2016,Swedish
1,1,Emil Hedvall,SWE,G,1.91,82,09-06-83,Leksand,Söderhamns FF,Gefle IF,2016,Swedish
2,2,Joshua Nadeau,FRA,D,1.84,79,12-09-94,Paris,AEL Limassol,Gefle IF,2016,Swedish
3,3,Simen Rafn,NOR,D,1.72,70,16-02-92,Fredrikstad,Fredrikstad,Gefle IF,2016,Swedish
4,4,Anton Lans,SWE,D,1.82,77,17-04-91,Lidköping,IF Elfsborg,Gefle IF,2016,Swedish
5,5,Jacob Ericsson,SWE,D,1.80,65,17-09-93,,Örgryte IS,Gefle IF,2016,Swedish
6,6,Jesper Florén,SWE,D,1.78,74,11-09-90,Örebro,GAIS,Gefle IF,2016,Swedish
7,7,Robin Nilsson,SWE,M,1.82,73,15-09-88,Tomelilla,Ängelholms FF,Gefle IF,2016,Swedish
8,8,Simon Skrabb,FIN,F,1.74,75,19-01-95,Jakobstad,FF Jaro,Gefle IF,2016,Swedish
9,9,Johan Oremo,SWE,F,1.86,78,24-10-86,Söderhamn,Djurgårdens IF,Gefle IF,2016,Swedish
10,10,Dioh Williams,LBR,F,1.84,70,08-01-84,Monrovia,BK Häcken,Gefle IF,2016,Swedish
12,12,Anders Bååth,SWE,M,1.83,85,13-04-91,Järfälla,Syrianska FC,Gefle IF,2016,Swedish
13,13,Johan Bertilsson,SWE,M,1.77,68,15-02-88,Hova,Zagłębie Lubin,Gefle IF,2016,Swedish
14,14,Jens Portin,FIN,D,1.88,87,13-12-84,Pietarsaari,FF Jaro,Gefle IF,2016,Swedish
15,15,Jacob Hjelte,SWE,F,1.88,92,08-11-96,,None,Gefle IF,2016,Swedish
17,17,Jonas Lantto,SWE,M,1.69,68,22-05-87,Kiruna,Kiruna FF,Gefle IF,2016,Swedish
18,18,York Rafael,SWE,F,1.77,75,17-03-99,,Sandvikens IF,Gefle IF,2016,Swedish
20,20,Emil Bellander,SWE,F,1.93,94,05-01-94,Uppsala,Alunda IF,Gefle IF,2016,Swedish
21,21,Kwame Bonsu,GHA,M,1.82,75,25-09-94,,Mjällby AIF,Gefle IF,2016,Swedish
22,22,Viktor Frodig,SWE,G,1.85,79,05-06-97,,None,Gefle IF,2016,Swedish
23,23,Samuel Gussman,SWE,M,1.75,70,20-05-97,,None,Gefle IF,2016,Swedish
24,24,Adrian Bjelkendal Haaranen,SWE,M,,,07-03-98,,None,Gefle IF,2016,Swedish
