,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
1,1,Jon Conway,USA,G,1.98,98,06-05-77,Media,Toronto FC,Chicago Fire,2011,USA
3,3,Dan  Gargan,USA,M,1.80,79,14-12-82,Philadelphia,Toronto FC,Chicago Fire,2011,USA
4,4,Kwame Watson-Siriboe,USA,D,1.90,88,13-11-86,Chino Hills,UConn,Chicago Fire,2011,USA
5,5,Cory Gibbs,USA,D,1.88,81,14-01-80,Plantation,New England Revolution,Chicago Fire,2011,USA
6,6,Jalil Anibaba,USA,D,1.83,73,19-10-88,Fontana,Univ of Nth Carolina,Chicago Fire,2011,USA
8,8,Dominic Oduro,GHA,F,1.83,73,13-08-85,Pramso,Houston Dynamo,Chicago Fire,2011,USA
9,9,Baggio Husidić,BIH,M,1.85,78,19-05-87,Velika Kladua,Univ of Illinois-Chicago,Chicago Fire,2011,USA
10,10,Sebastián Grazzini,ARG,M,1.80,74,25-01-81,Rosario,All Boys,Chicago Fire,2011,USA
11,11,Daniel Paladini,USA,M,1.75,75,11-12-84,Northridge,Carolina RailHawks,Chicago Fire,2011,USA
12,12,Logan Pause,USA,D,1.78,70,22-08-81,Raleigh,Univ of North Carolina,Chicago Fire,2011,USA
13,13,Gonzalo Segares,CRC,D,1.80,73,13-10-82,San José [CRC],Apollon Limassol,Chicago Fire,2011,USA
14,14,Patrick Nyarko,GHA,F,1.83,75,15-01-86,Kumasi,Virginia Tech Univ,Chicago Fire,2011,USA
15,15,Orr Barouch,ISR,F,1.88,86,29-11-91,Haifa,UANL Tigres,Chicago Fire,2011,USA
16,16,Marco Pappa,GUA,M,1.78,70,15-11-87,Guatemala City,CSD Municipal,Chicago Fire,2011,USA
17,17,Pável Pardo,MEX,M,1.75,70,26-07-76,Guadalajara,América,Chicago Fire,2011,USA
18,18,Mike Banner,USA,M,1.75,69,20-10-84,"Washington, DC",SIU Edwardsville,Chicago Fire,2011,USA
19,19,Corben Bone,USA,M,1.75,68,16-09-88,Plano,Wake Forest Univ,Chicago Fire,2011,USA
21,21,Michael Videira,USA,M,1.78,79,06-01-86,Milford,AC St Louis,Chicago Fire,2011,USA
23,23,Josip Mikulić,CRO,D,1.87,84,12-04-86,Ljubuki,Zagreb,Chicago Fire,2011,USA
24,24,Pari Pantazopolous,GRE,D,1.83,82,17-09-88,Athens,Zakynthos,Chicago Fire,2011,USA
25,25,Sean Johnson,USA,G,1.93,98,31-05-89,Lilburn,Univ of Central Florida,Chicago Fire,2011,USA
27,27,Victor Pineda,USA,M,1.80,64,15-03-93,Bolingbrook,None,Chicago Fire,2011,USA
28,28,Steven Kinney,USA,D,1.82,79,28-10-87,Norcross,Elon Univ,Chicago Fire,2011,USA
29,29,Cristian Nazarit,COL,F,1.86,77,13-08-90,Villarrica,Santa Fe,Chicago Fire,2011,USA
30,30,Alec Dufty,USA,G,1.95,93,11-03-87,Raleigh,AC St Louis,Chicago Fire,2011,USA
41,88,Gabriel Ferrari,USA,F,1.88,84,01-09-88,New York,Bellinzona,Chicago Fire,2011,USA
42,89,Yamith Cuesta,COL,D,1.90,80,17-04-89,Turbo,Expreso Rojo,Chicago Fire,2011,USA
43,94,Kellen Gulley,USA,F,1.83,84,06-04-94,Clinton,None,Chicago Fire,2011,USA
44,99,Diego Chaves,URU,F,1.78,73,14-02-86,Montevideo,Nacional [URU],Chicago Fire,2011,USA
1,1,Dan Kennedy,USA,G,1.85,91,22-07-82,Fullerton,Municipal Iquique,Chivas USA,2011,USA
2,2,Andrew Boyens,NZL,D,1.93,90,18-09-83,Dunedin,New York Red Bulls,Chivas USA,2011,USA
3,3,Heath Pearce,USA,D,1.80,77,13-08-84,Modesto,FC Dallas,Chivas USA,2011,USA
4,4,Michael Umaña,CRC,D,1.77,75,16-07-82,Santa Ana,Municipal Liberia,Chivas USA,2011,USA
5,5,Paulo Nagamura,BRA,M,1.73,70,05-02-83,São Paulo,UANL Tigres,Chivas USA,2011,USA
7,7,Simon Elliott,NZL,M,1.80,77,10-06-74,Wellington,Wellington Phoenix,Chivas USA,2011,USA
8,8,Mariano Trujillo,MEX,D,1.72,67,19-05-77,Mexico City,Atlante,Chivas USA,2011,USA
9,9,Juan Pablo Ángel,COL,F,1.84,78,24-10-75,Medellín,LA Galaxy,Chivas USA,2011,USA
10,10,Nick LaBrocca,USA,M,1.78,75,04-12-84,Staten Island,Toronto FC,Chivas USA,2011,USA
11,11,Michael Lahoud,USA,M,1.73,74,15-09-86,"Washington, DC",Wake Forest Univ,Chivas USA,2011,USA
13,13,Ante Jazić,CAN,D,1.78,78,26-02-76,Bedford  [CAN],LA Galaxy,Chivas USA,2011,USA
15,15,Alejandro  Moreno,VEN,F,1.75,77,08-07-79,Barquisimeto,Philadelphia Union,Chivas USA,2011,USA
16,16,Laurent Courtois,FRA,M,1.75,70,11-09-78,Lyon,Grenoble,Chivas USA,2011,USA
17,17,Justin Braun,USA,F,1.91,87,31-03-87,Salt Lake City,Olympique Montreux,Chivas USA,2011,USA
18,18,Blair Gavin,USA,M,1.83,75,08-01-89,Louisville,Univ of Akron,Chivas USA,2011,USA
19,19,Jorge Flores,USA,F,1.75,75,16-09-89,Anaheim,None,Chivas USA,2011,USA
20,20,Zarek  Valentin,USA,D,1.80,70,06-08-91,"Lancaster,  PA",Univ of Akron,Chivas USA,2011,USA
21,21,Ben Zemanski,USA,M,1.88,68,12-05-88,Akron,Univ of Akron,Chivas USA,2011,USA
22,22,Zach  Thornton,USA,G,1.91,104,10-10-73,Baltimore,New York Red Bulls,Chivas USA,2011,USA
23,23,Marcos Mondaini,ARG,F,1.77,69,14-02-85,Sáenz Peña,Boca Juniors,Chivas USA,2011,USA
27,27,Chris Cortez,USA,F,1.90,81,24-07-88,Mission Viejo,None,Chivas USA,2011,USA
30,30,Sergio Arias,MEX,G,1.88,70,27-02-88,Sinaloa,Guadalajara,Chivas USA,2011,USA
41,59,Bryan de la Fuente,USA,M,1.75,70,01-07-92,Laredo,Guadalajara,Chivas USA,2011,USA
42,77,David Junior Lopes,BRA,D,1.85,79,19-07-82,Maringa,Universitatea Craiova,Chivas USA,2011,USA
43,99,Víctor Estupiñán,ECU,F,1.78,75,05-03-88,Quinindé,LDU Quito,Chivas USA,2011,USA
2,2,Danny Earls,IRL,D,1.78,73,22-04-89,Dublin,Rochester Rhinos,Colorado Rapids,2011,USA
3,3,Drew  Moor,USA,D,1.83,77,15-01-84,Dallas,FC Dallas,Colorado Rapids,2011,USA
4,4,Jeff  Larentowicz,USA,D,1.85,79,05-08-83,West  Chester,New England Revolution,Colorado Rapids,2011,USA
5,5,Nane Joseph,CMR,M,1.88,84,03-12-87,Yaoundé,Toronto FC,Colorado Rapids,2011,USA
6,6,Anthony Wallace,USA,M,1.80,80,26-01-89,"St Petersburg, FL",FC Dallas,Colorado Rapids,2011,USA
7,7,Josh Janniere,CAN,M,1.70,73,04-11-92,"Hamilton, ON",Toronto FC,Colorado Rapids,2011,USA
8,8,Eddie Ababio,USA,D,1.80,77,01-01-88,Accra,Univ of Nth Carolina,Colorado Rapids,2011,USA
9,9,Conor Casey,USA,F,1.88,85,25-07-81,New  Hampshire,Toronto FC,Colorado Rapids,2011,USA
10,10,Macoumba Kandji,SEN,F,1.93,79,02-08-85,Dakar,New York Red Bulls,Colorado Rapids,2011,USA
11,11,Brian  Mullan,USA,F,1.73,68,23-04-78,Mineola,Houston Dynamo,Colorado Rapids,2011,USA
12,12,Quincy Amarikwa,USA,F,1.75,73,29-10-87,Bakersfield,San Jose Earthquakes,Colorado Rapids,2011,USA
13,13,Steven Emory,USA,M,1.88,77,31-08-89,Elmhurst,Metro State College,Colorado Rapids,2011,USA
