,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
1,1,Dmitriy Khomich,RUS,G,1.83,75,04-10-84,Vladikavkaz,Spartak Moscow,Alania Vladikavkaz,2012,Russian
2,2,Vladimir Khozin,RUS,D,1.83,80,03-07-89,Rostov-on-Don,Torpedo Moscow,Alania Vladikavkaz,2012,Russian
3,3,Zaurbek Pliev,RUS,D,1.82,69,27-09-91,Vladikavkaz,Lokomotiv Astana,Alania Vladikavkaz,2012,Russian
4,4,Aslan Dudiyev,RUS,D,1.81,71,15-06-90,Alagir,Akademiya Tolyatti,Alania Vladikavkaz,2012,Russian
5,5,Mamuka Kobakhidze,GEO,D,1.86,83,23-08-92,Tbilisi,Zestafoni,Alania Vladikavkaz,2012,Russian
7,7,Georgiy Gabulov,RUS,M,1.90,74,04-09-88,Mozdok,Anzhi Makhachkala,Alania Vladikavkaz,2012,Russian
8,8,Mikhail Bakayev,RUS,M,1.78,75,05-08-87,Vladikavkaz,Anzhi Makhachkala,Alania Vladikavkaz,2012,Russian
9,9,Arsen Khubulov,RUS,M,1.81,74,13-12-90,Vladikavkaz,Avtodor Vladikavkaz,Alania Vladikavkaz,2012,Russian
10,10,Tamás Priskin,HUN,F,1.85,73,27-09-86,Komarno,Ipswich T,Alania Vladikavkaz,2012,Russian
11,11,Danilo Neco,BRA,F,1.75,69,27-01-86,Mirandópolis,Ponte Preta,Alania Vladikavkaz,2012,Russian
13,13,Welinton,BRA,D,1.87,83,10-04-89,Rio de Janeiro,Flamengo,Alania Vladikavkaz,2012,Russian
15,15,Ognjen Vranje,BIH,D,1.88,82,24-10-89,Banja Luka,FC Krasnodar,Alania Vladikavkaz,2012,Russian
17,17,Taras Tsarikaev,RUS,F,1.85,77,17-06-89,Vladikavkaz,Lokomotiv Moscow,Alania Vladikavkaz,2012,Russian
18,18,Deividas emberas,LTU,D,1.87,72,02-08-78,Vilnius,CSKA Moscow,Alania Vladikavkaz,2012,Russian
19,19,Aleksandr Prudnikov,RUS,F,1.85,78,26-02-89,Smolensk,Spartak Moscow,Alania Vladikavkaz,2012,Russian
20,20,Dacosta Goore,CIV,D,1.87,74,31-12-84,,FC Moscow,Alania Vladikavkaz,2012,Russian
22,22,Rodolfo Zelaya,SLV,F,1.74,70,03-07-88,Usulután,Alianza,Alania Vladikavkaz,2012,Russian
