,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
1,1,Roman Gerus,RUS,G,1.93,86,14-09-80,Krasnodar,Dynamo Bryansk,Amkar Perm,2013,Russian
3,3,Petar Zanev,BUL,D,1.80,70,18-10-85,Blagoevgrad,Volyn Lutsk,Amkar Perm,2013,Russian
4,4,Dzhamaldin Khodzhaniyazov,RUS,D,1.80,70,18-07-96,Baýramaly,Zenit St Petersburg,Amkar Perm,2013,Russian
5,5,Janusz Gol,POL,M,1.82,77,11-11-85,Świdnica,Legia Warszawa,Amkar Perm,2013,Russian
6,6,Aleksey Nikitin,RUS,D,1.87,87,27-01-92,Moscow,Yenisey Krasnoyarsk,Amkar Perm,2013,Russian
7,7,Georgi Peev,BUL,M,1.81,80,11-03-79,Sofia,Dynamo Kyiv,Amkar Perm,2013,Russian
9,9,Blagoy Georgiev,BUL,M,1.85,80,21-12-81,Sofia,Terek Grozny,Amkar Perm,2013,Russian
10,10,Aleksey Rebko,RUS,M,1.78,65,23-04-86,Moscow,Tom Tomsk,Amkar Perm,2013,Russian
14,14,Zahari Sirakov,BUL,D,1.81,82,08-10-77,Smolyan,Rodopa Smolyan,Amkar Perm,2013,Russian
17,17,Konstantin Vassiljev,EST,M,1.73,69,16-08-84,Tallinn,Koper,Amkar Perm,2013,Russian
19,19,Aleksandr Kolomeytsev,RUS,M,1.82,78,21-02-89,Surgut,FC Moscow,Amkar Perm,2013,Russian
20,20,Dmitriy Kayumov,RUS,M,1.73,58,11-05-92,Reutov,Spartak Moscow,Amkar Perm,2013,Russian
21,21,Dmitriy Belorukov,RUS,D,1.92,87,24-03-83,St. Petersburg,Anzhi Makhachkala,Amkar Perm,2013,Russian
23,23,Ivan Cherenchikov,RUS,M,1.86,81,25-08-84,Ozyorsk,Amkar-2,Amkar Perm,2013,Russian
25,25,Damian Zbozień,POL,D,1.86,80,25-04-89,Limanowa,Piast Gliwice,Amkar Perm,2013,Russian
26,26,Martin Jakubko,SVK,F,1.94,95,26-02-80,Preov,Dukla Banská Bystrica,Amkar Perm,2013,Russian
31,31,Jakub Wawrzyniak,POL,D,1.88,85,07-07-83,Kutno,Legia Warszawa,Amkar Perm,2013,Russian
32,32,Gianluca Nijholt,NED,M,1.83,74,14-02-90,Utrecht,FC Utrecht,Amkar Perm,2013,Russian
38,38,Vasiliy Aleynikov,RUS,M,1.83,72,15-05-95,Perm,Amkar-2,Amkar Perm,2013,Russian
41,42,Sergey Narubin,RUS,G,1.95,87,05-12-81,Moskovskaya Oblast,Dynamo Bryansk,Amkar Perm,2013,Russian
42,43,Evgeniy Tyukalov,RUS,F,1.76,68,07-08-92,Perm,Amkar-2,Amkar Perm,2013,Russian
43,45,Andrey Pridyuk,RUS,D,1.80,72,25-02-94,Krasnokamsk,Amkar-2,Amkar Perm,2013,Russian
44,50,Mikhail Smirnov,RUS,D,1.88,80,03-06-90,St. Petersburg,Zenit St Petersburg,Amkar Perm,2013,Russian
45,70,Patrick Twumasi,GHA,M,1.75,67,09-05-94,Obuasi,Spartaks Jūrmala,Amkar Perm,2013,Russian
46,83,Igor Picuşceac,MDA,F,1.84,76,27-03-83,Tiraspol,FC Krasnodar,Amkar Perm,2013,Russian
47,87,Fegor Ogude,NGA,M,1.80,78,29-07-87,Lagos,Vålerenga,Amkar Perm,2013,Russian
48,93,Ivan Solovyev,RUS,M,1.68,63,29-03-93,Kaluga,Zenit St Petersburg,Amkar Perm,2013,Russian
49,97,Thomas Phibel,FRA,D,1.92,90,21-05-86,Les Abymes,Widzew Łódź,Amkar Perm,2013,Russian
50,99,Maksim Kanunnikov,RUS,F,1.83,74,14-07-91,St. Petersburg,Zenit St Petersburg,Amkar Perm,2013,Russian
1,1,Evgeniy Pomazan,RUS,G,1.93,85,31-01-89,Angren,CSKA Moscow,Anzhi Makhachkala,2013,Russian
2,2,Andrei Yeschenko,RUS,D,1.76,74,09-02-84,Irkutsk,Lokomotiv Moscow,Anzhi Makhachkala,2013,Russian
3,3,Ali Gadzhibekov,RUS,D,1.80,72,06-08-89,Makhachkala,Anzhi-2,Anzhi Makhachkala,2013,Russian
4,4,Benoît Angbwa,CMR,D,1.76,76,01-01-82,Garoua,Krylia Sovetov,Anzhi Makhachkala,2013,Russian
5,5,Gia Grigalava,RUS,D,1.90,89,05-08-89,Kutaisi,Krylia Sovetov,Anzhi Makhachkala,2013,Russian
6,6,Alexandru Epureanu,MDA,D,1.86,80,27-09-86,Chişinău,Dynamo Moscow,Anzhi Makhachkala,2013,Russian
7,7,Kamil Agalarov,RUS,M,1.78,70,11-06-88,Makhachkala,FC Rostov,Anzhi Makhachkala,2013,Russian
8,8,Oleksandr Aliyev,UKR,M,1.73,72,03-02-85,Khabarovsk,Dynamo Kyiv,Anzhi Makhachkala,2013,Russian
10,10,Fedor Smolov,RUS,F,1.87,80,09-02-90,Saratov,Dynamo Moscow,Anzhi Makhachkala,2013,Russian
