,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
1,1,Igor Uzminskiy,RUS,G,1.88,80,23-04-77,Grozny,SKA Rostov-on-Don,Amkar Perm,2009,Russian
2,2,Sergei Morozov,RUS,D,1.93,91,03-03-89,Moscow,Torpedo Moscow,Amkar Perm,2009,Russian
4,4,Vitaliy Fedoriv,UKR,D,1.80,75,21-10-87,Lviv,Dynamo Kiev,Amkar Perm,2009,Russian
5,5,Vitaliy Grishin,RUS,M,1.80,77,09-09-80,Moscow,FC Khimki,Amkar Perm,2009,Russian
7,7,Georgi Peev,BUL,M,1.81,80,11-03-79,Sofia,Dynamo  Kiev,Amkar Perm,2009,Russian
8,8,Sergey Volkov,RUS,F,1.75,75,27-09-80,Kaluga,Lokomotiv Kaluga,Amkar Perm,2009,Russian
10,10,Mikhail AfansIev,BLR,M,1.74,74,04-11-86,Minsk,MTZ-Ripo,Amkar Perm,2009,Russian
11,11,Aleksey Pomerko,RUS,M,1.82,69,03-05-90,Gorodovikovsk,Torpedo Moscow,Amkar Perm,2009,Russian
13,13,Mitar Novaković,MNE,M,1.88,76,27-09-81,Bar,OFK Belgrade,Amkar Perm,2009,Russian
14,14,Zahari Sirakov,BUL,D,1.81,82,08-10-77,Smolyan,Rodopa  Smolyan,Amkar Perm,2009,Russian
15,15,Miklós Gaál,HUN,D,1.82,82,13-05-81,Celldömölk,Hajduk Split,Amkar Perm,2009,Russian
16,16,Evgeniy Serikov,RUS,G,1.83,79,27-03-91,,Amkar-2,Amkar Perm,2009,Russian
17,17,Jean Carlos,BRA,F,1.78,74,17-03-84,Salvador,Levski Sofia,Amkar Perm,2009,Russian
18,18,Nikola Drinčić,SRB,M,1.81,76,07-01-84,Belgrade,Gaziantepspor,Amkar Perm,2009,Russian
19,19,Nikolay Zhilyaev,RUS,M,1.78,74,05-03-87,Nizhny Novgorod,Lokomotiv-2,Amkar Perm,2009,Russian
20,20,Edin Junuzović,CRO,F,1.88,88,28-04-86,Rijeka,Rudar Velenje,Amkar Perm,2009,Russian
21,21,Dmitriy Belorukov,RUS,D,1.92,87,24-03-83,St.  Petersburg,Anzhi Makhachkala,Amkar Perm,2009,Russian
22,22,William Oliveira,BRA,D,1.82,79,20-10-82,São Bernardo do Campo,OFK Belgrade,Amkar Perm,2009,Russian
