,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
1,1,Andrzej Bledzewski,POL,G,1.86,78,02-07-77,Gdynia,Birkirkara,Arka Gdynia,2008,Polish
2,2,Anderson,BRA,D,1.82,72,14-12-81,Tapiramutá,Yokohama FC,Arka Gdynia,2008,Polish
3,3,Łukasz Kowalski,POL,D,1.83,80,01-12-80,Łaszczów,Hetman Zamość,Arka Gdynia,2008,Polish
4,4,Dariusz Żuraw,POL,D,1.83,75,14-11-72,Wieluń,Hannover 96,Arka Gdynia,2008,Polish
6,6,Tomasz Sokołowski II,POL,D,1.75,67,27-04-77,Dębica,Legia II Warszawa,Arka Gdynia,2008,Polish
7,7,Dariusz Ulanowski,POL,M,1.71,69,03-03-71,Słupsk,Pogoń Lębork,Arka Gdynia,2008,Polish
8,8,Michał Płotka,POL,D,1.81,69,11-06-88,Puck,Motor Lublin,Arka Gdynia,2008,Polish
9,9,Lubomir Lubenov,BUL,M,1.80,75,25-08-80,Sofia,Chernomorets Burgas,Arka Gdynia,2008,Polish
10,10,Damian Nawrocik,POL,M,1.77,69,03-07-80,Poznań,Lech Poznań,Arka Gdynia,2008,Polish
11,11,Zbigniew Zakrzewski,POL,F,1.84,80,26-01-81,Poznań,Sion,Arka Gdynia,2008,Polish
13,13,Bartosz Karwan,POL,M,1.80,75,13-01-76,Tychy,Legia  Warszawa,Arka Gdynia,2008,Polish
14,14,Paweł  Weinar,POL,D,1.80,74,24-08-77,Kraków,Okocimski KS Brzesko,Arka Gdynia,2008,Polish
15,15,Błażej Telichowski,POL,D,1.87,81,06-06-84,Nowy Tomyśl,Polonia Warszawa,Arka Gdynia,2008,Polish
16,16,Grzegorz Niciński,POL,F,1.86,79,16-05-73,Gdynia,Zagłębie Lubin,Arka Gdynia,2008,Polish
17,17,Michał Kojder,POL,F,1.76,73,05-02-90,Bolesławiec,Lechia Zielona Góra,Arka Gdynia,2008,Polish
18,18,Marcin Wachowicz,POL,M,1.81,73,14-02-81,Choszczno,Lech Poznań,Arka Gdynia,2008,Polish
19,19,Przemysław Trytko,POL,F,1.89,83,28-08-87,Strzelce Opolskie,Energie Cottbus,Arka Gdynia,2008,Polish
20,20,Bartosz Ława,POL,M,1.76,68,26-02-79,Trzebiatów,Widzew Łódź,Arka Gdynia,2008,Polish
21,21,Michał Łabędzki,POL,M,1.84,76,24-09-80,Łódź,Górnik Łęczna,Arka Gdynia,2008,Polish
22,22,Krzysztof Bułka,POL,M,1.67,60,03-07-90,Tczew,Wisła Tczew,Arka Gdynia,2008,Polish
23,23,Tomasz Mazurkiewicz,POL,M,1.80,72,23-11-81,Sopot,SønderjyskE,Arka Gdynia,2008,Polish
24,24,Marcin Pietroń,POL,M,1.75,66,24-01-86,Zielona Góra,Zagłębie Lubin,Arka Gdynia,2008,Polish
27,27,Marcin Budziński,POL,M,1.84,80,06-07-90,Giżycko,Mamry Giżycko,Arka Gdynia,2008,Polish
28,28,Tomislav Baić,BIH,G,1.90,90,04-05-80,Posuje,Posuje,Arka Gdynia,2008,Polish
29,29,Krzysztof Przytuła,POL,M,1.84,76,17-02-79,Kraków,Cracovia Kraków,Arka Gdynia,2008,Polish
33,33,Norbert Witkowski,POL,G,1.90,80,05-08-81,Olsztyn,Drwęca Nowe Miasto,Arka Gdynia,2008,Polish
34,34,Wojciech Barnik,POL,M,,,15-01-90,Słupsk,Gryf 95 Słupsk,Arka Gdynia,2008,Polish
37,37,Wojciech Wilczyński,POL,D,1.75,74,18-03-90,Słupsk,Gryf 95 Słupsk,Arka Gdynia,2008,Polish
41,55,Krzysztof Sobieraj,POL,D,1.89,87,25-08-81,Kielce,Tłoki Gorzyce,Arka Gdynia,2008,Polish
42,78,Olgierd Moskalewicz,POL,M,1.80,75,16-02-74,Połczyn Zdrój,AEL Limassol,Arka Gdynia,2008,Polish
43,79,Maciej Scherfchen,POL,M,1.86,84,24-02-79,Szamotuły,Lech Poznań,Arka Gdynia,2008,Polish
2,2,Piotr Klepczarek I,POL,M,1.80,72,13-08-82,Łódź,Kujawiak Włocławek,GKS Bełchatów,2008,Polish
3,3,Artur Chałas,POL,D,1.83,80,14-01-86,Zamość,Hetman Zamość,GKS Bełchatów,2008,Polish
4,4,Jacek Popek,POL,D,1.82,77,20-08-78,Płock,Orlen Płock,GKS Bełchatów,2008,Polish
5,5,Janusz Gol,POL,M,1.82,77,11-11-85,Świdnica,Polonia-Sparta Świdnica,GKS Bełchatów,2008,Polish
6,6,Edward Cecot,POL,D,1.87,87,01-07-74,Szczecin,Ruch Chorzów,GKS Bełchatów,2008,Polish
7,7,Ihor  Mihalevskyy,UKR,F,1.78,79,18-05-85,Novoiavorivsk,Hetman Zamość,GKS Bełchatów,2008,Polish
8,8,Maciej  Stolarczyk,POL,D,1.85,84,15-01-72,Słupsk,Wisła Kraków,GKS Bełchatów,2008,Polish
9,9,Dawid Nowak,POL,F,1.78,68,30-11-84,Hrubieszów,Zdrój Ciechocinek,GKS Bełchatów,2008,Polish
10,10,Łukasz Garguła,POL,M,1.78,73,25-02-81,Żagań,Polar Wrocław,GKS Bełchatów,2008,Polish
11,11,Janusz Dziedzic,POL,F,1.80,78,18-06-80,Dębica,Arka Gdynia,GKS Bełchatów,2008,Polish
12,12,Łukasz Sapela,POL,G,1.86,81,21-09-82,Piotrków Trybunalski,None,GKS Bełchatów,2008,Polish
14,14,Mate Lacić,CRO,D,1.86,80,12-09-80,Split,Zagłębie Lubin,GKS Bełchatów,2008,Polish
15,15,Dariusz Pietrasiak,POL,D,1.86,81,12-02-80,Sandomierz,KSZO Ostrowiec,GKS Bełchatów,2008,Polish
16,16,Artur Marciniak,POL,D,1.75,65,18-08-87,Poznań,Lech Poznań,GKS Bełchatów,2008,Polish
17,17,Marcin Sobczak,POL,F,1.87,84,10-06-87,Jastrzębie Zdrój,Ruch Chorzów,GKS Bełchatów,2008,Polish
18,18,Mateusz Cetnarski,POL,M,1.75,71,06-07-88,Kolbuszowa,UKS SMS Bałucz,GKS Bełchatów,2008,Polish
19,19,Kamil Poźniak,POL,M,1.82,70,11-12-89,Krasnystaw,Avia Świdnik,GKS Bełchatów,2008,Polish
20,20,Patryk Rachwał,POL,M,1.76,70,27-01-81,Zabrze,Wisła Płock,GKS Bełchatów,2008,Polish
21,21,Krzysztof  Janus,POL,M,1.76,73,25-03-86,Brzeg Dolny,Gawin Królewska  Wola,GKS Bełchatów,2008,Polish
22,22,Grzegorz Fonfara,POL,D,1.76,70,08-06-83,Katowice,GKS Katowice,GKS Bełchatów,2008,Polish
23,23,Tomasz Wróbel,POL,M,1.68,60,10-07-82,Tarnów,Górnik Polkowice,GKS Bełchatów,2008,Polish
24,24,Jakub Tosik,POL,D,1.82,74,21-05-87,Zelów,None,GKS Bełchatów,2008,Polish
25,25,Mariusz Ujek,POL,F,1.83,77,06-12-77,Lubin,Zagłębie Sosnowiec,GKS Bełchatów,2008,Polish
26,26,Paweł  Adamiec,POL,F,1.70,65,30-06-87,Bielsk Podlaski,Zdrój Ciechocinek,GKS Bełchatów,2008,Polish
27,27,Krzysztof Kozik,POL,G,1.87,80,09-01-82,Tychy,Piast Gliwice,GKS Bełchatów,2008,Polish
28,28,Marcin Drzymont,POL,D,1.88,82,16-09-81,Sosnowiec,Korona Kielce,GKS Bełchatów,2008,Polish
30,30,Bartłomiej  Chwalibogowski,POL,M,1.78,70,07-08-82,Kraków,Zagłębie  Sosnowiec,GKS Bełchatów,2008,Polish
32,32,Piotr Kuklis,POL,M,1.76,76,14-01-86,Łodź,Widzew Łódź,GKS Bełchatów,2008,Polish
33,33,Paweł Magdoń,POL,D,1.95,86,13-11-79,Dębica,Wisła  Płock,GKS Bełchatów,2008,Polish
41,53,Łukasz  Budziłek,POL,G,1.86,81,19-03-91,Bełchatów,None,GKS Bełchatów,2008,Polish
42,55,Krzysztof Michalak,POL,M,1.76,70,15-04-87,Bełchatów,None,GKS Bełchatów,2008,Polish
43,60,Grzegorz Kuświk,POL,F,1.81,75,23-05-87,Ostrów Wielkopolski,Gawin Królewska Wola,GKS Bełchatów,2008,Polish
2,2,Maciej Murawski,POL,D,1.88,80,20-02-74,Zielona Gòra,Apollon Kalamarias,Cracovia Kraków,2008,Polish
4,4,Przemysław Kulig,POL,D,1.79,75,08-10-80,Mrągowo,Górnik Łęczna,Cracovia Kraków,2008,Polish
5,5,Marek Wasiluk,POL,D,1.97,88,03-06-87,Białystok,Jagiellonia Białystok,Cracovia Kraków,2008,Polish
8,8,Arkadiusz Baran,POL,M,1.85,80,09-11-79,Jarosław,Stal Rzeszów,Cracovia Kraków,2008,Polish
9,9,Dariusz Pawlusiński,POL,M,1.81,80,24-11-77,Będzin,GKS Bełchatów,Cracovia Kraków,2008,Polish
10,10,Dariusz Kłus,POL,M,1.87,80,11-10-81,Jastrzębie Zdrój,ŁKS Łódz,Cracovia Kraków,2008,Polish
13,13,Michał Karwan,POL,D,1.88,85,07-02-79,Gliwice,Górnik Zabrze,Cracovia Kraków,2008,Polish
14,14,Mariusz Sacha,POL,M,1.76,70,19-07-87,Bielsko-Biała,Podbeskidzie Bielsko-Biała,Cracovia Kraków,2008,Polish
15,15,Paweł  Sasin,POL,M,1.77,68,02-10-83,Radom,Korona Kielce,Cracovia Kraków,2008,Polish
16,16,Piotr Polczak,POL,D,1.92,75,25-09-86,Kraków,GKS Katowice,Cracovia Kraków,2008,Polish
17,17,Łukasz Tupalski,POL,D,1.87,85,04-09-80,Białystok,Groclin Dyskobolia,Cracovia Kraków,2008,Polish
18,18,Tomasz Moskała,POL,F,1.69,67,05-04-77,Wadowice,Groclin Dyskobolia,Cracovia Kraków,2008,Polish
19,19,Paweł Nowak,POL,M,1.73,63,27-01-79,Kraków,Proszowianka,Cracovia Kraków,2008,Polish
20,20,Bartosz Ślusarski,POL,F,1.85,79,11-12-81,Szamocin,WBA,Cracovia Kraków,2008,Polish
