,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
1,1,Andrzej Bledzewski,POL,G,1.86,78,02-07-77,Gdynia,Birkirkara,Arka Gdynia,2009,Polish
3,3,Łukasz Kowalski,POL,D,1.83,80,01-12-80,Łaszczów,Hetman Zamość,Arka Gdynia,2009,Polish
4,4,Adrian Mrowiec,POL,M,1.90,84,01-12-83,Wałbrzych,FBK Kaunas,Arka Gdynia,2009,Polish
6,6,Tomasz Sokołowski II,POL,D,1.75,67,27-04-77,Dębica,Legia II Warszawa,Arka Gdynia,2009,Polish
7,7,Dariusz Ulanowski,POL,M,1.71,69,03-03-71,Słupsk,Pogoń Lębork,Arka Gdynia,2009,Polish
8,8,Michał Płotka,POL,D,1.81,69,11-06-88,Puck,Motor Lublin,Arka Gdynia,2009,Polish
9,9,Przemysław Trytko,POL,F,1.89,83,28-08-87,Strzelce Opolskie,Energie Cottbus,Arka Gdynia,2009,Polish
10,10,Lubomir Lubenov,BUL,M,1.80,75,25-08-80,Sofia,Chernomorets Burgas,Arka Gdynia,2009,Polish
11,11,Tadas Labukas,LTU,F,1.82,78,10-01-84,Klaipėda,Oţelul Galaţi,Arka Gdynia,2009,Polish
13,13,Piotr Robakowski,POL,D,1.83,77,01-05-90,Wejherowo,None,Arka Gdynia,2009,Polish
15,15,Stoyko Sakaliev,BUL,F,1.80,74,25-03-79,Burgas,Spartak Varna,Arka Gdynia,2009,Polish
17,17,Mateusz Siebert,POL,D,1.85,78,04-04-89,Poznań,Metz,Arka Gdynia,2009,Polish
18,18,Marcin Wachowicz,POL,M,1.81,73,14-02-81,Choszczno,Lech Poznań,Arka Gdynia,2009,Polish
19,19,Miroslav Bożok,SVK,M,1.76,69,19-10-84,Michalovce,MFK Ruomberok,Arka Gdynia,2009,Polish
20,20,Bartosz Ława,POL,M,1.76,68,26-02-79,Trzebiatów,Widzew Łódź,Arka Gdynia,2009,Polish
21,21,Joseph Desiré Mawaye,CMR,F,1.84,81,14-05-86,Douala,Kasımpaşa,Arka Gdynia,2009,Polish
22,22,Joël Tshibamba,NED,F,1.88,74,22-09-88,Kinshasa,NEC Nijmegen,Arka Gdynia,2009,Polish
23,23,Maciej Szmatiuk,POL,D,1.90,83,09-05-80,Gliwice,Podbeskidzie Bielsko-Biała,Arka Gdynia,2009,Polish
25,25,Filip Burkhardt,POL,M,1.74,69,23-03-87,Poznań,Warta Poznań,Arka Gdynia,2009,Polish
27,27,Marcin Budziński,POL,M,1.84,80,06-07-90,Giżycko,Mamry Giżycko,Arka Gdynia,2009,Polish
28,28,Sebastian Białas,POL,D,1.86,83,07-01-90,Bielsko,Reggina,Arka Gdynia,2009,Polish
29,29,Robert Bednarek,POL,D,1.80,80,23-02-79,Bydgoszcz,Korona Kielce,Arka Gdynia,2009,Polish
31,31,Paweł Czoska,POL,F,1.81,64,31-07-90,Wejherowo,None,Arka Gdynia,2009,Polish
33,33,Norbert Witkowski,POL,G,1.90,80,05-08-81,Olsztyn,Drwęca Nowe Miasto,Arka Gdynia,2009,Polish
37,37,Wojciech Wilczyński,POL,D,1.75,74,18-03-90,Słupsk,Gryf 95 Słupsk,Arka Gdynia,2009,Polish
39,39,Hieronim Zoch,POL,G,1.83,79,30-09-90,Tczew,None,Arka Gdynia,2009,Polish
2,2,Marek  Szyndrowski,POL,D,1.84,75,30-10-80,Świętochłowice,Korona Kielce,GKS Bełchatów,2009,Polish
4,4,Jacek Popek,POL,D,1.82,77,20-08-78,Płock,Orlen Płock,GKS Bełchatów,2009,Polish
5,5,Janusz Gol,POL,M,1.82,77,11-11-85,Świdnica,Polonia-Sparta Świdnica,GKS Bełchatów,2009,Polish
6,6,Edward Cecot,POL,D,1.87,87,01-07-74,Szczecin,Ruch Chorzów,GKS Bełchatów,2009,Polish
7,7,Karol  Gregorek,POL,F,1.83,80,26-01-83,Zwoleń,Wisła Płock,GKS Bełchatów,2009,Polish
8,8,Maciej  Małkowski,POL,M,1.70,65,19-03-85,Jastrzębie-Zdrój,Odra Wodzisław,GKS Bełchatów,2009,Polish
9,9,Dawid Nowak,POL,F,1.78,68,30-11-84,Hrubieszów,Zdrój Ciechocinek,GKS Bełchatów,2009,Polish
10,10,Mateusz Cetnarski,POL,M,1.75,71,06-07-88,Kolbuszowa,UKS SMS Bałucz,GKS Bełchatów,2009,Polish
11,11,Zbigniew Zakrzewski,POL,F,1.84,80,26-01-81,Poznań,Sion,GKS Bełchatów,2009,Polish
12,12,Łukasz Sapela,POL,G,1.86,81,21-09-82,Piotrków Trybunalski,None,GKS Bełchatów,2009,Polish
14,14,Mate Lacić,CRO,D,1.86,80,12-09-80,Split,Zagłębie Lubin,GKS Bełchatów,2009,Polish
15,15,Dariusz Pietrasiak,POL,D,1.86,81,12-02-80,Sandomierz,KSZO Ostrowiec,GKS Bełchatów,2009,Polish
17,17,Grzegorz Kuświk,POL,F,1.81,75,23-05-87,Ostrów Wielkopolski,Gawin Królewska Wola,GKS Bełchatów,2009,Polish
18,18,Maciej Korzym,POL,F,1.80,77,02-05-88,Nowy Sącz,Legia Warszawa,GKS Bełchatów,2009,Polish
19,19,Kamil Poźniak,POL,M,1.82,70,11-12-89,Krasnystaw,Avia Świdnik,GKS Bełchatów,2009,Polish
20,20,Patryk Rachwał,POL,M,1.76,70,27-01-81,Zabrze,Wisła Płock,GKS Bełchatów,2009,Polish
21,21,Krzysztof  Janus,POL,M,1.76,73,25-03-86,Brzeg Dolny,Gawin Królewska  Wola,GKS Bełchatów,2009,Polish
