,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
2,2,Filip Modelski,POL,D,1.80,73,28-09-92,Gdynia,West Ham U,GKS Bełchatów,2011,Polish
3,3,Grzegorz Baran,POL,D,1.86,80,23-12-82,Przemyśl,Ruch Chorzów,GKS Bełchatów,2011,Polish
4,4,Jacek Popek,POL,D,1.82,77,20-08-78,Płock,Orlen Płock,GKS Bełchatów,2011,Polish
5,5,Damian Zbozień,POL,D,1.86,80,25-04-89,Limanowa,Legia Warszawa,GKS Bełchatów,2011,Polish
6,6,Szymon Sawala,POL,M,1.84,77,25-09-82,Sieraków,Polonia Bytom,GKS Bełchatów,2011,Polish
7,7,Leszek Nowosielski,POL,M,1.82,73,26-02-92,Opole,Ruch Zdzieszowice,GKS Bełchatów,2011,Polish
8,8,Michał Mak,POL,F,1.72,60,14-11-91,Sucha Beskidzka,Ruch Radzionków,GKS Bełchatów,2011,Polish
9,9,Dawid Nowak,POL,F,1.78,68,30-11-84,Hrubieszów,Zdrój Ciechocinek,GKS Bełchatów,2011,Polish
11,11,Kamil Kosowski,POL,M,1.86,78,30-08-77,Ostrowiec Świętokrzyski,Apollon Limassol,GKS Bełchatów,2011,Polish
12,12,Łukasz Sapela,POL,G,1.86,81,21-09-82,Piotrków Trybunalski,None,GKS Bełchatów,2011,Polish
14,14,Mate Lacić,CRO,D,1.86,80,12-09-80,Split,Zagłębie Lubin,GKS Bełchatów,2011,Polish
15,15,Miroslav Bożok,SVK,M,1.76,69,19-10-84,Michalovce,Arka Gdynia,GKS Bełchatów,2011,Polish
16,16,Mateusz Mak,POL,M,1.73,60,14-11-91,Sucha Beskidzka,Ruch Radzionków,GKS Bełchatów,2011,Polish
20,20,Paweł Buzała,POL,F,1.68,67,27-12-85,Złotów,Lechia Gdańsk,GKS Bełchatów,2011,Polish
21,21,Marcin Żewłakow,POL,F,1.83,79,22-04-76,Warsaw,APOEL,GKS Bełchatów,2011,Polish
22,22,Grzegorz Fonfara,POL,D,1.76,70,08-06-83,Katowice,GKS Katowice,GKS Bełchatów,2011,Polish
23,23,Tomasz Wróbel,POL,M,1.68,60,10-07-82,Tarnów,Górnik Polkowice,GKS Bełchatów,2011,Polish
