,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
1,1,Pāvels teinbors,LVA,G,1.91,81,21-09-85,Riga,Nea Salamis,Arka Gdynia,2016,Polish
2,2,Tadeusz Socha,POL,D,1.82,63,15-02-88,Wrocław,Bytovia Bytów,Arka Gdynia,2016,Polish
3,3,Krzysztof Sobieraj,POL,D,1.89,87,25-08-81,Kielce,Warta Poznań,Arka Gdynia,2016,Polish
4,4,Dawid Sołdecki,POL,D,1.85,78,29-04-87,Krasnystaw,TBB Nieciecza,Arka Gdynia,2016,Polish
6,6,Antoni Łukasiewicz,POL,M,1.88,80,26-06-83,Warsaw,Górnik Zabrze,Arka Gdynia,2016,Polish
7,7,Adrian Błąd,POL,M,1.65,62,16-04-91,Lubin,Zagłębie Lubin,Arka Gdynia,2016,Polish
8,8,Marcus Vinícius,BRA,M,1.82,67,29-03-84,Belford Roxo,Orkan Rumia,Arka Gdynia,2016,Polish
9,9,Paweł Abbott,POL,F,1.87,87,05-05-82,York,Zawisza Bydgoszcz,Arka Gdynia,2016,Polish
10,10,Mateusz Szwoch,POL,M,1.73,60,19-03-93,Starogard Gdański,Legia Warszawa,Arka Gdynia,2016,Polish
11,11,Rafał Siemaszko,POL,F,1.70,68,11-09-86,Wejherowo,Chojniczanka Chojnice,Arka Gdynia,2016,Polish
13,13,Konrad Jałocha,POL,G,2.00,85,09-05-91,Warsaw,Legia Warszawa,Arka Gdynia,2016,Polish
14,14,Michał Nalepa,POL,M,1.70,74,24-03-95,Wejherowo,Jedynka Reda,Arka Gdynia,2016,Polish
17,17,Adam Marciniak,POL,D,1.86,78,28-09-88,Łódź,AEK Larnaca,Arka Gdynia,2016,Polish
19,19,Miroslav Bożok,SVK,M,1.76,69,19-10-84,Michalovce,Górnik Łęczna,Arka Gdynia,2016,Polish
20,20,Dominik Hofbauer,AUT,M,1.82,79,19-09-90,Eggenburg,Rheindorf Altach,Arka Gdynia,2016,Polish
21,21,Yannick Kakoko,GER,M,1.75,64,26-01-90,Saarbrücken,Miedź Legnica,Arka Gdynia,2016,Polish
23,23,Marcin Warcholak,POL,D,1.82,81,08-08-89,Wschowa,Stomil Olsztyn,Arka Gdynia,2016,Polish
26,26,Przemysław Trytko,POL,F,1.89,83,28-08-87,Strzelce Opolskie,Atyrau,Arka Gdynia,2016,Polish
29,29,Michał Marcjanik,POL,D,1.86,79,15-12-94,Gdynia,None,Arka Gdynia,2016,Polish
30,30,Arkadiusz Moczadło,POL,G,1.82,78,13-03-97,Chojnice,Chojniczanka Chojnice,Arka Gdynia,2016,Polish
32,32,Przemysław Stolc,POL,D,1.86,76,03-07-94,Gdynia,UKS Cisowa,Arka Gdynia,2016,Polish
33,33,Damian Zbozień,POL,D,1.86,80,25-04-89,Limanowa,Zagłębie Lubin,Arka Gdynia,2016,Polish
41,45,Luka Zarandia,GEO,M,1.79,74,17-02-96,Tbilisi,Lokomotivi Tbilisi,Arka Gdynia,2016,Polish
42,77,Dariusz Formella,POL,M,1.77,74,21-10-95,Gdynia,Lech Poznań,Arka Gdynia,2016,Polish
43,90,Josip Bariić,CRO,F,1.86,80,14-11-86,Osijek,Piast Gliwice,Arka Gdynia,2016,Polish
1,1,Krzysztof Baran,POL,G,1.95,92,12-02-90,Tomaszów Mazowiecki,Jagiellonia Białystok,Bruk-Bet Termalica Nieciecza,2016,Polish
3,3,Adrian Pikul,POL,M,1.78,75,13-01-96,Dąbrowa Tarnowska,LZS Luszowice,Bruk-Bet Termalica Nieciecza,2016,Polish
5,5,Sebastian Ziajka,POL,D,1.82,75,15-12-82,Kostrzyn nad Odrą,Zawisza Bydgoszcz,Bruk-Bet Termalica Nieciecza,2016,Polish
6,6,Bartłomiej Babiarz,POL,M,1.68,61,03-02-89,Katowice,Ruch Chorzów,Bruk-Bet Termalica Nieciecza,2016,Polish
7,7,Samuel tefánik,SVK,M,1.78,74,16-11-91,Bánovce nad Bebravou,Slovan Bratislava,Bruk-Bet Termalica Nieciecza,2016,Polish
8,8,Patryk Fryc,POL,D,1.76,71,24-02-93,Krosno,Wisła Kraków,Bruk-Bet Termalica Nieciecza,2016,Polish
9,9,Bartłomiej Smuczyński,POL,M,1.75,69,25-08-95,Skarszewy,Lechia Gdańsk,Bruk-Bet Termalica Nieciecza,2016,Polish
10,10,Roman Gergel,SVK,M,1.80,77,22-02-88,Banovce,Górnik Zabrze,Bruk-Bet Termalica Nieciecza,2016,Polish
11,11,Patrik Miák,SVK,M,1.84,75,29-03-91,Trenčín,Baník Ostrava,Bruk-Bet Termalica Nieciecza,2016,Polish
12,12,Dariusz Trela,POL,G,1.83,83,05-12-89,Kraków,Lechia Gdańsk,Bruk-Bet Termalica Nieciecza,2016,Polish
14,14,Jakub Wróbel,POL,D,1.78,74,30-07-93,Dąbrowa Tarnowska,Unia Tarnów,Bruk-Bet Termalica Nieciecza,2016,Polish
15,15,Kornel Osyra,POL,D,1.90,75,07-02-93,Brzeg Dolny,Piast Gliwice,Bruk-Bet Termalica Nieciecza,2016,Polish
16,16,Martin Mikovič,SVK,M,1.68,67,12-09-90,Trnava,Spartak Trnava,Bruk-Bet Termalica Nieciecza,2016,Polish
17,17,Dalibor Pleva,SVK,M,1.81,69,02-04-84,Trenčín,Dukla Banská Bystrica,Bruk-Bet Termalica Nieciecza,2016,Polish
19,19,Dávid Guba,SVK,M,1.81,79,29-06-91,Humenné,AS Trenčín,Bruk-Bet Termalica Nieciecza,2016,Polish
20,20,Dawid Nowak,POL,F,1.78,68,30-11-84,Hrubieszów,Cracovia Kraków,Bruk-Bet Termalica Nieciecza,2016,Polish
21,21,Vladislavs Gutkovskis,LTU,F,1.87,82,02-04-95,Riga,Skonto,Bruk-Bet Termalica Nieciecza,2016,Polish
22,22,Guilherme Sityá,BRA,D,1.79,76,01-04-90,Porto Alegre,Steaua București,Bruk-Bet Termalica Nieciecza,2016,Polish
23,23,Szczepan Kogut,POL,M,1.80,78,11-01-96,Tarnów,Dąbrovia Dąbrowa Tarnowska,Bruk-Bet Termalica Nieciecza,2016,Polish
24,24,Wojciech Kędziora,POL,F,1.87,93,20-12-80,Gliwice,Piast Gliwice,Bruk-Bet Termalica Nieciecza,2016,Polish
25,25,Mateusz Kupczak,POL,M,1.87,76,20-02-92,Żywiec,Podbeskidzie Bielsko-Biała,Bruk-Bet Termalica Nieciecza,2016,Polish
26,26,Krzysztof Miroszka,POL,M,1.73,68,31-10-98,Dąbrowa Tarnowska,None,Bruk-Bet Termalica Nieciecza,2016,Polish
27,27,Piotr Nowak,POL,M,1.75,67,06-03-98,Busko Zdrój,None,Bruk-Bet Termalica Nieciecza,2016,Polish
28,28,Vlastimir Jovanović,BIH,M,1.82,77,03-04-85,Zenica,Korona Kielce,Bruk-Bet Termalica Nieciecza,2016,Polish
33,33,Krystian Peda,POL,M,1.74,69,05-09-97,Police,Pogoń Szczecin,Bruk-Bet Termalica Nieciecza,2016,Polish
41,77,Artem Putivtsev,UKR,D,1.86,79,29-08-88,Kharkiv,Metalist Kharkiv,Bruk-Bet Termalica Nieciecza,2016,Polish
42,80,Krzysztof Pilarz,POL,G,1.84,78,09-11-80,Nowy Dwór Gdański,Cracovia Kraków,Bruk-Bet Termalica Nieciecza,2016,Polish
43,88,Volodymyr Koval,UKR,M,1.78,72,06-03-92,Kyiv,Stomil Olsztyn,Bruk-Bet Termalica Nieciecza,2016,Polish
44,96,Przemysław Szarek,POL,D,1.85,80,22-04-96,Nowy Sącz,Sandecja Nowy Sącz,Bruk-Bet Termalica Nieciecza,2016,Polish
2,2,Tomasz Brzyski,POL,D,1.72,69,10-01-82,Lublin,Legia Warszawa,Cracovia Kraków,2016,Polish
4,4,Róbert Litauszki,HUN,D,1.87,80,15-03-90,Budapest,Újpest,Cracovia Kraków,2016,Polish
5,5,Miroslav Čovilo,BIH,M,1.77,66,06-05-86,Hrasnica,Koper,Cracovia Kraków,2016,Polish
