,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
1,1,James Langfield,SCO,G,1.93,83,22-12-79,Paisley,Dunfermline Ath,Aberdeen,2012,Scottish
2,2,Ryan Jack,SCO,D,1.82,77,27-02-92,Aberdeen,None,Aberdeen,2012,Scottish
3,3,Clark Robertson,SCO,D,1.88,76,05-09-93,Aberdeen,None,Aberdeen,2012,Scottish
4,4,Russell Anderson,SCO,D,1.80,68,25-10-78,Aberdeen,Derby Co,Aberdeen,2012,Scottish
5,5,Gavin Rae,SCO,M,1.80,65,28-11-77,Aberdeen,Dundee,Aberdeen,2012,Scottish
6,6,Andrew Considine,SCO,D,1.83,75,01-04-87,Aberdeen,None,Aberdeen,2012,Scottish
7,7,Chris Clark,SCO,M,1.80,64,15-09-80,Aberdeen,Plymouth Arg,Aberdeen,2012,Scottish
8,8,Robert Milsom,ENG,D,1.78,72,02-01-87,Redhill,Fulham,Aberdeen,2012,Scottish
9,9,Scott Vernon,ENG,F,1.85,73,13-12-83,Manchester,Colchester U,Aberdeen,2012,Scottish
10,10,Niall McGinn,NIR,M,1.83,83,20-07-87,Dungannon,Celtic,Aberdeen,2012,Scottish
11,11,Jonathan Hayes,IRL,F,1.70,70,09-07-87,Ballyfermot,Inverness CT,Aberdeen,2012,Scottish
13,13,Nicky Low,SCO,D,1.68,64,06-01-92,Greenock,None,Aberdeen,2012,Scottish
14,14,Rory Fallon,NZL,F,1.88,74,20-03-82,Gisbourne,Yeovil T,Aberdeen,2012,Scottish
15,15,Peter Pawlett,SCO,M,1.78,68,03-02-91,Hull,None,Aberdeen,2012,Scottish
16,16,Isaac Osbourne,ENG,M,1.78,76,22-06-86,Birmingham,Coventry C,Aberdeen,2012,Scottish
17,17,Gary Naysmith,SCO,D,1.78,74,16-11-78,Edinburgh,Huddersfield T,Aberdeen,2012,Scottish
18,18,Stephen Hughes,SCO,M,1.80,60,14-11-82,Motherwell,Motherwell,Aberdeen,2012,Scottish
20,20,Dan Twardzik,GER,G,1.83,77,13-04-91,Třinec,Como,Aberdeen,2012,Scottish
21,21,Josh Magennis,NIR,F,1.88,82,15-08-90,Bangor,Cardiff C,Aberdeen,2012,Scottish
22,22,Mark Reynolds,SCO,D,1.80,67,07-05-87,Motherwell,Sheffield W,Aberdeen,2012,Scottish
23,23,Joe Shaughnessy,IRL,D,1.83,69,06-07-92,Oughterard,Salthill Devon,Aberdeen,2012,Scottish
25,25,Jamie Masson,SCO,M,1.70,64,05-04-93,Fraserburgh,None,Aberdeen,2012,Scottish
30,30,Danny Rogers,IRL,G,1.85,77,23-03-94,Dublin,None,Aberdeen,2012,Scottish
34,34,Declan McManus,SCO,F,1.80,75,03-08-94,Glasgow,None,Aberdeen,2012,Scottish
35,35,Craig Murray,SCO,D,1.80,75,17-07-94,Bellshill,None,Aberdeen,2012,Scottish
36,36,Michael Rose,SCO,D,1.81,70,11-10-95,Aberdeen,None,Aberdeen,2012,Scottish
37,37,Stephen O'Neill,SCO,M,,,07-06-94,,None,Aberdeen,2012,Scottish
38,38,Cammy Smith,SCO,F,1.75,68,24-08-95,Aberdeen,None,Aberdeen,2012,Scottish
39,39,Craig Storie,SCO,M,1.75,71,13-01-96,Lanark,None,Aberdeen,2012,Scottish
1,1,Fraser Forster,ENG,G,1.83,76,17-03-88,Hexham,Newcastle U,Celtic,2012,Scottish
2,2,Adam Matthews,WAL,D,1.78,71,13-01-92,Swansea,Cardiff C,Celtic,2012,Scottish
3,3,Emilio Izaguirre,HON,D,1.77,77,10-05-86,Tegucigalpa,Motagua,Celtic,2012,Scottish
4,4,Efe Ambrose,NGA,D,1.90,70,18-10-88,Kaduna,Ashdod,Celtic,2012,Scottish
5,5,Rami Gershon,ISR,D,1.89,82,12-08-88,LeZion,Standard Liège,Celtic,2012,Scottish
6,6,Kelvin Wilson,ENG,D,1.88,77,03-09-85,Nottingham,Nottingham F,Celtic,2012,Scottish
7,7,Miku,VEN,M,1.85,80,19-08-85,Caracas,Getafe,Celtic,2012,Scottish
8,8,Scott Brown,SCO,M,1.75,72,26-06-85,Dunfermline,Hibernian,Celtic,2012,Scottish
9,9,Giorgos Samaras,GRE,F,1.93,82,21-02-85,Heraklion,Manchester C,Celtic,2012,Scottish
10,10,Anthony Stokes,IRL,F,1.80,73,25-07-88,Dublin,Hibernian,Celtic,2012,Scottish
11,11,Lassad Nouioui,TUN,F,1.89,78,08-03-85,Marseille,Deportivo La Coruña,Celtic,2012,Scottish
15,15,Kris Commons,SCO,M,1.68,61,30-08-83,Nottingham,Derby C,Celtic,2012,Scottish
16,16,Joe Ledley,WAL,M,1.83,73,23-01-87,Cardiff,Cardiff C,Celtic,2012,Scottish
18,18,Tomas Rogić,AUS,M,1.89,85,16-12-92,Griffith,Central Coast Mariners,Celtic,2012,Scottish
20,20,Patrick McCourt,NIR,M,1.82,70,16-12-83,Derry,Derry C,Celtic,2012,Scottish
21,21,Charlie Mulgrew,SCO,D,1.91,83,06-03-86,Glasgow,Aberdeen,Celtic,2012,Scottish
23,23,Mikael Lustig,SWE,D,1.89,77,13-12-86,Umeå,Rosenborg,Celtic,2012,Scottish
24,24,Łukasz Załuska,POL,G,1.90,88,16-06-82,Wysokie Mazowieckie,Dundee U,Celtic,2012,Scottish
25,25,Thomas Rogne,NOR,D,1.93,87,29-06-90,Bærum,Stabæk,Celtic,2012,Scottish
26,26,Viktor Noring,SWE,G,1.94,90,03-02-91,Malmö,Trelleborgs FF,Celtic,2012,Scottish
28,28,James Keatings,SCO,F,1.77,63,20-01-92,Glasgow,None,Celtic,2012,Scottish
30,30,Paul Slane,SCO,M,1.73,64,25-11-91,Glasgow,Motherwell,Celtic,2012,Scottish
31,31,John Herron,SCO,M,1.83,73,01-02-94,Coatbridge,None,Celtic,2012,Scottish
32,32,Tony Watt,SCO,F,1.73,67,29-12-93,Coatbridge,Airdrie U,Celtic,2012,Scottish
33,33,Beram Kayal,ISR,M,1.78,74,02-05-88,Jadeidi-Makr,Maccabi Haifa,Celtic,2012,Scottish
35,35,Robbie Thomson,SCO,G,1.87,76,07-03-93,Falkirk,None,Celtic,2012,Scottish
36,36,Jackson Irvine,AUS,M,1.79,70,07-03-93,Melbourne,Frankston Pines,Celtic,2012,Scottish
37,37,Bahrudin Atajić,BIH,F,1.81,76,16-11-93,Västervik,Malmö FF,Celtic,2012,Scottish
38,38,Leonardo Fasan,ITA,G,1.88,82,04-01-94,San Vito al Tagliamento,None,Celtic,2012,Scottish
41,41,Darnell Fisher,ENG,D,1.75,70,04-04-94,Reading,Farnborough,Celtic,2012,Scottish
42,42,Callum McGregor,SCO,M,1.78,67,14-06-93,Glasgow,None,Celtic,2012,Scottish
43,43,Joe Chalmers,SCO,D,1.88,80,03-01-94,Glasgow,None,Celtic,2012,Scottish
44,44,Marcus Fraser,SCO,D,1.78,70,23-06-94,Bishopbriggs,None,Celtic,2012,Scottish
45,46,Dylan McGeouch,SCO,F,1.78,69,15-01-93,Glasgow,Rangers,Celtic,2012,Scottish
46,49,James Forrest,SCO,M,1.70,67,07-07-91,Prestwick,None,Celtic,2012,Scottish
47,50,Paul George,IRL,M,1.73,66,27-01-94,Killough,None,Celtic,2012,Scottish
48,56,Filip Twardzik,CZE,M,1.80,64,10-02-93,Třinec,Hertha Berlin,Celtic,2012,Scottish
49,58,Patrik Twardzik,CZE,M,1.80,71,10-02-93,Třinec,Hertha Berlin,Celtic,2012,Scottish
50,62,Stuart Findlay,SCO,D,1.93,86,14-09-95,Glasgow,None,Celtic,2012,Scottish
51,65,Lewis Kidd,SCO,D,1.74,72,30-01-95,Bellshill,Celtic,Celtic,2012,Scottish
52,67,Victor Wanyama,KEN,M,1.88,76,25-06-91,Nairobi,Germinal Beerschot,Celtic,2012,Scottish
53,88,Gary Hooper,ENG,F,1.75,71,26-01-88,Loughton,Scunthorpe U,Celtic,2012,Scottish
1,1,Robert Douglas,SCO,G,1.91,94,24-04-72,Lanark,Leicester C,Dundee,2012,Scottish
2,2,Gary Irvine,SCO,D,1.81,76,17-03-85,Bellshill,St Johnstone,Dundee,2012,Scottish
3,3,Matt Lockwood,ENG,D,1.80,74,17-10-76,Rochford,Colchester U,Dundee,2012,Scottish
4,4,Stephen O'Donnell,SCO,M,1.83,71,10-07-83,Bellshill,St Mirren,Dundee,2012,Scottish
6,6,Iain Davidson,SCO,D,1.83,67,14-01-84,Kirkcaldy,Raith R,Dundee,2012,Scottish
7,7,Nicky Riley,SCO,M,1.70,62,10-05-86,Edinburgh,Hamilton Academical,Dundee,2012,Scottish
8,8,Kevin McBride,SCO,M,1.78,66,14-06-81,Bellshill,Hamilton Academical,Dundee,2012,Scottish
9,9,Carl Finnigan,ENG,F,1.79,70,01-10-86,Jarrow,St Johnstone,Dundee,2012,Scottish
10,10,John Baird,SCO,F,1.70,66,22-08-85,Rutherglen,Raith R,Dundee,2012,Scottish
11,11,Ryan Conroy,SCO,M,1.76,73,28-04-87,Vale of Leven,Celtic,Dundee,2012,Scottish
15,15,Steven Milne,SCO,F,1.70,64,05-05-80,Dundee,Ross Co,Dundee,2012,Scottish
16,16,Graham Webster,SCO,M,1.73,69,10-12-92,Carnoustie,None,Dundee,2012,Scottish
17,17,Kyle Benedictus,SCO,D,1.78,65,07-12-91,Dundee,None,Dundee,2012,Scottish
18,18,Declan Gallagher,SCO,D,1.96,86,13-02-91,Rutherglen,Clyde,Dundee,2012,Scottish
19,19,Jamie McCluskey,SCO,M,1.70,55,06-11-87,Bellshill,St Mirren,Dundee,2012,Scottish
20,20,Jim McAlister,SCO,M,1.80,75,02-11-85,Rothesay,Hamilton Academical,Dundee,2012,Scottish
21,21,Davide Grassi,ITA,D,1.85,76,13-01-86,Montecchio,FC Brussels,Dundee,2012,Scottish
22,22,David Morgan,NIR,M,1.73,68,04-07-94,Belfast,Nottingham F,Dundee,2012,Scottish
24,24,Colin Nish,SCO,F,1.91,73,07-03-81,Edinburgh,Hartlepool U,Dundee,2012,Scottish
25,25,Lewis Toshney,SCO,D,1.91,74,26-04-92,Dundee,Celtic,Dundee,2012,Scottish
26,26,Brian Easton,SCO,D,1.83,76,05-03-88,Glasgow,Burnley,Dundee,2012,Scottish
27,27,Mark Stewart,SCO,F,1.70,67,22-06-88,Glasgow,Bradford C,Dundee,2012,Scottish
28,28,Mark Kerr,SCO,M,1.83,65,02-03-82,Bellshill,Dunfermline Ath,Dundee,2012,Scottish
29,29,Gary Harkins,SCO,M,1.88,81,02-01-85,Greenock,Kilmarnock,Dundee,2012,Scottish
31,31,Rori Bews,SCO,D,1.75,71,31-07-94,,None,Dundee,2012,Scottish
32,32,James Thomson,SCO,M,1.78,65,07-11-94,Dundee,Dundee U,Dundee,2012,Scottish
34,34,Greg Birmingham,SCO,F,1.78,71,07-02-94,,None,Dundee,2012,Scottish
36,36,Alex Baird,AUS,G,1.80,75,14-01-94,Wollongong,Newcastle U,Dundee,2012,Scottish
37,37,Danny Cavanagh,SCO,M,1.63,57,09-05-94,,None,Dundee,2012,Scottish
40,40,Kevin Buchan,SCO,F,,,,,Inverness CT,Dundee,2012,Scottish
41,42,Cammy Kerr,SCO,D,1.75,70,10-09-95,Dundee,None,Dundee,2012,Scottish
42,45,Steve Simonsen,ENG,G,1.88,80,03-04-79,South Shields,Preston NE,Dundee,2012,Scottish
43,46,Don Cowan,IRL,F,1.79,85,16-11-89,Dublin,Stevenage,Dundee,2012,Scottish
44,47,Andrew Barrowman,SCO,F,1.83,80,27-11-84,Wishaw,Dunfermline Ath,Dundee,2012,Scottish
1,1,Radosław Cierzniak,POL,G,1.87,81,24-04-83,Szamocin,Cracovia Kraków,Dundee United,2012,Scottish
2,2,Sean Dillon,IRL,D,1.83,79,30-07-83,Dublin,Shelbourne,Dundee United,2012,Scottish
3,3,Barry Douglas,SCO,D,1.78,64,04-09-89,Glasgow,Queen's Park,Dundee United,2012,Scottish
4,4,Brian McLean,SCO,D,1.88,78,28-02-85,Rutherglen,Preston NE,Dundee United,2012,Scottish
5,5,Gavin Gunning,IRL,D,1.83,80,26-01-91,Cork,Blackburn R,Dundee United,2012,Scottish
6,6,Willo Flood,IRL,M,1.68,62,10-04-85,Dublin,Middlesbrough,Dundee United,2012,Scottish
7,7,Johnny Russell,SCO,F,1.78,67,08-04-90,Glasgow,None,Dundee United,2012,Scottish
8,8,John Rankin,SCO,M,1.73,80,27-06-83,Bellshill,Hibernian,Dundee United,2012,Scottish
9,9,Jonathan Daly,IRL,F,1.91,76,08-01-83,Dublin,Hartlepool U,Dundee United,2012,Scottish
10,10,Richie Ryan,IRL,M,1.78,67,06-01-85,Kilkenny,Sligo R,Dundee United,2012,Scottish
11,11,Gary Mackay-Steven,SCO,M,1.75,68,31-08-90,Thurso,Airdrie U,Dundee United,2012,Scottish
12,12,Keith Watson,SCO,D,1.86,73,14-11-89,Livingston,Livingston Star BC,Dundee United,2012,Scottish
13,13,Steve Banks,ENG,G,1.80,84,09-02-72,Hillingdon,Hearts,Dundee United,2012,Scottish
14,14,Mark Millar,SCO,M,1.87,82,23-02-89,Glasgow,Falkirk,Dundee United,2012,Scottish
15,15,Michael Gardyne,SCO,F,1.70,64,23-01-86,Dundee,Ross Co,Dundee United,2012,Scottish
16,16,Stuart Armstrong,SCO,M,1.83,75,30-03-92,Inverness,Inverness CT,Dundee United,2012,Scottish
17,17,Marcus Törnstrand,SWE,D,1.86,78,10-01-90,Stockholm,Hammarby IF,Dundee United,2012,Scottish
18,18,Ryan Dow,SCO,F,1.70,67,07-06-91,Dundee,Dundee,Dundee United,2012,Scottish
19,19,Rory Boulding,ENG,F,1.78,71,04-03-87,Sheffield,Kilmarnock,Dundee United,2012,Scottish
20,20,Milo Lačný,SVK,F,1.84,83,08-03-88,Levoča,Sparta Prague,Dundee United,2012,Scottish
27,27,Robert Thomson,SCO,F,1.88,74,28-05-93,Paisley,None,Dundee United,2012,Scottish
29,29,Paddy Barrett,IRL,D,1.82,74,22-07-93,Waterford,Aberdeen,Dundee United,2012,Scottish
31,31,Philip Anderson,SCO,G,1.96,,10-03-94,Aberdeen,Rangers,Dundee United,2012,Scottish
32,32,Joe McGovern,NIR,G,1.78,72,02-03-94,Eniskillen,Eniskillen T,Dundee United,2012,Scottish
33,33,Luke Johnston,SCO,D,1.84,71,03-09-93,Kirkcaldy,Perth Glory,Dundee United,2012,Scottish
34,34,Ryan Ferguson,SCO,M,1.75,68,15-01-94,Dundee,None,Dundee United,2012,Scottish
35,35,Jordan Moore,SCO,F,1.85,78,19-02-94,Glasgow,None,Dundee United,2012,Scottish
36,36,Ryan Lundie,SCO,D,1.85,,17-03-94,Glasgow,None,Dundee United,2012,Scottish
37,37,Scott Smith,SCO,M,1.73,77,21-07-95,Perth,None,Dundee United,2012,Scottish
38,38,Ryan Gauld,SCO,M,1.68,59,16-12-95,Aberdeen,None,Dundee United,2012,Scottish
39,39,Craig Bell,SCO,D,1.83,75,24-01-94,Forfar,Arbroath,Dundee United,2012,Scottish
40,40,Darren Petrie,SCO,M,1.80,65,26-07-95,Stirling,Carse Thistle,Dundee United,2012,Scottish
41,41,Scott Fraser,SCO,M,1.83,69,30-03-95,Dundee,None,Dundee United,2012,Scottish
42,42,Ross Gilmour,SCO,D,1.80,68,08-07-94,Paisley,None,Dundee United,2012,Scottish
43,44,John Souttar,SCO,D,1.85,75,25-09-96,Aberdeen,None,Dundee United,2012,Scottish
44,45,Euan Spark,SCO,D,1.78,70,29-11-96,Dundee,None,Dundee United,2012,Scottish
45,46,Jordan Allan,SCO,F,1.85,80,07-02-95,Glasgow,None,Dundee United,2012,Scottish
46,47,Gerard Lunday,SCO,D,1.88,,20-03-95,Paisley,None,Dundee United,2012,Scottish
47,48,Mark Russell,SCO,F,1.80,,24-01-96,Glasgow,None,Dundee United,2012,Scottish
1,1,Jamie MacDonald,SCO,G,1.86,71,17-04-86,Broxburn,None,Heart of Midlothian,2012,Scottish
2,2,Jamie Hamill,SCO,D,1.73,71,29-07-86,Irvine,Kilmarnock,Heart of Midlothian,2012,Scottish
3,3,Danny Grainger,ENG,D,1.83,76,28-07-86,Carlisle,St Johnstone,Heart of Midlothian,2012,Scottish
4,4,Danny Wilson,SCO,D,1.87,79,27-12-91,Livingston,Liverpool,Heart of Midlothian,2012,Scottish
5,5,Darren Barr,SCO,D,1.75,65,17-03-85,Glasgow,Falkirk,Heart of Midlothian,2012,Scottish
6,6,Andy Webster,SCO,D,1.83,64,23-04-82,Dundee,Rangers,Heart of Midlothian,2012,Scottish
