,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
1,1,James Langfield,SCO,G,1.93,83,22-12-79,Paisley,Dunfermline Ath,Aberdeen,2010,Scottish
2,2,Rory McArdle,NIR,D,1.85,72,01-05-87,Doncaster,Rochdale,Aberdeen,2010,Scottish
3,3,David  McNamee,SCO,D,1.80,70,10-10-80,Glasgow,Plymouth Arg,Aberdeen,2010,Scottish
4,4,Yoann Folly,TOG,M,1.75,74,06-06-85,Paris,Plymouth Arg,Aberdeen,2010,Scottish
5,5,Zander Diamond,SCO,D,1.89,73,03-12-85,Alexandria,None,Aberdeen,2010,Scottish
6,6,Andrew Considine,SCO,D,1.83,75,01-04-87,Aberdeen,None,Aberdeen,2010,Scottish
7,7,Chris Maguire,SCO,F,1.70,66,16-01-89,Bellshill,None,Aberdeen,2010,Scottish
8,8,Paul Hartley,SCO,M,1.73,64,19-10-76,Glasgow,Bristol C,Aberdeen,2010,Scottish
9,9,Scott  Vernon,ENG,F,1.85,73,13-12-83,Manchester,Colchester U,Aberdeen,2010,Scottish
10,10,Darren Mackie,SCO,F,1.75,64,05-01-82,Inverurie,Colony Boys Club,Aberdeen,2010,Scottish
11,11,Sone Aluko,ENG,F,1.73,62,19-02-89,Birmingham,Birmingham C,Aberdeen,2010,Scottish
13,13,Nikola Vujadinović,MNE,D,1.91,82,17-07-86,Belgrade,Udinese,Aberdeen,2010,Scottish
14,14,Derek Young,SCO,M,1.75,68,27-05-80,Glasgow,Partick Thistle,Aberdeen,2010,Scottish
15,15,Peter Pawlett,ENG,M,1.78,68,03-02-91,Hull,None,Aberdeen,2010,Scottish
16,16,Steven  Smith,SCO,D,1.78,69,30-08-85,Bellshill,Norwich C,Aberdeen,2010,Scottish
17,17,Fraser Fyvie,SCO,M,1.72,60,27-03-93,Aberdeen,None,Aberdeen,2010,Scottish
19,19,Michael Paton,SCO,F,1.78,71,25-03-89,Greenock,None,Aberdeen,2010,Scottish
20,20,Josh Magennis,NIR,F,1.88,82,15-08-90,Bangor,Cardiff C,Aberdeen,2010,Scottish
21,21,Mark  Howard,ENG,G,1.83,76,21-09-86,Southwark,St Mirren,Aberdeen,2010,Scottish
22,22,Ryan Jack,SCO,D,1.82,77,27-02-92,Aberdeen,None,Aberdeen,2010,Scottish
23,23,Mitchel Megginson,SCO,F,1.80,73,27-07-92,Aberdeen,None,Aberdeen,2010,Scottish
24,24,Nick Blackman,ENG,F,1.88,74,11-11-89,Whitefield,Blackburn R,Aberdeen,2010,Scottish
25,25,Myles Anderson,ENG,D,1.83,80,09-01-90,Westminster,Leyton Orient,Aberdeen,2010,Scottish
27,27,Robert Milsom,ENG,D,1.78,72,02-01-87,Redhill,Fulham,Aberdeen,2010,Scottish
31,31,Nicky Low,SCO,D,1.68,64,06-01-92,Greenock,None,Aberdeen,2010,Scottish
33,33,Dean Jarvis,NIR,D,1.80,76,01-06-92,Derry,Derry C,Aberdeen,2010,Scottish
35,35,Hállur Hánsson,FRO,M,1.82,77,08-07-92,Tórshavn,HB Tórshavn,Aberdeen,2010,Scottish
37,37,Joe Shaughnessy,IRL,D,1.83,69,06-07-92,Oughterard,Salthill Devon,Aberdeen,2010,Scottish
41,41,Jordon Brown,SCO,M,1.68,57,28-11-92,Aberdeen,None,Aberdeen,2010,Scottish
42,42,Clark Robertson,SCO,D,1.88,76,05-09-93,Aberdeen,None,Aberdeen,2010,Scottish
43,43,Ryan Fraser,SCO,M,1.63,60,24-02-94,Aberdeen,None,Aberdeen,2010,Scottish
44,44,Jamie Masson,SCO,M,1.70,64,05-04-93,Fraserburgh,None,Aberdeen,2010,Scottish
45,52,Jack Grimmer,SCO,M,1.84,84,25-01-94,Aberdeen,None,Aberdeen,2010,Scottish
2,2,Andreas Hinkel,GER,D,1.83,74,26-03-82,Backnang,Sevilla,Celtic,2010,Scottish
3,3,Emilio Izaguirre,HON,D,1.77,77,10-05-86,Tegucigalpa,Motagua,Celtic,2010,Scottish
4,4,Efrain Juárez,MEX,D,1.72,65,22-02-88,Mexico City,UNAM,Celtic,2010,Scottish
5,5,Daniel  Majstorović,SWE,D,1.90,88,05-05-77,Malmö,AEK,Celtic,2010,Scottish
7,7,Fredrik Ljungberg,SWE,M,1.75,69,16-04-77,Vittsjö,Chicago Fire,Celtic,2010,Scottish
8,8,Scott  Brown,SCO,M,1.75,72,26-06-85,Dunfermline,Hibernian,Celtic,2010,Scottish
9,9,Giorgos Samaras,GRE,F,1.93,82,21-02-85,Heraklion,Manchester C,Celtic,2010,Scottish
10,10,Anthony  Stokes,IRL,F,1.80,73,25-07-88,Dublin,Hibernian,Celtic,2010,Scottish
11,11,Cha Du-Ri,KOR,D,1.81,81,25-07-80,Frankfurt am  Main,Freiburg,Celtic,2010,Scottish
12,12,Mark  Wilson,SCO,D,1.80,76,05-06-84,Glasgow,Dundee U,Celtic,2010,Scottish
13,13,Shaun Maloney,SCO,F,1.70,70,24-01-83,Mirri,Aston Villa,Celtic,2010,Scottish
14,14,Niall McGinn,NIR,M,1.83,83,20-07-87,Dungannon,Derry C,Celtic,2010,Scottish
15,15,Kris Commons,SCO,M,1.68,61,30-08-83,Nottingham,Derby C,Celtic,2010,Scottish
16,16,Joe Ledley,WAL,M,1.83,73,23-01-87,Cardiff,Cardiff C,Celtic,2010,Scottish
18,18,Ki Sung-Yueng,KOR,M,1.87,79,24-01-89,Gwangju,FC Seoul,Celtic,2010,Scottish
20,20,Patrick McCourt,NIR,M,1.82,70,16-12-83,Derry,Derry C,Celtic,2010,Scottish
21,21,Charlie Mulgrew,SCO,D,1.91,83,06-03-86,Glasgow,Aberdeen,Celtic,2010,Scottish
22,22,Glenn Loovens,NED,D,1.77,74,22-09-83,Doetinchem,Cardiff C,Celtic,2010,Scottish
24,24,Łukasz Załuska,POL,G,1.90,88,16-06-82,Wysokie Mazowieckie,Dundee U,Celtic,2010,Scottish
25,25,Thomas Rogne,NOR,D,1.93,87,29-06-90,Bærum,Stabæk,Celtic,2010,Scottish
26,26,Fraser  Forster,ENG,G,1.83,76,17-03-88,Hexham,Newcastle U,Celtic,2010,Scottish
27,27,Daryl Murphy,IRL,F,1.89,82,15-03-83,Waterford,Sunderland,Celtic,2010,Scottish
28,28,James Keatings,SCO,F,1.77,63,20-01-92,Glasgow,None,Celtic,2010,Scottish
30,30,Paul Slane,SCO,M,1.73,64,25-11-91,Glasgow,Motherwell,Celtic,2010,Scottish
33,33,Beram Kayal,ISR,M,1.78,74,02-05-88,Jadeidi-Makr,Maccabi Haifa,Celtic,2010,Scottish
36,36,Graham Carey,IRL,M,1.83,69,02-05-89,Dublin,Shelbourne,Celtic,2010,Scottish
41,45,Lewis Toshney,SCO,D,1.91,74,26-04-92,Dundee,None,Celtic,2010,Scottish
42,47,Dominic Cervi,USA,G,1.98,93,09-07-86,Norman,Michigan Bucks,Celtic,2010,Scottish
43,49,James Forrest,SCO,M,1.70,67,07-07-91,Prestwick,None,Celtic,2010,Scottish
44,54,Ryan Conroy,SCO,M,1.76,73,28-04-87,Vale of  Leven,None,Celtic,2010,Scottish
45,56,Filip Twardzik,CZE,M,1.80,64,10-02-93,Třinec,Hertha Berlin,Celtic,2010,Scottish
46,58,Patrik Twardzik,CZE,M,1.80,71,10-02-93,Třinec,Hertha Berlin,Celtic,2010,Scottish
47,88,Gary  Hooper,ENG,F,1.75,71,26-01-88,Loughton,Scunthorpe U,Celtic,2010,Scottish
1,1,Duan Perni,SVK,G,1.91,91,28-11-84,Nitra,MK ilina,Dundee United,2010,Scottish
2,2,Sean Dillon,IRL,D,1.83,79,30-07-83,Dublin,Shelbourne,Dundee United,2010,Scottish
3,3,Paul Dixon,SCO,D,1.91,71,22-11-86,Aberdeen,Dundee,Dundee United,2010,Scottish
4,4,Scott Severin,SCO,M,1.80,79,15-02-79,Stirling,Watford,Dundee United,2010,Scottish
5,5,Darren Dods,SCO,D,1.86,82,07-06-75,Edinburgh,Inverness CT,Dundee United,2010,Scottish
6,6,Craig Conway,SCO,M,1.70,67,02-05-85,Irvine,Ayr U,Dundee United,2010,Scottish
8,8,Scott Robertson,SCO,M,1.83,72,07-04-85,Dundee,Dundee,Dundee United,2010,Scottish
9,9,Jonathan Daly,IRL,F,1.91,76,08-01-83,Dublin,Hartlepool U,Dundee United,2010,Scottish
12,12,David Robertson,SCO,M,1.78,64,23-09-86,Bangour,None,Dundee United,2010,Scottish
13,13,Steve Banks,ENG,G,1.80,84,09-02-72,Hillingdon,Hearts,Dundee United,2010,Scottish
14,14,Danny Swanson,SCO,M,1.68,59,28-12-86,Edinburgh,Berwick Rangers,Dundee United,2010,Scottish
15,15,Prince Buaben,GHA,M,1.83,75,23-04-88,Akosombo,Ajax,Dundee United,2010,Scottish
16,16,Morgaro Gomis,FRA,M,1.75,70,14-07-85,Le Blanc-Mesnil,Cowdenbeath,Dundee United,2010,Scottish
17,17,Barry Douglas,SCO,D,1.78,64,04-09-89,Glasgow,Queen's Park,Dundee United,2010,Scottish
18,18,Garry Kenneth,SCO,D,1.93,83,21-06-87,Dundee,None,Dundee United,2010,Scottish
19,19,Mihael Kovačevič,SUI,D,1.93,88,03-03-88,Basel,Koper,Dundee United,2010,Scottish
20,20,Andis Shala,GER,F,1.88,78,15-11-88,Mannheim,VfR Mannheim,Dundee United,2010,Scottish
21,21,Timothy van der Meulen,NED,D,,,02-03-90,Amsterdam,Ajax,Dundee United,2010,Scottish
23,23,Keith Watson,SCO,D,1.86,73,14-11-89,Livingston,Livingston Star BC,Dundee United,2010,Scottish
25,25,David Goodwillie,SCO,F,1.75,71,28-03-89,Stirling,Carse Thistle,Dundee United,2010,Scottish
27,27,Johnny Russell,SCO,F,1.78,67,08-04-90,Glasgow,None,Dundee United,2010,Scottish
28,28,Filip Mentel,SVK,G,1.80,76,02-02-90,Bratislava,Manchester C,Dundee United,2010,Scottish
30,30,Ryan Dow,SCO,F,1.70,67,07-06-91,Dundee,Dundee,Dundee United,2010,Scottish
31,31,Marc McCallum,SCO,G,1.91,80,27-03-93,Forfar,None,Dundee United,2010,Scottish
32,32,Scott Allan,SCO,M,1.75,70,28-11-91,Glasgow,None,Dundee United,2010,Scottish
34,34,Ross Smith,SCO,D,1.88,73,21-02-92,Glasgow,None,Dundee United,2010,Scottish
36,36,Louis Swanson,SCO,M,1.63,,18-03-92,Edinburgh,Cowdenbeath,Dundee United,2010,Scottish
38,38,Michael Lee,SCO,D,1.88,,03-01-92,Kirkcaldy,Rangers,Dundee United,2010,Scottish
39,39,Grant Mosson,SCO,D,1.80,,02-03-92,Glasgow,Celtic,Dundee United,2010,Scottish
41,42,Liam Scott,SCO,M,1.75,,02-08-93,Arbroath,None,Dundee United,2010,Scottish
42,43,Stuart Armstrong,SCO,M,1.83,75,30-03-92,Inverness,Inverness CT,Dundee United,2010,Scottish
43,44,Jordan Elfverson,SCO,F,1.90,,06-04-92,Dundee,None,Dundee United,2010,Scottish
44,45,Willie Robertson,SCO,M,1.78,,14-04-93,London,None,Dundee United,2010,Scottish
45,46,Bradley Leitch,SCO,D,1.88,74,19-02-93,Dundee,None,Dundee United,2010,Scottish
46,48,Robert Thomson,SCO,F,1.88,74,28-05-93,Paisley,None,Dundee United,2010,Scottish
47,49,John Young,SCO,D,1.85,,02-04-93,Dundee,None,Dundee United,2010,Scottish
48,50,Greg Whyte,SCO,D,1.85,,20-02-93,Dundee,None,Dundee United,2010,Scottish
49,51,Ryan Ferguson,SCO,M,1.75,68,15-01-94,Dundee,None,Dundee United,2010,Scottish
50,52,Shane Campbell,NIR,F,1.70,69,03-06-93,Omagh,None,Dundee United,2010,Scottish
1,1,Tomá Černý,CZE,G,1.85,80,10-04-85,Ústí nad Labem,Sigma Olomouc,Hamilton Academical,2010,Scottish
2,2,Stephen Hendrie,SCO,D,1.78,70,08-01-95,Glasgow,None,Hamilton Academical,2010,Scottish
3,3,Gavin Skelton,ENG,D,1.78,70,27-03-81,Carlisle,Kilmarnock,Hamilton Academical,2010,Scottish
4,4,Martin Canning,SCO,D,1.88,75,03-12-81,Stirling,Hibernian,Hamilton Academical,2010,Scottish
5,5,Andy Graham,SCO,D,1.85,83,22-09-83,Glasgow,Stirling Alb,Hamilton Academical,2010,Scottish
6,6,Mark McLaughlin,SCO,D,1.88,85,02-12-75,Greenock,Clyde,Hamilton Academical,2010,Scottish
7,7,Dougie Imrie,SCO,F,1.78,74,03-08-83,Lanark,Inverness CT,Hamilton Academical,2010,Scottish
8,8,Gary McDonald,SCO,M,1.85,73,10-04-82,Irvine,Aberdeen,Hamilton Academical,2010,Scottish
9,9,Kieran Millar,SCO,M,,,14-10-93,,None,Hamilton Academical,2010,Scottish
10,10,Alex Neil,SCO,M,1.75,71,09-06-81,Bellshill,Mansfield T,Hamilton Academical,2010,Scottish
11,11,Jim McAlister,SCO,M,1.80,75,02-11-85,Rothesay,Greenock Morton,Hamilton Academical,2010,Scottish
12,12,David  Buchanan,NIR,M,1.73,67,06-05-86,Rochdale,Bury,Hamilton Academical,2010,Scottish
13,13,Mark Carrington,ENG,M,1.83,70,04-05-87,Warrington,MK Dons,Hamilton Academical,2010,Scottish
14,14,Kyle Wilkie,SCO,M,1.80,,05-05-91,,Stockport Co,Hamilton Academical,2010,Scottish
15,15,Aaron Wildig,WAL,M,1.75,71,15-04-92,Hereford,Cardiff C,Hamilton Academical,2010,Scottish
16,16,James Chambers,IRL,M,1.80,77,14-02-87,Dublin,Shamrock R,Hamilton Academical,2010,Scottish
17,17,Ali Crawford,SCO,M,1.73,63,30-07-91,Lanark,None,Hamilton Academical,2010,Scottish
18,18,Andy Ryan,SCO,F,1.73,61,29-09-94,Hamilton,None,Hamilton Academical,2010,Scottish
19,19,Sean Murdoch,SCO,G,1.88,74,31-07-86,Edinburgh,Dunfermline Ath,Hamilton Academical,2010,Scottish
