,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
2,2,Shaleum Logan,ENG,D,1.85,79,06-11-88,Manchester,Brentford,Aberdeen,2015,Scottish
3,3,Graeme Shinnie,SCO,D,1.73,63,04-08-91,Aberdeen,Inverness CT,Aberdeen,2015,Scottish
4,4,Andrew Considine,SCO,D,1.83,75,01-04-87,Aberdeen,None,Aberdeen,2015,Scottish
5,5,Ash Taylor,WAL,D,1.83,76,02-09-89,Bromborough,Tranmere R,Aberdeen,2015,Scottish
6,6,Mark Reynolds,SCO,D,1.80,67,07-05-87,Motherwell,Sheffield W,Aberdeen,2015,Scottish
7,7,Kenny McLean,SCO,M,1.83,70,08-01-92,Rutherglen,St Mirren,Aberdeen,2015,Scottish
8,8,Willo Flood,IRL,M,1.68,62,10-04-85,Dublin,Dundee U,Aberdeen,2015,Scottish
9,9,Adam Rooney,IRL,F,1.78,78,21-04-88,Dublin,Oldham Ath,Aberdeen,2015,Scottish
10,10,Niall McGinn,NIR,M,1.83,83,20-07-87,Dungannon,Celtic,Aberdeen,2015,Scottish
11,11,Jonathan Hayes,IRL,M,1.70,70,09-07-87,Ballyfermot,Inverness CT,Aberdeen,2015,Scottish
14,14,Cammy Smith,SCO,F,1.75,68,24-08-95,Aberdeen,None,Aberdeen,2015,Scottish
15,15,Barry Robson,SCO,M,1.80,70,07-11-78,Aberdeen,Sheffield U,Aberdeen,2015,Scottish
16,16,Peter Pawlett,SCO,M,1.78,68,03-02-91,Hull,None,Aberdeen,2015,Scottish
18,18,Simon Church,WAL,F,1.83,84,10-12-88,High Wycombe,MK Dons,Aberdeen,2015,Scottish
19,19,Adam Collin,ENG,G,1.91,78,09-12-84,Penrith,Rotherham U,Aberdeen,2015,Scottish
20,20,Scott Brown,ENG,G,1.84,96,26-04-85,Wolverhampton,Cheltenham T,Aberdeen,2015,Scottish
22,22,Ryan Jack,SCO,M,1.82,77,27-02-92,Aberdeen,None,Aberdeen,2015,Scottish
23,23,Craig Storie,SCO,M,1.75,71,13-01-96,Lanark,None,Aberdeen,2015,Scottish
24,24,Michael Rose,SCO,D,1.81,70,11-10-95,Aberdeen,None,Aberdeen,2015,Scottish
26,26,Scott McKenna,SCO,D,1.88,73,12-11-96,Dundee,None,Aberdeen,2015,Scottish
27,27,Scott Wright,SCO,F,1.75,65,08-08-97,Aberdeen,None,Aberdeen,2015,Scottish
28,28,Lukas Čuljak,CRO,D,1.91,74,05-03-96,Hechingen,Borussia Dortmund,Aberdeen,2015,Scottish
29,29,Daniel Harvie,SCO,D,1.70,62,14-07-98,Drumchapel,None,Aberdeen,2015,Scottish
30,30,Aaron Lennox,AUS,G,1.91,82,19-02-93,Hurstville,Hayes & Yeading U,Aberdeen,2015,Scottish
31,31,Frank Ross,SCO,M,1.72,68,18-02-98,Aberdeen,None,Aberdeen,2015,Scottish
37,37,Connor McLennan,SCO,F,1.82,69,05-10-99,Peterhead,None,Aberdeen,2015,Scottish
41,41,Joe Nuttall,ENG,F,1.82,72,27-01-97,Bury,Manchester C,Aberdeen,2015,Scottish
1,1,Craig Gordon,SCO,G,1.93,77,31-12-82,Edinburgh,Sunderland,Celtic,2015,Scottish
2,2,Tyler Blackett,ENG,D,1.86,76,02-04-94,Manchester,Manchester U,Celtic,2015,Scottish
3,3,Emilio Izaguirre,HON,D,1.77,77,10-05-86,Tegucigalpa,Motagua,Celtic,2015,Scottish
4,4,Efe Ambrose,NGA,D,1.90,70,18-10-88,Kaduna,Ashdod,Celtic,2015,Scottish
5,5,Jozo imunović,CRO,D,1.88,81,04-08-94,Zagreb,Dinamo Zagreb,Celtic,2015,Scottish
6,6,Nir Bitton,ISR,M,1.96,80,30-10-91,Ashdod,Ashdod,Celtic,2015,Scottish
8,8,Scott Brown,SCO,M,1.75,72,26-06-85,Dunfermline,Hibernian,Celtic,2015,Scottish
9,9,Leigh Griffiths,SCO,F,1.75,64,20-08-90,Edinburgh,Wolverhampton W,Celtic,2015,Scottish
11,11,Derk Boerrigter,NED,M,1.85,78,16-10-86,Oldenzaal,Ajax,Celtic,2015,Scottish
13,13,Colin Kazim-Richards,TUR,F,1.85,68,26-08-86,Leyton,Feyenoord,Celtic,2015,Scottish
14,14,Stuart Armstrong,SCO,M,1.83,75,30-03-92,Inverness,Dundee U,Celtic,2015,Scottish
15,15,Kris Commons,SCO,M,1.68,61,30-08-83,Nottingham,Derby C,Celtic,2015,Scottish
