,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
1,1,James Langfield,SCO,G,1.93,83,22-12-79,Paisley,Dunfermline Ath,Aberdeen,2009,Scottish
2,2,Charlie Mulgrew,SCO,D,1.91,83,06-03-86,Glasgow,Wolverhampton W,Aberdeen,2009,Scottish
3,3,Richard  Foster,SCO,M,1.76,73,31-07-85,Aberdeen,Elgin BC,Aberdeen,2009,Scottish
4,4,Gary McDonald,SCO,M,1.85,73,10-04-82,Irvine,Oldham Ath,Aberdeen,2009,Scottish
5,5,Zander Diamond,SCO,D,1.89,73,03-12-85,Alexandria,None,Aberdeen,2009,Scottish
6,6,Andrew Considine,SCO,D,1.83,75,01-04-87,Aberdeen,None,Aberdeen,2009,Scottish
7,7,Jim Paterson,SCO,D,1.80,85,25-09-79,Bellshill,Plymouth Arg,Aberdeen,2009,Scottish
8,8,Mark Kerr,SCO,M,1.83,65,02-03-82,Bellshill,Dundee U,Aberdeen,2009,Scottish
9,9,Steven  MacLean,SCO,F,1.80,79,23-08-82,Edinburgh,Plymouth Arg,Aberdeen,2009,Scottish
10,10,Darren Mackie,SCO,F,1.75,64,05-01-82,Inverurie,Colony Boys Club,Aberdeen,2009,Scottish
11,11,Sone Aluko,ENG,F,1.73,62,19-02-89,Birmingham,Birmingham C,Aberdeen,2009,Scottish
14,14,Derek Young,SCO,M,1.75,68,27-05-80,Glasgow,Partick Thistle,Aberdeen,2009,Scottish
16,16,Stuart Duff,SCO,M,1.78,69,23-01-82,Aberdeen,Dundee U,Aberdeen,2009,Scottish
18,18,Davide Grassi,ITA,D,1.85,76,13-01-86,Montecchio,Sant Andreu,Aberdeen,2009,Scottish
19,19,Peter Pawlett,ENG,M,1.78,68,03-02-91,Hull,None,Aberdeen,2009,Scottish
20,20,Paul Marshall,ENG,M,1.85,78,09-07-89,Gorton,Manchester C,Aberdeen,2009,Scottish
21,21,Stuart Nelson,ENG,G,1.85,82,17-09-81,Stroud,Norwich C,Aberdeen,2009,Scottish
22,22,Jerel Ifil,ENG,D,1.85,81,27-06-82,Wembley,Swindon T,Aberdeen,2009,Scottish
23,23,Sammy Stewart,NIR,M,,,25-11-90,Craigavon,Glenavon,Aberdeen,2009,Scottish
24,24,Michael Paton,SCO,F,1.78,71,25-03-89,Greenock,None,Aberdeen,2009,Scottish
25,25,Jonathan Crawford,SCO,D,,,12-03-90,Glasgow,None,Aberdeen,2009,Scottish
26,26,Ryan Jack,SCO,D,1.82,77,27-02-92,Aberdeen,None,Aberdeen,2009,Scottish
27,27,Stirling Smith,SCO,D,,,02-03-91,,None,Aberdeen,2009,Scottish
30,30,John Bateman,ENG,G,,,03-06-89,Wolverhampton,WBA,Aberdeen,2009,Scottish
31,31,Mitchel Megginson,SCO,F,1.80,73,27-07-92,Aberdeen,None,Aberdeen,2009,Scottish
32,32,Scott Ross,SCO,D,,,19-04-91,Aberdeen,None,Aberdeen,2009,Scottish
33,33,Hállur Hánsson,FRO,M,1.82,77,08-07-92,Tórshavn,HB Tórshavn,Aberdeen,2009,Scottish
34,34,Fraser Fyvie,SCO,M,1.72,60,27-03-93,Aberdeen,None,Aberdeen,2009,Scottish
35,35,Nicky Low,SCO,D,1.68,64,06-01-92,Greenock,None,Aberdeen,2009,Scottish
40,40,Scott Bain,SCO,G,1.83,70,22-11-91,Edinburgh,None,Aberdeen,2009,Scottish
41,42,Clark Robertson,SCO,D,1.88,76,05-09-93,Aberdeen,None,Aberdeen,2009,Scottish
42,45,Dominico Gibson,SCO,F,,,09-06-92,,None,Aberdeen,2009,Scottish
43,47,Joe Shaughnessy,IRL,D,1.83,69,06-07-92,Oughterard,Salthill Devon,Aberdeen,2009,Scottish
44,52,Jack Grimmer,SCO,M,1.84,84,25-01-94,Aberdeen,None,Aberdeen,2009,Scottish
1,1,Artur Boruc,POL,G,1.93,88,20-02-80,Siedlce,Legia  Warszawa,Celtic,2009,Scottish
2,2,Andreas Hinkel,GER,D,1.83,74,26-03-82,Backnang,Sevilla,Celtic,2009,Scottish
3,3,Lee Naylor,ENG,D,1.78,74,19-03-80,Bloxwich,Wolverhampton  W,Celtic,2009,Scottish
6,6,Landry  N'Guemo,CMR,M,1.73,70,28-11-85,Yaoundé,Nancy,Celtic,2009,Scottish
7,7,Robbie Keane,IRL,F,1.76,72,08-07-80,Tallaght,Tottenham H,Celtic,2009,Scottish
8,8,Scott  Brown,SCO,M,1.75,72,26-06-85,Dunfermline,Hibernian,Celtic,2009,Scottish
9,9,Giorgos Samaras,GRE,F,1.93,82,21-02-85,Heraklion,Manchester C,Celtic,2009,Scottish
10,10,Marc-Antoine Fortuné,FRA,F,1.82,82,02-07-81,Cayenne,Nancy,Celtic,2009,Scottish
12,12,Mark  Wilson,SCO,D,1.80,76,05-06-84,Glasgow,Dundee U,Celtic,2009,Scottish
13,13,Shaun Maloney,SCO,F,1.70,70,24-01-83,Mirri,Aston Villa,Celtic,2009,Scottish
14,14,Niall McGinn,NIR,M,1.83,83,20-07-87,Dungannon,Derry C,Celtic,2009,Scottish
15,15,Diomansy Kamara,SEN,F,1.81,77,08-11-80,Paris,Fulham,Celtic,2009,Scottish
16,16,Jos Hooiveld,NED,D,1.91,75,22-04-83,Zeijen,AIK,Celtic,2009,Scottish
17,17,Marc  Crosas,ESP,M,1.72,69,09-01-88,Sant Feliu de Guíxols,Barcelona,Celtic,2009,Scottish
18,18,Ki Sung-Yueng,KOR,M,1.87,79,24-01-89,Gwangju,FC Seoul,Celtic,2009,Scottish
19,19,Morten  D Rasmussen,DEN,F,1.85,77,31-01-85,Copenhagen,Brøndby,Celtic,2009,Scottish
20,20,Patrick McCourt,NIR,M,1.82,70,16-12-83,Derry,Derry C,Celtic,2009,Scottish
21,21,Edson Braafheid,NED,D,1.76,71,08-04-83,Paramaribo,Bayern Munich,Celtic,2009,Scottish
22,22,Glenn Loovens,NED,D,1.77,74,22-09-83,Doetinchem,Cardiff C,Celtic,2009,Scottish
24,24,Łukasz Załuska,POL,G,1.90,88,16-06-82,Wysokie Mazowieckie,Dundee U,Celtic,2009,Scottish
25,25,Thomas Rogne,NOR,D,1.93,87,29-06-90,Bærum,Stabæk,Celtic,2009,Scottish
27,27,Zheng Zhi,CHN,M,1.80,72,20-08-80,Shenyang,Charlton Ath,Celtic,2009,Scottish
29,29,Koki Mizuno,JPN,M,1.73,58,06-09-85,Shizuoka,JEF United,Celtic,2009,Scottish
30,30,Paul Slane,SCO,M,1.73,64,25-11-91,Glasgow,Motherwell,Celtic,2009,Scottish
34,34,Danny Lafferty,NIR,D,1.82,80,01-04-89,Derry,None,Celtic,2009,Scottish
38,38,Josh Thompson,ENG,D,1.93,76,25-02-91,Bolton,Stockport Co,Celtic,2009,Scottish
41,46,Aidan  McGeady,IRL,M,1.78,72,04-04-86,Glasgow,None,Celtic,2009,Scottish
42,47,Dominic Cervi,USA,G,1.98,93,09-07-86,Norman,Michigan Bucks,Celtic,2009,Scottish
43,48,Darren  O'Dea,IRL,D,1.85,83,04-02-87,Dublin,Home Farm,Celtic,2009,Scottish
44,49,James Forrest,SCO,M,1.70,67,07-07-91,Prestwick,None,Celtic,2009,Scottish
45,52,Paul Caddis,SCO,D,1.70,67,19-04-88,Irvine,None,Celtic,2009,Scottish
46,55,Paul McGowan,SCO,F,1.70,65,07-10-87,Bellshill,None,Celtic,2009,Scottish
1,1,Duan Perni,SVK,G,1.91,91,28-11-84,Nitra,MK ilina,Dundee United,2009,Scottish
2,2,Sean Dillon,IRL,D,1.83,79,30-07-83,Dublin,Shelbourne,Dundee United,2009,Scottish
3,3,Andy Webster,SCO,D,1.83,64,23-04-82,Dundee,Rangers,Dundee United,2009,Scottish
5,5,Darren Dods,SCO,D,1.86,82,07-06-75,Edinburgh,Inverness CT,Dundee United,2009,Scottish
6,6,Craig Conway,SCO,M,1.70,67,02-05-85,Irvine,Ayr U,Dundee United,2009,Scottish
7,7,Jennison  Myrie-Williams,ENG,F,1.83,76,17-05-88,Bristol,Bristol C,Dundee United,2009,Scottish
8,8,Scott Robertson,SCO,M,1.83,72,07-04-85,Dundee,Dundee,Dundee United,2009,Scottish
9,9,Jonathan Daly,IRL,F,1.91,76,08-01-83,Dublin,Hartlepool U,Dundee United,2009,Scottish
