,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
1,1,James Langfield,SCO,G,1.93,83,22-12-79,Paisley,Dunfermline Ath,Aberdeen,2008,Scottish
2,2,Charlie Mulgrew,SCO,D,1.91,83,06-03-86,Glasgow,Wolverhampton W,Aberdeen,2008,Scottish
3,3,Richard  Foster,SCO,M,1.76,73,31-07-85,Aberdeen,Elgin BC,Aberdeen,2008,Scottish
4,4,Gary McDonald,SCO,M,1.85,73,10-04-82,Irvine,Oldham Ath,Aberdeen,2008,Scottish
5,5,Zander Diamond,SCO,D,1.89,73,03-12-85,Alexandria,None,Aberdeen,2008,Scottish
6,6,Scott Severin,SCO,M,1.80,79,15-02-79,Stirling,Hearts,Aberdeen,2008,Scottish
7,7,Jamie Smith,SCO,M,1.70,74,20-11-80,Alexandria,ADO Den Haag,Aberdeen,2008,Scottish
8,8,Mark Kerr,SCO,M,1.83,65,02-03-82,Bellshill,Dundee U,Aberdeen,2008,Scottish
9,9,Lee Miller,SCO,F,1.88,73,18-05-83,Lanark,Dundee U,Aberdeen,2008,Scottish
10,10,Darren Mackie,SCO,F,1.75,64,05-01-82,Inverurie,Colony Boys Club,Aberdeen,2008,Scottish
11,11,Tommy Wright,ENG,F,1.83,74,28-09-84,Leicester,Darlington,Aberdeen,2008,Scottish
14,14,Derek Young,SCO,M,1.75,68,27-05-80,Glasgow,Partick Thistle,Aberdeen,2008,Scottish
15,15,Javan Vidal,ENG,D,1.78,68,10-05-89,Manchester,Manchester C,Aberdeen,2008,Scottish
16,16,Stuart Duff,SCO,M,1.78,69,23-01-82,Aberdeen,Dundee U,Aberdeen,2008,Scottish
18,18,Lee Mair,SCO,D,1.83,71,09-12-80,Aberdeen,Dundee U,Aberdeen,2008,Scottish
19,19,Chris Maguire,SCO,F,1.70,66,16-01-89,Bellshill,None,Aberdeen,2008,Scottish
20,20,Bertrand Bossu,FRA,G,2.00,89,14-10-80,Calais,Walsall,Aberdeen,2008,Scottish
21,21,Andrew Considine,SCO,D,1.83,75,01-04-87,Aberdeen,None,Aberdeen,2008,Scottish
22,22,Sone Aluko,ENG,F,1.73,62,19-02-89,Birmingham,Birmingham C,Aberdeen,2008,Scottish
