,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
1,1,Joe Lewis,ENG,G,1.98,85,06-10-87,Broome,Cardiff C,Aberdeen,2016,Scottish
2,2,Shaleum Logan,ENG,D,1.85,79,06-11-88,Manchester,Brentford,Aberdeen,2016,Scottish
3,3,Graeme Shinnie,SCO,D,1.73,63,04-08-91,Aberdeen,Inverness CT,Aberdeen,2016,Scottish
4,4,Andrew Considine,SCO,D,1.83,75,01-04-87,Aberdeen,None,Aberdeen,2016,Scottish
5,5,Ash Taylor,WAL,D,1.83,76,02-09-89,Bromborough,Tranmere R,Aberdeen,2016,Scottish
6,6,Mark Reynolds,SCO,D,1.80,67,07-05-87,Motherwell,Sheffield W,Aberdeen,2016,Scottish
7,7,Kenny McLean,SCO,M,1.83,70,08-01-92,Rutherglen,St Mirren,Aberdeen,2016,Scottish
8,8,Ryan Christie,SCO,M,1.78,70,28-04-95,Inverness,Celtic,Aberdeen,2016,Scottish
9,9,Adam Rooney,IRL,F,1.78,78,21-04-88,Dublin,Oldham Ath,Aberdeen,2016,Scottish
10,10,Niall McGinn,NIR,M,1.83,83,20-07-87,Dungannon,Celtic,Aberdeen,2016,Scottish
11,11,Jonathan Hayes,IRL,M,1.70,70,09-07-87,Ballyfermot,Inverness CT,Aberdeen,2016,Scottish
15,15,Anthony O'Connor,IRL,D,1.88,80,25-10-92,Cork,Burton Alb,Aberdeen,2016,Scottish
16,16,Peter Pawlett,SCO,M,1.78,68,03-02-91,Hull,None,Aberdeen,2016,Scottish
17,17,Jayden Stockley,ENG,F,1.88,79,10-10-93,Poole,Bournemouth,Aberdeen,2016,Scottish
20,20,Joe Nuttall,ENG,F,1.82,72,27-01-97,Bury,Manchester C,Aberdeen,2016,Scottish
22,22,Ryan Jack,SCO,M,1.82,77,27-02-92,Aberdeen,None,Aberdeen,2016,Scottish
25,25,Neil Alexander,SCO,G,1.85,73,10-03-78,Edinburgh,Hearts,Aberdeen,2016,Scottish
26,26,Scott Wright,SCO,F,1.75,65,08-08-97,Aberdeen,None,Aberdeen,2016,Scottish
27,27,Frank Ross,SCO,M,1.72,68,18-02-98,Aberdeen,None,Aberdeen,2016,Scottish
29,29,Connor McLennan,SCO,F,1.82,69,05-10-99,Peterhead,None,Aberdeen,2016,Scottish
31,31,Jamie Henry,SCO,M,1.78,69,17-02-97,Glasgow,None,Aberdeen,2016,Scottish
32,32,Aaron Norris,SCO,F,1.72,64,04-02-98,Peterhead,None,Aberdeen,2016,Scottish
34,34,Bruce Anderson,SCO,F,,,23-09-98,Aberdeen,None,Aberdeen,2016,Scottish
36,36,Sebastian Ross,SCO,M,,,20-01-00,Inverurie,None,Aberdeen,2016,Scottish
39,39,Miles Storey,ENG,F,1.80,70,04-01-94,Sandwell,Swindon T,Aberdeen,2016,Scottish
41,47,Dean Campbell,SCO,F,,,19-03-01,Aberdeen,None,Aberdeen,2016,Scottish
1,1,Craig Gordon,SCO,G,1.93,77,31-12-82,Edinburgh,Sunderland,Celtic,2016,Scottish
2,2,Kolo Touré,CIV,D,1.83,76,19-03-81,Sokoura Bouaké,Liverpool,Celtic,2016,Scottish
3,3,Emilio Izaguirre,HON,D,1.77,77,10-05-86,Tegucigalpa,Motagua,Celtic,2016,Scottish
5,5,Jozo imunović,CRO,D,1.88,81,04-08-94,Zagreb,Dinamo Zagreb,Celtic,2016,Scottish
6,6,Nir Bitton,ISR,M,1.96,80,30-10-91,Ashdod,Ashdod,Celtic,2016,Scottish
8,8,Scott Brown,SCO,M,1.75,72,26-06-85,Dunfermline,Hibernian,Celtic,2016,Scottish
9,9,Leigh Griffiths,SCO,F,1.75,64,20-08-90,Edinburgh,Wolverhampton W,Celtic,2016,Scottish
10,10,Moussa Dembélé,FRA,F,1.83,74,12-07-96,Pontoise,Fulham,Celtic,2016,Scottish
