,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
1,,Chris Konopka,USA,G,1.96,98,14-04-85,Toms River,Kansas City Wizards,Bohemians,2008,Irish
2,,Brian Murphy,IRL,G,1.83,83,07-05-83,Waterford,Swansea C,Bohemians,2008,Irish
3,,Liam Burns,IRL,D,1.83,84,30-10-78,Belfast,Sligo R,Bohemians,2008,Irish
4,,Séan Byrne,IRL,D,,,13-07-89,Dublin,Belvedere,Bohemians,2008,Irish
5,,Owen Heary,IRL,D,1.78,74,04-10-76,Dublin,Shelbourne,Bohemians,2008,Irish
6,,Thomas Heary,IRL,D,1.78,66,14-02-79,Dublin,Huddersfield T,Bohemians,2008,Irish
7,,Brian  McCarthy,IRL,D,1.96,95,29-07-87,Cork,Athlone T,Bohemians,2008,Irish
8,,Jason McGuinness,IRL,D,1.93,79,08-08-82,Dublin,Shamrock R,Bohemians,2008,Irish
9,,Ken Oman,IRL,D,1.91,90,29-07-82,Dublin,Derry C,Bohemians,2008,Irish
10,,Conor Powell,IRL,D,1.78,76,26-08-87,Dublin,Belvedere,Bohemians,2008,Irish
11,,Mark Rossiter,IRL,D,1.80,79,27-05-83,Sligo,Sunderland,Bohemians,2008,Irish
12,,Killian Brennan,IRL,M,1.80,73,31-01-84,Drogheda,Derry C,Bohemians,2008,Irish
13,,Glenn Cronin,IRL,M,1.73,68,14-09-81,Dublin,Chester C,Bohemians,2008,Irish
14,,Gary  Deegan,IRL,M,1.76,75,28-09-87,Dublin,Galway U,Bohemians,2008,Irish
15,,Mindaugas Kalonas,LTU,M,1.70,69,28-02-84,Vilnius,FK Rīga,Bohemians,2008,Irish
16,,Mark Keane,IRL,M,1.78,75,27-01-87,Dublin,None,Bohemians,2008,Irish
17,,John Paul Kelly,IRL,M,1.78,77,16-06-87,Dublin,Liverpool,Bohemians,2008,Irish
18,,Brendan McGill,IRL,M,1.73,58,22-03-81,Dublin,Gretna,Bohemians,2008,Irish
19,,Anto Murphy,IRL,M,1.78,75,01-08-82,Dublin,Sligo R,Bohemians,2008,Irish
20,,Stephen O'Donnell,IRL,M,1.77,77,15-01-86,Galway,Falkirk,Bohemians,2008,Irish
21,,Harpal  Singh,ENG,M,1.70,65,15-09-81,Bradford,Sligo R,Bohemians,2008,Irish
22,,Jason Byrne,IRL,F,1.80,79,23-02-78,Tallaght,Cardiff C,Bohemians,2008,Irish
23,,Glen Crowe,IRL,F,1.75,79,25-12-77,Dublin,Shelbourne,Bohemians,2008,Irish
24,,Neale Fenn,IRL,F,1.78,80,18-01-77,Edmonton,Cork C,Bohemians,2008,Irish
25,,Paddy Madden,IRL,F,1.83,76,04-03-90,Dublin,WFTA,Bohemians,2008,Irish
1,1,Chris O'Connor,AUS,G,1.83,71,07-05-85,Brisbane,Rochedale R,Bray Wanderers,2008,Irish
2,2,Colm Tresson,IRL,D,1.85,75,29-06-71,Dublin,Portadown,Bray Wanderers,2008,Irish
3,3,Gary Cronin,IRL,D,1.78,64,16-03-79,Dublin,Longford T,Bray Wanderers,2008,Irish
4,4,Kevin Doherty,IRL,D,1.93,88,18-04-80,Dublin,Longford T,Bray Wanderers,2008,Irish
5,5,Derek Foran,IRL,D,1.81,81,09-10-89,Dublin,St Patrick's Ath,Bray Wanderers,2008,Irish
6,6,Gavin Whelan,IRL,M,1.76,75,28-10-83,Dublin,Drogheda U,Bray Wanderers,2008,Irish
7,7,Paddy Kavanagh,IRL,M,1.74,65,29-12-85,Dublin,Birmingham C,Bray Wanderers,2008,Irish
8,8,Alan Cawley,IRL,M,1.88,64,03-01-82,Sligo,Waterford U,Bray Wanderers,2008,Irish
10,10,Andy Myler,IRL,F,1.83,77,02-12-75,Dublin,Shamrock R,Bray Wanderers,2008,Irish
12,12,Ronan  Ivory,IRL,D,1.78,75,13-03-84,Dublin,None,Bray Wanderers,2008,Irish
14,14,Ray Kenny,IRL,D,1.75,73,11-12-73,Dublin,Shamrock R,Bray Wanderers,2008,Irish
15,15,Paul  Dunphy,IRL,F,1.78,75,12-08-87,Dublin,Bohemians,Bray Wanderers,2008,Irish
16,16,Mark Duggan,IRL,M,1.73,71,22-09-86,Dublin,Bohemians,Bray Wanderers,2008,Irish
17,17,Derek Pender,IRL,D,1.80,73,02-10-84,Dublin,Shamrock R,Bray Wanderers,2008,Irish
