,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
1,1,Craig Sexton,IRL,G,1.81,77,23-01-92,Dublin,Belvedere,Bohemians,2012,Irish
2,2,Owen Heary,IRL,D,1.78,74,04-10-76,Dublin,Shelbourne,Bohemians,2012,Irish
3,3,Derek Pender,IRL,D,1.80,73,02-10-84,Dublin,St Patrick's Ath,Bohemians,2012,Irish
4,4,Roberto Lopes,IRL,D,1.74,71,17-06-92,Crumlin,Belvedere,Bohemians,2012,Irish
5,5,Evan McMillan,IRL,D,1.91,83,20-11-86,Dublin,St Patrick's Ath,Bohemians,2012,Irish
6,6,Kevin Feely,IRL,D,1.79,73,30-08-92,Dublin,Belvedere,Bohemians,2012,Irish
7,7,Keith Buckley,IRL,M,1.77,69,17-06-92,Dublin,Belvedere,Bohemians,2012,Irish
8,8,Karl Moore,IRL,M,1.70,63,09-11-88,Dublin,Shamrock R,Bohemians,2012,Irish
9,9,Ryan McEvoy,IRL,M,1.76,71,19-07-90,Dublin,None,Bohemians,2012,Irish
10,10,Keith Ward,IRL,M,1.78,74,12-10-90,Dublin,Dundalk,Bohemians,2012,Irish
11,11,Stephen Traynor,IRL,M,1.78,74,25-10-91,Dublin,Belvedere,Bohemians,2012,Irish
12,12,Ken Carr,IRL,F,,,04-03-86,,Lissadel U,Bohemians,2012,Irish
14,14,Kevin Devaney,IRL,M,1.79,70,26-09-90,Sligo,Finn Harps,Bohemians,2012,Irish
15,15,Dave Mulcahy,IRL,M,1.85,77,28-01-78,Kilkenny,St Patrick's Ath,Bohemians,2012,Irish
16,16,Dwayne Wilson,IRL,F,1.79,75,14-06-87,Dublin,Waterford U,Bohemians,2012,Irish
17,17,John O'Connor,IRL,F,1.76,72,26-06-92,Dublin,St Patrick's Ath,Bohemians,2012,Irish
18,18,Andy Mulligan,IRL,M,1.76,69,07-07-93,Carlow,Arklow T,Bohemians,2012,Irish
19,19,Luke Byrne,IRL,D,1.81,72,08-07-93,Dublin,Home Farm,Bohemians,2012,Irish
20,20,Peter McMahon,IRL,M,1.79,73,20-04-89,Watford,Drogheda U,Bohemians,2012,Irish
21,21,Dylan Connolly,IRL,M,1.76,69,02-05-95,Dublin,None,Bohemians,2012,Irish
23,23,David Scully,IRL,F,1.77,75,20-01-85,Dublin,O'Devaney/Dunard,Bohemians,2012,Irish
24,24,Dinny Corcoran,IRL,F,1.79,75,13-02-89,Donabate,Drogheda U,Bohemians,2012,Irish
25,25,Andy McNulty,IRL,G,1.88,77,16-01-89,Dublin,Blubell U,Bohemians,2012,Irish
26,26,Correy Davidson,IRL,M,,,11-06-93,Dublin,Leixlip U,Bohemians,2012,Irish
27,27,Adam Martin,ENG,M,,,18-03-89,Watford,Slough T,Bohemians,2012,Irish
28,28,Danny Joyce,IRL,D,1.80,71,05-06-91,Dublin,Reading,Bohemians,2012,Irish
30,30,Greg Murray,IRL,G,1.82,76,30-08-93,Dublin,Home Farm,Bohemians,2012,Irish
31,31,Keith Murray,IRL,F,,,04-06-90,Dublin,Drogheda U,Bohemians,2012,Irish
32,32,Rafael Barreto,BRA,M,,,27-04-88,,English in Dublin FC,Bohemians,2012,Irish
33,33,Michael Barker,IRL,D,1.78,71,16-08-93,Dublin,Belvedere,Bohemians,2012,Irish
34,34,Dan Mahon,IRL,F,,,12-02-93,Dublin,Belvedere,Bohemians,2012,Irish
1,1,Darren Quigley,IRL,G,1.85,71,10-06-86,Dublin,Sporting Fingal,Bray Wanderers,2012,Irish
2,2,David Webster,IRL,D,1.78,70,08-09-89,Dublin,None,Bray Wanderers,2012,Irish
3,3,Dane Massey,IRL,D,1.81,74,17-04-88,Dublin,Shamrock R,Bray Wanderers,2012,Irish
4,4,Colm Tresson,IRL,D,1.85,75,29-06-71,Dublin,Portadown,Bray Wanderers,2012,Irish
5,5,Adam Mitchell,IRL,D,1.80,77,23-06-80,Dublin,Bangor Celtic,Bray Wanderers,2012,Irish
6,6,Danny O'Connor,IRL,M,1.93,83,28-09-80,Dublin,Newry C,Bray Wanderers,2012,Irish
7,7,Kevin O'Connor,IRL,M,1.80,77,19-10-85,Dublin,Worcester C,Bray Wanderers,2012,Irish
8,8,Dáire Doyle,IRL,M,1.80,78,18-10-80,Dublin,Longford T,Bray Wanderers,2012,Irish
9,9,Paul Moffatt,IRL,M,,,28-08-93,,Shamrock R,Bray Wanderers,2012,Irish
10,10,Jason Byrne,IRL,F,1.80,79,23-02-78,Tallaght,Dundalk,Bray Wanderers,2012,Irish
11,11,Kieran Waters,IRL,M,1.83,80,05-05-90,Dublin,None,Bray Wanderers,2012,Irish
12,12,Kevin Knight,IRL,M,1.77,77,13-02-93,Dublin,Leicester C,Bray Wanderers,2012,Irish
14,14,Graham Kelly,IRL,M,1.71,68,31-10-91,Dublin,Derby Co,Bray Wanderers,2012,Irish
15,15,Lee Dixon,IRL,M,1.76,70,01-05-91,Dublin,Bohemians,Bray Wanderers,2012,Irish
16,16,Dean Zambra,IRL,F,1.77,73,30-07-88,Dublin,None,Bray Wanderers,2012,Irish
17,17,Dean Marshall,IRL,F,1.78,73,15-03-90,Dublin,Drogheda U,Bray Wanderers,2012,Irish
18,18,John Mulroy,IRL,F,1.78,72,27-12-87,Dublin,None,Bray Wanderers,2012,Irish
19,19,Conor Butler,IRL,D,,,20-12-92,Dublin,WFTA,Bray Wanderers,2012,Irish
20,20,Seán Houston,IRL,D,1.79,76,29-10-89,Donegal,UCD,Bray Wanderers,2012,Irish
21,21,Adam Hanlon,IRL,M,1.75,67,03-06-92,Wicklow,Arklow T,Bray Wanderers,2012,Irish
22,22,Patrick Seery,IRL,D,,,03-06-92,,Bohemians,Bray Wanderers,2012,Irish
23,23,Ismahil Akinade,IRL,F,1.91,82,11-02-94,Ibadan,St. Patrick's Ath,Bray Wanderers,2012,Irish
25,25,Brian Kane,IRL,G,1.81,71,06-07-90,Dublin,WFTA,Bray Wanderers,2012,Irish
26,26,Shane OConnor,IRL,D,1.78,75,19-06-90,Dublin,None,Bray Wanderers,2012,Irish
27,27,Conor Earley,IRL,D,1.88,73,28-05-93,Dublin,Shamrock R,Bray Wanderers,2012,Irish
28,28,Sean Hurley,IRL,M,1.88,75,17-11-95,,None,Bray Wanderers,2012,Irish
29,29,Gerald Pender,IRL,F,1.78,71,22-05-94,,None,Bray Wanderers,2012,Irish
30,30,Yani Georgiev,BUL,F,,,,,St James' Gate,Bray Wanderers,2012,Irish
1,1,Mark McNulty,IRL,G,1.88,76,13-10-80,Cork,Cobh Ramblers,Cork City,2012,Irish
2,2,Ian Turner,IRL,D,1.83,73,19-04-89,Cork,None,Cork City,2012,Irish
3,3,Danny Murphy,IRL,D,1.68,65,04-12-82,London,Shamrock R,Cork City,2012,Irish
5,5,Gavin Kavanagh,IRL,D,1.85,94,22-11-87,Dublin,Crumlin U,Cork City,2012,Irish
6,6,Gearóid Morrissey,IRL,M,1.82,81,17-11-91,Cork,Blackburn R,Cork City,2012,Irish
7,7,Colin Healy,IRL,M,1.80,70,14-03-80,Cork,Ipswich T,Cork City,2012,Irish
8,8,Shane Duggan,IRL,M,1.70,70,03-01-89,Limerick,UCD,Cork City,2012,Irish
9,9,Davin O'Neill,IRL,F,1.81,75,22-06-83,Cobh,Cobh Ramblers,Cork City,2012,Irish
10,10,Vinnie Sullivan,IRL,F,1.85,71,19-04-81,Dungarvan,Waterford U,Cork City,2012,Irish
11,11,Keith Quinn,IRL,M,1.73,67,22-09-88,Dublin,Monaghan U,Cork City,2012,Irish
14,14,Keigan Parker,SCO,F,1.70,66,08-06-82,Livingston,Ayr U,Cork City,2012,Irish
15,15,Danny Morrissey,IRL,F,1.77,70,13-12-93,Cork,Midleton,Cork City,2012,Irish
16,16,Johnny Dunleavy,IRL,D,1.83,71,03-07-91,Twin Towns,Wolverhampton W,Cork City,2012,Irish
17,17,Dan Murray,ENG,D,1.92,88,16-05-82,Cambridge,Shamrock R,Cork City,2012,Irish
18,18,Kalen Spillane,IRL,D,1.90,83,09-08-91,Cork,None,Cork City,2012,Irish
19,19,Cathal Lordan,IRL,M,1.78,64,23-03-87,Ballincollig,Blarney U,Cork City,2012,Irish
20,20,Andy O'Connell,IRL,D,1.93,87,09-03-93,Cork,College Corinthians,Cork City,2012,Irish
21,21,Kevin Murray,IRL,D,1.88,85,16-11-83,Cork,Waterford U,Cork City,2012,Irish
22,22,Neal Horgan,IRL,D,1.75,74,29-11-79,Glasheen,Douglas Hall,Cork City,2012,Irish
23,23,Daryl Horgan,IRL,M,1.71,68,10-08-92,Galway,Sligo R,Cork City,2012,Irish
24,24,Jason Forde,IRL,D,1.75,64,21-02-94,Cork,Ringmahon R,Cork City,2012,Irish
25,25,Kevin Burns,IRL,G,1.89,81,28-07-90,Tramore,Waterford U,Cork City,2012,Irish
26,26,Garry Buckley,IRL,M,1.85,75,19-08-93,Cork,Leeds AFC,Cork City,2012,Irish
27,27,Paul White,IRL,G,1.92,76,11-10-94,Cork,Tralee Dynamos,Cork City,2012,Irish
28,28,Stephen Carroll,IRL,D,,,30-11-93,,None,Cork City,2012,Irish
29,29,John Kavanagh,IRL,D,1.76,70,19-07-94,Cork,Ringmahon R,Cork City,2012,Irish
30,30,Stephen Kenny,IRL,F,1.80,70,14-05-93,Cork,Leeds AFC,Cork City,2012,Irish
31,31,Eoghan Murphy,IRL,D,,,13-10-93,,None,Cork City,2012,Irish
32,32,Graham McCarthy,IRL,M,,,29-04-88,,Avondale U,Cork City,2012,Irish
33,33,Brian Lenihan,IRL,M,1.78,76,08-06-94,Cork,College Corinthians,Cork City,2012,Irish
1,1,Gerard Doherty,IRL,G,1.88,86,24-08-81,Derry,TNS,Derry City,2012,Irish
3,3,Dermott McCaffrey,NIR,D,1.80,69,29-03-86,Omagh,Dungannon Swifts,Derry City,2012,Irish
4,4,Barry Molloy,IRL,M,1.75,70,28-11-83,Derry,Drogheda U,Derry City,2012,Irish
5,5,Stewart Greacen,SCO,D,1.88,85,31-03-82,Lanark,Glentoran,Derry City,2012,Irish
6,6,Shane McEleney,IRL,D,1.82,71,31-01-91,Derry,None,Derry City,2012,Irish
7,7,Ruaidhri Higgins,NIR,M,1.78,76,23-10-84,Derry,Bohemians,Derry City,2012,Irish
8,8,Kevin Deery,IRL,M,1.75,73,06-12-84,Derry,Trojans,Derry City,2012,Irish
9,9,David McDaid,IRL,F,1.87,84,03-12-90,Derry,None,Derry City,2012,Irish
10,10,Patrick McEleney,IRL,F,1.76,71,26-09-92,Derry,Sunderland,Derry City,2012,Irish
11,11,Rory Patterson,NIR,F,1.80,68,16-07-84,Strabane,Plymouth Arg,Derry City,2012,Irish
12,12,Ryan McBride,IRL,D,1.79,74,15-12-89,Derry,None,Derry City,2012,Irish
14,14,Brian McGroary,IRL,M,,,01-02-93,Letterbarrow,Wolverhampton W,Derry City,2012,Irish
15,15,Stephen McLaughlin,IRL,F,1.78,76,14-06-90,Donegal,Finn Harps,Derry City,2012,Irish
16,16,Conor Murphy,IRL,F,1.78,77,11-11-92,Dublin,Monaghan U,Derry City,2012,Irish
17,17,Simon Madden,IRL,D,1.75,74,01-05-88,Dublin,Dundalk,Derry City,2012,Irish
18,18,Mark Farren,IRL,F,1.80,70,21-05-81,Greencastle,Monaghan U,Derry City,2012,Irish
19,19,Owen Morrison,NIR,M,1.73,75,08-12-81,Derry,FC New York,Derry City,2012,Irish
21,21,Marc Brolly,IRL,M,1.83,76,11-09-86,Strabane,Dungannon Swifts,Derry City,2012,Irish
22,22,Eugene Ferry,IRL,G,1.82,78,26-08-88,Derry,Tristar Boys,Derry City,2012,Irish
23,23,Ryan Curran,IRL,F,1.78,70,13-10-93,Derry,None,Derry City,2012,Irish
24,24,Michael Barr,IRL,D,,,28-06-93,Donegel,Greencastle,Derry City,2012,Irish
25,25,Barry McNamee,NIR,M,1.81,78,17-02-92,Derry,None,Derry City,2012,Irish
26,26,Tony McNamee,IRL,M,1.77,70,16-08-93,Derry,None,Derry City,2012,Irish
27,27,Caoimhin Bonner,NIR,D,,,15-01-93,Derry,Foyle Harps,Derry City,2012,Irish
28,28,Matthew Henry,NIR,M,,,20-05-89,,Greencastle,Derry City,2012,Irish
29,29,Michael Duffy,IRL,M,1.78,68,28-07-94,Derry,None,Derry City,2012,Irish
31,31,Matthew Rooney,NIR,F,1.78,76,17-02-92,Belfast,Cliftonville,Derry City,2012,Irish
1,1,Gabriel Sava,ITA,G,1.88,91,15-01-86,Rome,Monaghan U,Drogheda United,2012,Irish
2,2,Stephen Quigley,IRL,D,1.70,74,13-01-85,Dublin,Shelbourne,Drogheda United,2012,Irish
3,3,Philip Hand,IRL,D,1.76,74,17-06-90,Dublin,Sporting Fingal,Drogheda United,2012,Irish
4,4,Derek Prendergast,IRL,D,1.88,80,17-10-84,Dublin,Bray W,Drogheda United,2012,Irish
5,5,Alan McNally,IRL,D,1.80,63,15-09-82,Dublin,UCD,Drogheda United,2012,Irish
6,6,John Sullivan,IRL,D,1.83,74,06-01-91,Dublin,Shelbourne,Drogheda United,2012,Irish
