,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
1,1,Dean Delany,IRL,G,1.83,90,15-09-80,Dublin,Shelbourne,Bohemians,2013,Irish
2,2,Owen Heary,IRL,D,1.78,74,04-10-76,Dublin,Shelbourne,Bohemians,2013,Irish
3,3,Derek Pender,IRL,D,1.80,73,02-10-84,Dublin,St Patrick's Ath,Bohemians,2013,Irish
4,4,Roberto Lopes,IRL,D,1.74,71,17-06-92,Crumlin,Belvedere,Bohemians,2013,Irish
5,5,Dave Mulcahy,IRL,M,1.85,77,28-01-78,Kilkenny,St Patrick's Ath,Bohemians,2013,Irish
6,6,Darragh Reynor,IRL,D,1.73,70,14-02-93,Celbridge,Longford T,Bohemians,2013,Irish
7,7,Keith Buckley,IRL,M,1.77,69,17-06-92,Dublin,Belvedere,Bohemians,2013,Irish
8,8,Shane Murray,IRL,M,,,27-02-92,Arklow,Sheffield U,Bohemians,2013,Irish
9,9,Ryan McEvoy,IRL,M,1.76,71,19-07-90,Dublin,None,Bohemians,2013,Irish
10,10,Karl Moore,IRL,M,1.70,63,09-11-88,Dublin,Shamrock R,Bohemians,2013,Irish
11,11,Stephen Traynor,IRL,M,1.78,74,25-10-91,Dublin,Belvedere,Bohemians,2013,Irish
12,12,David Scully,IRL,F,1.77,75,20-01-85,Dublin,O'Devaney/Dunard,Bohemians,2013,Irish
14,14,Chris Lyons,IRL,F,1.73,74,08-05-93,Dublin,UCD,Bohemians,2013,Irish
15,15,Luke Byrne,IRL,D,1.81,72,08-07-93,Dublin,Home Farm,Bohemians,2013,Irish
16,16,Kevin Devaney,IRL,M,1.79,70,26-09-90,Sligo,Finn Harps,Bohemians,2013,Irish
17,17,Anto Murphy,IRL,M,1.78,75,01-08-82,Dublin,Sheriff YC,Bohemians,2013,Irish
18,18,Andy Mulligan,IRL,M,1.76,69,07-07-93,Carlow,Arklow T,Bohemians,2013,Irish
19,19,Ciarán Nangle,IRL,D,1.73,75,23-03-90,Dublin,UCD,Bohemians,2013,Irish
20,20,Lorcan Shannon,IRL,M,1.70,70,10-11-93,Dublin,Shamrock R,Bohemians,2013,Irish
22,22,Michael Barker,IRL,D,1.78,71,16-08-93,Dublin,Belvedere,Bohemians,2013,Irish
