,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
1,,Matt Gregg,ENG,G,1.80,76,30-11-78,Cheltenham,UCD,Bohemians,2009,Irish
2,,Paul Hunt,ENG,G,1.91,80,06-04-90,Stevenage,None,Bohemians,2009,Irish
3,,Brian Murphy,IRL,G,1.83,83,07-05-83,Waterford,Swansea C,Bohemians,2009,Irish
4,,Séan Byrne,IRL,D,,,13-07-89,Dublin,Belvedere,Bohemians,2009,Irish
5,,Patrick Collins,IRL,D,,,03-06-90,Dublin,None,Bohemians,2009,Irish
6,,John Hanney,IRL,D,1.83,,11-03-89,Dublin,Home Farm,Bohemians,2009,Irish
7,,Shane Keely,IRL,D,,,,Dublin,Belvedere,Bohemians,2009,Irish
8,,Owen Heary,IRL,D,1.78,74,04-10-76,Dublin,Shelbourne,Bohemians,2009,Irish
9,,Jason McGuinness,IRL,D,1.93,79,08-08-82,Dublin,Shamrock R,Bohemians,2009,Irish
10,,Denis Moran,IRL,D,,,03-03-89,Dublin,None,Bohemians,2009,Irish
11,,Ken Oman,IRL,D,1.91,90,29-07-82,Dublin,Derry C,Bohemians,2009,Irish
12,,Conor Powell,IRL,D,1.78,76,26-08-87,Dublin,Belvedere,Bohemians,2009,Irish
13,,Mark Rossiter,IRL,D,1.80,79,27-05-83,Sligo,Sunderland,Bohemians,2009,Irish
14,,Brian Shelley,IRL,D,1.83,76,15-11-81,Dublin,Drogheda U,Bohemians,2009,Irish
15,,Killian Brennan,IRL,M,1.80,73,31-01-84,Drogheda,Derry C,Bohemians,2009,Irish
16,,Gary Burke,IRL,M,1.76,73,27-03-91,Dublin,Belvedere,Bohemians,2009,Irish
17,,Glenn Cronin,IRL,M,1.73,68,14-09-81,Dublin,Chester C,Bohemians,2009,Irish
18,,Gary  Deegan,IRL,M,1.76,75,28-09-87,Dublin,Galway U,Bohemians,2009,Irish
19,,Lee Dixon,IRL,M,1.76,70,01-05-91,Dublin,Belvedere,Bohemians,2009,Irish
20,,Mark Hughes,IRL,M,1.80,73,30-11-89,Athy,Tolka R,Bohemians,2009,Irish
21,,Paul Keegan,IRL,M,1.80,75,05-07-84,Dublin,Drogheda U,Bohemians,2009,Irish
22,,Ryan McEvoy,IRL,M,1.76,71,19-07-90,Dublin,None,Bohemians,2009,Irish
23,,Anto Murphy,IRL,M,1.78,75,01-08-82,Dublin,Sligo R,Bohemians,2009,Irish
24,,Joseph Ndo,CMR,M,1.78,75,28-04-76,Yaoundé,St Patrick's Ath,Bohemians,2009,Irish
25,,Mark Nolan,IRL,M,,,10-05-90,Dublin,Celtic,Bohemians,2009,Irish
26,,Stephen Traynor,IRL,M,1.78,74,25-10-91,Dublin,Belvedere,Bohemians,2009,Irish
27,,Jason Byrne,IRL,F,1.80,79,23-02-78,Tallaght,Cardiff C,Bohemians,2009,Irish
28,,Glen Crowe,IRL,F,1.75,79,25-12-77,Dublin,Shelbourne,Bohemians,2009,Irish
29,,Neale Fenn,IRL,F,1.78,80,18-01-77,Edmonton,Cork C,Bohemians,2009,Irish
30,,Paddy Madden,IRL,F,1.83,76,04-03-90,Dublin,WFTA,Bohemians,2009,Irish
1,,Brian Kane,IRL,G,1.81,71,06-07-90,Dublin,WFTA,Bray Wanderers,2009,Irish
2,,Andy McNulty,IRL,G,1.83,77,16-01-89,Dublin,Inverness CT,Bray Wanderers,2009,Irish
3,,Chris O'Connor,AUS,G,1.83,71,07-05-85,Brisbane,Rochedale R,Bray Wanderers,2009,Irish
4,,Stephen Brennan,IRL,D,1.73,70,26-03-83,Dublin,St Patrick's Ath,Bray Wanderers,2009,Irish
5,,Gary Cronin,IRL,D,1.78,64,16-03-79,Dublin,Longford T,Bray Wanderers,2009,Irish
6,,Chris Deans,IRL,D,1.83,80,05-01-85,Dublin,Sporting Fingal,Bray Wanderers,2009,Irish
7,,Dean Fletcher,IRL,D,,,,Dublin,None,Bray Wanderers,2009,Irish
8,,Derek Foran,IRL,D,1.81,81,09-10-89,Dublin,St Patrick's Ath,Bray Wanderers,2009,Irish
9,,Alessandro Gaiotti,ITA,D,,,,Turin,Juventus,Bray Wanderers,2009,Irish
10,,Philip Knight,IRL,D,,,18-09-90,Dublin,None,Bray Wanderers,2009,Irish
11,,Dane Massey,IRL,D,1.81,74,17-04-88,Dublin,Shamrock R,Bray Wanderers,2009,Irish
12,,Ian McNeill,IRL,D,,,12-09-81,Dublin,WFTA,Bray Wanderers,2009,Irish
13,,Derek Pender,IRL,D,1.80,73,02-10-84,Dublin,Shamrock R,Bray Wanderers,2009,Irish
14,,Chris Shields,IRL,D,1.88,70,27-12-90,Dublin,St Francis,Bray Wanderers,2009,Irish
15,,Colm Tresson,IRL,D,1.85,75,29-06-71,Dublin,Portadown,Bray Wanderers,2009,Irish
16,,David Rojina,MEX,D,1.76,79,16-06-88,Nezahualcóyotl,Socio Águila,Bray Wanderers,2009,Irish
17,,David Webster,IRL,D,1.78,70,08-09-89,Dublin,None,Bray Wanderers,2009,Irish
18,,Gareth Coughlan,IRL,M,1.77,73,02-05-90,Dublin,St Joseph's Boys,Bray Wanderers,2009,Irish
19,,Dáire Doyle,IRL,M,1.80,78,18-10-80,Dublin,Longford T,Bray Wanderers,2009,Irish
20,,Jake Kelly,IRL,M,1.80,73,18-06-90,London,St Joesph's Boys,Bray Wanderers,2009,Irish
21,,Gary McCabe,IRL,M,1.70,70,01-08-88,Tallaght,Crumlin U,Bray Wanderers,2009,Irish
22,,Dave Mulcahy,IRL,M,1.85,77,28-01-78,Kilkenny,Cork C,Bray Wanderers,2009,Irish
23,,David O'Neill,IRL,M,1.83,72,17-08-90,Arklow,None,Bray Wanderers,2009,Irish
24,,Shane O'Neill,IRL,M,1.77,70,09-01-89,Dublin,None,Bray Wanderers,2009,Irish
25,,Ian Tuohy,IRL,M,,,18-06-90,Dublin,None,Bray Wanderers,2009,Irish
26,,Paul Byrne,IRL,F,1.85,75,19-05-86,Dublin,Sporting Fingal,Bray Wanderers,2009,Irish
27,,John Flood,IRL,F,1.78,71,16-01-84,Dublin,St Joseph's Boys,Bray Wanderers,2009,Irish
28,,John Mulroy,IRL,F,1.78,72,27-12-87,Dublin,None,Bray Wanderers,2009,Irish
29,,Emeka Onwubiko,IRL,F,1.69,68,20-12-89,Swords,Athlone T,Bray Wanderers,2009,Irish
2,2,Neal Horgan,IRL,D,1.75,74,29-11-79,Glasheen,Wilton U,Cork City,2009,Irish
3,3,Danny Murphy,IRL,D,1.68,65,04-12-82,London,Motherwell,Cork City,2009,Irish
4,4,Stephen Mulcahy,IRL,D,1.82,86,09-07-87,Cobh,Cobh Ramblers,Cork City,2009,Irish
5,5,Greg O'Halloran,IRL,D,1.78,81,06-09-80,Cork,Cobh Ramblers,Cork City,2009,Irish
6,6,Dan Murray,ENG,D,1.92,88,16-05-82,Cambridge,Peterborough U,Cork City,2009,Irish
8,8,Joe Gamble,IRL,M,1.68,71,14-01-82,Cork,Reading,Cork City,2009,Irish
9,9,Guntars Silagailis,LVA,F,,,31-08-84,Rēzekne,FK Rīga,Cork City,2009,Irish
10,10,Fahrudin Kudozović,BIH,F,1.90,83,10-10-84,Bratunac,Drogheda U,Cork City,2009,Irish
11,11,Billy Dennehy,IRL,M,1.84,74,17-02-87,Tralee,Derry C,Cork City,2009,Irish
14,14,Cillian Lordan,IRL,M,1.80,64,06-07-82,Cork,Ballincollig,Cork City,2009,Irish
15,15,Daniel Connor,IRL,G,1.88,80,31-01-81,Dublin,Drogheda U,Cork City,2009,Irish
16,16,Mark McNulty,IRL,G,1.88,76,13-10-80,Cork,Cobh  Ramblers,Cork City,2009,Irish
17,17,Tim Kiely,IRL,F,1.80,78,07-03-89,Clonmel,Kilkenny C,Cork City,2009,Irish
18,18,Shane Duggan,IRL,M,1.70,70,03-01-89,Limerick,UCD,Cork City,2009,Irish
19,19,Ian Turner,IRL,D,1.83,73,19-04-89,Cork,None,Cork City,2009,Irish
20,20,Paul Deasy,IRL,F,1.80,,27-09-88,Cork,None,Cork City,2009,Irish
22,22,Craig Duggan,IRL,F,,,05-04-90,Cork,None,Cork City,2009,Irish
23,23,Robbie Watters,IRL,M,,,,Cork,None,Cork City,2009,Irish
24,24,Stephen O'Donnell,IRL,M,1.77,77,15-01-86,Galway,Bohemians,Cork City,2009,Irish
25,25,Davin O'Neill,IRL,F,1.81,75,22-06-83,Cobh,Cobh  Ramblers,Cork City,2009,Irish
26,26,Kevin Long,IRL,D,1.88,83,18-08-90,Cork,None,Cork City,2009,Irish
27,27,Gareth Cambridge,IRL,F,1.83,71,05-04-88,Cork,St Mary's,Cork City,2009,Irish
41,,Gary Philpott,IRL,G,1.80,65,08-07-87,Cork,None,Cork City,2009,Irish
42,,William Heffernan,IRL,M,,,12-04-90,Cork,None,Cork City,2009,Irish
1,1,Pat Jennings,NIR,G,1.75,70,24-09-79,Hertfordshire,UCD,Derry City,2009,Irish
2,2,Eddie McCallion,NIR,D,1.68,77,25-01-79,Derry,Blackburn R,Derry City,2009,Irish
4,4,Peter Hutton,NIR,D,1.78,79,02-03-73,Derry,Shelbourne,Derry City,2009,Irish
6,6,Stephen Gray,IRL,D,1.88,81,17-10-81,Dublin,Drogheda U,Derry City,2009,Irish
7,7,Ruaidhri Higgins,NIR,M,1.78,76,23-10-84,Derry,Coventry C,Derry City,2009,Irish
8,8,Ciarán Martyn,IRL,M,1.88,77,25-03-80,Sligo,UCD,Derry City,2009,Irish
9,9,Sam Morrow,NIR,F,1.83,80,03-03-85,Derry,Hibernian,Derry City,2009,Irish
10,10,Thomas Stewart,NIR,F,1.73,72,12-11-86,Craigavon,Linfield,Derry City,2009,Irish
11,11,Liam Kearney,IRL,M,1.68,64,10-01-83,Conna,Cork C,Derry City,2009,Irish
12,12,Ger O'Brien,IRL,D,1.78,74,02-07-84,Athlone,Shamrock R,Derry City,2009,Irish
14,14,Gareth McGlynn,IRL,M,1.75,67,29-10-82,Donegal,None,Derry City,2009,Irish
15,15,Kevin Deery,IRL,M,1.75,73,06-12-84,Derry,Trojans,Derry City,2009,Irish
16,16,Gerard Doherty,IRL,G,1.88,86,24-08-81,Derry,TNS,Derry City,2009,Irish
17,17,Barry Molloy,IRL,M,1.75,70,28-11-83,Derry,Drogheda U,Derry City,2009,Irish
18,18,Mark Farren,IRL,F,1.80,70,21-05-81,Greencastle,Monaghan U,Derry City,2009,Irish
19,19,James McClean,NIR,M,1.80,70,22-04-89,Derry,None,Derry City,2009,Irish
20,20,David Scullion,NIR,M,1.81,80,27-04-84,Portadown,Glentoran,Derry City,2009,Irish
21,21,Clive Delaney,IRL,D,1.98,89,02-01-80,Dublin,Bray W,Derry City,2009,Irish
23,23,Tam McManus,SCO,F,1.75,64,28-02-81,Glasgow,Colorado Rapids,Derry City,2009,Irish
25,25,Ruairí Harkin,IRL,M,1.83,82,11-10-89,Derry,Charlton Ath,Derry City,2009,Irish
26,26,Shane McEleney,IRL,D,1.82,71,31-01-91,Derry,None,Derry City,2009,Irish
27,27,Aaron Nash,IRL,F,,,14-10-88,Derry,None,Derry City,2009,Irish
28,28,Darren McCauley,IRL,M,,,21-02-91,Derry,Top of the Hill Celtic,Derry City,2009,Irish
