,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
1,,Barry Murphy,IRL,G,1.78,75,08-06-85,Dublin,Shamrock R,Bohemians,2010,Irish
2,,Chris O'Connor,AUS,G,1.83,71,07-05-85,Brisbane,Bray W,Bohemians,2010,Irish
3,,Stephen Gray,IRL,D,1.88,81,17-10-81,Dublin,Derry C,Bohemians,2010,Irish
4,,Owen Heary,IRL,D,1.78,74,04-10-76,Dublin,Shelbourne,Bohemians,2010,Irish
5,,Jason McGuinness,IRL,D,1.93,79,08-08-82,Dublin,Shamrock R,Bohemians,2010,Irish
6,,Ken Oman,IRL,D,1.91,90,29-07-82,Dublin,Derry C,Bohemians,2010,Irish
7,,Conor Powell,IRL,D,1.78,76,26-08-87,Dublin,Belvedere,Bohemians,2010,Irish
8,,Mark Rossiter,IRL,D,1.80,79,27-05-83,Sligo,Sunderland,Bohemians,2010,Irish
9,,Brian Shelley,IRL,D,1.83,76,15-11-81,Dublin,Drogheda U,Bohemians,2010,Irish
10,,Killian Brennan,IRL,M,1.80,73,31-01-84,Drogheda,Derry C,Bohemians,2010,Irish
11,,Gary Burke,IRL,M,1.76,73,27-03-91,Dublin,Belvedere,Bohemians,2010,Irish
12,,Glenn Cronin,IRL,M,1.73,68,14-09-81,Dublin,Chester C,Bohemians,2010,Irish
13,,Lee Dixon,IRL,M,1.76,70,01-05-91,Dublin,Belvedere,Bohemians,2010,Irish
14,,Orrin Farrell,IRL,M,,,21-07-91,Kildare,Kildare Co,Bohemians,2010,Irish
15,,Ruaidhri Higgins,NIR,M,1.78,76,23-10-84,Derry,Derry C,Bohemians,2010,Irish
16,,Paul Keegan,IRL,M,1.80,75,05-07-84,Dublin,Drogheda U,Bohemians,2010,Irish
17,,Gareth McGlynn,IRL,M,1.75,67,29-10-82,Donegal,Derry C,Bohemians,2010,Irish
18,,Anto Murphy,IRL,M,1.78,75,01-08-82,Dublin,Sligo R,Bohemians,2010,Irish
