,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
1,1,Nicolai Larsen,DEN,G,1.90,83,09-03-91,,Lyngby,Aalborg,2012,Danish
2,2,Patrick Kristensen,DEN,D,1.73,68,28-04-87,Silkeborg,None,Aalborg,2012,Danish
3,3,Jakob Ahlmann,DEN,D,1.79,70,18-01-91,Aalborg,FC Midtjylland,Aalborg,2012,Danish
4,4,Lasse Nielsen,DEN,D,1.85,74,08-01-88,Aalborg,Nästved,Aalborg,2012,Danish
5,5,Kenneth Emil Petersen,DEN,D,1.87,83,15-01-85,Copenhagen,Horsens,Aalborg,2012,Danish
7,7,Anders Due,DEN,F,1.77,68,17-03-82,Nykobing,Vitesse,Aalborg,2012,Danish
8,8,Rasmus Würtz,DEN,M,1.79,68,18-09-83,Skive,FC København,Aalborg,2012,Danish
9,9,Thomas Augustinussen,DEN,F,1.92,84,20-03-81,Svendborg,Red Bull Salzburg,Aalborg,2012,Danish
10,10,Jeppe Curth,DEN,F,1.78,75,21-03-84,Hillerød,Feyenoord,Aalborg,2012,Danish
11,11,Nicklas Helenius,DEN,F,1.95,83,08-05-91,Svenstrup,None,Aalborg,2012,Danish
14,14,Mathias Wichmann,DEN,M,1.80,82,06-08-91,Gug,None,Aalborg,2012,Danish
17,17,Kasper Kusk,DEN,M,1.80,67,10-11-91,Aalborg,None,Aalborg,2012,Danish
19,19,Søren Frederiksen,DEN,F,1.85,79,08-07-89,Sønderborg,FC København,Aalborg,2012,Danish
20,20,Henrik Dalsgaard,DEN,F,1.89,79,27-07-89,Roum,Møldrup/Tostrup,Aalborg,2012,Danish
22,22,Carsten Christensen,DEN,G,1.89,86,28-08-86,Vejen,Fredericia,Aalborg,2012,Danish
23,23,Nikolaj Thomsen,DEN,M,1.80,75,08-05-93,Skagen,None,Aalborg,2012,Danish
26,26,Rasmus Thelander,DEN,D,1.91,88,09-07-91,Copenhagen,AB København,Aalborg,2012,Danish
27,27,Christian Rye,DEN,M,1.73,70,15-02-94,,None,Aalborg,2012,Danish
28,28,Hállur Hánsson,FRO,M,1.82,77,08-07-92,Tórshavn,HB Tórshavn,Aalborg,2012,Danish
29,29,Rolf Toft,DEN,F,1.81,74,04-08-92,Hjørring,None,Aalborg,2012,Danish
30,30,Kayke,BRA,F,1.82,72,01-04-88,Brasília,Vila Nova,Aalborg,2012,Danish
31,31,Jakob Blåbjerg,DEN,D,1.80,75,11-01-95,Aalborg,None,Aalborg,2012,Danish
32,32,Kasper Pedersen,DEN,D,1.85,75,21-04-93,Aabybro,None,Aalborg,2012,Danish
33,33,Lukas Spalvis,LTU,F,1.87,78,27-07-94,Vilnius,Freiburg,Aalborg,2012,Danish
1,1,Steffen Rasmussen,DEN,G,1.80,85,30-09-82,Stenvad,Grenå IF,Aarhus,2012,Danish
2,2,Petri Pasanen,FIN,D,1.87,86,24-09-80,Lahti,Red Bull Salzburg,Aarhus,2012,Danish
4,4,Atle Roar Håland,DEN,D,1.87,81,26-07-77,Kvinesdal,Odense,Aarhus,2012,Danish
6,6,Adam Eckersley,ENG,D,1.80,76,07-09-85,Salford,Horsens,Aarhus,2012,Danish
7,7,Stephan Petersen,DEN,M,1.87,79,15-11-85,Frederiksberg,FC Nordsjælland,Aarhus,2012,Danish
8,8,Hjalte Bo Norregaard,DEN,M,1.82,75,08-04-81,Copenhagen,FC København,Aarhus,2012,Danish
10,10,Martin Jørgensen,DEN,M,1.80,76,06-10-75,Orstad,Fiorentina,Aarhus,2012,Danish
14,14,Søren Larsen,DEN,F,1.94,90,06-09-81,Køge,Toulouse,Aarhus,2012,Danish
16,16,Jens Jønsson,DEN,D,1.82,78,10-01-93,Aarhus,None,Aarhus,2012,Danish
17,17,Osama Akharraz,MAR,F,1.75,67,26-11-90,Copenhagen,Brøndby,Aarhus,2012,Danish
18,18,Arthur Sorin,FRA,D,1.83,73,01-11-85,Laval,Kalmar FF,Aarhus,2012,Danish
19,19,Oliver Sigurjónsson,ISL,M,,,03-03-95,,None,Aarhus,2012,Danish
20,20,Orri Sigurður Ómarsson,ISL,D,1.87,,18-02-95,,HK Kópavogs,Aarhus,2012,Danish
21,21,Mate Vatsadze,GEO,F,1.80,76,17-12-88,Tbilisi,Dila Gori,Aarhus,2012,Danish
22,22,Davit Skhirtladze,GEO,M,1.87,79,16-03-93,Tbilisi,None,Aarhus,2012,Danish
23,23,Emil Ousager,DEN,G,1.89,85,19-07-87,Virum,Odense,Aarhus,2012,Danish
24,24,Frans Dhia Putros,DEN,D,1.81,78,14-07-93,Aarhus,None,Aarhus,2012,Danish
25,25,Kasper Povlsen,DEN,M,1.82,74,26-09-89,,None,Aarhus,2012,Danish
26,26,Emil Scheel,DEN,M,1.85,79,18-03-90,Copenhagen,Lyngby,Aarhus,2012,Danish
27,27,Anders Kure,DEN,D,1.85,76,12-09-85,Aarhus,None,Aarhus,2012,Danish
28,28,Marcus Solberg,DEN,F,1.84,81,17-02-95,,None,Aarhus,2012,Danish
30,30,Davit Devdariani,GEO,M,1.88,80,28-10-87,,Olimpi Rustavi,Aarhus,2012,Danish
32,32,Edafe Egbedi,NGA,M,1.66,62,05-08-93,Warri,Bissalo FC,Aarhus,2012,Danish
37,37,Mikkel Kirkeskov,DEN,D,1.85,80,05-09-91,Aarhus,None,Aarhus,2012,Danish
38,38,Casper Sloth,DEN,M,1.81,73,26-03-92,Aarhus,None,Aarhus,2012,Danish
1,1,Michael Tørnæs,DEN,G,1.87,79,08-01-86,Herlev,None,Brøndby,2012,Danish
2,2,Anders Randrup,DEN,D,1.80,75,16-07-88,Herlev,None,Brøndby,2012,Danish
4,4,Daniel Stenderup,DEN,D,1.86,71,31-05-89,Copenhagen,B93,Brøndby,2012,Danish
5,5,Martin Albrechtsen,DEN,D,1.88,78,31-03-80,Copenhagen,FC Midtjylland,Brøndby,2012,Danish
7,7,Clarence Goodson,USA,D,1.93,77,17-05-82,Alexandria,Start,Brøndby,2012,Danish
9,9,Simon Makienok,DEN,F,2.01,94,21-11-90,Næstved,HB Køge,Brøndby,2012,Danish
10,10,Martin  Bernburg,DEN,F,1.83,80,23-12-85,Amager,FC Nordsjælland,Brøndby,2012,Danish
11,11,Dennis Rommedahl,DEN,M,1.77,68,22-07-78,Copenhagen,Olympiakos,Brøndby,2012,Danish
12,12,Brent McGrath,AUS,F,1.84,80,18-06-91,Sydney,None,Brøndby,2012,Danish
13,13,Mathias Larsen,DEN,M,1.77,73,20-05-91,,None,Brøndby,2012,Danish
14,14,Oke Akpoveta,NGA,F,1.85,79,12-12-91,Warri,Warri Wolves,Brøndby,2012,Danish
15,15,Mikkel Thygesen,DEN,M,1.87,74,22-10-84,Greve,FC Midtjylland,Brøndby,2012,Danish
16,16,Michael Falkesgaard,DEN,G,1.91,78,09-04-91,Kastrup,None,Brøndby,2012,Danish
17,17,Jens Stryger Larsen,DEN,D,1.80,83,21-02-91,Sakskøbing,None,Brøndby,2012,Danish
19,19,Daniel Norouzi,DEN,D,1.70,70,03-01-92,,None,Brøndby,2012,Danish
20,20,Dario Dumić,DEN,M,1.88,85,30-01-92,Sarajevo,Norwich C,Brøndby,2012,Danish
21,21,René Joensen,FRO,D,1.80,75,08-02-93,,None,Brøndby,2012,Danish
22,22,Mathias Gehrt,DEN,M,1.74,75,07-06-92,Copenhagen,None,Brøndby,2012,Danish
24,24,Franck Semou,DEN,M,1.76,78,25-08-92,Copenhagen,Hvidovre,Brøndby,2012,Danish
27,27,Jan Kristiansen,DEN,M,1.80,81,04-08-81,Ölgod,Nürnberg,Brøndby,2012,Danish
28,28,Jannik Skov Hansen,DEN,F,1.75,70,05-01-93,,None,Brøndby,2012,Danish
30,30,Andreas Hansen,DEN,G,1.88,74,03-03-94,,None,Brøndby,2012,Danish
31,31,Frederik Holst,DEN,D,1.77,70,24-09-94,Copenhagen,BK Union,Brøndby,2012,Danish
32,32,Riza Durmisi,DEN,D,1.68,67,08-01-94,Copenhagen,None,Brøndby,2012,Danish
34,34,Lebogang Phiri,RSA,M,1.76,72,09-11-94,Johannesburg,Bidvest Wits,Brøndby,2012,Danish
35,35,Patrick da Silva,DEN,D,1.72,75,23-10-94,Kalundborg,Raklev,Brøndby,2012,Danish
36,36,Kristian Andersen,DEN,M,1.70,64,01-09-94,,AB København,Brøndby,2012,Danish
38,38,Mads Nielsen,DEN,D,1.97,90,26-03-94,,None,Brøndby,2012,Danish
41,80,Quincy Antipas,ZIM,F,1.68,67,20-04-84,Harare,SønderjyskE,Brøndby,2012,Danish
