,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
1,1,Karim Zaza,MAR,G,1.85,79,09-01-75,Rabat,RW Essen,Aalborg,2010,Danish
3,3,Kjetil Wæhler,NOR,D,1.83,78,16-03-76,Oslo,Vålerenga,Aalborg,2010,Danish
4,4,Lasse Nielsen,DEN,D,1.85,74,08-01-88,Aalborg,Nästved,Aalborg,2010,Danish
5,5,Kenneth  Emil Petersen,DEN,D,1.87,83,15-01-85,Copenhagen,Horsens,Aalborg,2010,Danish
6,6,Louay Chanko,SYR,M,1.73,70,29-11-79,Södertälje,Hammarby IF,Aalborg,2010,Danish
7,7,Anders  Due,DEN,F,1.77,68,17-03-82,Nykobing,Vitesse,Aalborg,2010,Danish
8,8,Rasmus  Würtz,DEN,M,1.79,68,18-09-83,Skive,FC København,Aalborg,2010,Danish
9,9,Thomas Augustinussen,DEN,F,1.92,84,20-03-81,Svendborg,Red Bull Salzburg,Aalborg,2010,Danish
10,10,Jeppe  Curth,DEN,F,1.78,75,21-03-84,Hillerød,Feyenoord,Aalborg,2010,Danish
11,11,Morten  D Rasmussen,DEN,F,1.85,77,31-01-85,Copenhagen,Celtic,Aalborg,2010,Danish
15,15,Dennis Marshall,CRC,D,1.89,73,09-08-85,Limón,CS Herediano,Aalborg,2010,Danish
16,16,Kasper Bøgelund,DEN,D,1.80,74,08-10-80,Odense,B Mönchengladbach,Aalborg,2010,Danish
17,17,Chris  Rolfe,USA,F,1.73,66,17-01-83,"Kettering,  OH",Chicago Fire,Aalborg,2010,Danish
18,18,Lucas Andersen,DEN,M,1.85,72,13-09-94,Aalborg,None,Aalborg,2010,Danish
19,19,Marcus Tracy,USA,F,1.85,77,02-10-86,Chestnut Hill,Wake Forest Univ,Aalborg,2010,Danish
20,20,Henrik Dalsgaard,DEN,F,1.89,79,27-07-89,Roum,Møldrup/Tostrup,Aalborg,2010,Danish
21,21,Kayke,BRA,F,1.82,72,01-04-88,Brasília,Vila Nova,Aalborg,2010,Danish
22,22,Nicolai Larsen,DEN,G,1.90,83,09-03-91,,Lyngby,Aalborg,2010,Danish
23,23,Ibekwe Chijioke Leonard,CMR,M,1.72,73,19-05-91,Bamenda,San Roque,Aalborg,2010,Danish
24,24,Jens-Kristian  Sørensen,DEN,M,1.88,80,21-03-87,Aalborg,None,Aalborg,2010,Danish
25,25,Michael Sten,DEN,M,,,14-08-90,,Brønderslev,Aalborg,2010,Danish
26,26,Jakob Ahlmann,DEN,D,1.79,70,18-01-91,Aalborg,FC Midtjylland,Aalborg,2010,Danish
27,27,Patrick Kristensen,DEN,D,1.73,68,28-04-87,Silkeborg,None,Aalborg,2010,Danish
28,28,Michael Lumb,DEN,D,1.77,70,09-01-88,Aarhus,Zenit St Petersburg,Aalborg,2010,Danish
29,29,Nicklas Helenius,DEN,F,1.95,83,08-05-91,Svenstrup,None,Aalborg,2010,Danish
30,30,Mathias Wichmann,DEN,M,1.80,82,06-08-91,Gug,None,Aalborg,2010,Danish
31,31,Denis Dedovic,DEN,D,,,27-09-91,,None,Aalborg,2010,Danish
32,32,Ronnie Schwartz,DEN,F,1.83,74,29-08-89,Ulsted,None,Aalborg,2010,Danish
33,33,Kasper Kusk,DEN,M,1.80,67,10-11-91,Aalborg,None,Aalborg,2010,Danish
34,34,Marc Pedersen,DEN,D,,,02-09-91,,None,Aalborg,2010,Danish
36,36,Daniel Christensen,DEN,M,1.72,69,19-09-88,,None,Aalborg,2010,Danish
1,1,Michael  Tørnæs,DEN,G,1.87,79,08-01-86,Herlev,None,Brøndby,2010,Danish
2,2,Anders Randrup,DEN,D,1.80,75,16-07-88,Herlev,None,Brøndby,2010,Danish
3,3,Max von Schlebrügge,SWE,D,1.88,80,01-02-77,Stockholm,Anderlecht,Brøndby,2010,Danish
4,4,Remco van der Schaaf,NED,M,1.85,77,28-02-79,Ten Boer,Burnley,Brøndby,2010,Danish
5,5,Jan Frederiksen,DEN,D,1.81,68,20-06-82,Copenhagen,Randers,Brøndby,2010,Danish
7,7,Clarence Goodson,USA,D,1.93,77,17-05-82,Alexandria,Start,Brøndby,2010,Danish
8,8,Mikael Nilsson,SWE,M,1.82,75,24-06-78,Ovesholm,Panathinaikos,Brøndby,2010,Danish
10,10,Martin  Bernburg,DEN,F,1.83,80,23-12-85,Amager,FC Nordsjælland,Brøndby,2010,Danish
11,11,Bruno Fressato,BRA,F,1.80,83,26-09-84,Curitiba,Corinthians-PR,Brøndby,2010,Danish
16,16,Stephan  Andersen,DEN,G,1.90,80,26-11-81,Copenhagen,Charlton Ath,Brøndby,2010,Danish
17,17,Jens Stryger Larsen,DEN,D,1.80,83,21-02-91,Sakskøbing,None,Brøndby,2010,Danish
18,18,Nicolaj Agger,DEN,F,1.85,78,23-10-88,Hvidovre,None,Brøndby,2010,Danish
19,19,Daniel Stenderup,DEN,D,1.86,71,31-05-89,Copenhagen,B93,Brøndby,2010,Danish
21,21,Thomas  Rasmussen,DEN,M,1.81,74,16-04-77,Frederiksberg,Hansa Rostock,Brøndby,2010,Danish
22,22,Ousman Jallow,GAM,F,1.81,74,21-10-88,,Al-Ain,Brøndby,2010,Danish
23,23,Michael Krohn-Dehli,DEN,M,1.70,71,06-06-83,Copenhagen,Ajax,Brøndby,2010,Danish
24,24,Mikkel Bischoff,DEN,D,1.93,85,03-02-82,Copenhagen,Coventry C,Brøndby,2010,Danish
26,26,Mike Jensen,DEN,M,1.76,75,19-02-88,Rødovre,None,Brøndby,2010,Danish
27,27,Jan Kristiansen,DEN,M,1.80,81,04-08-81,Ölgod,Nürnberg,Brøndby,2010,Danish
28,28,Paul Jetta,GAM,M,1.80,76,21-02-91,,Banjul Hawks,Brøndby,2010,Danish
29,29,Daniel Wass,DEN,D,1.81,74,31-05-89,Gladsaxe,None,Brøndby,2010,Danish
32,32,Brent McGrath,AUS,F,1.84,80,18-06-91,Sydney,None,Brøndby,2010,Danish
33,33,Beran Camili,DEN,F,1.82,,01-04-91,,Frem,Brøndby,2010,Danish
34,34,Mathias Larsen,DEN,M,1.77,73,20-05-91,,None,Brøndby,2010,Danish
35,35,Azad Corlu,DEN,M,1.73,72,12-01-91,Copenhagen,None,Brøndby,2010,Danish
36,36,Kristoffer Munksgaard,DEN,M,1.86,76,01-01-90,Copenhagen,None,Brøndby,2010,Danish
38,38,Osama Akharraz,MAR,F,1.75,67,26-11-90,Copenhagen,Frem,Brøndby,2010,Danish
40,40,Michael Falkesgaard,DEN,G,1.91,78,09-04-91,Kastrup,None,Brøndby,2010,Danish
1,1,Luká Hrádecký,FIN,G,1.87,67,24-11-89,Bratislava,TPS Turku,Esbjerg,2010,Danish
2,2,Kian Hansen,DEN,D,1.84,74,03-03-89,Grindsted,None,Esbjerg,2010,Danish
3,3,Fredrik Risp,SWE,D,1.86,82,15-12-80,Lysekil,IFK Göteborg,Esbjerg,2010,Danish
4,4,Davidson Drobo-Ampem,GHA,D,1.89,82,26-03-88,Accra,St Pauli,Esbjerg,2010,Danish
5,5,Thomas Gaardsøe,DEN,M,1.89,80,23-11-79,Randers,Aalborg,Esbjerg,2010,Danish
6,6,Morten Karlsen,DEN,M,1.76,71,25-03-79,Copenhagen,Randers,Esbjerg,2010,Danish
7,7,Johan Persson,SWE,M,1.83,80,20-06-84,Tollarp,Landskrona BoIS,Esbjerg,2010,Danish
8,8,Martin Fribrock,SWE,M,1.80,74,28-08-84,,Halmstads BK,Esbjerg,2010,Danish
