,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
1,1,Nicolai Larsen,DEN,G,1.90,83,09-03-91,,Lyngby,Aalborg,2013,Danish
2,2,Patrick Kristensen,DEN,D,1.73,68,28-04-87,Silkeborg,None,Aalborg,2013,Danish
3,3,Jakob Ahlmann,DEN,D,1.79,70,18-01-91,Aalborg,FC Midtjylland,Aalborg,2013,Danish
5,5,Kenneth Emil Petersen,DEN,D,1.87,83,15-01-85,Copenhagen,Horsens,Aalborg,2013,Danish
7,7,Anders Due,DEN,F,1.77,68,17-03-82,Nykobing,Vitesse,Aalborg,2013,Danish
8,8,Rasmus Würtz,DEN,M,1.79,68,18-09-83,Skive,FC København,Aalborg,2013,Danish
9,9,Thomas Augustinussen,DEN,F,1.92,84,20-03-81,Svendborg,Red Bull Salzburg,Aalborg,2013,Danish
10,10,Jeppe Curth,DEN,F,1.78,75,21-03-84,Hillerød,Feyenoord,Aalborg,2013,Danish
11,11,Rasmus Jönsson,SWE,F,1.92,70,27-01-90,Helsingborg,Wolfsburg,Aalborg,2013,Danish
14,14,Mathias Wichmann,DEN,M,1.80,82,06-08-91,Gug,None,Aalborg,2013,Danish
15,15,Gilli Rólantsson,FRO,D,1.76,64,08-11-92,Tvøroyri,B36 Tórshavn,Aalborg,2013,Danish
17,17,Kasper Kusk,DEN,M,1.80,67,10-11-91,Aalborg,None,Aalborg,2013,Danish
18,18,Anders Jacobsen,DEN,F,1.81,77,27-10-89,,Fredericia,Aalborg,2013,Danish
19,19,Søren Frederiksen,DEN,F,1.85,79,08-07-89,Sønderborg,FC København,Aalborg,2013,Danish
20,20,Henrik Dalsgaard,DEN,F,1.89,79,27-07-89,Roum,Møldrup/Tostrup,Aalborg,2013,Danish
21,21,Kasper Risgård,DEN,M,1.85,75,04-01-83,Aars,Silkeborg,Aalborg,2013,Danish
22,22,Carsten Christensen,DEN,G,1.89,86,28-08-86,Vejen,Fredericia,Aalborg,2013,Danish
23,23,Nikolaj Thomsen,DEN,M,1.80,75,08-05-93,Skagen,None,Aalborg,2013,Danish
26,26,Rasmus Thelander,DEN,D,1.91,88,09-07-91,Copenhagen,AB København,Aalborg,2013,Danish
27,27,Christian Rye,DEN,M,1.73,70,15-02-94,,None,Aalborg,2013,Danish
29,29,Rolf Toft,DEN,F,1.81,74,04-08-92,Hjørring,None,Aalborg,2013,Danish
30,30,Andreas Bruhn,DEN,M,1.78,70,17-02-94,Støvring,None,Aalborg,2013,Danish
31,31,Jakob Blåbjerg,DEN,D,1.80,75,11-01-95,Aalborg,None,Aalborg,2013,Danish
32,32,Kasper Pedersen,DEN,D,1.85,75,21-04-93,Aabybro,None,Aalborg,2013,Danish
33,33,Lukas Spalvis,LTU,F,1.87,78,27-07-94,Vilnius,Freiburg,Aalborg,2013,Danish
1,1,Steffen Rasmussen,DEN,G,1.80,85,30-09-82,Stenvad,Grenå IF,Aarhus,2013,Danish
2,2,Petri Pasanen,FIN,D,1.87,86,24-09-80,Lahti,Red Bull Salzburg,Aarhus,2013,Danish
3,3,Johan Lædre Bjørdal,NOR,D,1.85,80,05-05-86,Egersund,Viking,Aarhus,2013,Danish
5,5,Alexander Juel Andersen,DEN,D,1.88,76,29-01-91,Viborg,Horsens,Aarhus,2013,Danish
6,6,Adam Eckersley,ENG,D,1.80,76,07-09-85,Salford,Horsens,Aarhus,2013,Danish
7,7,Stephan Petersen,DEN,M,1.87,79,15-11-85,Frederiksberg,FC Nordsjælland,Aarhus,2013,Danish
8,8,Hjalte Bo Norregaard,DEN,M,1.82,75,08-04-81,Copenhagen,FC København,Aarhus,2013,Danish
9,9,Danny Olsen,DEN,M,1.86,78,11-06-85,Hvidovre,FC Midtjylland,Aarhus,2013,Danish
10,10,Martin Jørgensen,DEN,M,1.80,76,06-10-75,Orstad,Fiorentina,Aarhus,2013,Danish
11,11,Jesper Lange,DEN,F,1.78,69,11-01-86,Marstal,Esbjerg,Aarhus,2013,Danish
15,15,Dominic Oduro,GHA,M,1.66,65,21-01-95,Accra,Manchester C,Aarhus,2013,Danish
16,16,Jens Jønsson,DEN,D,1.82,78,10-01-93,Aarhus,None,Aarhus,2013,Danish
17,17,Osama Akharraz,MAR,F,1.75,67,26-11-90,Copenhagen,Brøndby,Aarhus,2013,Danish
18,18,Arthur Sorin,FRA,D,1.83,73,01-11-85,Laval,Kalmar FF,Aarhus,2013,Danish
21,21,Mate Vatsadze,GEO,F,1.80,76,17-12-88,Tbilisi,Dila Gori,Aarhus,2013,Danish
22,22,Davit Skhirtladze,GEO,M,1.87,79,16-03-93,Tbilisi,None,Aarhus,2013,Danish
23,23,Emil Ousager,DEN,G,1.89,85,19-07-87,Virum,Odense,Aarhus,2013,Danish
25,25,Kasper Povlsen,DEN,M,1.82,74,26-09-89,,None,Aarhus,2013,Danish
27,27,Anders Kure,DEN,D,1.85,76,12-09-85,Aarhus,None,Aarhus,2013,Danish
28,28,Marcus Solberg,DEN,F,1.84,81,17-02-95,,None,Aarhus,2013,Danish
30,30,Davit Devdariani,GEO,M,1.88,80,28-10-87,,Olimpi Rustavi,Aarhus,2013,Danish
32,32,Edafe Egbedi,NGA,M,1.66,62,05-08-93,Warri,Bissalo FC,Aarhus,2013,Danish
37,37,Mikkel Kirkeskov,DEN,D,1.85,80,05-09-91,Aarhus,None,Aarhus,2013,Danish
38,38,Casper Sloth,DEN,M,1.81,73,26-03-92,Aarhus,None,Aarhus,2013,Danish
1,1,Luká Hrádecký,FIN,G,1.87,67,24-11-89,Bratislava,Esbjerg,Brøndby,2013,Danish
2,2,Michael Almebäck,SWE,D,1.84,86,04-04-88,Stockholm,Club Brugge,Brøndby,2013,Danish
3,3,Khalid Boulahrouz,NED,D,1.83,74,28-12-81,Maassluis,Sporting CP,Brøndby,2013,Danish
4,4,Daniel Stenderup,DEN,D,1.86,71,31-05-89,Copenhagen,B93,Brøndby,2013,Danish
5,5,Martin Albrechtsen,DEN,D,1.88,78,31-03-80,Copenhagen,FC Midtjylland,Brøndby,2013,Danish
6,6,Martin Ørnskov Nielsen,DEN,M,1.84,75,10-10-85,Silkeborg,Viking,Brøndby,2013,Danish
7,7,Thomas Kahlenberg,DEN,M,1.83,72,20-03-83,Hvidovre,Wolfsburg,Brøndby,2013,Danish
8,8,Alexander Szymanowski,ARG,M,1.73,70,13-10-88,Buenos Aires,Recreativo Huelva,Brøndby,2013,Danish
9,9,Simon Makienok,DEN,F,2.01,94,21-11-90,Næstved,HB Køge,Brøndby,2013,Danish
10,10,José Ariel Núñez,PAR,F,1.72,74,12-09-88,Luque,Libertad,Brøndby,2013,Danish
11,11,Kenneth Zohore,DEN,F,1.94,95,31-01-94,Copenhagen,Fiorentina,Brøndby,2013,Danish
12,12,Frederik Holst,DEN,D,1.77,70,24-09-94,Copenhagen,BK Union,Brøndby,2013,Danish
15,15,Mikkel Thygesen,DEN,M,1.87,74,22-10-84,Greve,FC Midtjylland,Brøndby,2013,Danish
16,16,Michael Falkesgaard,DEN,G,1.91,78,09-04-91,Kastrup,None,Brøndby,2013,Danish
17,17,Riza Durmisi,DEN,D,1.68,67,08-01-94,Copenhagen,None,Brøndby,2013,Danish
18,18,Lebogang Phiri,RSA,M,1.76,72,09-11-94,Johannesburg,Bidvest Wits,Brøndby,2013,Danish
19,19,Christian Nørgaard,DEN,M,1.86,75,10-03-94,Copenhagen,Hamburg,Brøndby,2013,Danish
20,20,Dario Dumić,DEN,M,1.88,85,30-01-92,Sarajevo,Norwich C,Brøndby,2013,Danish
21,21,Bram Verbist,BEL,G,1.83,76,05-03-83,Anversa,Cercle Brugge,Brøndby,2013,Danish
22,22,Ferhan Hasani,MKD,M,1.88,80,18-06-90,Tetovo,Wolfsburg,Brøndby,2013,Danish
23,23,Patrick da Silva,DEN,D,1.72,75,23-10-94,Kalundborg,Raklev,Brøndby,2013,Danish
25,25,Kristian Andersen,DEN,M,1.70,64,01-09-94,,AB København,Brøndby,2013,Danish
30,30,Andreas Hansen,DEN,G,1.88,74,03-03-94,,None,Brøndby,2013,Danish
31,31,Andrew Hjulsager,DEN,M,1.77,71,15-01-95,,None,Brøndby,2013,Danish
34,34,Daniel Stückler,DEN,F,1.84,68,13-04-97,,None,Brøndby,2013,Danish
41,80,Quincy Antipas,ZIM,F,1.68,67,20-04-84,Harare,SønderjyskE,Brøndby,2013,Danish
1,1,Frederik Rønnow,DEN,G,1.88,76,04-08-92,,Horsens,Esbjerg,2013,Danish
2,2,Kian Hansen,DEN,D,1.84,74,03-03-89,Grindsted,Nantes,Esbjerg,2013,Danish
3,3,Peter Ankersen,DEN,D,1.80,73,22-09-90,Esbjerg,Rosenborg,Esbjerg,2013,Danish
4,4,Davidson Drobo-Ampem,GHA,D,1.89,82,26-03-88,Accra,St Pauli,Esbjerg,2013,Danish
5,5,Martin Bergvold,DEN,M,1.84,70,20-02-84,Rodovre,FC København,Esbjerg,2013,Danish
6,6,Magnus Lekven,NOR,M,1.77,75,13-01-88,Porsgrunn,Odd,Esbjerg,2013,Danish
7,7,Mikkel Vestergaard,DEN,F,1.86,75,22-11-92,,None,Esbjerg,2013,Danish
8,8,Jeppe Andersen,DEN,M,1.78,75,06-12-92,,Vejle Kolding,Esbjerg,2013,Danish
9,9,Mick van Buren,NED,F,1.84,73,24-08-92,Ridderkerk,Excelsior,Esbjerg,2013,Danish
10,10,Emil Lyng,DEN,F,1.87,88,03-08-89,Kolding,Lausanne-Soirt,Esbjerg,2013,Danish
11,11,Mushaga Bakenga,NOR,F,1.81,75,08-08-92,Trondheim,Club Brugge,Esbjerg,2013,Danish
15,15,Ryan Johnson Laursen,DEN,D,1.85,76,14-04-92,Los Angeles,Lyngby,Esbjerg,2013,Danish
16,16,Jeppe Højbjerg,DEN,G,1.88,78,30-04-95,,Sønderris,Esbjerg,2013,Danish
17,17,Casper Nielsen,DEN,M,1.82,71,29-04-94,Esbjerg,None,Esbjerg,2013,Danish
18,18,Jacob Nielsen,DEN,D,,,17-08-94,,None,Esbjerg,2013,Danish
19,19,Jakob Ankersen,DEN,M,1.82,70,22-09-90,Esbjerg,None,Esbjerg,2013,Danish
20,20,Hans Henrik Andreasen,DEN,M,1.83,72,10-01-79,Janderup,Odense,Esbjerg,2013,Danish
21,21,Jerry Lucena,DEN,M,1.76,68,11-08-80,Esbjerg,Aarhus,Esbjerg,2013,Danish
22,22,Mohammed Fellah,NOR,M,1.67,70,24-05-89,Oslo,Vålerenga,Esbjerg,2013,Danish
23,23,Jonas Knudsen,DEN,D,1.85,72,16-09-92,Esbjerg,None,Esbjerg,2013,Danish
25,25,Michael Jakobsen,DEN,D,1.85,81,02-01-86,Copenhagen,FC København,Esbjerg,2013,Danish
26,26,Jakob Andreasen,DEN,M,1.80,70,25-02-94,,Starup,Esbjerg,2013,Danish
29,29,Jonas Hansen,DEN,D,,,07-08-95,,Tarp,Esbjerg,2013,Danish
30,30,Martin Dúbravka,SVK,G,1.90,83,15-01-89,ilina,MK ilina,Esbjerg,2013,Danish
31,31,Jesper Rasmussen,DEN,M,1.84,73,04-01-92,Esbjerg,SønderjyskE,Esbjerg,2013,Danish
32,32,Martin Puić,AUT,F,1.82,75,24-10-87,Vienna,Brann,Esbjerg,2013,Danish
33,33,Jens Berthel Askou,DEN,D,1.90,85,19-08-82,Videbæk,Vejle,Esbjerg,2013,Danish
35,35,Jonas Jensen,DEN,G,1.88,86,25-10-85,Skive,Skive,Esbjerg,2013,Danish
1,1,Kim Christensen,DEN,G,1.85,81,16-07-79,Fredericia,IFK Göteborg,FC København,2013,Danish
2,2,Lars Jacobsen,DEN,D,1.81,75,20-09-79,Odense,West Ham U,FC København,2013,Danish
3,3,Pierre Bengtsson,SWE,D,1.76,72,12-04-88,Kumla,FC Nordsjælland,FC København,2013,Danish
4,4,Kris Stadsgaard,DEN,D,1.85,78,01-08-85,Copenhagen,Málaga,FC København,2013,Danish
5,5,Olof Mellberg,SWE,D,1.86,81,03-09-77,Amnehärad,Villarreal,FC København,2013,Danish
6,6,Claudemir,BRA,M,1.85,72,27-03-88,Bahia,Vitesse,FC København,2013,Danish
8,8,Thomas Delaney,DEN,M,1.82,71,03-09-91,Frederiksberg,Kjøbenhavns BK,FC København,2013,Danish
9,9,Igor Vetokele,BEL,F,1.73,70,23-03-92,Ostend,Cercle Brugge,FC København,2013,Danish
11,11,Andreas Cornelius,DEN,F,1.92,89,16-03-93,Copenhagen,Cardiff C,FC København,2013,Danish
12,12,Fanendo Adi,NGA,F,1.92,90,10-10-90,Lagos,AS Trenčín,FC København,2013,Danish
15,15,Georg Margreitter,AUT,D,1.86,81,07-11-88,Schruns,Wolverhampton W,FC København,2013,Danish
16,16,Thomas Kristensen,DEN,M,1.88,79,17-04-83,Virum,FC Nordsjælland,FC København,2013,Danish
18,18,Nicolai Jørgensen,DEN,F,1.90,83,15-01-91,Fredericia,Bayer Leverkusen,FC København,2013,Danish
19,19,Rúrik Gíslason,ISL,M,1.84,74,25-02-88,Reykjavík,Odense,FC København,2013,Danish
21,21,Johan Wiland,SWE,G,1.88,78,24-01-81,Borås,IF Elfsborg,FC København,2013,Danish
22,22,Daniel Braaten,NOR,M,1.84,85,25-05-82,Oslo,Toulouse,FC København,2013,Danish
24,24,Youssef Toutouh,DEN,F,1.89,77,06-10-92,Copenhagen,Hvidovre,FC København,2013,Danish
25,25,Christoffer Remmer,DEN,D,1.77,73,16-01-93,Hvidovre,None,FC København,2013,Danish
28,28,Tobias Christensen,DEN,M,1.77,70,04-01-95,,None,FC København,2013,Danish
30,30,Christian Bolaños,CRC,M,1.78,67,17-05-84,San José [CRC],Start,FC København,2013,Danish
31,31,Jakob Busk,DEN,G,1.89,78,12-09-93,Copenhagen,None,FC København,2013,Danish
32,32,Danny Amankwaa,DEN,F,1.76,70,30-01-94,Oagaer,None,FC København,2013,Danish
33,33,Yones Felfel,DEN,F,1.82,70,24-11-95,,None,FC København,2013,Danish
34,34,Mads Aaquist,DEN,M,1.76,63,31-12-94,Herlev,None,FC København,2013,Danish
35,35,Mikkel Wohlgemuth,DEN,M,1.79,74,04-06-95,,None,FC København,2013,Danish
1,1,Jonas Lössl,DEN,G,1.95,89,01-02-89,Kolding,Kolding,FC Midtjylland,2013,Danish
3,3,Kolja Afriyie,GER,D,1.88,85,06-04-82,Flensburg,Energie Cottbus,FC Midtjylland,2013,Danish
5,5,Oluwafemi Ajilore,NGA,M,1.82,73,18-01-85,Lagos,FC Groningen,FC Midtjylland,2013,Danish
6,6,Jesper Juelsgaard,DEN,D,1.82,78,26-01-89,Spjald,Spjald,FC Midtjylland,2013,Danish
