,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
1,1,Karim Zaza,MAR,G,1.85,79,09-01-75,Rabat,RW Essen,Aalborg,2008,Danish
2,2,Michael Jakobsen,DEN,D,1.85,81,02-01-86,Copenhagen,PSV Eindhoven,Aalborg,2008,Danish
4,4,Michael Beauchamp,AUS,D,1.91,85,08-03-81,Sydney,Nürnberg,Aalborg,2008,Danish
5,5,Kjetil Wæhler,NOR,D,1.83,78,16-03-76,Oslo,Vålerenga,Aalborg,2008,Danish
6,6,Steve Olfers,NED,D,1.79,78,25-02-82,Haarlem,Sparta Rotterdam,Aalborg,2008,Danish
7,7,Anders  Due,DEN,F,1.77,68,17-03-82,Nykobing,Vitesse,Aalborg,2008,Danish
8,8,Andreas Johansson,SWE,M,1.79,76,05-07-78,Vanersborg,Wigan Ath,Aalborg,2008,Danish
9,9,Thomas Augustinussen,DEN,F,1.92,84,20-03-81,Svendborg,Aabybro,Aalborg,2008,Danish
11,11,Luton Shelton,JAM,F,1.83,77,11-11-85,Kingston,Vålerenga,Aalborg,2008,Danish
14,14,Jeppe  Curth,DEN,F,1.78,75,21-03-84,Hillerød,Feyenoord,Aalborg,2008,Danish
15,15,Siyabonga  Nomvethe,RSA,F,1.78,74,02-12-77,Kwa Mashu,Orlando  Pirates,Aalborg,2008,Danish
16,16,Kasper Bøgelund,DEN,D,1.80,74,08-10-80,Odense,B Mönchengladbach,Aalborg,2008,Danish
18,18,Cacá,BRA,M,1.71,69,09-10-82,Belo  Horizente,Atlético Mineiro,Aalborg,2008,Danish
19,19,Marcus Tracy,USA,F,1.85,77,02-10-86,Chestnut Hill,Wake Forest Univ,Aalborg,2008,Danish
20,20,Henrik Dalsgaard,DEN,F,1.89,79,27-07-89,Roum,Møldrup/Tostrup,Aalborg,2008,Danish
21,21,Kasper  Risgård,DEN,M,1.85,75,04-01-83,Aars,FC Nordsjælland,Aalborg,2008,Danish
23,23,Thomas  Enevoldsen,DEN,M,1.81,74,27-06-87,Aalborg,None,Aalborg,2008,Danish
24,24,Jens-Kristian  Sørensen,DEN,M,1.88,80,21-03-87,Aalborg,None,Aalborg,2008,Danish
27,27,Patrick Kristensen,DEN,D,1.73,68,28-04-87,Silkeborg,None,Aalborg,2008,Danish
28,28,Emil Haucke,DEN,D,1.90,80,17-01-89,,None,Aalborg,2008,Danish
30,30,Kenneth Stenild Nielsen,DEN,G,1.88,78,11-09-87,Aalborg,None,Aalborg,2008,Danish
31,31,Lasse Nielsen,DEN,D,1.85,74,08-01-88,Aalborg,Nästved,Aalborg,2008,Danish
32,32,Ronnie Schwartz,DEN,F,1.83,74,29-08-89,Ulsted,None,Aalborg,2008,Danish
36,36,Daniel Christensen,DEN,M,1.72,69,19-09-88,,None,Aalborg,2008,Danish
37,37,Simon Sloth,DEN,G,,,19-04-86,,None,Aalborg,2008,Danish
1,1,Steffen Rasmussen,DEN,G,1.80,85,30-09-82,Stenvad,Grenå IF,Aarhus,2008,Danish
2,2,Frederik Krabbe,DEN,D,1.83,79,10-03-88,Aabyhøj,None,Aarhus,2008,Danish
3,3,Mark  Howard,ENG,D,1.86,80,29-01-86,Manchester,Brøndby,Aarhus,2008,Danish
4,4,Kim Madsen,DEN,D,1.88,84,13-02-78,Roskilde,Hansa Rostock,Aarhus,2008,Danish
5,5,Ole Budtz,DEN,D,1.96,82,20-04-79,Hillerod,Kickers Offenbach,Aarhus,2008,Danish
6,6,Ulrik Lindkvist,DEN,D,1.81,82,05-03-81,Randers,FC Midtjylland,Aarhus,2008,Danish
7,7,Lars Pleidrup,DEN,M,1.78,68,13-08-81,Væggerløse,Lolland-Falster Alliancen,Aarhus,2008,Danish
9,9,Dioh Williams,LBR,F,1.84,70,08-01-84,Monrovia,BK Häcken,Aarhus,2008,Danish
10,10,Nando Rafael,GER,F,1.80,79,10-01-84,Luanda,B Mönchengladbach,Aarhus,2008,Danish
11,11,Peter Graulund,DEN,F,1.75,74,20-09-76,Brørup,Helsingborgs IF,Aarhus,2008,Danish
14,14,Jakob Poulsen,DEN,M,1.82,72,07-07-83,Varde,SC Heerenveen,Aarhus,2008,Danish
15,15,Jeremiah White,USA,M,1.73,74,03-04-82,Lansdowne,Gueugnon,Aarhus,2008,Danish
16,16,Dan Thomassen,DEN,D,1.87,78,24-03-81,Aarhus,Vålerenga,Aarhus,2008,Danish
17,17,Benny Feilhaber,USA,M,1.75,68,19-01-85,Rio de Janeiro,Derby Co,Aarhus,2008,Danish
18,18,Arthur Sorin,FRA,D,1.83,73,01-11-85,Laval,Kalmar FF,Aarhus,2008,Danish
19,19,Jens Gjesing,DEN,M,1.87,77,13-01-86,Tilst,None,Aarhus,2008,Danish
20,20,Niels Kristensen,DEN,M,1.80,70,24-04-88,,None,Aarhus,2008,Danish
21,21,Jerry Lucena,DEN,M,1.76,68,11-08-80,Esbjerg,Esbjerg,Aarhus,2008,Danish
22,22,Alexander Jackson Møller,DEN,D,1.82,73,21-01-90,,None,Aarhus,2008,Danish
23,23,Anders Rasmussen,DEN,G,1.86,80,01-06-76,,Viborg,Aarhus,2008,Danish
24,24,Kristian Lassen,DEN,M,1.83,74,19-04-88,,Skovbakken,Aarhus,2008,Danish
25,25,Kasper Povlsen,DEN,M,1.82,74,26-09-89,,None,Aarhus,2008,Danish
27,27,Anders Kure,DEN,D,1.85,76,12-09-85,Aarhus,None,Aarhus,2008,Danish
28,28,Michael Lumb,DEN,D,1.77,70,09-01-88,Aarhus,None,Aarhus,2008,Danish
30,30,Davit Devdariani,GEO,M,1.88,80,28-10-87,,Olimpi Rustavi,Aarhus,2008,Danish
31,31,Jesper Rask,DEN,G,1.96,89,18-07-88,Hørning,None,Aarhus,2008,Danish
32,32,Sanel Kapidić,BIH,F,1.83,76,14-04-90,Sarajevo,None,Aarhus,2008,Danish
34,34,Morten Beck,DEN,F,1.90,89,02-01-88,Aarhus,None,Aarhus,2008,Danish
35,35,Dennis Høegh,DEN,F,1.83,73,21-02-89,Ryomgård,None,Aarhus,2008,Danish
36,36,Jesper Blicher,DEN,M,1.83,,04-10-88,Aarhus,None,Aarhus,2008,Danish
1,1,Michael  Tørnæs,DEN,G,1.87,79,08-01-86,Herlev,None,Brøndby,2008,Danish
2,2,Anders Randrup,DEN,D,1.80,75,16-07-88,Herlev,None,Brøndby,2008,Danish
3,3,Max von Schlebrügge,SWE,D,1.88,80,01-02-77,Stockholm,Anderlecht,Brøndby,2008,Danish
4,4,Daniel Stenderup,DEN,D,1.86,71,31-05-89,Copenhagen,B93,Brøndby,2008,Danish
6,6,Samuel Holmén,SWE,M,1.78,70,28-06-84,Annelund,IF Elfsborg,Brøndby,2008,Danish
7,7,Kasper Lorentzen,DEN,M,1.80,75,19-11-85,Hvidovre,Rosenhøj,Brøndby,2008,Danish
9,9,Alexander Farnerud,SWE,M,1.81,72,01-05-84,Helsingborg,Stuttgart,Brøndby,2008,Danish
11,11,Morten  D Rasmussen,DEN,F,1.85,77,31-01-85,Copenhagen,Aarhus,Brøndby,2008,Danish
13,13,Peter Madsen,DEN,F,1.83,80,26-04-78,Roskilde,Köln,Brøndby,2008,Danish
14,14,David  Williams,AUS,F,1.74,70,26-02-88,Brisbane,Queensland  Roar,Brøndby,2008,Danish
15,15,Jon  Jönsson,SWE,D,1.84,76,08-07-83,Hässleholm,Toulouse,Brøndby,2008,Danish
16,16,Stephan  Andersen,DEN,G,1.90,80,26-11-81,Copenhagen,Charlton Ath,Brøndby,2008,Danish
17,17,Tobias Mikkelsen,DEN,M,1.78,73,18-09-86,Helsingør,Lyngby,Brøndby,2008,Danish
18,18,Nicolaj Agger,DEN,F,1.85,78,23-10-88,Hvidovre,None,Brøndby,2008,Danish
19,19,Remco van der Schaaf,NED,M,1.85,77,28-02-79,Ten Boer,Burnley,Brøndby,2008,Danish
20,20,Stefán Gíslason,ISL,M,1.96,82,15-03-80,Fjarðabyggð,Lyn,Brøndby,2008,Danish
21,21,Thomas  Rasmussen,DEN,M,1.81,74,16-04-77,Frederiksberg,Hansa Rostock,Brøndby,2008,Danish
22,22,Ousman Jallow,GAM,F,1.81,74,21-10-88,,Al-Ain,Brøndby,2008,Danish
23,23,Michael Krohn-Dehli,DEN,M,1.70,71,06-06-83,Copenhagen,Ajax,Brøndby,2008,Danish
24,24,Mikkel Bischoff,DEN,D,1.93,85,03-02-82,Copenhagen,Coventry C,Brøndby,2008,Danish
25,25,Jacob Berthelsen,DEN,D,1.85,80,04-07-86,Jægerspris,Farum,Brøndby,2008,Danish
26,26,Mike Jensen,DEN,M,1.76,75,19-02-88,Rødovre,None,Brøndby,2008,Danish
