,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
1,1,Eugene Galeković,AUS,G,1.86,91,12-06-81,Melbourne,Melbourne Victory,Adelaide United,2011,Australian
2,2,Osama Malik,AUS,M,1.85,73,30-09-90,Adelaide,North Queensland Fury,Adelaide United,2011,Australian
3,3,Nigel Boogaard,AUS,D,1.88,88,14-08-86,Sydney,Central Coast Mariners,Adelaide United,2011,Australian
4,4,Jonathan McKain,AUS,D,1.86,83,21-09-82,Brisbane,Al-Nassr,Adelaide United,2011,Australian
5,5,Daniel Mullen,AUS,D,1.85,80,26-10-89,Adelaide,AIS,Adelaide United,2011,Australian
6,6,Cassio,BRA,D,1.68,71,08-01-80,Rio de Janeiro,Atlético Goianense,Adelaide United,2011,Australian
7,7,Zenon Caravella,AUS,M,1.70,65,17-03-83,Cairns,Gold Coast U,Adelaide United,2011,Australian
8,8,Evgeniy Levchenko,UKR,M,1.87,77,02-01-78,Konstantinovka,Willem II,Adelaide United,2011,Australian
9,9,Sergio van Dijk,NED,F,1.85,88,06-08-82,Assen,Brisbane Roar,Adelaide United,2011,Australian
10,10,Dario Vidoić,AUS,M,1.85,75,08-04-87,Osijek,Nürnberg,Adelaide United,2011,Australian
11,11,Bruce Djite,AUS,F,1.84,84,25-03-87,"Washington, DC",Gold Coast U,Adelaide United,2011,Australian
12,12,Antony Golec,AUS,D,1.91,85,29-05-90,Sydney,Sydney FC,Adelaide United,2011,Australian
13,13,Ricardo da Silva,AUS,M,1.72,79,29-10-83,Torres Vedras,Adelaide C,Adelaide United,2011,Australian
14,14,Cameron Watson,AUS,M,1.82,78,31-05-87,Melbourne,Oakleigh Cannons,Adelaide United,2011,Australian
15,15,Jacob Melling,AUS,M,1.74,72,04-04-95,Adelaide,AIS,Adelaide United,2011,Australian
16,16,Spase Dilevski,AUS,D,1.80,77,13-05-85,Melbourne,Universitatea Craiova,Adelaide United,2011,Australian
17,17,Iain Ramsay,AUS,M,1.80,78,27-02-88,Sydney,Sydney FC,Adelaide United,2011,Australian
18,18,Fabian Barbiero,AUS,M,1.76,72,02-05-84,Adelaide,MetroStars,Adelaide United,2011,Australian
20,20,Mark Birighitti,AUS,G,1.87,84,17-04-91,Perth,AIS,Adelaide United,2011,Australian
