,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
1,1,Eugene Galeković,AUS,G,1.86,91,12-06-81,Melbourne,Melbourne Victory,Adelaide United,2016,Australian
2,2,Michael Marrone,AUS,D,1.80,77,27-01-87,Adelaide,Shanghai Shenxin,Adelaide United,2016,Australian
3,3,Jacopo La Rocca,ITA,D,1.81,72,17-02-84,Rome,Western Sydney W,Adelaide United,2016,Australian
4,4,Dylan McGowan,AUS,D,1.88,80,06-08-91,Adelaide,Hearts,Adelaide United,2016,Australian
5,5,Taylor Regan,AUS,D,1.87,77,16-11-88,Newcastle [AUS],Negeri Sembilan,Adelaide United,2016,Australian
7,7,Kim Jae-Sung,KOR,M,1.80,70,03-10-83,Goyang,Seoul E-Land,Adelaide United,2016,Australian
8,8,Isaías,ESP,M,1.73,71,09-02-87,Sabadell,Ponferradina,Adelaide United,2016,Australian
9,9,Baba Diawara,SEN,F,1.85,79,05-01-88,Dakar,Marítimo,Adelaide United,2016,Australian
10,10,Marcelo Carrusca,ARG,M,1.80,73,09-01-83,La Plata,Galatasaray,Adelaide United,2016,Australian
11,11,Sergio Cirio,ESP,F,1.63,63,09-03-85,Barcelona,L'Hospitalet,Adelaide United,2016,Australian
12,12,Mark Ochieng,AUS,D,1.74,68,09-12-96,Nairobi,AIS,Adelaide United,2016,Australian
13,13,Marc Marino,AUS,F,1.86,74,30-04-96,Adelaide,Melbourne C,Adelaide United,2016,Australian
14,14,George Mells,AUS,M,1.81,69,23-05-97,Melbourne,Southampton,Adelaide United,2016,Australian
15,15,Ben Warland,AUS,D,1.82,79,29-09-96,Gawler,AIS,Adelaide United,2016,Australian
16,16,Jesse Makarounas,AUS,M,1.79,74,18-04-94,Darwin,Melbourne Victory,Adelaide United,2016,Australian
17,17,Nikola Mileusnić,AUS,F,1.80,75,17-07-93,Adelaide,Adelaide C,Adelaide United,2016,Australian
18,18,Riley McGree,AUS,M,1.78,72,02-11-98,,FFSA NTC,Adelaide United,2016,Australian
19,19,Ben Garuccio,AUS,M,1.74,70,15-06-95,Adelaide,Melbourne C,Adelaide United,2016,Australian
20,20,John Hall,AUS,G,1.95,83,23-10-94,Adelaide,None,Adelaide United,2016,Australian
21,21,Tarek Elrich,AUS,D,1.80,75,01-01-87,Sydney,Western Sydney W,Adelaide United,2016,Australian
22,22,Ryan Kitto,AUS,M,1.82,75,09-08-94,Adelaide,Newcastle U Jets,Adelaide United,2016,Australian
23,23,Jordan Elsey,AUS,D,1.87,80,02-03-94,Adelaide,Para Hills,Adelaide United,2016,Australian
24,24,Jordan O'Doherty,AUS,M,1.75,68,14-10-97,Adelaide,Melbourne Knights,Adelaide United,2016,Australian
30,30,Daniel Margush,AUS,G,1.88,80,28-11-97,Adelaide,None,Adelaide United,2016,Australian
41,92,Eli Babalj,AUS,F,1.89,72,21-02-92,Sarajevo,AZ Alkmaar,Adelaide United,2016,Australian
1,1,Michael Theo,AUS,G,1.86,93,11-02-81,Melbourne,Norwich C,Brisbane Roar,2016,Australian
3,3,Luke DeVere,AUS,D,1.86,88,05-11-89,Melbourne,Gyeongnam,Brisbane Roar,2016,Australian
4,4,Daniel Bowles,AUS,D,1.89,75,19-10-91,Melbourne,Adelaide U,Brisbane Roar,2016,Australian
5,5,Corey Brown,AUS,D,1.74,69,07-01-94,Brisbane,AIS,Brisbane Roar,2016,Australian
6,6,Avraam Papadopoulos,GRE,D,1.86,79,03-12-84,Sydney,Júbilo Iwata,Brisbane Roar,2016,Australian
7,7,Thomas Kristensen,DEN,M,1.88,79,17-04-83,Virum,ADO Den Haag,Brisbane Roar,2016,Australian
8,8,Jacob Pepper,AUS,M,1.80,65,08-05-92,New Lambton Heights,Western Sydney W,Brisbane Roar,2016,Australian
9,9,Jamie Maclaren,AUS,F,1.77,73,29-07-93,Melbourne,Perth Glory,Brisbane Roar,2016,Australian
10,10,Brett Holman,AUS,M,1.77,69,27-03-84,Bankstown,Emirates Club,Brisbane Roar,2016,Australian
11,11,Tommy Oar,AUS,M,1.70,64,10-12-91,Southport [AUS],Ipswich T,Brisbane Roar,2016,Australian
13,13,Jade North,AUS,D,1.80,78,07-01-82,Taree,Consadole Sapporo,Brisbane Roar,2016,Australian
15,15,Manuel Arana,ESP,M,1.75,72,03-12-84,Seville,Mallorca,Brisbane Roar,2016,Australian
16,16,Nathan Konstandopoulos,AUS,M,1.78,76,26-06-96,Adelaide,Adelaide U,Brisbane Roar,2016,Australian
17,17,Matt McKay,AUS,M,1.71,65,11-01-83,Brisbane,Changchun Yatai,Brisbane Roar,2016,Australian
19,19,Jack Hingert,AUS,D,1.76,71,26-09-90,Croydon,Dandenong Thunder,Brisbane Roar,2016,Australian
20,20,Shannon Brady,AUS,M,1.74,64,21-06-96,Gold Coast,None,Brisbane Roar,2016,Australian
21,21,Jamie Young,ENG,G,1.80,83,25-08-85,Brisbane,Hayes & Yeading U,Brisbane Roar,2016,Australian
22,22,Thomas Broich,GER,M,1.82,76,29-01-81,Munich,Nürnberg,Brisbane Roar,2016,Australian
24,24,Connor O'Toole,AUS,D,1.75,65,04-07-97,Sydney,Adelaide U,Brisbane Roar,2016,Australian
25,25,Kye Rowles,AUS,D,1.83,82,19-05-98,Southport [AUS],Palm Beach,Brisbane Roar,2016,Australian
26,26,Nicholas D'Agostino,AUS,F,1.75,70,25-02-98,Sydney,QAS,Brisbane Roar,2016,Australian
28,28,Brandon Borrello,AUS,F,1.78,79,25-07-95,Adelaide,None,Brisbane Roar,2016,Australian
29,29,Joe Caletti,AUS,M,1.70,65,14-09-98,Sydney,AIS,Brisbane Roar,2016,Australian
33,33,Joey Katebian,AUS,F,1.77,72,09-11-95,Melbourne,Melbourne Victory,Brisbane Roar,2016,Australian
41,43,Tomislav Bilić,AUS,G,1.90,80,01-09-97,,None,Brisbane Roar,2016,Australian
42,46,Cameron Crestani,AUS,D,1.74,65,18-04-96,Stanthorpe,None,Brisbane Roar,2016,Australian
43,50,Dane Ingham,NZL,D,1.86,70,08-06-99,Lismore,None,Brisbane Roar,2016,Australian
1,1,Ivan Necevski,AUS,G,1.90,90,25-02-80,Sydney,Sydney FC,Central Coast Mariners,2016,Australian
2,2,Storm Roux,NZL,D,1.81,71,13-01-93,Somerset West,Perth Glory,Central Coast Mariners,2016,Australian
3,3,Scott Galloway,AUS,D,1.72,70,10-04-95,Perth,Melbourne Victory,Central Coast Mariners,2016,Australian
4,4,Jacob Poscoliero,AUS,D,1.75,67,11-04-90,Wollongong,Blacktown C,Central Coast Mariners,2016,Australian
5,5,Harry Ascroft,AUS,D,1.83,75,01-07-95,Sydney,VVV Venlo,Central Coast Mariners,2016,Australian
6,6,Blake Powell,AUS,M,1.76,73,18-04-91,Sydney,Wellington Phoenix,Central Coast Mariners,2016,Australian
7,7,Fábio Ferreira,POR,M,1.78,69,03-05-89,Barreiro,Adelaide U,Central Coast Mariners,2016,Australian
8,8,Nick Montgomery,SCO,M,1.75,74,28-10-81,Leeds,Sheffield U,Central Coast Mariners,2016,Australian
9,9,Roy O'Donovan,IRL,F,1.69,64,10-08-85,Cork,Mitra Kukar,Central Coast Mariners,2016,Australian
10,10,Mickaël Tavares,SEN,M,1.86,78,25-10-82,Villeneuve-St-Georges,Sydney FC,Central Coast Mariners,2016,Australian
11,11,Connor Pain,AUS,F,1.75,68,11-11-93,Hong Kong,Melbourne Victory,Central Coast Mariners,2016,Australian
12,12,Trent Buhagiar,AUS,F,1.78,65,27-02-98,Gosford,None,Central Coast Mariners,2016,Australian
13,13,Kwabena Appiah-Kubi,NZL,F,1.80,70,18-10-92,Auckland,Wellington Phoenix,Central Coast Mariners,2016,Australian
14,14,Adam Berry,AUS,M,1.75,70,20-02-97,Blacktown,Leeds U,Central Coast Mariners,2016,Australian
16,16,Liam Rose,AUS,M,1.75,73,07-04-97,Baulkham Hills,AIS,Central Coast Mariners,2016,Australian
17,17,Josh Bingham,AUS,M,1.82,81,27-12-94,Shellharbour,South Coast Wolves,Central Coast Mariners,2016,Australian
19,19,Jacques Faty,SEN,D,1.83,75,25-02-84,Villeneuve-st-Georges,Sydney FC,Central Coast Mariners,2016,Australian
20,20,Paul Izzo,AUS,G,1.83,80,06-01-95,Adelaide,Adelaide U,Central Coast Mariners,2016,Australian
21,21,Michael Neill,AUS,D,1.76,72,04-07-94,Sydney,Sutherland Sharks,Central Coast Mariners,2016,Australian
22,22,Jake McGing,AUS,D,1.84,73,22-05-94,Sydney,Marconi Stallions,Central Coast Mariners,2016,Australian
