,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
1,1,Eugene Galeković,AUS,G,1.86,91,12-06-81,Melbourne,Melbourne Victory,Adelaide United,2013,Australian
2,2,Michael Marrone,AUS,D,1.80,77,27-01-87,Adelaide,Shanghai Shenxin,Adelaide United,2013,Australian
3,3,Nigel Boogaard,AUS,D,1.88,88,14-08-86,Sydney,Central Coast Mariners,Adelaide United,2013,Australian
4,4,Jonathan McKain,AUS,D,1.86,83,21-09-82,Brisbane,Al-Nassr,Adelaide United,2013,Australian
5,5,Osama Malik,AUS,M,1.85,73,30-09-90,Adelaide,North Queensland Fury,Adelaide United,2013,Australian
6,6,Cássio,BRA,D,1.68,71,08-01-80,Rio de Janeiro,Atlético Goianense,Adelaide United,2013,Australian
7,7,Jerónimo Morales Neumann,ARG,F,1.72,70,03-06-86,Godoy Cruz,Independiente Rivadavia,Adelaide United,2013,Australian
8,8,Isaías,ESP,M,1.73,71,09-02-87,Sabadell,Ponferradina,Adelaide United,2013,Australian
9,9,Sergio Cirio,ESP,F,1.63,63,09-03-85,Barcelona,L'Hospitalet,Adelaide United,2013,Australian
10,10,Marcelo Carrusca,ARG,M,1.80,73,09-01-83,La Plata,Galatasaray,Adelaide United,2013,Australian
11,11,Bruce Djite,AUS,F,1.84,84,25-03-87,"Washington, DC",Gold Coast U,Adelaide United,2013,Australian
14,14,Cameron Watson,AUS,M,1.82,78,31-05-87,Melbourne,Oakleigh Cannons,Adelaide United,2013,Australian
15,15,Jacob Melling,AUS,M,1.74,72,04-04-95,Adelaide,AIS,Adelaide United,2013,Australian
16,16,Daniel Bowles,AUS,D,1.89,75,19-10-91,Melbourne,Gold Coast U,Adelaide United,2013,Australian
17,17,Awer Mabil,AUS,M,1.79,65,15-09-95,Kakuma,Campbelltown C,Adelaide United,2013,Australian
18,18,Michael Zullo,AUS,D,1.70,62,11-09-88,Brisbane,FC Utrecht,Adelaide United,2013,Australian
19,19,Jake Barker-Daish,AUS,M,1.79,74,07-05-93,Melbourne,Gold Coast U,Adelaide United,2013,Australian
20,20,Paul Izzo,AUS,G,1.83,80,06-01-95,Adelaide,AIS,Adelaide United,2013,Australian
21,21,Tarek Elrich,AUS,D,1.80,75,01-01-87,Sydney,Western Sydney W,Adelaide United,2013,Australian
22,22,Fábio Ferreira,POR,M,1.78,69,03-05-89,Barreiro,Dulwich Hill,Adelaide United,2013,Australian
23,23,Jordan Elsey,AUS,D,1.87,80,02-03-94,Adelaide,Para Hills,Adelaide United,2013,Australian
25,25,Ryan Kitto,AUS,M,1.82,75,09-08-94,Adelaide,Birkalla,Adelaide United,2013,Australian
26,26,Anthony Costa,AUS,F,1.83,75,01-05-94,Adelaide,Adelaide C,Adelaide United,2013,Australian
30,30,John Hall,AUS,G,1.95,83,23-10-94,Adelaide,None,Adelaide United,2013,Australian
31,31,Ryan Griffiths,AUS,F,1.77,61,21-08-81,Sydney,Beijing Baxy,Adelaide United,2013,Australian
32,32,Nathan Konstandopoulos,AUS,M,1.78,76,26-06-96,Adelaide,Adelaide Olympic,Adelaide United,2013,Australian
1,1,Michael Theo,AUS,G,1.86,93,11-02-81,Melbourne,Norwich C,Brisbane Roar,2013,Australian
2,2,Matthew Smith,AUS,D,1.80,73,15-10-82,Chichester,Brisbane Strikers,Brisbane Roar,2013,Australian
3,3,Shane Stefanutto,AUS,D,1.77,78,12-01-80,Atherton,North Queensland Fury,Brisbane Roar,2013,Australian
5,5,Ivan Franjić,AUS,D,1.80,77,10-09-87,Melbourne,Oakleigh Cannons,Brisbane Roar,2013,Australian
7,7,Besart Berisha,ALB,F,1.85,76,29-07-85,Pritina,Arminia Bielefeld,Brisbane Roar,2013,Australian
8,8,Steven Lutica,AUS,M,1.72,68,12-04-91,Canberra,Adelaide U,Brisbane Roar,2013,Australian
10,10,Henrique,BRA,M,1.67,62,09-05-85,São Paulo,América Mineiro,Brisbane Roar,2013,Australian
11,11,Liam Miller,IRL,M,1.70,66,13-02-81,Cork,Perth Glory,Brisbane Roar,2013,Australian
12,12,Julius Davies,SLE,F,1.65,64,04-09-94,Monrovia,Melbourne Victory,Brisbane Roar,2013,Australian
13,13,Jade North,AUS,D,1.80,78,07-01-82,Taree,Consadole Sapporo,Brisbane Roar,2013,Australian
14,14,Diogo Ferreira,AUS,D,1.79,69,05-10-89,Footscray,Melbourne Victory,Brisbane Roar,2013,Australian
15,15,James Donachie,AUS,D,1.88,84,14-05-93,Sunnybank,QAS,Brisbane Roar,2013,Australian
16,16,Jean Carlos Solórzano,CRC,F,1.80,75,08-01-88,Alajuela,Puntarenas,Brisbane Roar,2013,Australian
17,17,Matt McKay,AUS,M,1.71,65,11-01-83,Brisbane,Changchun Yatai,Brisbane Roar,2013,Australian
18,18,Luke Brattan,AUS,M,1.75,65,08-03-90,Hull,Rochedale R,Brisbane Roar,2013,Australian
19,19,Jack Hingert,AUS,D,1.76,71,26-09-90,London,Dandenong Thunder,Brisbane Roar,2013,Australian
20,20,Matt Acton,AUS,G,1.85,89,03-06-92,Townsville,QAS,Brisbane Roar,2013,Australian
22,22,Thomas Broich,GER,M,1.82,76,29-01-81,Munich,Nürnberg,Brisbane Roar,2013,Australian
23,23,Dimitri Petratos,AUS,M,1.76,80,10-11-92,Sydney,Kelantan,Brisbane Roar,2013,Australian
25,25,George Lambadaridis,AUS,M,1.85,69,23-04-92,Melbourne,Club Brugge,Brisbane Roar,2013,Australian
26,26,Corey Brown,AUS,D,1.74,69,07-01-94,Brisbane,AIS,Brisbane Roar,2013,Australian
27,27,Devante Clut,AUS,M,1.70,70,16-10-95,Sydney,Parramatta FC,Brisbane Roar,2013,Australian
28,28,Brandon Borrello,AUS,F,1.78,79,25-07-95,Adelaide,None,Brisbane Roar,2013,Australian
30,30,Ben Litfin,AUS,M,1.68,65,25-03-95,Gold Coast,None,Brisbane Roar,2013,Australian
33,33,Fraser Chalmers,AUS,G,1.91,88,09-03-95,Sydney,None,Brisbane Roar,2013,Australian
34,34,Patrick Theodore,AUS,F,1.73,62,16-02-92,Brisbane,Wynnum District,Brisbane Roar,2013,Australian
35,35,Jai Ingham,AUS,M,1.78,76,14-08-93,Lismore,Olympic FC,Brisbane Roar,2013,Australian
1,1,Justin Pasfield,AUS,G,1.89,78,30-05-85,Wollongong,North Queensland Fury,Central Coast Mariners,2013,Australian
3,3,Joshua Rose,AUS,D,1.78,76,16-12-81,Rockhampton,Universitatea Craiova,Central Coast Mariners,2013,Australian
4,4,Marcel Seip,NED,D,1.82,78,05-04-82,Winschoten,VVV Venlo,Central Coast Mariners,2013,Australian
5,5,Zachary Anderson,AUS,M,1.89,88,30-04-91,Ayr [AUS],Gold Coast U,Central Coast Mariners,2013,Australian
6,6,Brent Griffiths,AUS,D,1.85,80,24-03-90,Stoke-on-Trent,Wellington Phoenix,Central Coast Mariners,2013,Australian
7,7,John Hutchinson,AUS,M,1.79,78,29-12-79,Morwell,Manly U,Central Coast Mariners,2013,Australian
8,8,Nick Montgomery,SCO,M,1.75,74,28-10-81,Leeds,Sheffield U,Central Coast Mariners,2013,Australian
9,9,Mitchell Duke,AUS,F,1.82,81,18-01-91,Liverpool [AUS],Parramatta Eagles,Central Coast Mariners,2013,Australian
10,10,Marcos Flores,ARG,M,1.86,76,23-10-85,Reconquista,Melbourne Victory,Central Coast Mariners,2013,Australian
11,11,Nicholas Fitzgerald,AUS,F,1.75,69,13-02-92,Wahroonga,Brisbane Roar,Central Coast Mariners,2013,Australian
