,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
1,1,Eugene Galeković,AUS,G,1.86,91,12-06-81,Melbourne,Melbourne Victory,Adelaide United,2015,Australian
2,2,Michael Marrone,AUS,D,1.80,77,27-01-87,Adelaide,Shanghai Shenxin,Adelaide United,2015,Australian
3,3,Jacopo La Rocca,ITA,D,1.81,72,17-02-84,Rome,Western Sydney W,Adelaide United,2015,Australian
4,4,Dylan McGowan,AUS,D,1.88,80,06-08-91,Adelaide,Hearts,Adelaide United,2015,Australian
6,6,Stefan Mauk,AUS,M,1.74,64,12-10-95,Bedford Park,Melbourne C,Adelaide United,2015,Australian
7,7,Pablo Sánchez,ESP,F,1.72,67,24-01-83,Cádiz,Lugo,Adelaide United,2015,Australian
8,8,Isaías,ESP,M,1.73,71,09-02-87,Sabadell,Ponferradina,Adelaide United,2015,Australian
9,9,Sergio Cirio,ESP,F,1.63,63,09-03-85,Barcelona,L'Hospitalet,Adelaide United,2015,Australian
10,10,Marcelo Carrusca,ARG,M,1.80,73,09-01-83,La Plata,Galatasaray,Adelaide United,2015,Australian
11,11,Bruce Djite,AUS,F,1.84,84,25-03-87,"Washington, DC",Gold Coast U,Adelaide United,2015,Australian
12,12,Mark Ochieng,AUS,D,1.74,68,09-12-96,Nairobi,AIS,Adelaide United,2015,Australian
13,13,Dylan Smith,AUS,F,1.76,75,17-05-96,Adelaide,AIS,Adelaide United,2015,Australian
14,14,George Mells,AUS,M,1.81,69,23-05-97,Melbourne,Southampton,Adelaide United,2015,Australian
15,15,Ben Warland,AUS,D,1.82,79,29-09-96,Gawler,AIS,Adelaide United,2015,Australian
16,16,Craig Goodwin,AUS,M,1.93,83,16-12-91,Adelaide,Newcastle U Jets,Adelaide United,2015,Australian
17,17,Mate Dugandić,AUS,F,1.74,68,22-10-89,Melbourne,Melbourne C,Adelaide United,2015,Australian
19,19,Eli Babalj,AUS,F,1.89,72,21-02-92,Sarajevo,AZ Alkmaar,Adelaide United,2015,Australian
20,20,John Hall,AUS,G,1.95,83,23-10-94,Adelaide,None,Adelaide United,2015,Australian
21,21,Tarek Elrich,AUS,D,1.80,75,01-01-87,Sydney,Western Sydney W,Adelaide United,2015,Australian
23,23,Jordan Elsey,AUS,D,1.87,80,02-03-94,Adelaide,Para Hills,Adelaide United,2015,Australian
24,24,Bruce Kamau,AUS,M,1.75,67,28-03-95,Nairobi,Adelaide Olympic,Adelaide United,2015,Australian
25,25,Ruon Tongyik,AUS,D,1.85,80,28-12-96,,None,Adelaide United,2015,Australian
26,26,Jordan Pudler,AUS,M,,,21-12-96,,None,Adelaide United,2015,Australian
28,28,Antoni Trimboli,AUS,F,1.75,70,30-07-96,,Eastern U,Adelaide United,2015,Australian
30,30,Daniel Margush,AUS,G,1.88,80,28-11-97,Adelaide,None,Adelaide United,2015,Australian
41,80,John Solari,AUS,G,1.91,85,15-02-94,Adelaide,Newcastle U Jets,Adelaide United,2015,Australian
1,1,Michael Theo,AUS,G,1.86,93,11-02-81,Melbourne,Norwich C,Brisbane Roar,2015,Australian
3,3,Shane Stefanutto,AUS,D,1.77,78,12-01-80,Atherton,North Queensland Fury,Brisbane Roar,2015,Australian
5,5,Corey Brown,AUS,D,1.74,69,07-01-94,Brisbane,AIS,Brisbane Roar,2015,Australian
6,6,Jérôme Polenz,GER,D,1.83,73,07-11-86,Berlin,Sarpsborg 08,Brisbane Roar,2015,Australian
7,7,Miguel Angel Corona,ESP,M,1.75,79,12-02-81,Talavera,Almería,Brisbane Roar,2015,Australian
8,8,Steven Lutica,AUS,M,1.72,68,12-04-91,Canberra,Adelaide U,Brisbane Roar,2015,Australian
9,9,Jamie Maclaren,AUS,F,1.77,73,29-07-93,Melbourne,Perth Glory,Brisbane Roar,2015,Australian
10,10,Henrique,BRA,F,1.67,62,09-05-85,São Paulo,América Mineiro,Brisbane Roar,2015,Australian
11,11,Jean Carlos Solórzano,CRC,F,1.80,75,08-01-88,Alajuela,Puntarenas,Brisbane Roar,2015,Australian
13,13,Jade North,AUS,D,1.80,78,07-01-82,Taree,Consadole Sapporo,Brisbane Roar,2015,Australian
14,14,Daniel Bowles,AUS,D,1.89,75,19-10-91,Melbourne,Adelaide U,Brisbane Roar,2015,Australian
15,15,James Donachie,AUS,D,1.88,84,14-05-93,Sunnybank,QAS,Brisbane Roar,2015,Australian
16,16,Devante Clut,AUS,M,1.70,70,16-10-95,Sydney,Parramatta FC,Brisbane Roar,2015,Australian
17,17,Matt McKay,AUS,M,1.71,65,11-01-83,Brisbane,Changchun Yatai,Brisbane Roar,2015,Australian
18,18,Javi Hervás,ESP,M,1.76,78,09-06-89,Córdoba,Sevilla,Brisbane Roar,2015,Australian
19,19,Jack Hingert,AUS,D,1.76,71,26-09-90,Croydon,Dandenong Thunder,Brisbane Roar,2015,Australian
20,20,Shannon Brady,AUS,M,1.74,64,21-06-96,Gold Coast,None,Brisbane Roar,2015,Australian
21,21,Jamie Young,ENG,G,1.80,83,25-08-85,Brisbane,Hayes & Yeading U,Brisbane Roar,2015,Australian
22,22,Thomas Broich,GER,M,1.82,76,29-01-81,Munich,Nürnberg,Brisbane Roar,2015,Australian
23,23,Dimitri Petratos,AUS,M,1.76,80,10-11-92,Sydney,Kelantan,Brisbane Roar,2015,Australian
24,24,Tommy Oar,AUS,M,1.70,64,10-12-91,Southport [AUS],Ipswich T,Brisbane Roar,2015,Australian
26,26,Nicholas D'Agostino,AUS,F,1.75,70,25-02-98,Sydney,QAS,Brisbane Roar,2015,Australian
28,28,Brandon Borrello,AUS,F,1.78,79,25-07-95,Adelaide,None,Brisbane Roar,2015,Australian
29,29,Joe Caletti,AUS,M,1.70,65,14-09-98,Sydney,AIS,Brisbane Roar,2015,Australian
33,33,Luke DeVere,AUS,D,1.86,88,05-11-89,Melbourne,Gyeongnam,Brisbane Roar,2015,Australian
36,36,Andre Jannese,AUS,G,1.76,69,28-10-96,Prosperpine,AIS,Brisbane Roar,2015,Australian
1,1,Paul Izzo,AUS,G,1.83,80,06-01-95,Adelaide,Adelaide U,Central Coast Mariners,2015,Australian
2,2,Storm Roux,NZL,D,1.81,71,13-01-93,Somerset West,Perth Glory,Central Coast Mariners,2015,Australian
3,3,Joshua Rose,AUS,D,1.78,76,16-12-81,Rockhampton,Universitatea Craiova,Central Coast Mariners,2015,Australian
4,4,Jacob Poscoliero,AUS,D,1.75,67,11-04-90,Wollongong,Blacktown C,Central Coast Mariners,2015,Australian
5,5,Harry Ascroft,AUS,D,1.83,75,01-07-95,Sydney,VVV Venlo,Central Coast Mariners,2015,Australian
6,6,Mitch Austin,AUS,D,1.88,79,03-04-91,Sydney,Cambridge U,Central Coast Mariners,2015,Australian
7,7,Fábio Ferreira,POR,M,1.78,69,03-05-89,Barreiro,Adelaide U,Central Coast Mariners,2015,Australian
8,8,Nick Montgomery,SCO,M,1.75,74,28-10-81,Leeds,Sheffield U,Central Coast Mariners,2015,Australian
9,9,Roy O'Donovan,IRL,F,1.69,64,10-08-85,Cork,Mitra Kukar,Central Coast Mariners,2015,Australian
10,10,Luis García,ESP,F,1.77,74,24-06-78,Badalona,Atlético de Kolkata,Central Coast Mariners,2015,Australian
12,12,Trent Buhagiar,AUS,F,1.78,65,27-02-98,Gosford,None,Central Coast Mariners,2015,Australian
13,13,Alistair Bray,ENG,G,1.86,80,23-04-93,,Bentleigh Greens,Central Coast Mariners,2015,Australian
14,14,Danny Heffernan,ENG,M,1.85,75,25-05-87,Bolton,Heidelberg U,Central Coast Mariners,2015,Australian
15,15,Brad McDonald,AUS,D,1.71,70,17-02-90,Kudijip,Manly U,Central Coast Mariners,2015,Australian
16,16,Liam Rose,AUS,M,1.75,73,07-04-97,Baulkham Hills,AIS,Central Coast Mariners,2015,Australian
17,17,Francesco Stella,AUS,M,1.82,77,25-07-91,Melbourne,Avondale,Central Coast Mariners,2015,Australian
19,19,Josh Bingham,AUS,M,1.82,81,27-12-94,Shellharbour,South Coast Wolves,Central Coast Mariners,2015,Australian
21,21,Michael Neill,AUS,D,1.76,72,04-07-94,Sydney,Sutherland Sharks,Central Coast Mariners,2015,Australian
22,22,Jake McGing,AUS,D,1.84,73,22-05-94,Sydney,Marconi Stallions,Central Coast Mariners,2015,Australian
23,23,Tomislav Uskok,AUS,D,1.96,86,22-06-91,Melbourne,Melbourne Knights,Central Coast Mariners,2015,Australian
24,24,Jake Adelson,AUS,D,1.85,78,11-01-96,,Western Sydney W,Central Coast Mariners,2015,Australian
25,25,Adam Berry,AUS,M,1.75,70,20-02-97,Blacktown,Leeds U,Central Coast Mariners,2015,Australian
26,26,Brian Jamba,AUS,D,1.68,65,06-01-96,,None,Central Coast Mariners,2015,Australian
28,28,Matthew Fletcher,AUS,F,1.83,76,01-06-92,Sydney,Hull C,Central Coast Mariners,2015,Australian
30,30,Adam Pearce,AUS,G,1.98,76,08-01-97,,None,Central Coast Mariners,2015,Australian
40,40,Tom Heward-Belle,AUS,G,1.92,80,11-03-97,Sydney,Western Sydney W,Central Coast Mariners,2015,Australian
1,1,Thomas Sørensen,DEN,G,1.96,89,12-06-76,Fredericia,Stoke C,Melbourne City,2015,Australian
2,2,Alex Wilkinson,AUS,D,1.87,85,13-08-84,Sydney,Jeonbuk Hyundai Motors,Melbourne City,2015,Australian
3,3,Aaron Hughes,NIR,D,1.83,72,08-11-79,Magherafelt,Brighton & HA,Melbourne City,2015,Australian
4,4,Connor Chapman,AUS,D,1.70,70,31-10-94,Liverpool [AUS],Newcastle U Jets,Melbourne City,2015,Australian
5,5,Ivan Franjić,AUS,D,1.80,77,10-09-87,Melbourne,Torpedo Moscow,Melbourne City,2015,Australian
7,7,Corey Gameiro,AUS,F,1.76,67,07-02-93,Wollongong,Sydney FC,Melbourne City,2015,Australian
8,8,Aaron Mooy,AUS,M,1.73,68,15-09-90,Sydney,Western Sydney W,Melbourne City,2015,Australian
9,9,Harry Novillo,FRA,M,1.82,80,11-02-92,Lyon,Clermont,Melbourne City,2015,Australian
11,11,Michael Zullo,AUS,D,1.70,62,11-09-88,Brisbane,FC Utrecht,Melbourne City,2015,Australian
14,14,James Brown,AUS,M,1.80,76,19-02-90,Sydney,Newcastle U Jets,Melbourne City,2015,Australian
16,16,Jason Trifiro,AUS,M,1.73,70,03-06-88,Sydney,Western Sydney W,Melbourne City,2015,Australian
17,17,Wade Dekker,AUS,F,1.82,70,21-04-94,Melbourne,Northcote C,Melbourne City,2015,Australian
18,18,Paulo Retre,AUS,M,1.70,63,04-03-93,Melbourne,Melbourne Victory,Melbourne City,2015,Australian
19,19,Ben Garuccio,AUS,M,1.74,70,15-06-95,Adelaide,AIS,Melbourne City,2015,Australian
20,20,Dean Bouzanis,AUS,G,1.85,84,02-10-90,Sydney,Western Sydney W,Melbourne City,2015,Australian
22,22,Jack Clisby,AUS,D,1.80,72,16-02-92,Perth,Perth Glory,Melbourne City,2015,Australian
23,23,Bruno Fornaroli,URU,F,1.74,68,07-09-87,Salto,Danubio,Melbourne City,2015,Australian
24,24,Patrick Kisnorbo,AUS,D,1.88,74,24-03-81,Melbourne,Leeds U,Melbourne City,2015,Australian
25,25,Jacob Melling,AUS,M,1.74,72,04-04-95,Adelaide,Adelaide U,Melbourne City,2015,Australian
26,26,Marc Marino,AUS,F,1.86,74,30-04-96,Adelaide,AIS,Melbourne City,2015,Australian
27,27,Nicholas Fitzgerald,AUS,F,1.75,69,13-02-92,Wahroonga,Central Coast Mariners,Melbourne City,2015,Australian
28,28,Steve Kuzmanovski,AUS,F,1.74,64,04-01-97,Sydney,Western Sydney W,Melbourne City,2015,Australian
29,29,Anthony Caceres,AUS,M,1.73,67,29-09-92,,Manchester C,Melbourne City,2015,Australian
33,33,Osama Malik,AUS,D,1.85,73,30-09-90,Adelaide,Adelaide U,Melbourne City,2015,Australian
34,34,Stefan Zinni,AUS,F,1.83,71,06-07-96,,South Melbourne,Melbourne City,2015,Australian
36,36,Matt Millar,AUS,D,1.76,72,23-08-96,,None,Melbourne City,2015,Australian
39,39,Ali Eyigün,AUS,M,,,26-09-97,,Pascoe Vale,Melbourne City,2015,Australian
41,50,Alex Pavlidis,AUS,G,1.90,83,11-03-93,,Pascoe Vale,Melbourne City,2015,Australian
1,1,Danny Vukovic,AUS,G,1.87,96,27-03-85,Sydney,Perth Glory,Melbourne Victory,2015,Australian
2,2,Jason Geria,AUS,D,1.78,70,10-05-93,Canberra,Brisbane Roar,Melbourne Victory,2015,Australian
3,3,Scott Galloway,AUS,D,1.72,70,10-04-95,Perth,AIS,Melbourne Victory,2015,Australian
4,4,Nick Ansell,AUS,D,1.88,80,02-02-94,Melbourne,VIS,Melbourne Victory,2015,Australian
5,5,Danijel Georgijevski,MKD,D,1.79,75,18-08-87,Blacktown,Steaua Bucureşti,Melbourne Victory,2015,Australian
6,6,Leigh Broxham,AUS,M,1.69,70,13-01-88,Melbourne,VIS,Melbourne Victory,2015,Australian
7,7,Guilherme Finkler,BRA,M,1.84,79,24-09-85,Caxias do Sul,Criciúma,Melbourne Victory,2015,Australian
8,8,Besart Berisha,ALB,F,1.85,76,29-07-85,Pritina,Brisbane Roar,Melbourne Victory,2015,Australian
9,9,Kosta Barbarouses,NZL,F,1.71,70,19-02-90,Wellington,Alania Vladikavkaz,Melbourne Victory,2015,Australian
10,10,Archie Thompson,AUS,F,1.74,70,23-10-78,Otorohanga,Lierse,Melbourne Victory,2015,Australian
11,11,Connor Pain,AUS,F,1.75,68,11-11-93,Hong Kong,Bentleigh Greens,Melbourne Victory,2015,Australian
13,13,Oliver Bozanic,AUS,M,1.83,76,08-01-89,Sydney,Luzern,Melbourne Victory,2015,Australian
14,14,Fahid Ben Khalfallah,TUN,M,1.74,68,09-10-82,Péronne,Troyes,Melbourne Victory,2015,Australian
15,15,Giancarlo Gallifuoco,AUS,D,1.83,74,12-01-94,Sydney,Swansea C,Melbourne Victory,2015,Australian
16,16,Rashid Mahazi,AUS,M,1.78,76,20-04-92,Melbourne,Northcote C,Melbourne Victory,2015,Australian
17,17,Mathieu Delpierre,FRA,D,1.93,86,26-04-81,Nancy,FC Utrecht,Melbourne Victory,2015,Australian
18,18,Dylan Murnane,AUS,D,1.78,74,18-01-95,Melbourne,Port Melbourne Sharks,Melbourne Victory,2015,Australian
19,19,George Howard,AUS,F,1.93,82,08-10-96,Rotherham,Box Hill U,Melbourne Victory,2015,Australian
