,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
1,1,Gorka Iraizoz,ESP,G,1.91,81,06-03-81,Pamplona,Espanyol,Athletic Bilbao,2015,Spanish
2,2,Eneko Bóveda,ESP,D,1.80,77,14-12-88,Bilbao,Eibar,Athletic Bilbao,2015,Spanish
3,3,Gorka Elustondo,ESP,M,1.82,73,18-03-87,Beasain,Real Sociedad,Athletic Bilbao,2015,Spanish
4,4,Aymeric Laporte,FRA,D,1.89,85,27-05-94,Agen,Athletic Bilbao B,Athletic Bilbao,2015,Spanish
5,5,Javier Eraso,ESP,M,1.80,71,22-03-90,Pamplona,Leganés,Athletic Bilbao,2015,Spanish
6,6,Mikel San José,ESP,D,1.83,78,30-05-89,Pamplona,Liverpool,Athletic Bilbao,2015,Spanish
7,7,Beñat,ESP,M,1.75,72,19-02-87,Igorre,Betis,Athletic Bilbao,2015,Spanish
8,8,Ander Iturraspe,ESP,M,1.87,73,08-03-89,Abadiño,Athletic Bilbao B,Athletic Bilbao,2015,Spanish
10,10,Óscar de Marcos,ESP,M,1.80,73,14-04-89,Vitoria,Alavés,Athletic Bilbao,2015,Spanish
11,11,Ibai Gómez,ESP,F,1.79,73,11-11-89,Bilbao,Sestao River,Athletic Bilbao,2015,Spanish
13,13,Iago Herrerín,ESP,G,1.86,90,25-01-88,Bilbao,Athletic Bilbao B,Athletic Bilbao,2015,Spanish
14,14,Markel Susaeta,ESP,M,1.79,68,14-12-87,Eibar,Athletic Bilbao B,Athletic Bilbao,2015,Spanish
15,15,Iñaki Williams,ESP,F,1.86,71,15-06-94,Bilbao,Athletic Bilbao B,Athletic Bilbao,2015,Spanish
16,16,Xabier Etxeita,ESP,M,1.85,79,31-10-87,Zornotza,Elche,Athletic Bilbao,2015,Spanish
17,17,Mikel Rico,ESP,M,1.78,75,01-11-84,Cruces,Granada,Athletic Bilbao,2015,Spanish
18,18,Carlos Gurpegi,ESP,M,1.81,77,19-08-80,Pamplona,Athletic Bilbao B,Athletic Bilbao,2015,Spanish
19,19,Iker Muniain,ESP,F,1.68,62,19-12-92,Iruñea,Athletic Bilbao B,Athletic Bilbao,2015,Spanish
20,20,Aritz Aduriz,ESP,F,1.77,75,11-02-81,San Sebastián,Valencia,Athletic Bilbao,2015,Spanish
21,21,Borja Viguera,ESP,F,1.84,80,26-03-87,Logroño,Alavés,Athletic Bilbao,2015,Spanish
22,22,Raúl García,ESP,M,1.83,80,11-07-86,Pamplona,Atlético Madrid,Athletic Bilbao,2015,Spanish
24,24,Mikel Balenziaga,ESP,D,1.79,74,29-02-88,Zumárraga,Valladolid,Athletic Bilbao,2015,Spanish
25,25,Sabin Merino,ESP,F,1.87,78,04-01-92,Urduliz,Athletic Bilbao B,Athletic Bilbao,2015,Spanish
