,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
1,1,Julián,ESP,G,1.95,91,28-03-91,Granada,Sevilla,Almería,2014,Spanish
2,2,Michel,BRA,D,1.76,72,15-02-90,Rio de Janeiro,Flamengo,Almería,2014,Spanish
3,3,Fran Vélez,ESP,D,1.79,75,23-06-91,Tarragona,Nàstic,Almería,2014,Spanish
4,4,Ximo,ESP,D,1.76,70,23-01-90,Palma de Mallorca,Mallorca,Almería,2014,Spanish
5,5,Ángel Trujillo,ESP,D,1.79,79,08-09-87,Madrid,Almería B,Almería,2014,Spanish
6,6,Mauro Dos Santos,ARG,D,1.80,76,07-07-89,Lomas de Zamora,Murcia,Almería,2014,Spanish
7,7,Verza,ESP,M,1.82,75,29-09-86,Orihuela,Albacete,Almería,2014,Spanish
8,8,Wellington Silva,BRA,F,1.70,64,06-01-93,Rio de Janeiro,Arsenal,Almería,2014,Spanish
9,9,Thievy Bifouma,CGO,F,1.80,74,13-05-92,Saint-Denis,Espanyol,Almería,2014,Spanish
10,10,Tomer Hemed,ISR,F,1.85,80,02-05-87,Haifa,Mallorca,Almería,2014,Spanish
14,14,José Manuel Casado,ESP,D,1.73,75,09-08-86,Sevilla,Málaga,Almería,2014,Spanish
15,15,Miguel Angel Corona,ESP,M,1.75,79,12-02-81,Talavera,Zaragoza,Almería,2014,Spanish
16,16,Sebastián Dubarbier,ARG,F,1.79,74,19-02-86,La Plata,Córdoba,Almería,2014,Spanish
17,17,Edgar,ESP,M,1.85,80,30-04-90,Arafo,Melilla,Almería,2014,Spanish
19,19,Jonathan Zongo,BFA,F,1.83,72,02-12-92,Ouagadougou,Almería B,Almería,2014,Spanish
21,21,Mané,ESP,D,1.75,72,22-12-81,Algeciras,Maccabi Tel Aviv,Almería,2014,Spanish
22,22,Thomas Partey,GHA,M,1.85,73,13-07-93,Odumase Krobo,Atlético Madrid B,Almería,2014,Spanish
23,23,Fernando Soriano,ESP,M,1.89,81,24-09-79,Zaragoza,Osasuna,Almería,2014,Spanish
24,24,Javi Espinosa,ESP,M,1.74,70,19-09-92,Talavera de la Reina,Villarreal,Almería,2014,Spanish
25,25,Rubén,ESP,G,1.87,82,22-06-84,La Coruña,Rayo Vallecano,Almería,2014,Spanish
26,26,Iván Sánchez,ESP,M,1.71,66,23-09-92,Campillo de Arenas,Atlético Madrid B,Almería,2014,Spanish
28,28,Antonio Marín,ESP,D,1.78,75,17-06-96,Benalua,Almería B,Almería,2014,Spanish
29,29,José Ángel,ESP,M,1.82,74,21-06-92,Seville,Villarreal B,Almería,2014,Spanish
30,30,Yeray,ESP,G,1.92,82,10-06-92,Palma de Mallorca,Mallorca B,Almería,2014,Spanish
31,31,Ramon Azeez,NGA,M,1.70,70,12-12-92,Abuja,Almería B,Almería,2014,Spanish
32,32,Dani Romera,ESP,F,1.75,66,23-08-95,Almería,Almería B,Almería,2014,Spanish
33,33,Gaspar,ESP,M,1.70,60,09-12-97,Tarazona de la Mancha,Almería B,Almería,2014,Spanish
35,35,Carlos Selfa,ESP,M,1.82,75,25-04-92,Sueca,Osasuna B,Almería,2014,Spanish
36,36,Charlie Took,CMR,D,1.84,80,25-05-93,Douala,Mallorca B,Almería,2014,Spanish
1,1,Gorka Iraizoz,ESP,G,1.91,81,06-03-81,Pamplona,Espanyol,Athletic Bilbao,2014,Spanish
2,2,Gaizka Toquero,ESP,M,1.82,72,09-08-84,Vitoria,Sestao River,Athletic Bilbao,2014,Spanish
3,3,Jon Aurtenetxe,ESP,D,1.82,78,03-01-92,Bizkaia,Athletic Bilbao B,Athletic Bilbao,2014,Spanish
4,4,Aymeric Laporte,FRA,D,1.89,85,27-05-94,Agen,Athletic Bilbao B,Athletic Bilbao,2014,Spanish
6,6,Mikel San José,ESP,D,1.83,78,30-05-89,Pamplona,Liverpool,Athletic Bilbao,2014,Spanish
7,7,Beñat,ESP,M,1.75,72,19-02-87,Igorre,Betis,Athletic Bilbao,2014,Spanish
8,8,Ander Iturraspe,ESP,M,1.87,73,08-03-89,Abadiño,Athletic Bilbao B,Athletic Bilbao,2014,Spanish
9,9,Kike Sola,ESP,F,1.84,84,25-02-86,Tudela,Osasuna,Athletic Bilbao,2014,Spanish
10,10,Óscar de Marcos,ESP,M,1.80,73,14-04-89,Vitoria,Alavés,Athletic Bilbao,2014,Spanish
11,11,Ibai Gómez,ESP,F,1.79,73,11-11-89,Bilbao,Sestao River,Athletic Bilbao,2014,Spanish
12,12,Unai Bustinza,ESP,D,1.92,84,02-02-92,Bilbao,Athletic Bilbao B,Athletic Bilbao,2014,Spanish
13,13,Iago Herrerín,ESP,G,1.86,90,25-01-88,Bilbao,Athletic Bilbao B,Athletic Bilbao,2014,Spanish
14,14,Markel Susaeta,ESP,M,1.79,68,14-12-87,Eibar,Athletic Bilbao B,Athletic Bilbao,2014,Spanish
15,15,Andoni Iraola,ESP,D,1.82,74,22-06-82,Usúrbil,Athletic Bilbao B,Athletic Bilbao,2014,Spanish
16,16,Xabier Etxeita,ESP,M,1.85,79,31-10-87,Zornotza,Elche,Athletic Bilbao,2014,Spanish
17,17,Mikel Rico,ESP,M,1.78,75,01-11-84,Cruces,Granada,Athletic Bilbao,2014,Spanish
18,18,Carlos Gurpegi,ESP,M,1.81,77,19-08-80,Pamplona,Athletic Bilbao B,Athletic Bilbao,2014,Spanish
19,19,Iker Muniain,ESP,F,1.68,62,19-12-92,Iruñea,Athletic Bilbao B,Athletic Bilbao,2014,Spanish
20,20,Aritz Aduriz,ESP,F,1.77,75,11-02-81,San Sebastián,Valencia,Athletic Bilbao,2014,Spanish
21,21,Borja Viguera,ESP,F,1.84,80,26-03-87,Logroño,Alavés,Athletic Bilbao,2014,Spanish
22,22,Guillermo,ESP,F,1.78,71,23-05-93,Bilbao,Athletic Bilbao B,Athletic Bilbao,2014,Spanish
23,23,Ager Aketxe,ESP,M,1.74,70,30-12-93,Bilbao,Athletic Bilbao B,Athletic Bilbao,2014,Spanish
