,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
1,1,Fernando Pacheco,ESP,G,1.87,81,18-05-92,Badajoz,Real Madrid,Alavés,2016,Spanish
2,2,Rodrigo Ely,BRA,D,1.88,82,03-11-93,Lajeado,Milan,Alavés,2016,Spanish
3,3,Raúl García,ESP,D,1.75,72,30-04-89,La Coruña,Almería,Alavés,2016,Spanish
4,4,Alexis,ESP,D,1.83,75,04-08-85,Málaga,Beşiktaş,Alavés,2016,Spanish
5,5,Víctor Laguardia,ESP,D,1.85,75,05-11-89,Zaragoza,Zaragoza,Alavés,2016,Spanish
6,6,Marcos Llorente,ESP,M,1.82,65,30-01-95,Madrid,Real Madrid B,Alavés,2016,Spanish
7,7,Rubén Sobrino,ESP,F,1.85,73,01-06-92,Daimiel,Manchester C,Alavés,2016,Spanish
8,8,Víctor Camarasa,ESP,M,1.83,76,28-05-94,Meliana,Levante,Alavés,2016,Spanish
9,9,Christian Santos,VEN,F,1.84,70,24-03-88,Puerto Orsaz,NEC Nijmegen,Alavés,2016,Spanish
10,10,Óscar Romero,PAR,M,1.76,73,04-07-92,Fernando de la Mora,Shanghai Shenhua,Alavés,2016,Spanish
11,11,Ibai Gómez,ESP,F,1.79,73,11-11-89,Bilbao,Athletic Bilbao,Alavés,2016,Spanish
13,13,Adrián Ortolà,ESP,G,1.82,70,20-08-93,Xàbia,Barcelona B,Alavés,2016,Spanish
15,15,Théo Hernández,FRA,D,1.85,78,06-10-97,Marseille,Atlético Madrid B,Alavés,2016,Spanish
16,16,Daniel Torres,COL,M,1.83,80,15-11-89,Caquezá,Independiente Medellín,Alavés,2016,Spanish
17,17,Edgar,ESP,M,1.85,80,30-04-90,Arafo,Granada,Alavés,2016,Spanish
18,18,Gaizka Toquero,ESP,F,1.82,72,09-08-84,Vitoria-Gasteiz,Athletic Bilbao,Alavés,2016,Spanish
19,19,Manu García,ESP,M,1.82,74,26-04-86,Vitoria-Gasteiz,Logroñés,Alavés,2016,Spanish
20,20,Deyverson,BRA,F,1.89,82,08-05-91,Santa Margarida,Levante,Alavés,2016,Spanish
21,21,Kiko Femenía,ESP,M,1.74,61,02-02-91,Sanet y Negrals,Alcorcón,Alavés,2016,Spanish
22,22,Carlos Vigaray,ESP,D,1.82,70,07-09-94,Leganés,Getafe,Alavés,2016,Spanish
23,23,Nenad Krstičić,SRB,M,1.82,75,03-07-90,Belgrade,Sampdoria,Alavés,2016,Spanish
24,24,Zouhair Feddal,MAR,D,1.91,78,01-01-89,Tétouan,Levante,Alavés,2016,Spanish
25,25,Aleksandar Katai,SRB,F,1.77,70,06-02-91,Novi Sad,Crvena Zvezda,Alavés,2016,Spanish
27,27,Einar Galilea,ESP,D,1.82,73,22-05-95,Vitoria-Gasteiz,Alavés B,Alavés,2016,Spanish
28,28,Dani Iglesias,ESP,F,1.78,70,18-08-95,Santiago de Compostela,Deportivo La Coruña B,Alavés,2016,Spanish
29,29,Asier Benito,ESP,F,,,11-02-95,Amurrio,Alavés B,Alavés,2016,Spanish
30,30,Juan García,ESP,D,,,10-07-98,,Alavés B,Alavés,2016,Spanish
31,31,Ioritz Landeta,ESP,G,,,10-10-95,,Alavés B,Alavés,2016,Spanish
