,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
1,1,Esteban,ESP,G,1.77,70,27-06-75,Avilés,Celta Vigo,Almería,2013,Spanish
2,2,Marco Torsiglieri,ARG,D,1.90,77,12-01-88,Castelar,Metalist Kharkiv,Almería,2013,Spanish
3,3,Marcelo Silva,URU,D,1.85,85,21-03-89,Soriano,Danubio,Almería,2013,Spanish
4,4,Hans Martínez,CHI,D,1.78,73,04-01-87,Santiago,Universidad Católica,Almería,2013,Spanish
5,5,Ángel Trujillo,ESP,D,1.79,79,08-09-87,Madrid,Almería B,Almería,2013,Spanish
6,6,Marcos Tébar,ESP,M,1.85,77,07-02-86,Madrid,Girona,Almería,2013,Spanish
7,7,Verza,ESP,M,1.82,75,29-09-86,Orihuela,Albacete,Almería,2013,Spanish
8,8,Aleix Vidal,ESP,F,1.76,70,21-08-89,Valls,Mallorca B,Almería,2013,Spanish
9,9,Óscar Díaz,ESP,F,1.85,76,24-04-84,Madrid,Lugo,Almería,2013,Spanish
10,10,Rodri,ESP,F,1.74,64,06-06-90,Soria,Barcelona B,Almería,2013,Spanish
11,11,Hélder Barbosa,POR,M,1.72,67,25-05-87,Paredes,Sporting Braga,Almería,2013,Spanish
15,15,Miguel Angel Corona,ESP,M,1.75,79,12-02-81,Talavera,Zaragoza,Almería,2013,Spanish
16,16,Sebastián Dubarbier,ARG,F,1.79,74,19-02-86,La Plata,Córdoba,Almería,2013,Spanish
17,17,Suso,ESP,F,1.76,69,19-11-93,Cádiz,Liverpool,Almería,2013,Spanish
19,19,Jonathan Zongo,BFA,F,1.83,72,02-12-92,Ouagadougou,Almería B,Almería,2013,Spanish
20,20,Rafita,ESP,M,1.70,70,18-09-82,Llucmajor,Recreativo Huelva,Almería,2013,Spanish
21,21,Mané,ESP,D,1.75,72,22-12-81,Algeciras,Maccabi Tel Aviv,Almería,2013,Spanish
22,22,Nélson,POR,D,1.72,65,10-06-83,Praia,Palermo,Almería,2013,Spanish
23,23,Fernando Soriano,ESP,M,1.89,81,24-09-79,Zaragoza,Osasuna,Almería,2013,Spanish
25,25,Julián,ESP,G,1.95,91,28-03-91,Granada,Sevilla,Almería,2013,Spanish
27,27,Hicham Khaloua,MAR,F,1.77,72,07-05-95,San Javier,Almería B,Almería,2013,Spanish
29,29,Kim Young-Gyu,KOR,M,1.68,64,05-01-95,Yeongju,Almería B,Almería,2013,Spanish
31,31,Ramon Azeez,NGA,M,1.70,70,12-12-92,Abuja,Almería B,Almería,2013,Spanish
32,32,Dani Romera,ESP,F,1.75,66,23-08-95,Almería,Almería B,Almería,2013,Spanish
33,33,Nono,ESP,F,1.70,62,28-05-91,Badajoz,Rayo Vallecano B,Almería,2013,Spanish
34,34,Cristóbal,ESP,M,1.70,62,05-02-92,Málaga,Almería B,Almería,2013,Spanish
35,35,Víctor Ibáñez,ESP,G,1.91,85,21-04-89,Barcelona,Almería B,Almería,2013,Spanish
41,41,Antonio Marín,ESP,D,1.78,75,17-06-96,Benalua,Almería B,Almería,2013,Spanish
42,44,Fran Vélez,ESP,D,1.79,75,23-06-91,Tarragona,Nàstic,Almería,2013,Spanish
1,1,Gorka Iraizoz,ESP,G,1.91,81,06-03-81,Pamplona,Espanyol,Athletic Bilbao,2013,Spanish
2,2,Gaizka Toquero,ESP,M,1.82,72,09-08-84,Vitoria,Sestao River,Athletic Bilbao,2013,Spanish
3,3,Íñigo Pérez,ESP,M,1.78,74,18-01-88,Iruñea,Athletic Bilbao B,Athletic Bilbao,2013,Spanish
4,4,Aymeric Laporte,FRA,D,1.89,85,27-05-94,Agen,Athletic Bilbao B,Athletic Bilbao,2013,Spanish
5,5,Erik Morán,ESP,M,1.87,75,25-05-91,Portugalete,Athletic Bilbao B,Athletic Bilbao,2013,Spanish
6,6,Mikel San José,ESP,D,1.83,78,30-05-89,Pamplona,Liverpool,Athletic Bilbao,2013,Spanish
7,7,Beñat,ESP,M,1.75,72,19-02-87,Igorre,Betis,Athletic Bilbao,2013,Spanish
8,8,Ander Iturraspe,ESP,M,1.87,73,08-03-89,Abadiño,Athletic Bilbao B,Athletic Bilbao,2013,Spanish
9,9,Kike Sola,ESP,F,1.84,84,25-02-86,Tudela,Osasuna,Athletic Bilbao,2013,Spanish
10,10,Óscar de Marcos,ESP,M,1.80,73,14-04-89,Vitoria,Alavés,Athletic Bilbao,2013,Spanish
11,11,Ibai Gómez,ESP,F,1.79,73,11-11-89,Bilbao,Sestao River,Athletic Bilbao,2013,Spanish
12,12,Unai Albizua,ESP,D,1.81,79,18-01-89,Barakaldo,Athletic Bilbao B,Athletic Bilbao,2013,Spanish
13,13,Iago Herrerín,ESP,G,1.86,90,25-01-88,Bilbao,Athletic Bilbao B,Athletic Bilbao,2013,Spanish
14,14,Markel Susaeta,ESP,M,1.79,68,14-12-87,Eibar,Athletic Bilbao B,Athletic Bilbao,2013,Spanish
15,15,Andoni Iraola,ESP,D,1.82,74,22-06-82,Usúrbil,Athletic Bilbao B,Athletic Bilbao,2013,Spanish
16,16,Xabier Etxeita,ESP,M,1.85,79,31-10-87,Zornotza,Elche,Athletic Bilbao,2013,Spanish
17,17,Mikel Rico,ESP,M,1.78,75,01-11-84,Cruces,Granada,Athletic Bilbao,2013,Spanish
18,18,Carlos Gurpegi,ESP,M,1.81,77,19-08-80,Pamplona,Athletic Bilbao B,Athletic Bilbao,2013,Spanish
19,19,Iker Muniain,ESP,F,1.68,62,19-12-92,Iruñea,Athletic Bilbao B,Athletic Bilbao,2013,Spanish
20,20,Aritz Aduriz,ESP,F,1.77,75,11-02-81,San Sebastián,Valencia,Athletic Bilbao,2013,Spanish
21,21,Ander Herrera,ESP,M,1.81,68,14-08-89,Bilbao,Zaragoza,Athletic Bilbao,2013,Spanish
22,22,Enric Saborit,ESP,M,1.86,72,27-04-92,Barcelona,Athletic Bilbao B,Athletic Bilbao,2013,Spanish
23,23,Borja Ekiza,ESP,D,1.80,73,06-03-88,Iruñea,Athletic Bilbao B,Athletic Bilbao,2013,Spanish
24,24,Mikel Balenziaga,ESP,D,1.79,74,29-02-88,Zumárraga,Valladolid,Athletic Bilbao,2013,Spanish
26,26,Kepa Arrizabalaga,ESP,G,1.86,81,03-10-94,Ondarroa,Athletic Bilbao B,Athletic Bilbao,2013,Spanish
27,27,Gorka Magunazelaia,ESP,G,1.85,82,02-03-92,Bilbao,Athletic Bilbao B,Athletic Bilbao,2013,Spanish
28,28,Guillermo,ESP,F,1.78,71,23-05-93,Bilbao,Athletic Bilbao B,Athletic Bilbao,2013,Spanish
30,30,Unai López,ESP,M,1.69,64,30-10-95,Errenteria,Athletic Bilbao B,Athletic Bilbao,2013,Spanish
1,1,Daniel Aranzubia,ESP,G,1.84,80,18-09-79,Logroño,Deportivo La Coruña,Atlético Madrid,2013,Spanish
