,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
1,1,Silvio Proto,BEL,G,1.84,72,23-05-83,Charleroi,La Louvière,Anderlecht,2011,Belgian
3,3,Olivier Deschacht,BEL,D,1.85,75,16-02-81,Gent,Lokeren,Anderlecht,2011,Belgian
5,5,Lucas Biglia,ARG,M,1.78,63,30-01-86,Mercedes,Independiente,Anderlecht,2011,Belgian
6,6,Mbenza Bedi,COD,M,1.79,76,11-09-84,Milenge,TP Mazembe,Anderlecht,2011,Belgian
7,7,Guillermo Molins,SWE,M,1.86,81,26-09-88,Montevideo,Malmö FF,Anderlecht,2011,Belgian
8,8,Denis Odoi,BEL,D,1.78,67,27-05-88,Leuven,Sint-Truiden,Anderlecht,2011,Belgian
9,9,Matías Suárez,ARG,F,1.76,69,09-05-88,La Falda,Belgrano (Córdoba),Anderlecht,2011,Belgian
10,10,Kanu,BRA,F,1.90,82,23-09-87,Salvador,Barueri,Anderlecht,2011,Belgian
11,11,Milan Jovanović,SRB,M,1.83,73,18-04-81,Bajina Bata,Liverpool,Anderlecht,2011,Belgian
14,14,Patou Kabangu,COD,F,1.82,78,31-12-85,Mbuji-Mayi,TP Mazembe,Anderlecht,2011,Belgian
16,16,Cheikhou Kouyaté,SEN,M,1.89,75,21-12-89,Dakar,FC Brussels,Anderlecht,2011,Belgian
18,18,Luká Mareček,CZE,M,1.82,69,17-04-90,Ivančice,Brno,Anderlecht,2011,Belgian
19,19,Sacha Kljestan,USA,M,1.85,68,09-09-85,Huntington  Beach,Chivas USA,Anderlecht,2011,Belgian
20,20,Behrang Safari,SWE,D,1.84,73,09-02-85,Tehran,Basel,Anderlecht,2011,Belgian
21,21,Tom De  Sutter,BEL,F,1.92,88,03-07-85,Zottegem,Cercle Brugge,Anderlecht,2011,Belgian
22,22,Davy Schollen,BEL,G,1.90,88,28-02-78,Sint-Truiden,NAC  Breda,Anderlecht,2011,Belgian
23,23,Roland  Juhász,HUN,D,1.93,80,01-07-83,Monor,MTK,Anderlecht,2011,Belgian
25,25,Dieumerci Mbokani,COD,F,1.85,75,22-11-85,Kinshasa,Monaco,Anderlecht,2011,Belgian
26,26,Dennis Praet,BEL,M,1.74,65,14-05-94,Leuven,KRC Genk,Anderlecht,2011,Belgian
27,27,Marcin Wasilewski,POL,D,1.86,88,09-06-80,Kraków,Lech Poznań,Anderlecht,2011,Belgian
28,28,Michaël  Cordier,BEL,G,1.84,73,27-03-84,Lobbes,FC  Brussels,Anderlecht,2011,Belgian
30,30,Guillaume  Gillet,BEL,M,1.86,77,09-03-85,Liège,KAA Gent,Anderlecht,2011,Belgian
33,33,Davy Roef,BEL,G,1.87,84,06-02-94,Antwerp,None,Anderlecht,2011,Belgian
37,37,Jordan Lukaku,BEL,F,1.88,76,25-07-94,Antwerp,None,Anderlecht,2011,Belgian
41,42,Lamisha Musonda,BEL,M,,,27-03-92,,None,Anderlecht,2011,Belgian
42,44,Bryan Verboom,BEL,D,1.75,74,30-01-92,Brussels,None,Anderlecht,2011,Belgian
43,55,Fernando Canesin,BRA,M,1.76,68,27-02-92,Ribeirão Preto,Olé Brasil,Anderlecht,2011,Belgian
44,70,Ronald Vargas,VEN,M,1.74,76,02-12-86,Guatire,Club Brugge,Anderlecht,2011,Belgian
1,1,Tomislav Pačovski,MKD,G,1.86,79,28-06-82,Bitola,Vardar Skopje,Beerschot AC,2011,Belgian
2,2,Trésor Diowo,COD,D,1.82,77,02-12-86,Kinshasa,Tubize,Beerschot AC,2011,Belgian
3,3,Dries Wuytens,BEL,D,1.83,73,18-03-91,Eksel,PSV Eindhoven,Beerschot AC,2011,Belgian
5,5,Jón Gudni Fjóluson,ISL,D,1.95,83,10-04-89,Þorlákshöfn,Fram,Beerschot AC,2011,Belgian
6,6,Wim De Decker,BEL,M,1.84,78,06-04-82,Temse,KRC Genk,Beerschot AC,2011,Belgian
8,8,Sherjill MacDonald,NED,F,1.83,79,20-11-84,Amsterdam,WBA,Beerschot AC,2011,Belgian
9,9,Roy Dayan,ISR,F,1.82,77,19-09-84,Bat Yam,Hapoel Acre,Beerschot AC,2011,Belgian
11,11,Vuza Nyoni,ZIM,M,1.78,66,24-04-84,Bulawayo,Cercle Brugge,Beerschot AC,2011,Belgian
