,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
1,1,Silvio Proto,BEL,G,1.84,72,23-05-83,Charleroi,La Louvière,Anderlecht,2010,Belgian
2,2,Ondřej  Mazuch,CZE,D,1.88,83,15-03-89,Hodonín,Fiorentina,Anderlecht,2010,Belgian
3,3,Olivier Deschacht,BEL,D,1.85,75,16-02-81,Gent,Lokeren,Anderlecht,2010,Belgian
5,5,Lucas Biglia,ARG,M,1.78,63,30-01-86,Mercedes,Independiente,Anderlecht,2010,Belgian
7,7,Jan Lecjaks,CZE,D,1.80,65,09-08-90,Plzeň,Viktoria Plzeň,Anderlecht,2010,Belgian
9,9,Matías Suárez,ARG,F,1.76,69,09-05-88,La Falda,Belgrano (Córdoba),Anderlecht,2010,Belgian
10,10,Kanu,BRA,F,1.90,82,23-09-87,Salvador,Barueri,Anderlecht,2010,Belgian
13,13,Jonathan Legaer,BEL,F,1.79,72,13-04-87,Liège,Standard Liège,Anderlecht,2010,Belgian
14,14,Romelu Lukaku,BEL,F,1.90,94,13-05-93,Antwerp,None,Anderlecht,2010,Belgian
15,15,Ablaye Seck,SEN,D,1.90,75,10-03-88,,Niarry Tally,Anderlecht,2010,Belgian
16,16,Cheikhou Kouyaté,SEN,M,1.89,75,21-12-89,Dakar,FC Brussels,Anderlecht,2010,Belgian
18,18,Luká Mareček,CZE,M,1.82,69,17-04-90,Ivančice,Brno,Anderlecht,2010,Belgian
19,19,Sacha Kljestan,USA,M,1.85,68,09-09-85,Huntington  Beach,Chivas USA,Anderlecht,2010,Belgian
21,21,Tom De  Sutter,BEL,F,1.92,88,03-07-85,Zottegem,Cercle Brugge,Anderlecht,2010,Belgian
22,22,Davy Schollen,BEL,G,1.90,88,28-02-78,Sint-Truiden,NAC  Breda,Anderlecht,2010,Belgian
23,23,Roland  Juhász,HUN,D,1.93,80,01-07-83,Monor,MTK,Anderlecht,2010,Belgian
27,27,Marcin Wasilewski,POL,D,1.86,88,09-06-80,Kraków,Lech Poznań,Anderlecht,2010,Belgian
28,28,Michaël  Cordier,BEL,G,1.84,73,27-03-84,Lobbes,FC  Brussels,Anderlecht,2010,Belgian
30,30,Guillaume  Gillet,BEL,M,1.86,77,09-03-85,Liège,KAA Gent,Anderlecht,2010,Belgian
31,31,Arnaud De Greef,BEL,D,1.83,77,12-04-92,Jette,None,Anderlecht,2010,Belgian
32,32,Christophe Diandy,SEN,M,1.86,76,25-11-90,Dakar,Liberty Professionals,Anderlecht,2010,Belgian
33,33,Davy Roef,BEL,G,1.87,84,06-02-94,Antwerp,None,Anderlecht,2010,Belgian
36,36,Nathan Kabasele,BEL,F,1.78,71,14-01-94,,None,Anderlecht,2010,Belgian
37,37,Jordan Garcia-Calvete,ESP,M,1.80,70,06-05-92,Brussels,None,Anderlecht,2010,Belgian
39,39,Ziguy Badibanga,BEL,F,1.89,78,26-11-91,Evere,None,Anderlecht,2010,Belgian
41,54,Birger Longueville,BEL,D,1.86,63,23-01-91,Brugge,Lille,Anderlecht,2010,Belgian
42,55,Fernando Canesin,BRA,M,1.76,68,27-02-92,Ribeirão Preto,Olé Brasil,Anderlecht,2010,Belgian
43,77,Rheda Djellal,BEL,D,,,02-01-91,,None,Anderlecht,2010,Belgian
44,87,Dalibor Veselinović,SRB,M,1.96,94,21-09-87,Novi Sad,FC Brussels,Anderlecht,2010,Belgian
1,1,Cédric Vanhee,BEL,G,1.85,68,22-11-90,,KVV Coxyde,Cercle Brugge,2010,Belgian
2,2,Grégory Mertens,BEL,D,1.90,78,21-02-91,Anderlecht,KAA Gent,Cercle Brugge,2010,Belgian
3,3,Anthony  Portier,BEL,D,1.83,79,01-06-82,Ostend,Oostende,Cercle Brugge,2010,Belgian
4,4,Bernt  Evens,BEL,D,1.89,78,09-11-78,Neerpelt,Club Brugge,Cercle Brugge,2010,Belgian
5,5,Honour Gombani,ZIM,M,1.75,65,09-01-83,Bulawayo,Highlanders,Cercle Brugge,2010,Belgian
6,6,Arnar Vidarsson,ISL,M,1.79,77,15-03-78,Reykjavik,FC Twente,Cercle Brugge,2010,Belgian
7,7,Dennis Viane,BEL,D,1.79,72,02-10-77,Brugge,Zerkegem,Cercle Brugge,2010,Belgian
8,8,Hans Cornelis,BEL,D,1.79,72,13-10-82,Eeklo,KRC Genk,Cercle Brugge,2010,Belgian
9,9,Oleg Iachtchouk,BEL,F,1.81,74,26-10-77,Lanivtsi,Ergotelis,Cercle Brugge,2010,Belgian
10,10,Bojan Bozović,MNE,F,1.92,88,03-02-85,Podgorica,Kaposvár,Cercle Brugge,2010,Belgian
11,11,Wang Yang,CHN,F,1.90,84,26-07-89,Wuhan,Wuhan Guanggu,Cercle Brugge,2010,Belgian
12,12,Frederik Boi,BEL,M,1.85,69,25-10-81,Brugge,None,Cercle Brugge,2010,Belgian
14,14,Sergiy Serebrennikov,UKR,M,1.86,77,01-09-76,Ulan  Ude,Club Brugge,Cercle Brugge,2010,Belgian
15,15,Dominic Foley,IRL,F,1.86,80,07-07-76,Cork,KAA Gent,Cercle Brugge,2010,Belgian
16,16,Mulopo Kudimbana,COD,G,1.90,94,21-01-87,Boma,Anderlecht,Cercle Brugge,2010,Belgian
17,17,Tony  Sergeant,BEL,M,1.82,69,06-06-77,Zeveren,Bari,Cercle Brugge,2010,Belgian
18,18,Reynaldo,BRA,M,1.72,63,24-08-89,Arapiraca,Anderlecht,Cercle Brugge,2010,Belgian
19,19,Nuno Reis,POR,D,1.81,76,31-01-91,Murten/Morat,Sporting CP,Cercle Brugge,2010,Belgian
20,20,Igor Gjuzelov,MKD,D,1.85,82,02-04-76,Skopje,Metalurh  Donetsk,Cercle Brugge,2010,Belgian
21,21,Renato Neto,BRA,F,1.84,75,27-09-91,Camacan,Sporting CP,Cercle Brugge,2010,Belgian
22,22,Papa Sene,SEN,F,1.81,77,13-12-90,Dakar,KVV Coxyde,Cercle Brugge,2010,Belgian
23,23,Milan Purović,MNE,F,1.94,71,07-05-85,Podgorica,Sporting CP,Cercle Brugge,2010,Belgian
24,24,Lukas Van Eeno,BEL,M,1.75,62,06-02-91,Brugge,None,Cercle Brugge,2010,Belgian
25,25,Bram Verbist,BEL,G,1.83,76,05-03-83,Anversa,Eendracht Aalst,Cercle Brugge,2010,Belgian
27,27,Brecht Van der Beke,BEL,M,1.79,72,21-08-93,,None,Cercle Brugge,2010,Belgian
28,28,Karel Van Roose,BEL,M,1.86,80,01-04-90,Tielt,None,Cercle Brugge,2010,Belgian
29,29,Jasper Ameye,BEL,D,1.92,81,20-04-94,,None,Cercle Brugge,2010,Belgian
30,30,Kristof D'Haene,BEL,M,1.71,69,06-06-90,Kortrijk,Club Brugge,Cercle Brugge,2010,Belgian
34,34,Arne Naudts,BEL,F,1.86,80,27-11-93,Gent,None,Cercle Brugge,2010,Belgian
