,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
1,1,Daniel Zítka,CZE,G,1.90,84,20-06-75,Havířov,Lokeren,Anderlecht,2009,Belgian
2,2,Ondřej  Mazuch,CZE,D,1.88,83,15-03-89,Hodonín,Fiorentina,Anderlecht,2009,Belgian
3,3,Olivier Deschacht,BEL,D,1.85,75,16-02-81,Gent,Lokeren,Anderlecht,2009,Belgian
5,5,Lucas Biglia,ARG,M,1.78,63,30-01-86,Mercedes,Independiente,Anderlecht,2009,Belgian
6,6,Jelle  Van Damme,BEL,D,1.94,74,10-10-83,Lokeren,Southampton,Anderlecht,2009,Belgian
7,7,Mario Martínez,HON,M,1.73,70,30-07-89,San Pedro Sula,Real España,Anderlecht,2009,Belgian
8,8,Jan Polak,CZE,M,1.81,77,14-03-81,Brno,Nürnberg,Anderlecht,2009,Belgian
9,9,Matías Suárez,ARG,F,1.76,69,09-05-88,La Falda,Belgrano (Córdoba),Anderlecht,2009,Belgian
10,10,Kanu,BRA,F,1.90,82,23-09-87,Salvador,Barueri,Anderlecht,2009,Belgian
11,11,Mbark  Boussoufa,MAR,M,1.68,58,15-08-84,Amsterdam,KAA Gent,Anderlecht,2009,Belgian
12,12,Thomas Chatelle,BEL,M,1.76,72,31-03-81,Jette,KRC Genk,Anderlecht,2009,Belgian
13,13,Jonathan Legaer,BEL,F,1.79,72,13-04-87,Liège,Standard Liège,Anderlecht,2009,Belgian
16,16,Cheikhou Kouyaté,SEN,M,1.89,75,21-12-89,Dakar,FC Brussels,Anderlecht,2009,Belgian
18,18,Luká Mareček,CZE,M,1.82,69,17-04-90,Ivančice,Brno,Anderlecht,2009,Belgian
21,21,Tom De  Sutter,BEL,F,1.92,88,03-07-85,Zottegem,Cercle Brugge,Anderlecht,2009,Belgian
22,22,Davy Schollen,BEL,G,1.90,88,28-02-78,Sint-Truiden,NAC  Breda,Anderlecht,2009,Belgian
23,23,Roland  Juhász,HUN,D,1.93,80,01-07-83,Monor,MTK,Anderlecht,2009,Belgian
24,24,Silvio Proto,BEL,G,1.84,72,23-05-83,Charleroi,La Louvière,Anderlecht,2009,Belgian
26,26,Víctor  Bernárdez,HON,D,1.84,78,24-05-82,La Ceiba,Motagua,Anderlecht,2009,Belgian
27,27,Marcin Wasilewski,POL,D,1.86,88,09-06-80,Kraków,Lech Poznań,Anderlecht,2009,Belgian
30,30,Guillaume  Gillet,BEL,M,1.86,77,09-03-85,Liège,KAA Gent,Anderlecht,2009,Belgian
32,32,Christophe Diandy,SEN,M,1.86,76,25-11-90,Dakar,Liberty Professionals,Anderlecht,2009,Belgian
35,35,Quentin Crommen,BEL,M,1.71,62,05-03-91,Charleroi,None,Anderlecht,2009,Belgian
36,36,Romelu Lukaku,BEL,F,1.90,94,13-05-93,Antwerp,None,Anderlecht,2009,Belgian
39,39,Ziguy Badibanga,BEL,F,1.89,78,26-11-91,Evere,None,Anderlecht,2009,Belgian
41,44,Nemanja Rnić,SRB,D,1.79,74,30-09-84,Belgrade,Partizan Belgrade,Anderlecht,2009,Belgian
42,54,Birger Longueville,BEL,D,1.86,63,23-01-91,Brugge,Lille,Anderlecht,2009,Belgian
43,99,Bakary Saré,CIV,M,1.82,82,05-05-90,Abidjan,FC Bibo,Anderlecht,2009,Belgian
1,1,Rubin Dantschotter,BEL,G,1.85,79,18-02-86,Brugge,Loppem,Cercle Brugge,2009,Belgian
2,2,Olivier Mukendi,COD,F,1.94,93,08-06-91,Kinshasa,Anderlecht,Cercle Brugge,2009,Belgian
3,3,Anthony  Portier,BEL,D,1.83,79,01-06-82,Ostend,Oostende,Cercle Brugge,2009,Belgian
4,4,Bernt  Evens,BEL,D,1.89,78,09-11-78,Neerpelt,Club Brugge,Cercle Brugge,2009,Belgian
5,5,Honour Gombani,ZIM,M,1.75,65,09-01-83,Bulawayo,Highlanders,Cercle Brugge,2009,Belgian
6,6,Arnar Vidarsson,ISL,M,1.79,77,15-03-78,Reykjavik,FC Twente,Cercle Brugge,2009,Belgian
7,7,Dennis Viane,BEL,D,1.79,72,02-10-77,Brugge,Zerkegem,Cercle Brugge,2009,Belgian
8,8,Hans Cornelis,BEL,D,1.79,72,13-10-82,Eeklo,KRC Genk,Cercle Brugge,2009,Belgian
9,9,Oleg Iachtchouk,BEL,F,1.81,74,26-10-77,Lanivtsi,Ergotelis,Cercle Brugge,2009,Belgian
10,10,Bojan Bozović,MNE,F,1.92,88,03-02-85,Podgorica,Kaposvár,Cercle Brugge,2009,Belgian
11,11,Wang Yang,CHN,F,1.90,84,26-07-89,Wuhan,Wuhan Guanggu,Cercle Brugge,2009,Belgian
12,12,Frederik Boi,BEL,M,1.85,69,25-10-81,Brugge,None,Cercle Brugge,2009,Belgian
14,14,Sergiy Serebrennikov,UKR,M,1.86,77,01-09-76,Ulan  Ude,Club Brugge,Cercle Brugge,2009,Belgian
15,15,Dominic Foley,IRL,F,1.86,80,07-07-76,Cork,KAA Gent,Cercle Brugge,2009,Belgian
16,16,Dejan Kelhar,SVN,D,1.88,85,05-04-84,Breice,Celje,Cercle Brugge,2009,Belgian
17,17,Tony  Sergeant,BEL,M,1.82,69,06-06-77,Zeveren,Bari,Cercle Brugge,2009,Belgian
18,18,Reynaldo,BRA,M,1.72,63,24-08-89,Arapiraca,Anderlecht,Cercle Brugge,2009,Belgian
19,19,Olivier Claessens,BEL,F,1.84,79,22-12-89,Edegem,Mechelen,Cercle Brugge,2009,Belgian
20,20,Igor Gjuzelov,MKD,D,1.85,82,02-04-76,Skopje,Metalurh  Donetsk,Cercle Brugge,2009,Belgian
21,21,Jelle  Vossen,BEL,F,1.80,70,22-03-89,Bilzen,KRC Genk,Cercle Brugge,2009,Belgian
22,22,Vuza Nyoni,ZIM,M,1.78,66,24-04-84,Bulawayo,Highlanders,Cercle Brugge,2009,Belgian
23,23,Jonas Buyse,BEL,M,1.81,69,23-05-91,,KSV Roeselare,Cercle Brugge,2009,Belgian
24,24,Lukas Van Eeno,BEL,M,1.75,62,06-02-91,Brugge,None,Cercle Brugge,2009,Belgian
25,25,Bram Verbist,BEL,G,1.83,76,05-03-83,Anversa,Eendracht Aalst,Cercle Brugge,2009,Belgian
26,26,Kévin Packet,BEL,M,1.77,65,14-03-92,,KV Oostende,Cercle Brugge,2009,Belgian
27,27,Brecht Delbeke,BEL,D,1.78,75,12-02-92,,Club Brugge,Cercle Brugge,2009,Belgian
39,39,Jo Coppens,BEL,G,1.90,72,21-12-90,Heusden,KRC Genk,Cercle Brugge,2009,Belgian
1,1,Stijn Stijnen,BEL,G,1.88,83,07-04-81,Hasselt,Hasselt,Club Brugge,2009,Belgian
3,3,Peter van  der Heyden,BEL,D,1.83,80,16-07-76,Aalst,Mainz,Club Brugge,2009,Belgian
4,4,Carl Hoefkens,BEL,D,1.85,82,06-10-78,Lier,WBA,Club Brugge,2009,Belgian
5,5,Michael Klukowski,CAN,D,1.84,77,27-05-81,Amstetten,La Louvière,Club Brugge,2009,Belgian
8,8,Nabil  Dirar,MAR,M,1.82,79,25-02-86,Casablanca,Westerlo,Club Brugge,2009,Belgian
10,10,Wesley  Sonck,BEL,F,1.74,75,09-08-78,Ninove,B Mönchengladbach,Club Brugge,2009,Belgian
11,11,Jonathan Blondel,BEL,M,1.73,66,03-04-84,Ypres,Tottenham H,Club Brugge,2009,Belgian
13,13,Geert  De Vlieger,BEL,G,1.86,81,16-10-71,Aalst,Zulte-Waregem,Club Brugge,2009,Belgian
14,14,Jeroen Simaeys,BEL,D,1.93,80,12-05-85,Mechelen,Sint-Truiden,Club Brugge,2009,Belgian
15,15,Joseph  Akpala,NGA,F,1.85,78,24-08-86,Jos,Charleroi,Club Brugge,2009,Belgian
16,16,Maxime Lestienne,BEL,M,1.76,63,17-06-92,Mouscron,Excelsior Mouscron,Club Brugge,2009,Belgian
