,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
1,1,Silvio Proto,BEL,G,1.84,72,23-05-83,Charleroi,La Louvière,Anderlecht,2012,Belgian
3,3,Olivier Deschacht,BEL,D,1.85,75,16-02-81,Gent,Lokeren,Anderlecht,2012,Belgian
4,4,Michaël Heylen,BEL,D,1.87,84,03-01-94,Antwerp,None,Anderlecht,2012,Belgian
5,5,Lucas Biglia,ARG,M,1.78,63,30-01-86,Mercedes,Independiente,Anderlecht,2012,Belgian
6,6,Demy de Zeeuw,NED,M,1.74,71,26-05-83,Apeldoorn,Spartak Moscow,Anderlecht,2012,Belgian
7,7,Samuel Armenteros,SWE,F,1.81,80,27-05-90,Masthugg,Heracles Almelo,Anderlecht,2012,Belgian
8,8,Denis Odoi,BEL,D,1.78,67,27-05-88,Leuven,Sint-Truiden,Anderlecht,2012,Belgian
9,9,Matías Suárez,ARG,F,1.76,69,09-05-88,La Falda,Belgrano (Córdoba),Anderlecht,2012,Belgian
11,11,Milan Jovanović,SRB,M,1.83,73,18-04-81,Bajina Bata,Liverpool,Anderlecht,2012,Belgian
12,12,Andy Najar,HON,M,1.70,68,16-03-93,Santa Cruz,DC United,Anderlecht,2012,Belgian
13,13,Thomas Kaminski,BEL,G,1.88,70,23-10-92,Dendermonde,OH Leuven,Anderlecht,2012,Belgian
14,14,Bram Nuytinck,NED,D,1.83,75,04-05-90,Malden,NEC Nijmegen,Anderlecht,2012,Belgian
15,15,Gohi Bi Cyriac,CIV,F,1.74,66,15-08-90,Daloa,Standard Liège,Anderlecht,2012,Belgian
16,16,Cheikhou Kouyaté,SEN,M,1.89,75,21-12-89,Dakar,FC Brussels,Anderlecht,2012,Belgian
17,17,Oleksandr Iakovenko,UKR,F,1.83,74,23-07-87,Kyiv,KRC Genk,Anderlecht,2012,Belgian
18,18,Frank Acheampong,GHA,F,1.69,65,16-10-93,Accra,Buriram U,Anderlecht,2012,Belgian
19,19,Sacha Kljestan,USA,M,1.85,68,09-09-85,Huntington Beach,Chivas USA,Anderlecht,2012,Belgian
20,20,Behrang Safari,SWE,D,1.84,73,09-02-85,Tehran,Basel,Anderlecht,2012,Belgian
21,21,Tom De Sutter,BEL,F,1.92,88,03-07-85,Zottegem,Cercle Brugge,Anderlecht,2012,Belgian
23,23,Leander Dendoncker,BEL,M,1.88,79,15-04-95,Passendale,Club Brugge,Anderlecht,2012,Belgian
25,25,Dieumerci Mbokani,COD,F,1.85,75,22-11-85,Kinshasa,Monaco,Anderlecht,2012,Belgian
26,26,Dennis Praet,BEL,M,1.74,65,14-05-94,Leuven,KRC Genk,Anderlecht,2012,Belgian
27,27,Marcin Wasilewski,POL,D,1.86,88,09-06-80,Kraków,Lech Poznań,Anderlecht,2012,Belgian
28,28,Mehdi Tarfi,BEL,M,1.75,70,05-07-93,Brussels,None,Anderlecht,2012,Belgian
30,30,Guillaume  Gillet,BEL,M,1.86,77,09-03-85,Liège,KAA Gent,Anderlecht,2012,Belgian
33,33,Davy Roef,BEL,G,1.87,84,06-02-94,Antwerp,None,Anderlecht,2012,Belgian
37,37,Jordan Lukaku,BEL,F,1.88,76,25-07-94,Antwerp,None,Anderlecht,2012,Belgian
39,39,Anthony Vanden Borre,BEL,D,1.85,80,24-10-87,Likasi,KRC Genk,Anderlecht,2012,Belgian
41,45,Massimo Bruno,BEL,M,1.77,66,17-09-93,Boussu,Charleroi,Anderlecht,2012,Belgian
42,55,Fernando Canesin,BRA,M,1.76,68,27-02-92,Ribeirão Preto,Olé Brasil,Anderlecht,2012,Belgian
43,70,Ronald Vargas,VEN,M,1.74,76,02-12-86,Guatire,Club Brugge,Anderlecht,2012,Belgian
1,1,Stijn Stijnen,BEL,G,1.88,83,07-04-81,Hasselt,Club Brugge,Beerschot AC,2012,Belgian
2,2,Stefano Marzo,BEL,D,1.74,63,22-03-91,Lommel,PSV Eindhoven,Beerschot AC,2012,Belgian
3,3,Dries Wuytens,BEL,D,1.83,73,18-03-91,Eksel,PSV Eindhoven,Beerschot AC,2012,Belgian
4,4,Frédéric Brillant,FRA,D,1.87,80,26-06-85,Sedan,Oostende,Beerschot AC,2012,Belgian
5,5,Jaric Schaessens,BEL,M,1.79,,08-04-94,Antwerp,Club Brugge,Beerschot AC,2012,Belgian
6,6,Wim De Decker,BEL,M,1.84,78,06-04-82,Temse,KRC Genk,Beerschot AC,2012,Belgian
7,7,Benito Raman,BEL,F,1.72,67,07-11-94,Gent,KAA Gent,Beerschot AC,2012,Belgian
8,8,Kennedy Nwanganga,NGA,M,1.88,78,15-08-90,,KRC Genk,Beerschot AC,2012,Belgian
9,9,Roy Dayan,ISR,F,1.82,77,19-09-84,Bat Yam,Hapoel Acre,Beerschot AC,2012,Belgian
10,10,Joachim Mununga,BEL,M,1.79,79,30-06-88,Ottignies,Gençlerbirliği,Beerschot AC,2012,Belgian
11,11,Joey Suk,NED,M,1.85,82,08-07-89,Deventer,Go Ahead Eagles,Beerschot AC,2012,Belgian
15,15,Stijn Wuytens,BEL,D,1.83,74,08-10-89,Eksel,PSV Eindhoven,Beerschot AC,2012,Belgian
16,16,Sam Van Den Abeel,BEL,M,,,09-05-94,,None,Beerschot AC,2012,Belgian
17,17,Hernán Losada,ARG,M,1.71,64,09-05-82,Capital Federal,Anderlecht,Beerschot AC,2012,Belgian
18,18,Ilias El Yazidi,BEL,M,1.73,62,17-01-94,,None,Beerschot AC,2012,Belgian
19,19,Marvin Ogunjimi,BEL,F,1.84,79,12-10-87,Mechelen,Mallorca,Beerschot AC,2012,Belgian
20,20,Koen Van Langendonck,BEL,G,1.89,81,09-06-89,Neerpelt,Bocholt,Beerschot AC,2012,Belgian
21,21,Alpaslan Öztürk,BEL,D,1.84,83,16-07-93,Antwerp,Birmingham C,Beerschot AC,2012,Belgian
22,22,Maxime Chanot,FRA,D,1.84,78,21-11-89,Nancy,WS Woluwe,Beerschot AC,2012,Belgian
23,23,Funso Ojo,BEL,M,1.77,71,28-08-91,Antwerp,PSV Eindhoven,Beerschot AC,2012,Belgian
24,24,Giel Deferm,BEL,M,1.79,69,30-06-88,Sint-Truiden,Sint-Truiden,Beerschot AC,2012,Belgian
25,25,Maël Lépicier,FRA,D,1.84,83,14-01-86,Le Mans,RAEC Mons,Beerschot AC,2012,Belgian
26,26,Stefan Deloose,BEL,G,1.90,83,14-01-90,Bornem,Lokeren,Beerschot AC,2012,Belgian
27,27,Boldizsár Bödör,HUN,M,1.81,76,27-04-82,Pécs,OFI,Beerschot AC,2012,Belgian
28,28,Wanderson,BRA,F,1.75,66,07-10-94,São Luís do Maranhão,None,Beerschot AC,2012,Belgian
29,29,Georgi Zhukov,KAZ,M,1.72,70,19-11-94,Semey,None,Beerschot AC,2012,Belgian
30,30,Raúl Bravo,ESP,D,1.76,62,14-04-81,Gandia,Rayo Vallecano,Beerschot AC,2012,Belgian
31,31,Dor Malul,ISR,M,1.93,73,30-04-89,İskenderun,Maccabi Tel Aviv,Beerschot AC,2012,Belgian
41,41,Thibaut Van Acker,BEL,D,1.83,63,21-11-91,Merendree,Club Brugge,Beerschot AC,2012,Belgian
3,3,Anthony Portier,BEL,D,1.83,79,01-06-82,Ostend,Oostende,Cercle Brugge,2012,Belgian
4,4,Bernt Evens,BEL,D,1.89,78,09-11-78,Neerpelt,Club Brugge,Cercle Brugge,2012,Belgian
5,5,Grégory Mertens,BEL,D,1.90,78,21-02-91,Anderlecht,KAA Gent,Cercle Brugge,2012,Belgian
6,6,Arnar Vidarsson,ISL,M,1.79,77,15-03-78,Reykjavik,FC Twente,Cercle Brugge,2012,Belgian
7,7,Tim Smolders,BEL,F,1.91,79,26-08-80,Geel,KAA Gent,Cercle Brugge,2012,Belgian
8,8,Hans Cornelis,BEL,D,1.79,72,13-10-82,Eeklo,KRC Genk,Cercle Brugge,2012,Belgian
10,10,Michael Okechukwu Uchebo,NGA,F,1.94,86,27-09-90,Enugu,VVV Venlo,Cercle Brugge,2012,Belgian
11,11,Mushaga Bakenga,NOR,F,1.81,75,08-08-92,Trondheim,Club Brugge,Cercle Brugge,2012,Belgian
12,12,Frederik Boi,BEL,M,1.85,69,25-10-81,Brugge,OH Leuven,Cercle Brugge,2012,Belgian
14,14,Rudy,POR,F,1.89,77,05-01-89,Oeiras,Atlético CP,Cercle Brugge,2012,Belgian
15,15,Joaquín Boghossian,URU,F,1.94,80,19-06-87,Montevideo,Red Bull Salzburg,Cercle Brugge,2012,Belgian
16,16,Mitchell Braafhart,BEL,G,,,01-01-95,,None,Cercle Brugge,2012,Belgian
18,18,Kévin Janssens,BEL,M,1.75,70,29-05-86,Turnhout,Turnhout,Cercle Brugge,2012,Belgian
19,19,Francis Dickoh,GHA,D,1.87,83,13-12-82,Copenhagen,Aris,Cercle Brugge,2012,Belgian
20,20,Thomas Goddeeris,BEL,D,1.78,67,30-06-92,,None,Cercle Brugge,2012,Belgian
21,21,William Carvalho,POR,M,1.87,79,07-04-92,Luanda,Sporting CP,Cercle Brugge,2012,Belgian
22,22,Joey Godee,NED,F,1.80,79,02-03-89,Utrecht,AGOVV Apeldoorn,Cercle Brugge,2012,Belgian
24,24,Lukas Van Eeno,BEL,M,1.75,62,06-02-91,Brugge,None,Cercle Brugge,2012,Belgian
25,25,Bram Verbist,BEL,G,1.83,76,05-03-83,Anversa,Eendracht Aalst,Cercle Brugge,2012,Belgian
26,26,Stef Wils,BEL,M,1.86,78,02-08-82,Vosselaar,KVC Westerlo,Cercle Brugge,2012,Belgian
27,27,Brecht Van der Beke,BEL,M,1.79,72,21-08-93,,None,Cercle Brugge,2012,Belgian
28,28,Karel Van Roose,BEL,M,1.86,80,01-04-90,Tielt,None,Cercle Brugge,2012,Belgian
30,30,Kristof D'Haene,BEL,M,1.71,69,06-06-90,Kortrijk,Club Brugge,Cercle Brugge,2012,Belgian
37,37,Niels Mestdagh,BEL,D,1.77,61,03-01-93,,None,Cercle Brugge,2012,Belgian
39,39,Jo Coppens,BEL,G,1.90,72,21-12-90,Heusden,KRC Genk,Cercle Brugge,2012,Belgian
1,1,Michalis Sifakis,GRE,G,1.85,80,09-09-84,Arta,Aris,Charleroi,2012,Belgian
3,3,Elvedin Dinič,SVN,D,1.85,80,25-08-85,Zavidovići,Maribor,Charleroi,2012,Belgian
4,4,Omar Jarun,PLE,D,1.97,94,10-12-93,Kuwait City,Arka Gdynia,Charleroi,2012,Belgian
5,5,Mourad Satli,ALG,D,1.87,78,29-01-90,Oran,Strasbourg,Charleroi,2012,Belgian
6,6,Dorian Dessoleil,BEL,D,1.84,68,07-08-92,Charleroi,None,Charleroi,2012,Belgian
7,7,Mory Fallo Keita,GUI,F,1.90,72,13-12-92,Conakry,None,Charleroi,2012,Belgian
8,8,Francisco Martos,ESP,M,1.78,73,04-01-84,Alamedilla,Eibar,Charleroi,2012,Belgian
