,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
1,1,Silvio Proto,BEL,G,1.84,72,23-05-83,Charleroi,La Louvière,Anderlecht,2014,Belgian
2,2,Fabrice N'Sakala,COD,D,1.78,69,21-07-90,Le Blanc-Mesnil,Troyes,Anderlecht,2014,Belgian
3,3,Olivier Deschacht,BEL,D,1.85,75,16-02-81,Gent,Lokeren,Anderlecht,2014,Belgian
7,7,Andy Najar,HON,M,1.70,68,16-03-93,Santa Cruz,DC United,Anderlecht,2014,Belgian
8,8,Idrissa Sylla,GUI,F,1.87,75,03-12-90,Conakry,Zulte-Waregem,Anderlecht,2014,Belgian
9,9,Matías Suárez,ARG,F,1.76,69,09-05-88,La Falda,Belgrano (Córdoba),Anderlecht,2014,Belgian
10,10,Dennis Praet,BEL,M,1.74,65,14-05-94,Leuven,KRC Genk,Anderlecht,2014,Belgian
11,11,Marko Marin,GER,M,1.70,63,13-03-89,Gradika,Chelsea,Anderlecht,2014,Belgian
12,12,Maxime Colin,FRA,D,1.80,76,15-11-91,Arras,Troyes,Anderlecht,2014,Belgian
13,13,Rolando,POR,D,1.89,77,31-08-85,São Vicente,FC Porto,Anderlecht,2014,Belgian
14,14,Bram Nuytinck,NED,D,1.83,75,04-05-90,Malden,NEC Nijmegen,Anderlecht,2014,Belgian
15,15,Gohi Bi Cyriac,CIV,F,1.74,66,15-08-90,Daloa,Standard Liège,Anderlecht,2014,Belgian
16,16,Steven Defour,BEL,M,1.73,64,15-04-88,Mechelen,FC Porto,Anderlecht,2014,Belgian
17,17,Oswal Álvarez,COL,F,1.76,87,11-06-95,Maicao,Academia,Anderlecht,2014,Belgian
18,18,Frank Acheampong,GHA,F,1.69,65,16-10-93,Accra,Buriram U,Anderlecht,2014,Belgian
20,20,Ibrahima Conté,GUI,M,1.77,61,03-04-91,Conakry,Zulte-Waregem,Anderlecht,2014,Belgian
22,22,Chancel Mbemba,COD,D,1.82,80,08-08-94,Kinshasa,None,Anderlecht,2014,Belgian
24,24,Michaël Heylen,BEL,D,1.87,84,03-01-94,Antwerp,None,Anderlecht,2014,Belgian
26,26,Mulopo Kudimbana,COD,G,1.90,94,21-01-87,Boma,Oostende,Anderlecht,2014,Belgian
31,31,Youri Tielemans,BEL,M,1.76,72,07-05-97,Sint-Pieters-Leeuw,None,Anderlecht,2014,Belgian
32,32,Leander Dendoncker,BEL,M,1.88,79,15-04-95,Passendale,Club Brugge,Anderlecht,2014,Belgian
33,33,Davy Roef,BEL,G,1.87,84,06-02-94,Antwerp,None,Anderlecht,2014,Belgian
34,34,Samuel Bastien,BEL,M,1.72,63,26-09-96,Meux,None,Anderlecht,2014,Belgian
35,35,Aaron Leya Iseka,COD,F,1.80,78,15-11-97,Brussels,None,Anderlecht,2014,Belgian
37,37,Hervé Matthys,BEL,D,1.83,77,19-01-96,Brugge,None,Anderlecht,2014,Belgian
38,38,Andy Kawaya,BEL,F,1.75,70,23-08-96,Brussels,None,Anderlecht,2014,Belgian
39,39,Anthony Vanden Borre,BEL,D,1.85,80,24-10-87,Likasi,KRC Genk,Anderlecht,2014,Belgian
41,41,Mehdi Tarfi,BEL,M,1.75,70,05-07-93,Brussels,None,Anderlecht,2014,Belgian
42,42,Nathan Kabasele,BEL,F,1.78,71,14-01-94,,None,Anderlecht,2014,Belgian
43,45,Aleksandar Mitrović,SRB,F,1.89,82,16-09-94,Belgrade,Partizan Belgrade,Anderlecht,2014,Belgian
1,1,Olivier Werner,BEL,G,1.93,93,16-04-85,Vielsalm,RAEC Mons,Cercle Brugge,2014,Belgian
3,3,Noë Dussenne,BEL,D,1.91,80,07-04-92,Mons,RAEC Mons,Cercle Brugge,2014,Belgian
4,4,Bart Buysse,BEL,D,1.78,70,16-10-86,Brugge,Club Brugge,Cercle Brugge,2014,Belgian
6,6,Stef Wils,BEL,D,1.86,78,02-08-82,Vosselaar,KVC Westerlo,Cercle Brugge,2014,Belgian
7,7,Tim Smolders,BEL,M,1.91,79,26-08-80,Geel,KAA Gent,Cercle Brugge,2014,Belgian
8,8,Hans Cornelis,BEL,D,1.79,72,13-10-82,Eeklo,KRC Genk,Cercle Brugge,2014,Belgian
9,9,Albian Muzaqi,NED,F,1.91,78,24-11-94,Ellwangen,KRC Genk,Cercle Brugge,2014,Belgian
10,10,Stipe Bačelić-Grgić,CRO,M,1.87,81,16-02-88,ibenik,Hrvatski dragovoljac,Cercle Brugge,2014,Belgian
11,11,Sam Valcke,BEL,F,1.88,83,16-12-92,,Londerzeel,Cercle Brugge,2014,Belgian
15,15,Pierre Bourdin,FRA,D,1.84,84,06-01-94,Vincennes,Paris St-Germain,Cercle Brugge,2014,Belgian
16,16,Miguel Van Damme,BEL,G,1.80,78,25-09-93,,Maldegem,Cercle Brugge,2014,Belgian
17,17,Jilke Deconinck,BEL,M,1.75,70,09-01-95,,None,Cercle Brugge,2014,Belgian
19,19,Richard Sukuta-Pasu,GER,F,1.84,79,24-06-90,Wuppertal,Kaiserslautern,Cercle Brugge,2014,Belgian
20,20,Ismaïla N'Diaye,FRA,M,1.88,72,22-01-88,Thiaroye-sur-Mer,Kortrijk,Cercle Brugge,2014,Belgian
21,21,Ayron Verkindere,BEL,F,1.83,72,17-05-97,,None,Cercle Brugge,2014,Belgian
22,22,Joey Godee,NED,F,1.80,79,02-03-89,Utrecht,AGOVV Apeldoorn,Cercle Brugge,2014,Belgian
24,24,Dennes De Kegel,BEL,D,1.78,68,07-01-94,,KRC Genk,Cercle Brugge,2014,Belgian
26,26,Maarten Martens,BEL,M,1.76,59,02-07-84,Eeklo,PAOK,Cercle Brugge,2014,Belgian
27,27,Gilles Dewaele,BEL,D,1.80,72,13-02-96,,None,Cercle Brugge,2014,Belgian
28,28,Karel Van Roose,BEL,M,1.86,80,01-04-90,Tielt,None,Cercle Brugge,2014,Belgian
30,30,Kristof D'Haene,BEL,F,1.71,69,06-06-90,Kortrijk,Club Brugge,Cercle Brugge,2014,Belgian
33,33,Mathieu Maertens,BEL,M,1.82,71,27-03-95,,None,Cercle Brugge,2014,Belgian
38,38,Faris Haroun,BEL,M,1.88,73,22-09-85,Brussels,Blackpool,Cercle Brugge,2014,Belgian
40,40,Stephen Buyl,BEL,F,1.80,73,02-09-92,Aalst,None,Cercle Brugge,2014,Belgian
41,41,Thibaut Van Acker,BEL,M,1.83,63,21-11-91,Merendree,Club Brugge,Cercle Brugge,2014,Belgian
42,42,Thomas De Bie,BEL,G,1.82,76,29-01-97,,Mechelen,Cercle Brugge,2014,Belgian
43,46,Aaron Dhondt,BEL,F,1.90,80,19-12-95,,None,Cercle Brugge,2014,Belgian
