,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
1,1,Nicolás Cambiasso,ARG,G,1.86,80,02-03-78,Capital Federal,Olimpo (BB),All Boys,2013,Argentinian
3,3,Marcelo Bustamante,ARG,D,1.74,71,17-02-80,Villa Tessei,Banfield,All Boys,2013,Argentinian
4,4,Hernán Grana,ARG,D,1.78,69,12-04-85,Quilmes,Lanús,All Boys,2013,Argentinian
5,5,Dario Stefanatto,ARG,M,1.80,73,03-04-85,Capital Federal,Estudiantes (LP),All Boys,2013,Argentinian
6,6,Carlos Soto,ARG,D,1.73,68,20-01-84,Clorinda,Vélez Sarsfield,All Boys,2013,Argentinian
7,7,Agustín Torassa,ARG,F,1.64,62,20-10-88,Resistencia,None,All Boys,2013,Argentinian
8,8,Fernando Sánchez,ARG,M,1.70,68,20-01-76,Capital Federal,Ben Hur (Rafaela),All Boys,2013,Argentinian
9,9,Mauro Matos,ARG,F,1.80,80,06-08-82,Castelli,San Luis,All Boys,2013,Argentinian
10,10,Alejandro Barbaro,ARG,M,1.80,75,20-01-92,Lomas de Zamora,Banfield,All Boys,2013,Argentinian
11,11,Nicolás Cabrera,ARG,M,1.75,69,05-06-84,La Plata,Independiente,All Boys,2013,Argentinian
12,12,Juan Manuel Lungarzo,ARG,G,1.81,81,12-12-92,Chivilcoy,None,All Boys,2013,Argentinian
13,13,Carlos Casteglione,ARG,D,1.81,80,09-05-80,Avellaneda,Rosario Central,All Boys,2013,Argentinian
14,14,Oscar Ahumada,ARG,M,1.72,70,31-08-82,Zárate,FC Rostov,All Boys,2013,Argentinian
15,15,Nicolás Colazo,ARG,M,1.75,71,08-07-90,Capital Federal,Boca Juniors,All Boys,2013,Argentinian
16,16,Maximiliano Pellegrino,ARG,D,1.89,80,26-01-80,Leones,Colón (Santa Fe),All Boys,2013,Argentinian
17,17,Cristian Álvarez,ARG,M,1.74,70,28-09-92,Trenque Lauquen,Boca Juniors,All Boys,2013,Argentinian
18,18,Maximiliano Núñez,ARG,F,1.68,65,17-06-86,La Plata,Estudiantes (LP),All Boys,2013,Argentinian
19,19,Diego Fuentes,ARG,D,1.86,78,19-01-91,Capital Federal,None,All Boys,2013,Argentinian
20,20,Lautaro Fernández,ARG,F,1.80,70,07-09-93,Santa Rosa,None,All Boys,2013,Argentinian
21,21,Santiago Ladino,ARG,D,1.75,72,21-10-80,Versalles,Atlético Tucumán,All Boys,2013,Argentinian
22,22,Julián Fernández,ARG,M,1.77,76,22-03-95,Capital Federal,None,All Boys,2013,Argentinian
