,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
1,1,Pablo Campodónico,ARG,G,1.84,79,17-10-77,Glew,Platense,Aldosivi (Mar del Plata),2015,Argentinian
2,2,Guillermo Ortiz,ARG,D,1.83,76,09-08-92,Rosario,Newell's Old Boys,Aldosivi (Mar del Plata),2015,Argentinian
3,3,Franco Canever,ARG,D,1.75,69,17-02-89,Córdoba,Atlético Tucumán,Aldosivi (Mar del Plata),2015,Argentinian
4,4,Ismael Quilez,ARG,D,1.79,76,02-10-88,Santa Fe,Quilmes,Aldosivi (Mar del Plata),2015,Argentinian
5,5,Hernán Lamberti,ARG,M,1.72,70,03-05-84,Capital Federal,Desamparados (San Juan),Aldosivi (Mar del Plata),2015,Argentinian
6,6,Federico León,ARG,D,1.78,70,30-10-84,Resistencia,Deportes Iquique,Aldosivi (Mar del Plata),2015,Argentinian
7,7,Pablo Lugüercio,ARG,F,1.77,79,10-03-82,La Plata,Olimpo (BB),Aldosivi (Mar del Plata),2015,Argentinian
8,8,Jonatan Galván,ARG,M,1.77,69,25-06-92,Mar del Plata,None,Aldosivi (Mar del Plata),2015,Argentinian
9,9,Ángel Vildozo,ARG,F,1.78,70,09-12-81,Las Casuarinas,All Boys,Aldosivi (Mar del Plata),2015,Argentinian
11,11,Enrique Seccafién,ARG,M,1.75,75,13-06-84,Morón,Deportivo Merlo,Aldosivi (Mar del Plata),2015,Argentinian
14,14,Roger Martínez,COL,F,1.80,76,23-06-94,Cartagena,Racing Club,Aldosivi (Mar del Plata),2015,Argentinian
15,15,Gastón Díaz,ARG,M,1.75,71,26-03-81,Lomas de Zamora,Tigre,Aldosivi (Mar del Plata),2015,Argentinian
16,16,Daniel Dip,ARG,F,1.66,72,01-11-93,Tucumán,None,Aldosivi (Mar del Plata),2015,Argentinian
17,17,Andrés Lópe,ARG,M,1.82,79,15-06-92,Mar del Plata,None,Aldosivi (Mar del Plata),2015,Argentinian
18,18,José Sand,ARG,F,1.82,72,17-07-80,Bella Vista,Boca Unidos (Corrientes),Aldosivi (Mar del Plata),2015,Argentinian
19,19,Martín Rivero,ARG,M,1.75,72,13-11-89,Rosario,Rosario Central,Aldosivi (Mar del Plata),2015,Argentinian
20,20,Leonardo Fredes,ARG,M,1.71,69,14-08-91,Mar del Plata,None,Aldosivi (Mar del Plata),2015,Argentinian
21,21,Ariel Bulasio,ARG,G,1.85,70,04-06-94,Mar del Plata,None,Aldosivi (Mar del Plata),2015,Argentinian
22,22,Alejandro Capurro,ARG,M,1.76,66,31-10-80,San Lorenzo,Gimnasia y Esgrima (LP),Aldosivi (Mar del Plata),2015,Argentinian
23,23,Matías Vega,ARG,G,1.91,79,18-04-86,Rosario,Atlanta,Aldosivi (Mar del Plata),2015,Argentinian
24,24,Roque Vargas,ARG,D,1.77,69,18-02-88,Mar del Plata,None,Aldosivi (Mar del Plata),2015,Argentinian
25,25,Mariano Buzzini,ARG,D,1.78,72,16-08-93,Pergamino,None,Aldosivi (Mar del Plata),2015,Argentinian
26,26,Braian Toro,ARG,M,1.79,69,24-04-94,San Antonio Oeste,None,Aldosivi (Mar del Plata),2015,Argentinian
27,27,Matías Lequi,ARG,D,1.91,79,13-05-81,Rosario,Sportivo Luqueño,Aldosivi (Mar del Plata),2015,Argentinian
28,28,Milton Müller,ARG,M,1.72,70,28-05-90,Rosario,Sportivo Rivadavia (Venado Tuerto),Aldosivi (Mar del Plata),2015,Argentinian
29,29,Juan Pablo Gargiulo,ARG,D,1.80,70,16-01-92,Mar del Plata,None,Aldosivi (Mar del Plata),2015,Argentinian
30,30,Santiago Rosales,ARG,F,1.80,73,22-03-95,Mar del Plata,None,Aldosivi (Mar del Plata),2015,Argentinian
31,31,Diego Lagos,ARG,M,1.76,72,05-03-86,Mar del Plata,UNAM,Aldosivi (Mar del Plata),2015,Argentinian
32,32,Nicolás Miracco,ARG,M,1.83,72,12-04-91,Mar del Plata,None,Aldosivi (Mar del Plata),2015,Argentinian
33,33,Carlos Soto,ARG,D,1.73,68,20-01-84,Clorinda,Belgrano (Córdoba),Aldosivi (Mar del Plata),2015,Argentinian
36,36,Juan Carlos Menseguez,ARG,F,1.74,68,18-02-84,Córdoba,Argentinos Juniors,Aldosivi (Mar del Plata),2015,Argentinian
2,2,Miguel Angel Torrén,ARG,D,1.78,73,12-08-88,Villa Constitución,Cerro Porteño,Argentinos Juniors,2015,Argentinian
3,3,Ezequiel Garré,ARG,D,1.70,74,10-11-81,Capital Federal,Almirante Brown,Argentinos Juniors,2015,Argentinian
4,4,Patricio Matrcardi,ARG,D,1.89,85,07-01-94,Florencio Varela,None,Argentinos Juniors,2015,Argentinian
6,6,Nicolás Freire,ARG,D,1.86,80,18-01-94,Santa Lucía,None,Argentinos Juniors,2015,Argentinian
7,7,Lautaro Rinaldi,ARG,F,1.80,75,30-12-93,Acassuso,None,Argentinos Juniors,2015,Argentinian
8,8,Germán Basualdo,ARG,M,1.67,69,07-03-84,Capital Federal,Almirante Brown,Argentinos Juniors,2015,Argentinian
9,9,Gonzalo Castillejos,ARG,F,1.75,70,05-03-86,Leones,Lanús,Argentinos Juniors,2015,Argentinian
10,10,Luciano Cabral,ARG,M,1.70,70,26-04-95,General Alvear,None,Argentinos Juniors,2015,Argentinian
11,11,Matías Gimenez,ARG,M,1.80,73,20-02-83,Apóstoles,Águilas Pereira,Argentinos Juniors,2015,Argentinian
12,12,Adrián Gabbarini,ARG,G,1.85,78,10-05-85,Guaymallén,Newell's Old Boys,Argentinos Juniors,2015,Argentinian
13,13,Mariano Almandoz,ARG,D,1.77,72,10-01-93,Rauch,None,Argentinos Juniors,2015,Argentinian
14,14,Leandro Navarro,ARG,M,1.83,73,16-04-92,Mar del Plata,San Lorenzo,Argentinos Juniors,2015,Argentinian
15,15,Maximiliano Freitas,URU,F,1.79,85,04-03-91,Montevideo,Plaza Colonia,Argentinos Juniors,2015,Argentinian
16,16,Federico Gallego,URU,M,1.77,74,13-06-90,Montevideo,Sud América,Argentinos Juniors,2015,Argentinian
17,17,Juan Sabia,ARG,D,1.76,76,17-12-81,Pergamino,Vélez Sarsfield,Argentinos Juniors,2015,Argentinian
