,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
1,1,Juan  Carrera,ARG,G,1.91,86,10-05-81,Peragamino,None,Argentinos Juniors,2008,Argentinian
2,2,Matías  Caruzzo,ARG,D,1.72,76,15-08-84,Capital  Federal,None,Argentinos Juniors,2008,Argentinian
3,3,Gonzalo  Prósperi,ARG,D,1.76,76,28-09-85,Capital Federal,Godoy  Cruz (Mendoza),Argentinos Juniors,2008,Argentinian
4,4,Leandro  Fleitas,ARG,D,1.80,79,29-12-83,San Martín,None,Argentinos Juniors,2008,Argentinian
5,5,Néstor  Ortigoza,PAR,M,1.80,79,07-10-84,San  Antonio de Padua,None,Argentinos Juniors,2008,Argentinian
6,6,Sergio Escudero,ARG,M,1.95,82,12-04-83,Punta Alta,Independiente,Argentinos Juniors,2008,Argentinian
7,7,Martín  Cabrera,ARG,M,1.70,66,08-08-79,Río  Cuarto,Olimpo (BB),Argentinos Juniors,2008,Argentinian
8,8,Juan  Mercier,ARG,M,1.85,72,02-02-80,Campana,Platense,Argentinos Juniors,2008,Argentinian
9,9,Nicolás Pavlovich,ARG,F,1.87,82,14-02-78,Balcarce,Banfield,Argentinos Juniors,2008,Argentinian
10,10,Rodrigo Díaz,ARG,M,1.79,78,28-08-81,Moreno,Colón (Santa Fe),Argentinos Juniors,2008,Argentinian
11,11,Gabriel Pérez Tarifa,ARG,F,1.86,88,08-06-87,Córdoba,None,Argentinos Juniors,2008,Argentinian
12,12,Diego  Morales,ARG,G,1.84,84,16-04-83,Capital Federal,All Boys,Argentinos Juniors,2008,Argentinian
13,13,Facundo  Quiroga,ARG,D,1.84,81,16-05-85,Garín,None,Argentinos Juniors,2008,Argentinian
14,14,Mauro  Bogado,ARG,M,1.70,68,31-05-85,San Martín,None,Argentinos Juniors,2008,Argentinian
15,15,Rafael  Viotti,ARG,M,1.64,66,15-02-88,Capital Federal,San Telmo,Argentinos Juniors,2008,Argentinian
16,16,Ignacio  Canuto,ARG,D,1.76,76,20-02-86,Santa Fe,Unión (Santa Fe),Argentinos Juniors,2008,Argentinian
17,17,Juan  Sabiá,ARG,D,1.76,76,17-12-81,Pergamino,Gimnasia y Esgrima (Jujuy),Argentinos Juniors,2008,Argentinian
18,18,Gabriel  Peñalba,ARG,M,1.80,75,23-09-84,Quilmes,Cagliari,Argentinos Juniors,2008,Argentinian
19,19,Andrés Scotti,URU,M,1.81,80,14-12-75,Flores,Rubin Kazan,Argentinos Juniors,2008,Argentinian
20,20,Mariano Martínez,ARG,F,1.80,80,29-01-79,Capital Federal,Olimpo (BB),Argentinos Juniors,2008,Argentinian
21,21,Gabriel Hauche,ARG,F,1.68,71,27-11-86,Remedios de Escalada,Temperley,Argentinos Juniors,2008,Argentinian
22,22,Sebastián  Torrico,ARG,G,1.86,84,22-02-80,Godoy Cruz,Godoy Cruz (Mendoza),Argentinos Juniors,2008,Argentinian
23,23,Gonzalo  Abán,ARG,F,1.79,77,11-06-87,Rincón,River  Plate,Argentinos Juniors,2008,Argentinian
24,24,Juán Ramón Fernández,ARG,M,1.75,73,05-03-80,Gualeguaychu,Olimpo  (BB),Argentinos Juniors,2008,Argentinian
25,25,Jonathan  Páez,ARG,M,1.79,76,26-02-87,Belcarce,None,Argentinos Juniors,2008,Argentinian
26,26,Aníbal Alarcón,ARG,M,1.77,75,29-11-89,Formosa,None,Argentinos Juniors,2008,Argentinian
27,27,Carlos  Santibañez,ARG,M,1.67,61,30-08-86,San  Isidro,None,Argentinos Juniors,2008,Argentinian
28,28,Andrés  Romero,ARG,M,1.85,80,14-10-80,Helvecia,Ben Hur (Rafaela),Argentinos Juniors,2008,Argentinian
29,29,Andrés Romero,ARG,M,1.78,74,21-12-89,Justiniano Posse,None,Argentinos Juniors,2008,Argentinian
30,30,Hernán  Salazar,ARG,F,1.72,70,02-05-90,Isidro Casanova,None,Argentinos Juniors,2008,Argentinian
31,31,Franco Quiroga,ARG,M,1.76,77,23-12-86,Cutral Có,Instituto (Córdoba),Argentinos Juniors,2008,Argentinian
32,32,Pedro  Balbuena,ARG,D,1.74,72,28-06-89,Santa Elena,None,Argentinos Juniors,2008,Argentinian
33,33,Matías  Córdoba,ARG,M,1.76,72,07-10-84,Lanús,Real Salt Lake,Argentinos Juniors,2008,Argentinian
34,34,Diego Quirós,ARG,G,1.79,,12-01-89,,None,Argentinos Juniors,2008,Argentinian
35,35,Carlos  Recalde,PAR,M,1.76,75,14-12-83,Ñemby,San Martín (San Juan),Argentinos Juniors,2008,Argentinian
1,1,Mario  Cuenca,ARG,G,1.83,84,03-06-75,Del  Campillo,Racing  Club,Arsenal,2008,Argentinian
2,2,Mariano  Brau,ARG,D,1.83,79,10-07-82,Avellaneda,None,Arsenal,2008,Argentinian
3,3,Carlos Báez,PAR,D,1.83,79,12-06-82,Asunción,Independiente,Arsenal,2008,Argentinian
4,4,Darío  Espínola,ARG,D,1.82,74,15-09-73,Garuapé,None,Arsenal,2008,Argentinian
5,5,Cristian Pellerano,ARG,M,1.83,75,01-02-82,Capital Federal,Racing  Club,Arsenal,2008,Argentinian
